[06:11:53	]Enistein has connected.
[18:31:32	]Igor Makarov entered observer.
[18:31:32	]Reva on dutyyy used command '/PM sinek çabuk gel canlandır Makarovu öldüremedim...'.
[18:31:35	]Igor Makarov exited observer at their location.
[18:31:36	]Igor Makarov entered observer.
[18:31:37	]Igor Makarov exited observer at their location.
[18:31:37	]Igor Makarov entered observer.
[18:31:38	]Igor Makarov has dropped: TGP-A Suppressor (#836);
[18:31:38	]Sinek abi ran SAM command 'slay' with arguments: 'Igor'
[18:31:38	]Igor Makarov entered observer.
[18:31:41	]Reva on dutyyy used command '/PM sinek LAN'.
[18:31:42	]Sinek abi entered observer.
[18:31:43	]Sinek abi exited observer at their location.
[18:31:48	]Sinek abi has used a context menu option with the name: remove
[18:31:55	]Reva on dutyyy used command '/PM sinek beni bari canlandır'.
[18:31:58	]Peter Hausgrate exited observer at their location.
[18:31:58	]Peter Hausgrate entered observer.
[18:32:00	]Sinek abi ran SAM command 'respawn' with arguments: 'reva'
[18:32:01	]Reva on dutyyy is fully healed.
[18:32:01	]Reva on dutyyy has taken 24 damage from worldspawn.
[18:32:03	]Peter Hausgrate exited observer at their location.
[18:32:06	]Sinek abi has spawned a cca_goose.
[18:32:08	]Igor Makarov entered observer.
[18:32:08	]Sinek abi ran 'take' on item 'Golden Goose' (#837)
[18:32:08	]Sinek abi has gained a 'Golden Goose' #837.
[18:32:09	]Reva on dutyyy entered observer.
[18:32:09	]Sinek abi has spawned a cca_legs_goose.
[18:32:10	]Sinek abi ran 'take' on item 'Golden Goose Trousers' (#838)
[18:32:10	]Sinek abi has gained a 'Golden Goose Trousers' #838.
[18:32:11	]Sinek abi ran 'drop' on item 'Golden Goose' (#837)
[18:32:11	]Sinek abi has lost a 'Golden Goose' #837.
[18:32:12	]Peter Hausgrate entered observer.
[18:32:12	]Sinek abi ran 'take' on item 'Golden Goose' (#837)
[18:32:12	]Sinek abi has gained a 'Golden Goose' #837.
[18:32:15	]Igor Makarov exited observer at their location.
[18:32:16	]Peter Hausgrate ran SAM command 'goto' with arguments: 'i2'
[18:32:16	]Igor Makarov has taken 0 damage from worldspawn.
[18:32:16	]Igor Makarov entered observer.
[18:32:17	]Igor Makarov exited observer at their location.
[18:32:18	]Sinek abi entered observer.
[18:32:18	]Igor Makarov entered observer.
[18:32:20	]Igor Makarov exited observer at their location.
[18:32:20	]Igor Makarov entered observer.
[18:32:21	]C24:UNION:i2:Roller-7762 exited observer at their location.
[18:32:21	]C24:UNION:i2:Roller-7762 entered observer.
[18:32:22	]Igor Makarov exited observer at their location.
[18:32:22	]Sinek abi exited observer at their location.
[18:32:22	]Igor Makarov entered observer.
[18:32:24	]C24:UNION:i2:Roller-7762 exited observer at their location.
[18:32:25	]C24:UNION:i2:Roller-7762 entered observer.
[18:32:25	]Igor Makarov exited observer at their location.
[18:32:26	]Peter Hausgrate exited observer at their location.
[18:32:26	]Igor Makarov entered observer.
[18:32:26	]Igor Makarov exited observer at their location.
[18:32:26	]Igor Makarov entered observer.
[18:32:27	]Peter Hausgrate opened the 'Dropped Items' #197 container.
[18:32:27	]Peter Hausgrate closed the 'Dropped Items' #197 container.
[18:32:27	]Sinek abi entered observer.
[18:32:28	]Igor Makarov exited observer at their location.
[18:32:29	]Peter Hausgrate opened the 'Dropped Items' #197 container.
[18:32:29	]C24:UNION:i2:Roller-7762 exited observer at their location.
[18:32:29	]C24:UNION:i2:Roller-7762 entered observer.
[18:32:32	]Sinek abi exited observer at their location.
[18:32:33	]C24:UNION:i2:Roller-7762 exited observer at their location.
[18:32:33	]C24:UNION:i2:Roller-7762 entered observer.
[18:32:39	]Sinek abi entered observer.
[18:32:40	]Reva on dutyyy exited observer at their location.
[18:32:42	]Igor Makarov entered observer.
[18:32:43	][Y] Reva on dutyyy: FBI OPEN THE DOOR!
[18:32:44	]Peter Hausgrate closed the 'Dropped Items' #197 container.
[18:32:45	]Igor Makarov exited observer at their location.
[18:32:46	]Igor Makarov entered observer.
[18:32:46	]Reva on dutyyy entered observer.
[18:32:50	]Igor Makarov exited observer at their location.
[18:32:53	]Igor Makarov entered observer.
[18:32:54	]Igor Makarov exited observer at their location.
[18:32:54	]Peter Hausgrate entered observer.
[18:32:54	]Igor Makarov entered observer.
[18:32:55	]Sinek abi exited observer at their location.
[18:32:56	]Igor Makarov exited observer at their location.
[18:32:56	]Sinek abi entered observer.
[18:32:57	]Igor Makarov entered observer.
[18:32:58	]Igor Makarov exited observer at their location.
[18:32:58	]Igor Makarov entered observer.
[18:32:59	]Igor Makarov exited observer at their location.
[18:32:59	]Igor Makarov entered observer.
[18:33:00	]Sinek abi exited observer at their location.
[18:33:01	]Sinek abi entered observer.
[18:33:02	]Sinek abi exited observer at their location.
[18:33:02	]Igor Makarov exited observer at their location.
[18:33:03	]Igor Makarov entered observer.
[18:33:05	]Igor Makarov exited observer at their location.
[18:33:05	]Reva on dutyyy used command '/PM makarov varmısın vs'.
[18:33:05	]Igor Makarov entered observer.
[18:33:10	]Reva on dutyyy exited observer at their location.
[18:33:10	]Igor Makarov exited observer at their location.
[18:33:11	]Igor Makarov entered observer.
[18:33:11	]Igor Makarov exited observer at their location.
[18:33:11	]Igor Makarov entered observer.
[18:33:12	]Igor Makarov exited observer at their location.
[18:33:13	]Igor Makarov entered observer.
[18:33:13	]Sinek abi entered observer.
[18:33:13	]Igor Makarov exited observer at their location.
[18:33:14	]Igor Makarov entered observer.
[18:33:14	]Sinek abi exited observer at their location.
[18:33:16	]Igor Makarov exited observer at their location.
[18:33:17	]Igor Makarov entered observer.
[18:33:18	]Igor Makarov exited observer at their location.
[18:33:18	]Igor Makarov entered observer.
[18:33:20	]Igor Makarov exited observer at their location.
[18:33:20	]Igor Makarov entered observer.
[18:33:20	]Igor Makarov exited observer at their location.
[18:33:21	]Igor Makarov entered observer.
[18:33:21	]Igor Makarov exited observer at their location.
[18:33:22	]Igor Makarov entered observer.
[18:33:22	]Igor Makarov exited observer at their location.
[18:33:22	]Igor Makarov entered observer.
[18:33:23	]Reva on dutyyy used command '/PM makarov sandboxta vs atalım'.
[18:33:23	]Sinek abi entered observer.
[18:33:27	]Sinek abi ran SAM command 'goto' with arguments: 'peter'
[18:33:27	]Reva on dutyyy has spawned a 'Entity [147][item_healthkit]'.
[18:33:27	]Reva on dutyyy has spawned a 'Entity [529][item_healthkit]'.
[18:33:28	]Reva on dutyyy has spawned a 'Entity [557][item_healthkit]'.
[18:33:28	]Sinek abi exited observer at their location.
[18:33:30	]Igor Makarov exited observer at their location.
[18:33:30	]Igor Makarov entered observer.
[18:33:30	]Sinek abi entered observer.
[18:33:31	]Reva on dutyyy is fully healed.
[18:33:31	]Igor Makarov exited observer at their location.
[18:33:31	]Sinek abi exited observer at their location.
[18:33:31	]Igor Makarov entered observer.
[18:33:34	]Igor Makarov exited observer at their location.
[18:33:35	]Reva on dutyyy has spawned a 'Entity [147][item_battery]'.
[18:33:35	]Igor Makarov entered observer.
[18:33:35	]Reva on dutyyy has spawned a 'Entity [529][item_battery]'.
[18:33:35	]Reva on dutyyy has spawned a 'Entity [557][item_battery]'.
[18:33:35	]Reva on dutyyy has spawned a 'Entity [564][item_battery]'.
[18:33:43	]Reva on dutyyy entered observer.
[18:33:52	]C24:UNION:i2:Roller-7762 exited observer at their location.
[18:33:53	]Sinek abi entered observer.
[18:33:53	]C24:UNION:i2:Roller-7762 entered observer.
[18:33:59	]Reva on dutyyy exited observer at their location.
[18:34:00	]Igor Makarov exited observer at their location.
[18:34:01	]Reva on dutyyy entered observer.
[18:34:02	]Reva on dutyyy exited observer at their location.
[18:34:05	]Sinek abi exited observer at their location.
[18:34:06	][Y] Reva on dutyyy: FBI OPEN THE DOOR!
[18:34:08	]Igor Makarov has taken 21 damage from Reva on dutyyy.
[18:34:08	]Sinek abi entered observer.
[18:34:09	]Igor Makarov entered observer.
[18:34:10	]Sinek abi exited observer at their location.
[18:34:12	]Sinek abi entered observer.
[18:34:16	]Igor Makarov has spawned a msballrifle.
[18:34:20	]Igor Makarov ran 'take' on item 'Tikhar Ball Rifle' (#839)
[18:34:20	]Igor Makarov has gained a 'Tikhar Ball Rifle' #839.
[18:34:21	]Igor Makarov ran 'Equip' on item 'Tikhar Ball Rifle' (#839)
[18:34:23	]Igor Makarov exited observer at their location.
[18:34:23	]Reva on dutyyy entered observer.
[18:34:25	]Reva on dutyyy exited observer at their location.
[18:34:25	]Igor Makarov entered observer.
[18:34:28	]Igor Makarov exited observer at their location.
[18:34:29	]Sinek abi ran SAM command 'goto' with arguments: 'reva'
[18:34:29	]Igor Makarov has taken 20 damage from Reva on dutyyy.
[18:34:30	]Peter Hausgrate exited observer at their location.
[18:34:30	]Igor Makarov ran 'drop' on item 'Tikhar Ball Rifle' (#839)
[18:34:30	]Igor Makarov has lost a 'Tikhar Ball Rifle' #839.
[18:34:30	]Sinek abi exited observer at their location.
[18:34:30	]Igor Makarov has taken 17 damage from Reva on dutyyy.
[18:34:31	]Igor Makarov entered observer.
[18:34:32	]Reva on dutyyy ran 'take' on item 'Tikhar Ball Rifle' (#839)
[18:34:32	]Reva on dutyyy has gained a 'Tikhar Ball Rifle' #839.
[18:34:34	]Peter Hausgrate has used a context menu option with the name: rb655_door_close
[18:34:36	]Igor Makarov exited observer at their location.
[18:34:37	]Sinek abi entered observer.
[18:34:38	]Sinek abi exited observer at their location.
[18:34:38	]Peter Hausgrate entered observer.
[18:34:38	]C24:UNION:i2:Roller-7762 exited observer at their location.
[18:34:39	]C24:UNION:i2:Roller-7762 entered observer.
[18:34:41	][IC] Reva on dutyyy: Beni sürekli.
[18:34:41	]Igor Makarov has hit Reva on dutyyy dealing 19 damage (CritChance was 0.10).
[18:34:41	]Reva on dutyyy has taken 19 damage from Igor Makarov.
[18:34:42	][IC] Reva on dutyyy: Öldürüyo.
[18:34:43	]Igor Makarov has hit Reva on dutyyy dealing 19 damage (CritChance was 0.10).
[18:34:43	]Reva on dutyyy has taken 19 damage from Igor Makarov.
[18:34:43	][IC] Reva on dutyyy: La.
[18:34:46	]Reva on dutyyy is fully healed.
[18:34:47	]Hector Palaiologos exited observer at their location.
[18:34:48	]Peter Hausgrate exited observer at their location.
[18:34:49	]Igor Makarov entered observer.
[18:34:49	]Hector Palaiologos entered observer.
[18:34:50	]C24:UNION:i2:Roller-7762 exited observer at their location.
[18:34:50	]Sinek abi ran SAM command 'slay' with arguments: 'Igor'
[18:34:52	]Igor Makarov entered observer.
[18:34:53	]Reva on dutyyy has dropped: OTA Charger Uniform (#835); Tikhar Ball Rifle (#839); Stunstick (#834);
[18:34:53	]Sinek abi ran SAM command 'slay' with arguments: 'reva'
[18:34:56	]Reva on dutyyy entered observer.
[18:34:57	]Peter Hausgrate entered observer.
[18:35:00	]Sinek abi has used a context menu option with the name: remove
[18:35:01	]Reva on dutyyy exited observer at their location.
[18:35:02	]Sinek abi has used a context menu option with the name: remove
[18:35:03	]Sinek abi has used a context menu option with the name: remove
[18:35:05	]Sinek abi has used a context menu option with the name: remove
[18:35:05	]Igor Makarov exited observer at their location.
[18:35:06	]Igor Makarov has hit Reva on dutyyy in the chest dealing 13 damage (CritChance was 0.67).
[18:35:06	]Reva on dutyyy has taken 13 damage from Igor Makarov.
[18:35:07	]Peter Hausgrate exited observer at their location.
[18:35:07	]Igor Makarov has hit Reva on dutyyy in the head dealing 11 damage (CritChance was 0.67).
[18:35:07	]Reva on dutyyy has taken 11 damage from Igor Makarov.
[18:35:07	]Igor Makarov has critically hit Reva on dutyyy in the head dealing 23 damage (CritChance was 0.67).
[18:35:07	]Reva on dutyyy has taken 23 damage from Igor Makarov.
[18:35:08	]Peter Hausgrate entered observer.
[18:35:09	]Igor Makarov has critically hit Reva on dutyyy in the left arm dealing 6 damage (CritChance was 0.67).
[18:35:09	]Reva on dutyyy has taken 5 damage from Igor Makarov.
[18:35:09	]Reva on dutyyy entered observer.
[18:35:11	]Sinek abi entered observer.
[18:35:14	]Igor Makarov entered observer.
[18:35:20	]Peter Hausgrate exited observer at their location.
[18:35:28	]C24:UNION:i2:Roller-7762 entered observer.
[18:35:30	]Peter Hausgrate entered observer.
[18:35:33	]C24:UNION:i2:Roller-7762 exited observer at their location.
[18:35:34	]C24:UNION:i2:Roller-7762 entered observer.
[18:35:35	]Igor Makarov exited observer at their location.
[18:35:36	]C24:UNION:i2:Roller-7762 exited observer at their location.
[18:35:36	]C24:UNION:i2:Roller-7762 entered observer.
[18:35:41	]Peter Hausgrate exited observer at their location.
[18:35:42	]Reva on dutyyy has used a context menu option with the name: rb655_door_lock
[18:35:45	]Igor Makarov entered observer.
[18:35:45	]Sinek abi exited observer at their location.
[18:35:46	]Igor Makarov exited observer at their location.
[18:35:48	]C24:UNION:i2:Roller-7762 exited observer at their location.
[18:35:49	]C24:UNION:i2:Roller-7762 entered observer.
[18:35:49	]Sinek abi entered observer.
[18:35:49	]C24:UNION:i2:Roller-7762 exited observer at their location.
[18:35:50	]C24:UNION:i2:Roller-7762 entered observer.
[18:35:51	]Sinek abi exited observer at their location.
[18:35:51	]C24:UNION:i2:Roller-7762 exited observer at their location.
[18:35:52	]Sinek abi entered observer.
[18:35:52	]C24:UNION:i2:Roller-7762 entered observer.
[18:35:55	]C24:UNION:i2:Roller-7762 exited observer at their location.
[18:35:55	][Y] Reva on dutyyy: FBI OPEN THE DOOR!
[18:35:58	]Reva on dutyyy exited observer at their location.
[18:35:58	]C24:UNION:i2:Roller-7762 entered observer.
[18:36:00	]Igor Makarov entered observer.
[18:36:00	]Sinek abi exited observer at their location.
[18:36:02	]C24:UNION:i2:Roller-7762 exited observer at their location.
[18:36:02	]C24:UNION:i2:Roller-7762 entered observer.
[18:36:03	]Igor Makarov exited observer at their location.
[18:36:03	]Igor Makarov entered observer.
[18:36:03	]Sinek abi entered observer.
[18:36:03	]Igor Makarov exited observer at their location.
[18:36:04	]C24:UNION:i2:Roller-7762 exited observer at their location.
[18:36:04	]Sinek abi exited observer at their location.
[18:36:04	]C24:UNION:i2:Roller-7762 entered observer.
[18:36:05	]Igor Makarov has taken 2 damage from Reva on dutyyy.
[18:36:05	]Igor Makarov has taken 2 damage from Reva on dutyyy.
[18:36:05	]Igor Makarov has taken 22 damage from Reva on dutyyy.
[18:36:05	]Igor Makarov has taken 11 damage from Reva on dutyyy.
[18:36:21	]Igor Makarov entered observer.
[18:36:21	]C24:UNION:i2:Roller-7762 exited observer at their location.
[18:36:21	][Y] Reva on dutyyy: FBI OPEN THE DOOR!
[18:36:22	]Igor Makarov exited observer at their location.
[18:36:23	]Sinek abi used command '/ActSit 6'.
[18:36:24	]Reva on dutyyy entered observer.
[18:36:28	]Igor Makarov entered observer.
[18:36:28	]Sinek abi entered observer.
[18:36:29	]Igor Makarov exited observer at their location.
[18:36:29	]Sinek abi exited observer at their location.
[18:36:29	]Reva on dutyyy exited observer at their location.
[18:36:31	]Igor Makarov entered observer.
[18:36:33	]Igor Makarov exited observer at their location.
[18:36:34	]Igor Makarov entered observer.
[18:36:35	]Igor Makarov exited observer at their location.
[18:36:37	]Igor Makarov entered observer.
[18:36:37	]Igor Makarov exited observer at their location.
[18:36:40	]Igor Makarov entered observer.
[18:36:41	]Igor Makarov exited observer at their location.
[18:36:42	]Wonder Of You loaded the character 'Slavus Lavin'
[18:36:46	]Slavus Lavin ran SAM command 'goto' with arguments: 'i2'
[18:36:51	]Reva on dutyyy has taken 30 damage from Igor Makarov.
[18:36:51	]Reva on dutyyy has taken 7 damage from Igor Makarov.
[18:36:52	]Reva on dutyyy was knocked unconscious and is bleeding out.
[18:36:57	]Reva on dutyyy has used a context menu option with the name: statue
[18:36:58	]Reva on dutyyy was killed while bleeding out.
[18:36:58	]Igor Makarov has killed Reva on dutyyy with player.
[18:37:00	]Sinek abi used command '/ExitAct'.
[18:37:01	]Igor Makarov entered observer.
[18:37:01	]Reva on dutyyy entered observer.
[18:37:12	]Igor Makarov exited observer at their location.
[18:37:18	]Slavus Lavin entered observer.
[18:37:19	]Sinek abi has hit Igor Makarov in the chest dealing 14 damage (CritChance was 0.42).
[18:37:19	]Igor Makarov has taken 14 damage from Sinek abi.
[18:37:19	]Sinek abi has critically hit Igor Makarov in the right arm dealing 6 damage (CritChance was 0.42).
[18:37:19	]Igor Makarov has taken 6 damage from Sinek abi.
[18:37:19	]Sinek abi has hit Igor Makarov in the left arm dealing 6 damage (CritChance was 0.42).
[18:37:19	]Igor Makarov has taken 6 damage from Sinek abi.
[18:37:20	]Sinek abi has taken 7 damage from Igor Makarov.
[18:37:20	]Sinek abi has critically hit Igor Makarov in the stomach dealing 22 damage (CritChance was 0.42).
[18:37:20	]Igor Makarov has taken 22 damage from Sinek abi.
[18:37:20	]Reva on dutyyy has spawned a uniform_eow.
[18:37:20	]Sinek abi has hit Igor Makarov in the right arm dealing 6 damage (CritChance was 0.42).
[18:37:20	]Igor Makarov has taken 6 damage from Sinek abi.
[18:37:20	]Sinek abi has taken 30 damage from Igor Makarov.
[18:37:20	]Sinek abi has hit Igor Makarov in the right arm dealing 6 damage (CritChance was 0.42).
[18:37:20	]Igor Makarov was knocked unconscious and is bleeding out.
[18:37:21	]Reva on dutyyy ran 'take' on item 'OTA Elite Uniform' (#841)
[18:37:21	]Reva on dutyyy has gained a 'OTA Elite Uniform' #841.
[18:37:22	]Slavus Lavin exited observer at their location.
[18:37:30	]Sinek abi has hit Igor Makarov in the right leg dealing 12 damage (CritChance was 0.42).
[18:37:30	]Igor Makarov was killed while bleeding out.
[18:37:30	]Sinek abi has killed Igor Makarov with player.
[18:37:36	]Igor Makarov entered observer.
[18:37:39	]Reva on dutyyy exited observer at their location.
[18:37:40	]Reva on dutyyy has spawned a pulsecarbine.
[18:37:43	]Reva on dutyyy entered observer.
[18:37:45	]C24:UNION:i2:Roller-7762 entered observer.
[18:37:46	]Reva on dutyyy has spawned a pulsecarbine.
[18:37:48	]Reva on dutyyy ran 'take' on item 'SR-1A' (#843)
[18:37:48	]Reva on dutyyy has gained a 'SR-1A' #843.
[18:37:51	]C24:UNION:i2:Roller-7762 exited observer at their location.
[18:37:52	]C24:UNION:i2:Roller-7762 entered observer.
[18:37:52	]Igor Makarov exited observer at their location.
[18:37:52	]C24:UNION:i2:Roller-7762 exited observer at their location.
[18:37:53	]Reva on dutyyy ran 'Equip' on item 'SR-1A' (#843)
[18:37:53	]C24:UNION:i2:Roller-7762 entered observer.
[18:37:53	]Igor Makarov entered observer.
[18:37:54	]Igor Makarov exited observer at their location.
[18:37:55	]C24:UNION:i2:Roller-7762 exited observer at their location.
[18:37:56	]C24:UNION:i2:Roller-7762 entered observer.
[18:37:56	]Igor Makarov has critically hit Sinek abi in the right arm dealing 4 damage (CritChance was 0.86).
[18:37:56	]Sinek abi has taken 4 damage from Igor Makarov.
[18:37:57	]Igor Makarov has critically hit Sinek abi in the head dealing 16 damage (CritChance was 0.86).
[18:37:57	]Sinek abi has taken 16 damage from Igor Makarov.
[18:37:58	]Igor Makarov has critically hit Sinek abi in the chest dealing 15 damage (CritChance was 0.86).
[18:37:58	]Sinek abi has taken 15 damage from Igor Makarov.
[18:37:59	]Reva on dutyyy exited observer at their location.
[18:38:01	]Igor Makarov entered observer.
[18:38:01	]C24:UNION:i2:Roller-7762 exited observer at their location.
[18:38:01	]Igor Makarov exited observer at their location.
[18:38:01	]C24:UNION:i2:Roller-7762 entered observer.
[18:38:04	]Reva on dutyyy has spawned a magazine_pulse_30rnd.
[18:38:04	]Sinek abi has hit Igor Makarov in the stomach dealing 14 damage (CritChance was 0.42).
[18:38:04	]Igor Makarov has taken 14 damage from Sinek abi.
[18:38:05	]Sinek abi has critically hit Igor Makarov in the chest dealing 22 damage (CritChance was 0.42).
[18:38:05	]Igor Makarov has taken 22 damage from Sinek abi.
[18:38:06	]Reva on dutyyy ran 'take' on item '30rnd Pulse-magazine' (#844)
[18:38:06	]Reva on dutyyy has gained a '30rnd Pulse-magazine' #844.
[18:38:08	]Reva on dutyyy has spawned a magazine_pulse_30rnd.
[18:38:08	]Reva on dutyyy ran 'take' on item '30rnd Pulse-magazine' (#845)
[18:38:08	]Reva on dutyyy has gained a '30rnd Pulse-magazine' #845.
[18:38:10	]Igor Makarov entered observer.
[18:38:12	]Igor Makarov exited observer at their location.
[18:38:13	]Reva on dutyyy has spawned a attn_30rnd_mag.
[18:38:14	]Reva on dutyyy ran 'take' on item 'Extended 30rnd Magazine' (#846)
[18:38:14	]Reva on dutyyy has gained a 'Extended 30rnd Magazine' #846.
[18:38:17	]Igor Makarov entered observer.
[18:38:17	]C24:UNION:i2:Roller-7762 exited observer at their location.
[18:38:19	]Igor Makarov exited observer at their location.
[18:38:21	]Igor Makarov has critically hit Sinek abi in the left arm dealing 4 damage (CritChance was 0.86).
[18:38:21	]Sinek abi has taken 4 damage from Igor Makarov.
[18:38:21	]Igor Makarov has critically hit Sinek abi in the left arm dealing 4 damage (CritChance was 0.86).
[18:38:21	]Sinek abi has taken 4 damage from Igor Makarov.
[18:38:22	]C24:UNION:i2:Roller-7762 entered observer.
[18:38:23	]Sinek abi has hit Igor Makarov in the stomach dealing 14 damage (CritChance was 0.42).
[18:38:23	]Igor Makarov has taken 14 damage from Sinek abi.
[18:38:23	]Sinek abi has hit Igor Makarov in the chest dealing 14 damage (CritChance was 0.42).
[18:38:23	]Igor Makarov has taken 14 damage from Sinek abi.
[18:38:23	]Sinek abi has critically hit Igor Makarov in the chest dealing 22 damage (CritChance was 0.42).
[18:38:23	]Igor Makarov has taken 22 damage from Sinek abi.
[18:38:24	]Reva on dutyyy has spawned a magazine_mp_30rnd.
[18:38:27	]Reva on dutyyy entered observer.
[18:38:27	]Reva on dutyyy exited observer at their location.
[18:38:30	]Sinek abi was knocked unconscious and is bleeding out.
[18:38:33	]Sinek abi was killed while bleeding out.
[18:38:33	]Igor Makarov has killed Sinek abi with player.
[18:38:33	]Sinek abi has dropped: Golden Goose Trousers (#838); Golden Goose (#837);
[18:38:34	]C24:UNION:i2:Roller-7762 exited observer at their location.
[18:38:35	]Igor Makarov entered observer.
[18:38:36	]Sinek abi entered observer.
[18:38:36	]C24:UNION:i2:Roller-7762 entered observer.
[18:38:37	]Igor Makarov exited observer at their location.
[18:38:38	]C24:UNION:i2:Roller-7762 exited observer at their location.
[18:38:39	]Igor Makarov entered observer.
[18:38:39	]C24:UNION:i2:Roller-7762 entered observer.
[18:38:40	]Slavus Lavin has taken 41 damage from Igor Makarov.
[18:38:40	]Slavus Lavin was knocked unconscious and is bleeding out.
[18:38:41	]C24:UNION:i2:Roller-7762 exited observer at their location.
[18:38:41	]Igor Makarov exited observer at their location.
[18:38:43	]C24:UNION:i2:Roller-7762 entered observer.
[18:38:43	]Slavus Lavin was killed while bleeding out.
[18:38:43	]Igor Makarov has killed Slavus Lavin with player.
[18:38:43	]Slavus Lavin has dropped: Overseer Pants (#696); Tipless Gloves (#699); The Overseer (#695); USP-45 (#484); 9mm Pistol Bullets (#493); The Bureaucrat (#460); The Bureaucrat Trousers (#461); 20-Round .45 USP (#497); 17rnd Usp-magazine (#496); 1x 15 Credits Coupon (#649); Empty Breen's Water (#700); Artificial Paste (#647); Dark Red Shoes (#698); High Heel Shoes (#462); Hero of City Twenty-Four Medal (#701);
[18:38:43	]Reva on dutyyy used command '/PM makarov bi gelsene birşey sorcam'.
[18:38:44	]Sinek abi exited observer at their location.
[18:38:47	]C24:UNION:i2:Roller-7762 exited observer at their location.
[18:38:48	]Reva on dutyyy ran SAM command 'bring' with arguments: 'makarov'
[18:38:52	][IC] Reva on dutyyy: Ya birşey sorcam.
[18:38:54	]Sinek abi opened the 'Dropped Items' #203 container.
[18:38:57	][IC] Reva on dutyyy: Artyom ben mermi spawnladığımda.
[18:38:57	]Sinek abi has gained a 'The Overseer' #695 from a container with the name 'Dropped Items' #203.
[18:38:58	]Sinek abi has gained a 'Overseer Pants' #696 from a container with the name 'Dropped Items' #203.
[18:38:59	]Sinek abi closed the 'Dropped Items' #203 container.
[18:38:59	][IC] Reva on dutyyy: 0 olarak geliyo.
[18:39:01	][IC] Reva on dutyyy: Neden?
[18:39:04	]C24:UNION:i2:Roller-7762 entered observer.
[18:39:06	]Igor Makarov has spawned a ar2ammo.
[18:39:07	]C24:UNION:i2:Roller-7762 exited observer at their location.
[18:39:08	][IC] Reva on dutyyy: He.
[18:39:08	]C24:UNION:i2:Roller-7762 entered observer.
[18:39:12	][IC] Reva on dutyyy: Anlamadim.
[18:39:15	]Reva on dutyyy ran 'take' on item 'Pulse-Rifle Energy' (#848)
[18:39:15	]Reva on dutyyy has gained a 'Pulse-Rifle Energy' #848.
[18:39:18	]Igor Makarov has spawned a pistolammo.
[18:39:20	]Reva on dutyyy ran 'use' on item 'Pulse-Rifle Energy' (#848)
[18:39:21	]Sinek abi has used a context menu option with the name: remove
[18:39:22	]Sinek abi has used a context menu option with the name: remove
[18:39:24	]Reva on dutyyy ran 'use' on item '9mm Pistol Bullets' (#849)
[18:39:26	]Igor Makarov has spawned a smg1ammo.
[18:39:27	][IC] Reva on dutyyy: Olmadı.
[18:39:27	]Igor Makarov ran 'use' on item 'SMG Bullets' (#850)
[18:39:29	]Sinek abi has used a context menu option with the name: ignite
[18:39:30	]Igor Makarov has spawned a smg1ammo.
[18:39:30	]Sinek abi has used a context menu option with the name: remove
[18:39:31	]Igor Makarov ran 'use' on item 'SMG Bullets' (#851)
[18:39:32	]Sinek abi has used a context menu option with the name: remove
[18:39:36	]Sinek abi entered observer.
[18:39:37	]Sinek abi exited observer at their location.
[18:39:39	]Igor Makarov has spawned a bullets_pistol.
[18:39:43	][IC] Reva on dutyyy: Bana 0 olrak geliyo.
[18:39:43	]Igor Makarov has spawned a bullets_smg1.
[18:39:47	]Reva on dutyyy ran 'take' on item '9mm Pistol Bullets' (#852)
[18:39:47	]Reva on dutyyy has gained a '9mm Pistol Bullets' #852.
[18:39:48	]Igor Makarov ran 'take' on item 'Sub-machinegun Bullets' (#853)
[18:39:48	]Igor Makarov has gained a 'Sub-machinegun Bullets' #853.
[18:39:49	]C24:UNION:i2:Roller-7762 exited observer at their location.
[18:39:49	]C24:UNION:i2:Roller-7762 entered observer.
[18:39:50	]C24:UNION:i2:Roller-7762 exited observer at their location.
[18:39:50	]Igor Makarov ran 'split' on item 'Sub-machinegun Bullets' (#853)
[18:39:50	]Igor Makarov has gained a 'Sub-machinegun Bullets' #854.
[18:39:52	]Igor Makarov ran 'drop' on item 'Sub-machinegun Bullets' (#854)
[18:39:52	]Igor Makarov has lost a 'Sub-machinegun Bullets' #854.
[18:39:53	]Igor Makarov ran 'drop' on item 'Sub-machinegun Bullets' (#853)
[18:39:53	]Igor Makarov has lost a 'Sub-machinegun Bullets' #853.
[18:39:54	]Igor Makarov entered observer.
[18:39:55	]Igor Makarov exited observer at their location.
[18:39:55	]Igor Makarov destroyed a 'Sub-machinegun Bullets' #854.
[18:39:55	]Igor Makarov destroyed a 'Sub-machinegun Bullets' #853.
[18:40:01	][IC] Reva on dutyyy: Ee bu mermi kullanamadım.
[18:40:01	]Igor Makarov entered observer.
[18:40:02	]Reva on dutyyy entered observer.
[18:40:03	]Igor Makarov exited observer at their location.
[18:40:04	]Reva on dutyyy exited observer at their location.
[18:40:10	]Igor Makarov ran SAM command 'hp' with arguments: 'igor'
[18:40:13	]Igor Makarov is fully healed.
[18:40:25	]Reva on dutyyy used command '/PM makarov kullanılmıyo buu'.
[18:40:48	]Reva on dutyyy ran SAM command 'goto' with arguments: 'makarov'
[18:40:50	][IC] Reva on dutyyy: Kullanılmıyo.
[18:40:51	][IC] Reva on dutyyy: Ki.
[18:40:51	][IC] Reva on dutyyy: Kanka.
[18:40:53	]Reva on dutyyy has taken 41 damage from Igor Makarov.
[18:40:56	]Reva on dutyyy is fully healed.
