[10:11:30	]Enistein has connected.
[14:35:50	][LOOC] S10/OWP.GHOST-20: KLJAFDÖÇMNADSKSD
[14:35:50	][LOOC] Grimson Krova: normalde lan ne çatlağı kırık
[14:35:52	][Y] Tony Miller: Ölülerin üstünü arayın.
[14:35:53	][LOOC] S10/OWP.GHOST-20: panik atak
[14:35:59	][LOOC] Grimson Krova: çatlak dedik yanlışlıkla
[14:36:01	][Y] Tony Miller: Işiimize yarayacak seyler bulabiliriz.
[14:36:12	][LOOC] Michael Mansen: ünlü birini görünce küçük çocukların bağırışı
[14:36:20	][IC] S10/OWP.GHOST-20: <:: D-dur. ::>
[14:36:29	][ME] Mark Zanburg: Kişinin nabzı nasıldır zar at.
[14:36:30	][IC] Tony Miller: Mich.
[14:36:31	][ME] Agatha Gard: Overwatch'a balı Transhuman askeri kontrol eder, yaşıyor mudur?
[14:36:32	][IC] Tony Miller: Bunu al.
[14:36:33	][LOOC] Grimson Krova: beklesene bi ben bi çık gir yapcam int gidiyor
[14:36:36	][Y] Tony Miller: Mich.
[14:36:37	][ME] Mark Zanburg: 10+ iyi
[14:36:38	][Y] Tony Miller: Gel buraya.
[14:36:38	]Grimson Krova rolled 13 out of 20.
[14:36:38	]Grimson Krova used command '/Roll generic'.
[14:36:39	][IT] S10/OWP.GHOST-20: evet sadece mermi ile ölür
[14:36:40	][IC] S10/OWP.GHOST-20: <:: **Indistinct Panic**. ::>
[14:36:46	][IC] Michael Mansen: Ne.
[14:36:52	][IT] S10/OWP.GHOST-20: hayatını kaybeder
[14:36:54	][ME] Tony Miller: çantasınadn kıyafet çıkarıp miche fırlatır
[14:36:56	][IC] Agatha Gard: Öldü...
[14:36:56	]Tony Miller ran 'drop' on item 'Tıbbi Direnişçi Üniforması' (#69360)
[14:36:56	]Tony Miller has lost a 'Tıbbi Direnişçi Üniforması' #69360.
[14:36:59	]Michael Mansen ran 'take' on item 'Tıbbi Direnişçi Üniforması' (#69360)
[14:36:59	]Michael Mansen has gained a 'Tıbbi Direnişçi Üniforması' #69360.
[14:36:59	][IC] Tony Miller: Giy bunu.
[14:37:01	][IC] Michael Mansen: Teşekkürler.
[14:37:05	][IC] Tony Miller: Ne demek.
[14:37:05	][IC] Agatha Gard: Tamam, güvendeyiz.
[14:37:09	][IC] Agatha Gard: Combine her an geri gelebilir.
[14:37:09	][ME] Mark Zanburg: Kişinin ayağını inceler.
[14:37:09	][IC] Tony Miller: Yabancı.
[14:37:12	]Mark Zanburg rolled 7 out of 20.
[14:37:12	]Mark Zanburg used command '/Roll'.
[14:37:14	]Shane Walsh (STEAM_0:0:195372324) has disconnected.
[14:37:16	][IC] Tony Miller: Gel bizimle.
[14:37:17	]S10/OWP.GHOST-20 used command '/PM the maya olarak gel seni bide beni arıyolar'.
[14:37:17	][IC] Michael Mansen: Buraya otalar hertürlü gelicek.
[14:37:25	]S10/OWP.GHOST-20 used command '/PM the ya da sadece seni bilmiyorum'.
[14:37:28	]Theodore Abernathy used command '/Reply dur biriyle konuşuyorum'.
[14:37:38	]Michael Mansen has gained level 27 in the Hız skill.
[14:37:38	]S10/OWP.GHOST-20 used command '/PM agat o kadar loot koydum kit'.
[14:37:45	]S10/OWP.GHOST-20 used command '/PM agatha kit felan vardı alaydınız amk'.
[14:37:51	]Agatha Gard used command '/PM S10 Görmedik'.
[14:38:13	]S10/OWP.GHOST-20 used command '/PM agath oraya ota takviyesi gelicek bsl den dolyı fakat sizi görmicekler'.
[14:38:22	]S10/OWP.GHOST-20 used command '/PM agatha dropship geçicek onu görceniz sadece'.
[14:38:28	]S10/OWP.GHOST-20 used command '/PM agat rol renklensin az amk'.
[14:38:32	][IC] Tony Miller: Gel bizle bence.
[14:38:33	]S10/OWP.GHOST-20 exited observer at their location.
[14:38:35	][IC] Tony Miller: Yerimiz var.
[14:38:36	]S10/OWP.GHOST-20 has spawned a 'Entity [5051][aw2_dropship2]'.
[14:38:39	][IC] Tony Miller: Sanada.
[14:38:44	]S10/OWP.GHOST-20 entered observer.
[14:38:45	]S10/OWP.GHOST-20 exited observer at their location.
[14:38:46	]S10/OWP.GHOST-20 entered observer.
[14:38:46	]S10/OWP.GHOST-20 exited observer at their location.
[14:38:48	]S10/OWP.GHOST-20 has gained a '30rnd Pulse-Şarjörü' #62049.
[14:38:48	]S10/OWP.GHOST-20 was knocked unconscious and is bleeding out.
[14:38:51	][IC] Agatha Gard: Pekala...
[14:38:51	][LOOC] Michael Mansen: vietnam flashback
[14:38:52	][IC] S10/OWP.GHOST-20: <:: !revive osg. ::>
[14:38:55	][IC] S10/OWP.GHOST-20: <:: !revive owp. ::>
[14:39:00	]S10/OWP.GHOST-20 ran SAM command 'respawn' with arguments: 'owp'
[14:39:01	]S10/OWP.GHOST-20 is fully healed.
[14:39:03	]Tony Miller has gained level 27 in the Hız skill.
[14:39:08	]S10/OWP.GHOST-20 entered observer.
[14:39:08	]S10/OWP.GHOST-20 exited observer at their location.
[14:39:08	]S10/OWP.GHOST-20 entered observer.
[14:39:09	]S10/OWP.GHOST-20 exited observer at their location.
[14:39:11	]S10/OWP.GHOST-20 has spawned a 'Entity [5051][aw2_dropship2]'.
[14:39:15	][IC] Michael Mansen: SİKTİR.
[14:39:28	][IC] Michael Mansen: Gitme.
[14:39:41	][Y] Michael Mansen: Gel otalar olabilir orada.
[14:39:44	][Y] Agatha Gard: Uçan birşey gördüğüne emin misin?
[14:39:52	]S10/OWP.GHOST-20 entered observer.
[14:39:55	]Agatha Gard used command '/Staff sinyor bune amk'.
[14:40:04	][Y] Tony Miller: Dikkatli.
[14:40:07	][IC] Michael Mansen: Gitmeyelim buraya bence.
[14:40:21	]Michael Mansen ran 'Consume' on item 'Çiğ Headcrab Eti' (#69317)
[14:40:24	]S10/OWP.GHOST-20 used command '/Staff dropshipti o overwatch ölünce bsl si gittiği için overwatch birimleri intikal etti sizlik bşii yok'.
[14:40:43	]S10/OWP.GHOST-20 exited observer at their location.
[14:40:51	]Sinyor Gordon loaded the character 'Joe Rock'
[14:40:54	]Joe Rock entered observer.
[14:40:58	][IC] Michael Mansen: Şuan bence ölümümüze gidiyoruz.
[14:41:11	]Joe Rock exited observer at their location.
[14:41:19	]Agatha Gard entered observer.
[14:41:20	]Agatha Gard exited observer at their location.
[14:41:22	]Agatha Gard entered observer.
[14:41:22	]Agatha Gard exited observer at their location.
[14:41:24	]Joe Rock entered observer.
[14:41:40	]Joe Rock exited observer at their location.
[14:41:43	]Joe Rock has gained a '20rnd FiveSeven-şarjörü' #64576.
[14:41:43	]Joe Rock has lost a '20rnd FiveSeven-şarjörü' #64577.
[14:41:43	]Joe Rock has gained a '20rnd FiveSeven-şarjörü' #64577.
[14:41:43	]Joe Rock has lost a '20rnd FiveSeven-şarjörü' #64576.
[14:41:51	][IC] Michael Mansen: Ota değil.
[14:41:51	][Y] Agatha Gard: Kim var orada?
[14:41:52	][Y] Tony Miller: Kimsin.
[14:41:57	][Y] Agatha Gard: Silahını indir!
[14:41:58	][Y] Tony Miller: Kendini tanır.
[14:42:01	][Y] Tony Miller: Tanıt.
[14:42:03	][Y] Joe Rock: BEN JOE.
[14:42:03	][Y] Michael Mansen: SAKİN OL.
[14:42:09	][Y] Joe Rock: SİZİ TANIDIĞIMI SANMIYORUM.
[14:42:18	][Y] Tony Miller: Ordaki mekan bana ait.
[14:42:20	][Y] Tony Miller: Ve kimsin.
[14:42:31	][Y] Joe Rock: SANA FELAN AİT DEĞİL BURASI DİRENİŞ ÜSSÜYDÜ.
[14:42:33	][Y] Michael Mansen: Joe lağımda senlen karşılaştık.
[14:42:50	][Y] Joe Rock: ÇIKARAMADIM?!
[14:42:51	]Agatha Gard has spawned a flashlight.
[14:42:51	][Y] Tony Miller: Ve yeni direnişi de ben kuruyorum bundan dolayı orası benim.
[14:42:52	]Shane Walsh has connected.
[14:42:52	]Agatha Gard entered observer.
[14:42:57	][Y] Tony Miller: Adın ne.
[14:42:58	]Agatha Gard exited observer at their location.
[14:42:58	]Agatha Gard ran 'take' on item 'El Feneri' (#69387)
[14:42:58	]Agatha Gard has gained a 'El Feneri' #69387.
[14:43:08	][Y] Joe Rock: JOE DEDİM YA AMINA KOYAYIM.
[14:43:12	][Y] Joe Rock: SAĞIRMISIN.
[14:43:13	][Y] Tony Miller: Joe.
[14:43:19	][Y] Tony Miller: Mayanın arkadaşı olan mı.
[14:43:25	][Y] Tony Miller: Yoksa herhangi birisi olan mı.
[14:43:26	][IC] Michael Mansen: Adrianın dediği adam değilmi işte.
[14:43:28	]Mark Zanburg ran 'take' on item 'Tarihi Geçmiş Portakal' (#67408)
[14:43:28	]Mark Zanburg has gained a 'Tarihi Geçmiş Portakal' #67408.
[14:43:31	][IC] Tony Miller: Tanıdım.
[14:43:31	][Y] Joe Rock: EVET FAKAT ONU NERDEN TANIYORSUN.
[14:43:33	]Mark Zanburg ran 'Consume' on item 'Tarihi Geçmiş Portakal' (#67408)
[14:43:41	][Y] Michael Mansen: Adrianı tanıyormusun.
[14:43:41	][Y] Tony Miller: Eski direnişten arkadaşımdı.
[14:43:45	]Mark Zanburg ran 'Consume' on item 'Tarihi Geçmiş Portakal' (#67409)
[14:43:51	][Y] Joe Rock: DOKTOR ADRİAN AMCAMI.
[14:43:51	][Y] Tony Miller: Maya morgan feador.
[14:43:58	]Shane Walsh loaded the character 'Grimson Krova'
[14:44:01	][Y] Tony Miller: Adrian bana senden bahsetti.
[14:44:07	][Y] Joe Rock: DOKTORU TANIYORUM FYODORU TANIYORDUM.
[14:44:10	][Y] Joe Rock: ARTHUR KAYIP.
[14:44:16	][Y] Tony Miller: Hepsi benim eski arkadaşım arthur da.
[14:44:26	][Y] Joe Rock: MAYAYLA GELDİK FAKAT MAYAYI ORMANLIKTA KAYBETTİM.
[14:44:27	][Y] Grimson Krova: HELP.
[14:44:28	][Y] Tony Miller: Sakin ol ve silahını indir konuşuruz.
[14:44:31	][Y] Tony Miller: Sakin ol.
[14:44:33	][Y] Joe Rock: Nerde bilmiyorum.
[14:44:35	][Y] Tony Miller: Oraya gelıyoruz.
[14:44:38	][IC] Grimson Krova: Yardım!
[14:44:39	][Y] Joe Rock: Gelin.
[14:44:41	][Y] Grimson Krova: Yardım!
[14:44:41	][IC] Tony Miller: Gelin.
[14:44:51	][LOOC] Michael Mansen: sıkıştık
[14:44:56	][IC] Tony Miller: Hey dostum.
[14:44:57	][IC] Grimson Krova: Yardım!
[14:45:00	][IC] Joe Rock: Evet.
[14:45:00	][Y] Grimson Krova: Yardım!
[14:45:11	][IC] Tony Miller: Biraz sakinelş az once ölen 10 larca direnişçi gördüm.
[14:45:17	][Y] Grimson Krova: Yardım!
[14:45:18	][IC] Tony Miller: Biraz sakin ol ve silahını beline tak.
[14:45:22	][IC] Joe Rock: Onlarlaydık zor kurtulduk.
[14:45:26	][IC] Tony Miller: Binaya geçip konuşuruz.
[14:45:31	][IC] Tony Miller: Hadi gel.
[14:45:33	][IC] Joe Rock: Pekala.
[14:45:50	]Shane Walsh has unloaded their "Grimson Krova" character.
[14:45:51	][IC] Tony Miller: Gir.
[14:45:55	]Shane Walsh (STEAM_0:0:195372324) deleted character 'S10/OWS.GHOST-62'
[14:45:58	][IC] Tony Miller: Joe seni tanıdım da.
[14:46:00	]Agatha Gard used command '/ActStand 4'.
[14:46:01	][IC] Tony Miller: Sen yabancı.
[14:46:04	][IC] Tony Miller: Maskeni çıkar.
[14:46:08	][IC] Agatha Gard: Pekala...
[14:46:09	][IC] Tony Miller: Adını bile bilmiyorum.
[14:46:10	]Theodore Abernathy has gone afk.
[14:46:19	][ME] Agatha Gard: İstemsizce maskesini çıkartır, bir çantasına koyar.
[14:46:21	]Joe Rock used command '/ActLean'.
[14:46:28	]Joe Rock used command '/ActLean 2'.
[14:46:28	][IC] Agatha Gard: Peki, mutlu musun?
[14:46:29	][IC] Tony Miller: Ismin nedir.
[14:46:29	]Joe Rock used command '/ExitAct'.
[14:46:31	][IC] Tony Miller: Evet.
[14:46:33	][IC] Tony Miller: Biraz.
[14:46:33	][IC] Agatha Gard: Adım...
[14:46:33	]Joe Rock used command '/ActLean 2'.
[14:46:39	][IC] Agatha Gard: Batilda. Batilda Hersley.
[14:46:42	][IC] Tony Miller: Batida.
[14:46:47	][IC] Tony Miller: Sana bati diyeceğim.
[14:46:52	][IC] Agatha Gard: Pekala.
[14:46:52	][IC] Tony Miller: Peki.
[14:46:55	][IC] Tony Miller: Oturun.
[14:46:56	][IC] Tony Miller: Dinlenin.
[14:46:58	]Agatha Gard used command '/ExitAct'.
[14:47:04	][IC] Tony Miller: Sabah ollsun birşeylere uğraşırız.
[14:47:12	][IC] Tony Miller: Joe.
[14:47:16	]Agatha Gard used command '/ActSit 4'.
[14:47:17	][IC] Tony Miller: Dostum.
[14:47:21	][IC] Joe Rock: Evet.
[14:47:22	][IC] Tony Miller: Iyi misin.
[14:47:25	]Michael Mansen used command '/ActSit 3'.
[14:47:33	][IC] Joe Rock: Susuzluktan ve açlıktan ölmeyi saymazsak iyiyim.
[14:47:42	][IC] Tony Miller: Aynı durum hepimizde.
[14:47:47	][IC] Tony Miller: Merak etme yalnız değilsin.
[14:47:52	][ME] Tony Miller: elini uzatır 
[14:47:55	][IC] Tony Miller: Ben tony miller.
[14:47:57	][IC] Tony Miller: Memnun oldum.
[14:47:58	][ME] Joe Rock: elini sıkar
[14:48:02	][IC] Joe Rock: Bende mumnun oldum.
[14:48:07	]Mark Zanburg ran 'Consume' on item 'Tarihi Geçmiş Elma' (#67390)
[14:48:10	]Michael Mansen used command '/ExitAct'.
[14:48:11	][IC] Tony Miller: Soy adın neydi bu arada.
[14:48:15	][IC] Joe Rock: Rock.
[14:48:18	][LOOC] Tony Miller: bide f3 ten tanısak cok iyi
[14:48:21	][IC] Tony Miller: Joe rock.
[14:48:23	][IC] Tony Miller: Güzel.
[14:48:24	]Agatha Gard entered observer.
[14:48:28	]Agatha Gard exited observer at their location.
[14:48:28	]Agatha Gard entered observer.
[14:48:29	]Agatha Gard exited observer at their location.
[14:48:30	][ME] Michael Mansen: uzanıp yatar
[14:48:34	][IC] Joe Rock: Hıhı.
[14:48:36	]deathguard loaded the character 'Mustafa Özgür'
[14:48:37	]Mark Zanburg ran 'use' on item 'Sağlık Şırıngası' (#68608)
[14:48:37	]Mark Zanburg has performed the 'Use Sağlık Şırıngası' action, gaining 46 experience in medicine.
[14:48:37	]Mark Zanburg was disinfected by Mark Zanburg for 87 seconds.
[14:48:37	]Mark Zanburg was bandaged by Mark Zanburg for 34 HP.
[14:48:38	]Shane Walsh created the character 'Hans Grimson'
[14:48:38	]Shane Walsh loaded the character 'Hans Grimson'
[14:48:38	]Hans Grimson has gained a 'Açık Gri Kol Bandı' #69388.
[14:48:38	]Hans Grimson has gained a '#39683 Kimlik Kartı' #69389.
[14:48:38	]Hans Grimson has gained a 'Kırmızı Tulum' #69390.
[14:48:38	]Hans Grimson has gained a 'Kırmızı tulum pantolonu' #69391.
[14:48:38	]Hans Grimson has gained a 'Kahverengi Deri Çizme' #69392.
[14:48:38	]Hans Grimson has gained a 'Gözlükler' #69393.
[14:48:39	][IC] Tony Miller: Nereliydin.
[14:48:41	][IC] Tony Miller: Eskiden.
[14:48:45	][IC] Joe Rock: Amerika.
[14:48:50	][IC] Tony Miller: Neresinden.
[14:48:52	][IC] Joe Rock: Tabi dünyadan silinmeden önce.
[14:48:55	][IC] Joe Rock: Washington.
[14:48:57	][LOOC] Mustafa Özgür: lan ben buradamıymışım bu karakterde
[14:48:59	][IC] Tony Miller: Ah.
[14:49:02	][IC] Tony Miller: Bende boston.
[14:49:04	]Agatha Gard used command '/ExitAct'.
[14:49:07	][IC] Tony Miller: Bilmiyorum yakınmıyız.
[14:49:08	][ME] Mustafa Özgür: uyanıp esner
[14:49:14	][IC] Tony Miller: Hey batii.
[14:49:18	][IC] Tony Miller: Sen nereliiydin eskiden.
[14:49:26	][IC] Mustafa Özgür: Ben ne ara buraya gelmiştim ya.
[14:49:27	]Hans Grimson used command '/SetMood Headstrong'.
[14:49:30	][IC] Mustafa Özgür: Neyse.
[14:49:40	][IC] Agatha Gard: İstasyon 14, Şehrin çok uzağında olmayan bir yerde kurmuştuk...
[14:49:43	][ME] Mustafa Özgür: gözündeki çapakları siler
[14:49:46	][IC] Joe Rock: Öyle değil...
[14:49:52	][IC] Tony Miller: Eski dünyada.
[14:49:54	][IC] Tony Miller: Diyorum.
[14:49:55	][IC] Tony Miller: Haha.
[14:50:01	][IC] Agatha Gard: Eski mi? Çok hatırlamıyorum.
[14:52:51	]deathguard has connected.
[14:52:58	]Enistein has connected.
[14:53:14	]Mersa has connected.
[14:53:28	]deathguard loaded the character 'Mustafa Özgür'
[14:53:28	]Mustafa Özgür their 'plaza deposu' stash no longer exists, location reset.
[14:53:50	]Shane Walsh has connected.
[14:54:04	]Victorian has connected.
[14:54:17	]Enistein (STEAM_0:1:98500861) deleted character 'Theodore Abernathy'
[14:54:21	]Enistein loaded the character 'Theodore Abernathy'
[14:54:55	]Shane Walsh loaded the character 'Hans Grimson'
[14:55:14	]Hans Grimson ran 'drop' on item 'Gözlükler' (#69393)
[14:55:14	]Hans Grimson has lost a 'Gözlükler' #69393.
[14:55:30	]Daryl Dixon has connected.
[14:55:36	]Hans Grimson used command '/SetMood headstrong'.
[14:55:37	]Sinyor Gordon has connected.
[14:56:03	][ME] Mustafa Özgür: yerden biraz su alıp elini yüzü
[14:56:06	][ME] Mustafa Özgür: yerden biraz su alıp elini yüzünü siler
[14:56:16	]Victorian loaded the character 'Agatha Gard'
[14:56:54	]Hans Grimson has acquired his ration, gaining 0 credits, 0 wages and a ration ration.
[14:57:00	]Victorian loaded the character 'C24:RCT.YELLO-53'
[14:57:04	]C24:RCT.YELLO-53 is fully healed.
[14:57:08	]Hans Grimson ran 'take' on item 'Rasyon' (#69394)
[14:57:08	]Hans Grimson has gained a 'Rasyon' #69394.
[14:57:10	]Hans Grimson ran 'Open' on item 'Rasyon' (#69394)
[14:57:10	]Hans Grimson has gained a 'Yapay Macun' #69395.
[14:57:10	]Hans Grimson has gained a 'Breen'in Suyu' #69396.
[14:57:10	]Hans Grimson has gained a '15 Kredi Kuponu' #69397.
[14:57:12	]Hans Grimson ran 'Consume' on item 'Yapay Macun' (#69395)
[14:57:12	]Hans Grimson has gained a 'Boş Kavanoz' #69398.
[14:57:13	]Hans Grimson ran 'Consume' on item 'Breen'in Suyu' (#69396)
[14:57:13	]Hans Grimson has gained a level -2 long boost in Zeka.
[14:57:13	]Hans Grimson has gained a level -1 long boost in Algı.
[14:57:13	]Hans Grimson has gained a 'Boş Breen'in Suyu' #69399.
[14:57:14	]C24:RCT.YELLO-53 entered observer.
[14:57:15	]Hans Grimson ran 'drop' on item 'Boş Breen'in Suyu' (#69399)
[14:57:15	]Hans Grimson has lost a 'Boş Breen'in Suyu' #69399.
[14:57:15	]Hans Grimson ran 'drop' on item 'Boş Kavanoz' (#69398)
[14:57:15	]Hans Grimson has lost a 'Boş Kavanoz' #69398.
[14:57:16	]C24:RCT.YELLO-53 exited observer at their location.
[14:57:20	]Hans Grimson ran 'Use' on item '15 Kredi Kuponu' (#69397)
[14:57:22	]Hans Grimson has used a coupon at a ration dispenser, gaining 15 credits.
[14:57:23	]C24:RCT.YELLO-53 used command '/Radio 10-8'.
[14:57:25	]Sinyor Gordon loaded the character 'Joe Rock'
[14:57:27	]Shane Walsh has unloaded their "Hans Grimson" character.
[14:57:31	]Shane Walsh loaded the character 'C24:i4.HELIX-86'
[14:57:36	]C24:i4.HELIX-86 is fully healed.
[14:57:39	]C24:i4.HELIX-86 used command '/Radio 10-8'.
[14:57:45	]Joe Rock entered observer.
[14:57:46	]C24:RCT.YELLO-53 entered observer.
[14:57:53	]C24:RCT.YELLO-53 exited observer at their location.
[14:57:55	]C24:RCT.YELLO-53 entered observer.
[14:57:55	]C24:RCT.YELLO-53 exited observer at their location.
[14:57:59	]Joe Rock has given himself a drink_premium_water.
[14:57:59	]Victorian loaded the character 'Agatha Gard'
[14:57:59	]Joe Rock has gained a 'Premium Breen'in Suyu' #69400.
[14:58:00	]Joe Rock is fully healed.
[14:58:01	]Joe Rock has given himself a comfort_roastedchicken.
[14:58:01	]Joe Rock has gained a 'Kızarmış Tavuk' #69401.
[14:58:03	]Joe Rock ran 'Consume' on item 'Kızarmış Tavuk' (#69401)
[14:58:03	]Joe Rock has updated their Zeka long boost target to 2 (current : 3).
[14:58:04	]Joe Rock ran 'Consume' on item 'Premium Breen'in Suyu' (#69400)
[14:58:04	]Joe Rock has gained a 'Boş Breen'in Suyu' #69402.
[14:58:06	]Mersa loaded the character 'Mark Zanburg'
[14:58:09	]Joe Rock exited observer at their location.
[14:58:12	][LOOC] Mustafa Özgür: afk
[14:58:27	]Joe Rock ran 'take' on item 'Mutfak Bıçağı' (#69323)
[14:58:27	]Joe Rock has gained a 'Mutfak Bıçağı' #69323.
[14:58:35	]Joe Rock ran 'EquipUn' on item 'FiveSeven' (#64575)
[14:58:35	]Joe Rock has gained a '20rnd FiveSeven-şarjörü' #64576.
[14:58:36	]Joe Rock ran 'Equip' on item 'FiveSeven' (#64575)
[14:58:39	]Joe Rock ran 'drop' on item 'Mutfak Bıçağı' (#69323)
[14:58:39	]Joe Rock has lost a 'Mutfak Bıçağı' #69323.
[14:58:40	]Joe Rock ran 'drop' on item 'Yeşil Bere' (#69013)
[14:58:40	]Joe Rock has lost a 'Yeşil Bere' #69013.
[14:58:42	]Joe Rock ran 'take' on item 'Yeşil Bere' (#69013)
[14:58:42	]Joe Rock has gained a 'Yeşil Bere' #69013.
[14:58:52	]Theodore Abernathy entered observer.
[14:59:19	]Theodore Abernathy ran SAM command 'goto' with arguments: 'joe'
[14:59:40	][IC] Agatha Gard: Galbia cam kırıldı.
[14:59:41	]Joe Rock entered observer.
[14:59:51	]Joe Rock exited observer at their location.
[15:00:11	]Mark Zanburg is fully healed.
[15:00:14	]Joe Rock used command '/ActSit 5'.
[15:00:15	]Joe Rock used command '/ExitAct'.
[15:00:16	]Theodore Abernathy exited observer at their location.
[15:00:16	]Joe Rock used command '/ActSit 6'.
[15:00:19	]Theodore Abernathy entered observer.
[15:00:37	][IC] Joe Rock: Doorsmu oynuyoz amıcık.
[15:00:39	]Joe Rock entered observer.
[15:00:40	]Joe Rock exited observer at their location.
[15:00:40	]Joe Rock entered observer.
[15:00:42	]Joe Rock exited observer at their location.
[15:00:43	]Joe Rock entered observer.
[15:00:43	]Joe Rock exited observer at their location.
[15:00:49	]Agatha Gard used command '/ActSit 4'.
[15:00:50	][IC] Joe Rock: A.
[15:00:50	]Joe Rock used command '/ExitAct'.
[15:00:57	][IC] Joe Rock: SİYAH YUVARLAK CANAVAR SESİ VAR.
[15:01:01	][IC] Agatha Gard: Hm?
[15:01:07	]Joe Rock has lost a '20rnd FiveSeven-şarjörü' #64577.
[15:01:07	]Joe Rock has gained a '20rnd FiveSeven-şarjörü' #64577.
[15:01:07	]Joe Rock has lost a '20rnd FiveSeven-şarjörü' #64576.
[15:01:12	][IC] Agatha Gard: Otistik misin aq.
[15:01:17	]deathguard loaded the character 'Frederic Schopenhauer'
[15:01:22	]Frederic Schopenhauer is fully healed.
[15:01:25	]Joe Rock used command '/ActSit 8'.
[15:01:32	]Joe Rock used command '/ExitAct'.
[15:01:33	]Joe Rock used command '/ActSit 7'.
[15:01:34	]Joe Rock used command '/ExitAct'.
[15:01:35	]Joe Rock used command '/ActSit 6'.
[15:01:39	]Theodore Abernathy ran SAM command 'goto' with arguments: 'c24'
[15:01:43	]Theodore Abernathy exited observer at their location.
[15:01:57	]Frederic Schopenhauer opened the 'Büyük Metal Dolap' #6555 container.
[15:01:58	]Frederic Schopenhauer closed the 'Büyük Metal Dolap' #6555 container.
[15:02:25	][IC] Joe Rock: Biraz dinleneceğim.
[15:02:25	]Joe Rock used command '/ExitAct'.
[15:02:30	]Daryl Dixon loaded the character 'Tony Miller'
[15:02:34	]Joe Rock entered observer.
[15:02:35	]Tony Miller is fully healed.
[15:02:56	][IC] C24:i4.HELIX-86: <:: Evet? ::>
[15:03:01	][IC] C24:i4.HELIX-86: <:: Birşeymi lazımdı? ::>
[15:03:03	][IC] Theodore Abernathy: Yakışıklılığınızı kontrol ediyordum bayım.
[15:03:11	][IC] C24:i4.HELIX-86: <:: Lan olum. ::>
[15:03:14	][IC] C24:i4.HELIX-86: <:: Manyakmısın. ::>
[15:03:18	][IC] C24:i4.HELIX-86: <:: 2. Oldu bak bu. ::>
[15:03:25	][IC] Tony Miller: Iyi misin.
[15:03:28	][IC] Theodore Abernathy: Elimden gelmiyor.
[15:03:30	][IC] Theodore Abernathy: Açık sözlüyümdür.
[15:03:32	][IC] Agatha Gard: Galiba...
[15:03:38	][IC] Tony Miller: Aç mısın peki.
[15:03:38	][IC] Agatha Gard: Herşey çok aniden oldu.
[15:03:40	][LOOC] C24:i4.HELIX-86: SK ageç
[15:03:40	][IC] Frederic Schopenhauer: Evet efendim.
[15:03:43	][IC] Agatha Gard: Sayılmaz.
[15:03:44	][IC] Tony Miller: Ne oldu.
[15:03:49	][LOOC] C24:i4.HELIX-86: SK geç olum bi yaw
[15:03:52	][LOOC] Frederic Schopenhauer: geçerim
[15:03:55	][IC] Agatha Gard: İstasyonumuzu bombaladılar.
[15:03:55	][ME] Tony Miller: cebinden şiş çıkartıp yanına koyar
[15:03:58	]Theodore Abernathy entered observer.
[15:04:00	]Tony Miller ran 'drop' on item 'Tarihi Geçmiş Şişte Headcrab' (#60019)
[15:04:00	]Tony Miller has lost a 'Tarihi Geçmiş Şişte Headcrab' #60019.
[15:04:00	]Theodore Abernathy exited observer at their location.
[15:04:01	][LOOC] C24:i4.HELIX-86: hadi
[15:04:01	]Enistein has unloaded their "Theodore Abernathy" character.
[15:04:04	][IC] Tony Miller: Bunu al yiinede.
[15:04:04	][IC] Agatha Gard: Tek hayatta kalan benim sanırsam...
[15:04:06	][IC] Tony Miller: Istasyonun.
[15:04:08	][IC] Tony Miller: Nerdeydi.
[15:04:08	]Agatha Gard ran 'take' on item 'Tarihi Geçmiş Şişte Headcrab' (#60019)
[15:04:08	]Agatha Gard has gained a 'Tarihi Geçmiş Şişte Headcrab' #60019.
[15:04:11	][IC] Mark Zanburg: Memur bey.
[15:04:13	][IC] Agatha Gard: Peki, teşekkürler.
[15:04:13	][LOOC] Frederic Schopenhauer: bi a bloğa geçiyim sk olurum
[15:04:15	][ME] Mark Zanburg: Sesi titriyor.
[15:04:22	][IC] Mark Zanburg: M-Memur bey.
[15:04:24	][IC] C24:i4.HELIX-86: <:: Ne oldu? ::>
[15:04:28	][IC] Mark Zanburg: S-Su.
[15:04:28	][IC] Tony Miller: Rica ederim.
[15:04:31	]Mark Zanburg used command '/CharFallOver'.
[15:04:37	][IC] C24:i4.HELIX-86: <:: Lan. ::>
[15:04:39	][IC] Agatha Gard: SİB'e ait limanın biraz uzağında, ıssız ve terk edilmiş eski bir fabrikayı evimiz haline getirmiştik.
[15:04:44	][IC] Tony Miller: Istasyonuna gidip olan bitene bkabiliriiz.
[15:04:45	][ME] C24:i4.HELIX-86: Adamı sürükler
[15:04:46	][ME] Mark Zanburg: Kişi susuzluktan bayıldı.
[15:04:59	][IC] Agatha Gard: Buradan, biraz uzakta ve Overwatch tarafından korunuyor.
[15:05:03	][ME] Mark Zanburg: Suratı sap sarı.
[15:05:08	][IC] Tony Miller: Bu şehri adım gibi bilirim.
[15:05:11	][IC] Tony Miller: 2. Gelişim.
[15:05:15	][IC] C24:i4.HELIX-86: <:: Hassiktir. ::>
[15:05:16	]Enistein loaded the character 'Norgaun'
[15:05:18	][IC] C24:i4.HELIX-86: <:: Su kalmamış. ::>
[15:05:20	]Norgaun entered observer.
