[00:34:29	]Recik has connected.
[18:40:05	]C17:RCT.YELLO-08 has taken 4 damage from Jonathan Williamson.
[18:40:05	]C17:RCT.YELLO-08 has taken 7 damage from Jonathan Williamson.
[18:40:05	]C17:RCT.YELLO-08 has taken 5 damage from Jonathan Williamson.
[18:40:05	]C17:RCT.YELLO-08 has taken 3 damage from Jonathan Williamson.
[18:40:05	]C17:RCT.YELLO-08 has taken 7 damage from Jonathan Williamson.
[18:40:06	]C17:RCT.YELLO-08 has taken 7 damage from Jonathan Williamson.
[18:40:06	]C17:RCT.YELLO-08 has taken 4 damage from Jonathan Williamson.
[18:40:06	]C17:RCT.YELLO-08 has taken 6 damage from Jonathan Williamson.
[18:40:06	]C17:RCT.YELLO-08 is fully healed.
[18:40:16	][IC] C17:RCT.YELLO-08: <:: Stop it. ::>
[18:40:17	][IC] C17:RCT.YELLO-08: <:: Stop. ::>
[18:40:20	]Jonathan Williamson was just knocked out due to: hit by stunstick owned by C17:RCT.YELLO-08
[18:40:23	][IC] C17:RCT.YELLO-08: <:: Haha. ::>
[18:40:24	][IC] C17:RCT.YELLO-08: <:: Haha. ::>
[18:40:24	]S10/OCIN:AI-01 set runSpeed to '156'.
[18:40:25	][IC] C17:RCT.YELLO-08: <:: Haha. ::>
[18:40:26	][IC] C17:RCT.YELLO-08: <:: Haha. ::>
[18:40:27	][IC] C17:RCT.YELLO-08: <:: Haha. ::>
[18:40:28	][IC] C17:RCT.YELLO-08: <:: Haha. ::>
[18:40:28	][IC] Jonathan Williamson: FUCK YOU.
[18:40:29	][IC] C17:RCT.YELLO-08: <:: Haha. ::>
[18:40:29	][IC] C17:RCT.YELLO-08: <:: Haha. ::>
[18:40:30	][IC] C17:RCT.YELLO-08: <:: Haha. ::>
[18:40:31	][IC] C17:RCT.YELLO-08: <:: Haha. ::>
[18:40:31	][IC] C17:RCT.YELLO-08: <:: Haha. ::>
[18:40:32	][IC] C17:RCT.YELLO-08: <:: Haha. ::>
[18:40:32	][IC] C17:RCT.YELLO-08: <:: Haha. ::>
[18:40:33	]S10/OCIN:AI-01 set walkSpeed to '95'.
[18:40:33	][IC] C17:RCT.YELLO-08: <:: Haha. ::>
[18:40:34	][IC] C17:RCT.YELLO-08: <:: Haha. ::>
[18:40:37	][IC] C17:RCT.YELLO-08: <:: Quick. ::>
[18:40:38	][IC] C17:RCT.YELLO-08: <:: Quick. ::>
[18:40:39	][IC] C17:RCT.YELLO-08: <:: Quick. ::>
[18:40:40	][IC] C17:RCT.YELLO-08: <:: Quick. ::>
[18:40:40	][IC] C17:RCT.YELLO-08: <:: Quick. ::>
[18:40:41	][IC] C17:RCT.YELLO-08: <:: Quick. ::>
[18:40:42	][IC] C17:RCT.YELLO-08: <:: Quick. ::>
[18:40:42	][IC] C17:RCT.YELLO-08: <:: Quick. ::>
[18:40:44	]C17:RCT.YELLO-08 has critically hit Jonathan Williamson in the right leg dealing 10 damage (CritChance was 0.80).
[18:40:44	]Jonathan Williamson has taken 10 damage from C17:RCT.YELLO-08.
[18:40:44	]C17:RCT.YELLO-08 has critically hit Jonathan Williamson in the right leg dealing 10 damage (CritChance was 0.80).
[18:40:44	]Jonathan Williamson has taken 10 damage from C17:RCT.YELLO-08.
[18:40:45	]C17:RCT.YELLO-08 has critically hit Jonathan Williamson in the right leg dealing 10 damage (CritChance was 0.80).
[18:40:45	]Jonathan Williamson has taken 10 damage from C17:RCT.YELLO-08.
[18:40:46	]C17:RCT.YELLO-08 has critically hit Jonathan Williamson in the left leg dealing 10 damage (CritChance was 0.80).
[18:40:46	]Jonathan Williamson has taken 10 damage from C17:RCT.YELLO-08.
[18:40:48	]C17:RCT.YELLO-08 has critically hit Jonathan Williamson in the left leg dealing 10 damage (CritChance was 0.80).
[18:40:48	]Jonathan Williamson has taken 10 damage from C17:RCT.YELLO-08.
[18:40:48	]Jonathan Williamson ran SAM command 'kick' with arguments: 'yello' 'spadaj'
[18:40:48	]jokaz 🗿 (STEAM_0:0:422062415) has disconnected.
[18:40:49	]Jonathan Williamson used command '/CharGetUp'.
[18:40:50	]S10/OCIN:AI-01 used command '/Radio TREAT OUTBREAK'.
[18:40:56	]Jonathan Williamson used command '/CharGetUp'.
[18:41:00	]S10/OCIN:AI-01 used command '/SC tac-3'.
[18:41:04	]Jonathan Williamson used command '/CharGetUp'.
[18:41:14	]Jonathan Williamson used command '/CharGetUp'.
[18:41:22	]S10/OCIN:AI-01 used command '/C 69'.
[18:41:25	]Jonathan Williamson ran 'drop' on item 'Sledge Hammer' (#3495)
[18:41:25	]Jonathan Williamson has lost a 'Sledge Hammer' #3495.
[18:41:41	]Jonathan Williamson has gained level 2 in the Guns skill.
[18:41:42	]Jonathan Williamson has gained level 10 in the Speed skill.
[18:42:05	]Jonathan Williamson entered observer.
[18:42:05	]Jonathan Williamson exited observer at their location.
[18:42:07	]S10/OCIN:AI-01 used command '/Dispatch ACTIVITY LEVEL 1'.
[18:42:07	]Jonathan Williamson entered observer.
[18:42:08	]Jonathan Williamson exited observer at their location.
[18:42:10	]Jonathan Williamson entered observer.
[18:42:10	]Jonathan Williamson exited observer at their location.
[18:42:12	]Jonathan Williamson entered observer.
[18:42:12	]Jonathan Williamson exited observer at their location.
[18:42:16	]Jonathan Williamson was knocked unconscious and is bleeding out.
[18:42:33	]S10/OCIN:AI-01 used command '/Dispatch INDYWIDULAU!!! JESTES ANTYOBWATELM POZIOMU PIERWSZEM. KOD: SŁUŻBA, MIECZ, OPERACJA'.
[18:42:34	]S10/OCIN:AI-01 used command '/Dispatch INDYWIDULAU!!! JESTES ANTYOBWATELM POZIOMU PIERWSZEM. KOD: SŁUŻBA, MIECZ, OPERACJA'.
[18:42:40	]Jonathan Williamson was just killed due to: accepting their death
[18:42:46	][OOC] Jonathan Williamson: LEGIA PANY WISŁA CHUJ
[18:42:51	]S10/OCIN:AI-01 exited observer at their location.
[18:42:52	]S10/OCIN:AI-01 entered observer.
[18:42:53	]Pozytyw (STEAM_0:0:84397718) has disconnected.
[18:42:59	]S10/OCIN:AI-01 exited observer at their location.
[18:43:01	]S10/OCIN:AI-01 entered observer.
[18:43:08	]S10/OCIN:AI-01 exited observer at their location.
[18:43:08	]S10/OCIN:AI-01 entered observer.
[18:43:09	]S10/OCIN:AI-01 exited observer at their location.
[18:43:10	]S10/OCIN:AI-01 entered observer.
[18:44:01	]S10/OCIN:AI-01 exited observer at their location.
[18:44:01	]S10/OCIN:AI-01 entered observer.
[18:44:27	]S10/OCIN:AI-01 exited observer at their location.
[18:44:30	]S10/OCIN:AI-01 entered observer.
[18:44:39	]S10/OCIN:AI-01 has spawned 'models/wn7new/combine_cremator/cremator.mdl'.
[18:44:45	]S10/OCIN:AI-01 has spawned 'models/lurondor/stall.mdl'.
[18:44:46	]S10/OCIN:AI-01 exited observer at their location.
[18:44:47	]S10/OCIN:AI-01 has used a context menu option with the name: skin
[18:44:49	]S10/OCIN:AI-01 has used a context menu option with the name: skin
[18:44:57	]S10/OCIN:AI-01 entered observer.
[18:45:01	]S10/OCIN:AI-01 has spawned 'models/props/snow_scene/snow_scene_mountains2.mdl'.
[18:45:04	]S10/OCIN:AI-01 has spawned 'models/props/snow_scene/snow_scene_mountains2.mdl'.
[18:45:11	]S10/OCIN:AI-01 has fired a toolgun with the name: material
[18:45:11	]S10/OCIN:AI-01 has fired a toolgun with the name: material
[18:45:11	]S10/OCIN:AI-01 has fired a toolgun with the name: material
[18:45:12	]S10/OCIN:AI-01 has fired a toolgun with the name: material
[18:45:12	]S10/OCIN:AI-01 has fired a toolgun with the name: material
[18:45:15	]S10/OCIN:AI-01 has fired a toolgun with the name: material
[18:45:17	]S10/OCIN:AI-01 has fired a toolgun with the name: material
[18:45:29	]S10/OCIN:AI-01 exited observer at their location.
[18:45:29	]S10/OCIN:AI-01 entered observer.
[18:45:30	]S10/OCIN:AI-01 exited observer at their location.
[18:46:00	]S10/OCIN:AI-01 has spawned 'models/willardnetworks/misc/customvendingmachine.mdl'.
[18:46:02	]S10/OCIN:AI-01 has used a context menu option with the name: skin
[18:46:04	]S10/OCIN:AI-01 has used a context menu option with the name: skin
[18:46:05	]S10/OCIN:AI-01 has used a context menu option with the name: skin
[18:46:09	]S10/OCIN:AI-01 has used a context menu option with the name: skin
[18:46:11	]S10/OCIN:AI-01 has used a context menu option with the name: skin
[18:46:13	]S10/OCIN:AI-01 has used a context menu option with the name: skin
[18:46:17	]S10/OCIN:AI-01 has used a context menu option with the name: skin
[18:46:25	]S10/OCIN:AI-01 has spawned a 'Entity [46][ix_customvendingmachine]'.
[18:46:44	]S10/OCIN:AI-01 has used a context menu option with the name: skin
[18:46:46	]Inkaaz has unloaded their "S10/OCIN:AI-01" character.
[18:46:49	]Inkaaz loaded the character 'Hiroto Nakamura'
[18:46:51	]Hiroto Nakamura entered observer.
[18:46:56	]Hiroto Nakamura exited observer at their location.
[18:47:09	]Hiroto Nakamura has used a context menu option with the name: remove
[18:47:09	]Hiroto Nakamura has used a context menu option with the name: remove
[18:47:11	]Hiroto Nakamura has used a context menu option with the name: remove
[18:47:12	]Hiroto Nakamura has spawned a 'Entity [45][ix_customvendingmachine]'.
[18:47:14	]Hiroto Nakamura ran 'take' on item 'Vending Machine Key' (#3504)
[18:47:14	]Hiroto Nakamura has gained a 'Vending Machine Key' #3504.
[18:47:15	]Hiroto Nakamura ran 'take' on item 'Vending Machine Key' (#3505)
[18:47:15	]Hiroto Nakamura has gained a 'Vending Machine Key' #3505.
[18:47:17	]Hiroto Nakamura ran 'take' on item 'Vending Machine Key' (#3503)
[18:47:17	]Hiroto Nakamura has gained a 'Vending Machine Key' #3503.
[18:47:19	]Hiroto Nakamura has used a context menu option with the name: skin
[18:47:21	]Hiroto Nakamura has used a context menu option with the name: skin
[18:47:23	]Hiroto Nakamura has used a context menu option with the name: skin
[18:47:25	]Hiroto Nakamura has used a context menu option with the name: skin
[18:47:26	]Hiroto Nakamura has used a context menu option with the name: skin
[18:47:31	]Hiroto Nakamura ran 'Insert' on item 'Vending Machine Key' (#3504)
[18:48:47	]Hiroto Nakamura has given himself a drink_bobenergy.
[18:48:47	]Hiroto Nakamura has gained a 'Soda Bob Energy' #3506.
[18:48:47	]Hiroto Nakamura has given himself a drink_bobgrape.
[18:48:47	]Hiroto Nakamura has gained a 'Soda Bob Grape' #3507.
[18:48:49	]Hiroto Nakamura has given himself a drink_bobfizz.
[18:48:49	]Hiroto Nakamura has gained a 'Soda Bob Fizz' #3508.
[18:48:53	]Hiroto Nakamura has transferred a 'Soda Bob Fizz' #3508 to a container with the name 'Vending Machine' #495.
[18:48:53	]Hiroto Nakamura has transferred a 'Cigarette' #2904 to a container with the name 'Vending Machine' #495.
[18:48:54	]Hiroto Nakamura has transferred a 'Soda Bob Grape' #3507 to a container with the name 'Vending Machine' #495.
[18:48:55	]Hiroto Nakamura has transferred a 'Soda Bob Energy' #3506 to a container with the name 'Vending Machine' #495.
[18:48:56	]Hiroto Nakamura has transferred a 'Purifier' #1312 to a container with the name 'Vending Machine' #495.
[18:48:57	]Hiroto Nakamura has transferred a 'Unrefined Chemicals' #1316 to a container with the name 'Vending Machine' #495.
[18:50:53	]Hiroto Nakamura used command '/CharSetCredits ^ 10000000000000000000'.
[18:51:01	]Hiroto Nakamura ran 'take' on item 'Purifier' (#1312)
[18:51:01	]Hiroto Nakamura has gained a 'Purifier' #1312.
[18:52:09	]Hiroto Nakamura entered observer.
[18:52:43	]Hiroto Nakamura exited observer at their location.
[18:52:54	]Hiroto Nakamura ran 'take' on item 'Cigarette' (#2904)
[18:52:54	]Hiroto Nakamura has gained a 'Cigarette' #2904.
[18:53:54	]Hiroto Nakamura has gained a 'Soda Bob Energy' #3506 from a container with the name 'Vending Machine' #495.
[18:53:55	]Hiroto Nakamura has transferred a 'Soda Bob Energy' #3506 to a container with the name 'Vending Machine' #495.
[18:54:18	]Hiroto Nakamura has used a context menu option with the name: remove
[18:54:19	]Hiroto Nakamura has used a context menu option with the name: remove
[18:54:37	]Hiroto Nakamura has spawned a 'Entity [45][ix_keg]'.
[18:54:57	]Hiroto Nakamura has spawned a 'Entity [46][ix_newspaperprinter]'.
[18:55:06	]Hiroto Nakamura entered observer.
[18:55:07	]Hiroto Nakamura exited observer at their location.
[18:55:09	]Hiroto Nakamura has spawned a 'Entity [45][ix_smuggler]'.
[18:55:10	]Hiroto Nakamura entered observer.
[18:55:12	]Hiroto Nakamura has spawned a 'Entity [46][ix_smuggler]'.
[18:55:20	]Hiroto Nakamura used command '/SmugglerForceRotate'.
[18:55:23	]Hiroto Nakamura used command '/SmugglerForceRotate'.
[18:55:25	]Hiroto Nakamura exited observer at their location.
[18:55:26	]Hiroto Nakamura entered observer.
[18:55:28	]Hiroto Nakamura exited observer at their location.
[18:55:31	]Hiroto Nakamura has used a context menu option with the name: smuggler_edit
[18:55:41	]Hiroto Nakamura entered observer.
[18:55:42	]Hiroto Nakamura exited observer at their location.
[18:55:48	]Hiroto Nakamura has used a context menu option with the name: smuggler_edit
[18:55:53	]Hiroto Nakamura has used a context menu option with the name: skin
[18:55:55	]Hiroto Nakamura has used a context menu option with the name: bodygroups
[18:56:00	]Hiroto Nakamura has used a context menu option with the name: smuggler_edit
[18:56:03	]Hiroto Nakamura used command '/SmugglerForceRotate'.
[18:56:04	]Hiroto Nakamura entered observer.
[18:56:06	]Hiroto Nakamura exited observer at their location.
[18:56:06	]Hiroto Nakamura entered observer.
[18:56:07	]Hiroto Nakamura exited observer at their location.
[18:56:13	]Hiroto Nakamura has used a context menu option with the name: smuggler_edit
[18:56:36	]Hiroto Nakamura has used a context menu option with the name: smuggler_edit
[18:56:51	]Inkaaz has unloaded their "Hiroto Nakamura" character.
[18:58:36	]Inkaaz created the character 'Kotek Loxiego'
[18:58:36	]Inkaaz has gained 20 chips.
[18:58:36	]Inkaaz loaded the character 'Kotek Loxiego'
[18:58:36	]Kotek Loxiego has gained a 'Flashlight' #3509.
[18:58:36	]Kotek Loxiego has gained a '#95577's Identity Card' #3510.
[18:59:17	]Kotek Loxiego set eventCreditsImageURL to '"wykop.pl"'.
[18:59:24	]Kotek Loxiego set eventCreditsSpeedOfRoller to '120'.
[18:59:37	]Kotek Loxiego set dropItems to '[true]'.
[18:59:47	]Kotek Loxiego set runSpeed to '235'.
[18:59:47	]Kotek Loxiego set maxCharactersIncreased to '5'.
[18:59:48	]Kotek Loxiego set walkSpeed to '130'.
[19:00:08	]Kotek Loxiego used command '/EventCredits'.
[19:02:34	]Kotek Loxiego set eventCreditsSpeedOfRoller to '15'.
[19:02:41	]Kotek Loxiego set eventCreditsImageW to '741'.
[19:02:42	]Kotek Loxiego set eventCreditsImageW to '1'.
[19:03:28	]Kotek Loxiego set vignette to '[false]'.
[19:03:29	]Kotek Loxiego set vignette to '[true]'.
[19:03:29	]Kotek Loxiego set vignette to '[false]'.
[19:03:29	]Kotek Loxiego set vignette to '[true]'.
[19:03:29	]Kotek Loxiego set vignette to '[false]'.
[19:03:30	]Kotek Loxiego set vignette to '[true]'.
[19:03:30	]Kotek Loxiego set vignette to '[false]'.
[19:03:30	]Kotek Loxiego set vignette to '[true]'.
[19:03:33	]Kotek Loxiego set genericFont to '"Arial"'.
[19:03:40	]Kotek Loxiego set genericFont to '"Roboto"'.
[19:04:18	]jokaz 🗿 has connected.
[19:04:59	]jokaz 🗿 (STEAM_0:0:422062415) deleted character 'Mirek Gurdzołek'
[19:05:01	]jokaz 🗿 (STEAM_0:0:422062415) deleted character 'C17:RCT.YELLO-08'
[19:05:03	]jokaz 🗿 (STEAM_0:0:422062415) deleted character 'C24:i5.UNION-05'
[19:05:04	]jokaz 🗿 (STEAM_0:0:422062415) deleted character 'Kristoph Kononowitz'
[19:05:40	]Kotek Loxiego used command '/EventIntro'.
[19:05:43	]jokaz 🗿 (STEAM_0:0:422062415) has disconnected.
[19:06:08	]Kotek Loxiego used command '/EditCredits'.
[19:08:03	]Kotek Loxiego used command '/EventCredits'.
[19:08:13	]jokaz 🗿 has connected.
[19:08:26	]Kotek Loxiego used command '/EditCredits'.
[19:09:41	]Kotek Loxiego used command '/EventCredits'.
[19:10:03	]Kotek Loxiego used command '/EditCredits'.
[19:10:20	]jokaz 🗿 (STEAM_0:0:422062415) has disconnected.
[19:12:14	]Kotek Loxiego used command '/EditCredits'.
[19:12:24	]Kotek Loxiego used command '/EventCredits'.
[19:12:46	]Kotek Loxiego used command '/EditCredits'.
[19:13:09	]Kotek Loxiego used command '/EventCredits'.
[19:13:14	]Inkaaz (STEAM_0:0:50287200) has disconnected.
[19:55:51	]Recik has connected.
[19:58:02	]Recik (STEAM_0:1:57940784) has disconnected.
