[14:55:42	]Neo-Wolffe has connected.
[20:34:25	]Glunar has unloaded their "S10/OWS.GHOST-68" character.
[20:34:29	]Glunar (STEAM_0:1:173730794) deleted character 'S10/OWS.GHOST-02'
[20:34:31	]Glunar loaded the character 'S10/OWS.GHOST-68'
[20:34:39	]S10/OWS.GHOST-68 entered observer.
[20:34:54	]S10/OWS.GHOST-68 exited observer at their location.
[20:34:55	]Glunar has unloaded their "S10/OWS.GHOST-68" character.
[20:34:58	]Glunar loaded the character 'Abraham Warren'
[20:35:00	]Abraham Warren entered observer.
[20:35:00	]Abraham Warren exited observer at their location.
[20:35:01	]Abraham Warren entered observer.
[20:35:24	]Abraham Warren exited observer at their location.
[20:35:24	]Abraham Warren entered observer.
[20:35:25	]Abraham Warren exited observer at their location.
[20:35:27	]Abraham Warren has used a context menu option with the name: remove
[20:35:28	]Abraham Warren entered observer.
[20:35:31	]Abraham Warren exited observer at their location.
[20:35:31	]Abraham Warren entered observer.
[20:35:32	]Abraham Warren exited observer at their location.
[20:35:36	]Abraham Warren entered observer.
[20:37:24	]John Brookly used command '/CheckStaff'.
[20:37:26	]John Brookly used command '/CheckStaff'.
[20:37:37	]John Brookly used command '/PrintFactionList worker'.
[20:37:44	]John Brookly used command '/PrintFactionList combine'.
[20:37:48	]Abraham Warren exited observer at their location.
[20:37:48	]Abraham Warren entered observer.
[20:37:49	]Abraham Warren exited observer at their location.
[20:37:50	]Abraham Warren entered observer.
[20:37:50	]John Brookly used command '/PrintStaffList'.
[20:37:54	]Abraham Warren exited observer at their location.
[20:37:55	]Abraham Warren entered observer.
[20:37:58	]Abraham Warren exited observer at their location.
[20:37:58	]Abraham Warren entered observer.
[20:37:59	]Abraham Warren exited observer at their location.
[20:38:00	]Abraham Warren entered observer.
[20:38:00	]Abraham Warren exited observer at their location.
[20:38:01	]Abraham Warren entered observer.
[20:38:02	]Abraham Warren exited observer at their location.
[20:38:03	]Abraham Warren entered observer.
[20:38:04	]Abraham Warren exited observer at their location.
[20:38:04	]Abraham Warren entered observer.
[20:38:10	]John Brookly exited observer at their location.
[20:38:18	]Abraham Warren exited observer at their location.
[20:38:38	]Abraham Warren has spawned 'models/props_c17/chair_stool01a.mdl'.
[20:38:45	]Abraham Warren has spawned 'models/props_c17/chair_stool01a.mdl'.
[20:38:50	]Abraham Warren has spawned 'models/props_c17/chair_stool01a.mdl'.
[20:38:55	]Abraham Warren has spawned 'models/props_c17/chair_stool01a.mdl'.
[20:39:00	]Abraham Warren has spawned 'models/props_c17/chair_stool01a.mdl'.
[20:39:11	]Abraham Warren has enabled persistence for 'models/props_c17/chair_stool01a.mdl'.
[20:39:11	]Abraham Warren has used a context menu option with the name: persist
[20:39:12	]Abraham Warren has enabled persistence for 'models/props_c17/chair_stool01a.mdl'.
[20:39:12	]Abraham Warren has used a context menu option with the name: persist
[20:39:20	]Abraham Warren has spawned 'models/props_c17/furniturearmchair001a.mdl'.
[20:39:23	]Abraham Warren has spawned 'models/props_c17/column02a.mdl'.
[20:39:23	]Abraham Warren entered observer.
[20:39:28	]Abraham Warren has spawned 'models/props_c17/column02a.mdl'.
[20:39:31	]Abraham Warren has fired a toolgun with the name: nocollideworld
[20:39:49	]Abraham Warren has spawned 'models/props_c17/statue_horse.mdl'.
[20:40:04	]Abraham Warren has fired a toolgun with the name: nocollideworld
[20:40:12	]Abraham Warren has enabled persistence for 'models/props_c17/statue_horse.mdl'.
[20:40:12	]Abraham Warren has used a context menu option with the name: persist
[20:40:17	]Abraham Warren has disabled persistence for 'models/props_c17/statue_horse.mdl'.
[20:40:17	]Abraham Warren has used a context menu option with the name: persist_end
[20:40:26	]Abraham Warren has enabled persistence for 'models/props_c17/statue_horse.mdl'.
[20:40:26	]Abraham Warren has used a context menu option with the name: persist
[20:40:31	]John Brookly entered observer.
[20:40:32	]Abraham Warren has spawned 'models/props_canal/boxcar_door.mdl'.
[20:40:38	]Abraham Warren exited observer at their location.
[20:40:39	]Abraham Warren entered observer.
[20:40:55	]Abraham Warren has spawned 'models/combine_room/combine_monitor002.mdl'.
[20:40:58	]Abraham Warren has spawned 'models/combine_room/combine_monitor003a.mdl'.
[20:41:02	]Abraham Warren exited observer at their location.
[20:41:03	]Abraham Warren entered observer.
[20:41:04	]Abraham Warren exited observer at their location.
[20:41:06	]Abraham Warren entered observer.
[20:41:07	]Abraham Warren exited observer at their location.
[20:41:09	]Abraham Warren entered observer.
[20:41:11	]Abraham Warren has spawned 'models/props_docks/channelmarker_gib04.mdl'.
[20:41:17	]Abraham Warren exited observer at their location.
[20:41:18	]Abraham Warren entered observer.
[20:41:19	]Abraham Warren exited observer at their location.
[20:41:20	]Abraham Warren entered observer.
[20:41:21	]Abraham Warren has spawned 'models/props_foliage/tree_poplar_01.mdl'.
[20:41:31	]Abraham Warren has spawned 'models/props_foliage/shrub_01a.mdl'.
[20:41:32	]Abraham Warren has spawned 'models/props_foliage/tree_cliff_01a.mdl'.
[20:41:35	]Abraham Warren has spawned 'models/props_foliage/tree_cliff_01a.mdl'.
[20:41:38	]Abraham Warren has fired a toolgun with the name: nocollideworld
[20:41:47	]Abraham Warren exited observer at their location.
[20:41:55	]Abraham Warren has fired a toolgun with the name: nocollideworld
[20:42:02	]Abraham Warren has spawned 'models/props_foliage/tree_poplar_01.mdl'.
[20:42:10	]Abraham Warren has fired a toolgun with the name: nocollideworld
[20:42:11	][LOOC] John Brookly: enes batur görmesin
[20:42:14	]Abraham Warren entered observer.
[20:42:22	]Abraham Warren exited observer at their location.
[20:42:26	]Abraham Warren has spawned 'models/props_debris/destroyedceiling01a.mdl'.
[20:42:33	]Abraham Warren entered observer.
[20:42:34	]Abraham Warren exited observer at their location.
[20:42:34	]Abraham Warren entered observer.
[20:42:35	]Abraham Warren has spawned 'models/props_wasteland/laundry_basket001.mdl'.
[20:42:36	]Abraham Warren exited observer at their location.
[20:42:39	]Abraham Warren has fired a toolgun with the name: nocollideworld
[20:43:04	]Abraham Warren has fired a toolgun with the name: material
[20:43:05	]Abraham Warren has fired a toolgun with the name: material
[20:43:12	]Abraham Warren has fired a toolgun with the name: material
[20:43:12	]Abraham Warren has fired a toolgun with the name: material
[20:43:20	]Abraham Warren has spawned 'models/props_wasteland/rockgranite04b.mdl'.
[20:43:22	]Abraham Warren has spawned 'models/props_wasteland/rockgranite04a.mdl'.
[20:43:23	]Abraham Warren has spawned 'models/props_wasteland/rockgranite03c.mdl'.
[20:43:23	]Abraham Warren entered observer.
[20:43:24	]Abraham Warren exited observer at their location.
[20:43:28	]Abraham Warren has fired a toolgun with the name: nocollideworld
[20:43:50	]Abraham Warren has spawned 'models/shadertest/vertexlittexture.mdl'.
[20:43:57	]Abraham Warren entered observer.
[20:43:58	]Abraham Warren exited observer at their location.
[20:43:59	]Abraham Warren entered observer.
[20:43:59	]Abraham Warren exited observer at their location.
[20:44:09	]Abraham Warren has spawned 'models/props_borealis/bluebarrel001.mdl'.
[20:44:10	]Abraham Warren has fired a toolgun with the name: duplicator
[20:44:19	]Abraham Warren has spawned 'models/props_phx/construct/metal_angle360.mdl'.
[20:44:24	]Abraham Warren has fired a toolgun with the name: material
[20:44:28	]Abraham Warren has spawned 'models/props_phx/construct/wood/wood_angle360.mdl'.
[20:44:34	]Abraham Warren has spawned 'models/hunter/tubes/circle4x4.mdl'.
[20:44:35	]Abraham Warren has spawned 'models/hunter/tubes/circle2x2.mdl'.
[20:44:38	]Abraham Warren has spawned 'models/hunter/misc/cone2x05.mdl'.
[20:44:39	]Abraham Warren has fired a toolgun with the name: material
[20:44:42	]Abraham Warren has spawned 'models/hunter/misc/sphere025x025.mdl'.
[20:44:45	]Abraham Warren has spawned 'models/hunter/tubes/circle2x2.mdl'.
[20:44:45	]Abraham Warren has fired a toolgun with the name: material
[20:44:50	]Abraham Warren has fired a toolgun with the name: nocollideworld
[20:44:57	]John Brookly exited observer at their location.
[20:44:58	]Beyin.Dll (STEAM_0:0:479033164) has disconnected.
[20:45:17	]Abraham Warren has fired a toolgun with the name: material
[20:45:20	]Abraham Warren has fired a toolgun with the name: material
[20:45:28	]Abraham Warren has fired a toolgun with the name: material
[20:45:40	]Abraham Warren has used a context menu option with the name: remove
[20:46:01	]Abraham Warren has spawned 'models/props_phx/construct/metal_dome360.mdl'.
[20:46:03	]Abraham Warren has fired a toolgun with the name: nocollideworld
[20:47:10	]Abraham Warren has spawned 'models/props_trainstation/benchoutdoor01a.mdl'.
[20:47:17	]Abraham Warren has spawned 'models/props_trainstation/bench_indoor001a.mdl'.
[20:47:23	]Abraham Warren has fired a toolgun with the name: nocollideworld
[20:47:42	]Abraham Warren has spawned 'models/props_c17/briefcase001a.mdl'.
[20:47:44	]Abraham Warren has spawned 'models/props_c17/suitcase_passenger_physics.mdl'.
[20:47:52	]Abraham Warren has spawned 'models/props_c17/tv_monitor01.mdl'.
[20:48:16	]Beyin.Dll has connected.
[20:48:22	]Abraham Warren has enabled persistence for 'models/props_trainstation/benchoutdoor01a.mdl'.
[20:48:22	]Abraham Warren has used a context menu option with the name: persist
[20:48:22	]Abraham Warren has enabled persistence for 'models/props_c17/suitcase_passenger_physics.mdl'.
[20:48:22	]Abraham Warren has used a context menu option with the name: persist
[20:48:23	]Abraham Warren has enabled persistence for 'models/props_foliage/tree_poplar_01.mdl'.
[20:48:23	]Abraham Warren has used a context menu option with the name: persist
[20:48:24	]Abraham Warren has enabled persistence for 'models/hunter/tubes/circle2x2.mdl'.
[20:48:24	]Abraham Warren has used a context menu option with the name: persist
[20:48:25	]Abraham Warren has enabled persistence for 'models/props_phx/construct/metal_dome360.mdl'.
[20:48:25	]Abraham Warren has used a context menu option with the name: persist
[20:48:27	]Abraham Warren entered observer.
[20:48:28	]Abraham Warren exited observer at their location.
[20:48:29	]Abraham Warren has spawned 'models/props_c17/substation_transformer01d.mdl'.
[20:48:32	]Abraham Warren has spawned 'models/props_c17/truss02c.mdl'.
[20:48:35	]Abraham Warren entered observer.
[20:48:36	]Beyin.Dll loaded the character 'John Brookly'
[20:48:37	]Abraham Warren has spawned 'models/props_c17/truss03b.mdl'.
[20:48:39	]Abraham Warren has spawned 'models/props_c17/truss03a.mdl'.
[20:48:39	]John Brookly entered observer.
[20:48:45	]Abraham Warren has fired a toolgun with the name: nocollideworld
[20:48:58	]John Brookly exited observer at their location.
[20:49:01	]John Brookly entered observer.
[20:49:04	]John Brookly used command '/Staff aga'.
[20:49:13	]Abraham Warren exited observer at their location.
[20:49:18	]Abraham Warren entered observer.
[20:49:22	]Abraham Warren exited observer at their location.
[20:49:23	]Abraham Warren entered observer.
[20:49:23	]Abraham Warren exited observer at their location.
[20:49:26	]Abraham Warren has enabled persistence for 'models/props_c17/truss03a.mdl'.
[20:49:26	]Abraham Warren has used a context menu option with the name: persist
[20:49:32	]Abraham Warren has spawned 'models/props_c17/playground_jungle_gym01b.mdl'.
[20:49:43	]Abraham Warren has enabled persistence for 'models/props_c17/playground_jungle_gym01b.mdl'.
[20:49:43	]Abraham Warren has used a context menu option with the name: persist
[20:49:45	]Abraham Warren has spawned 'models/props_c17/playground_jungle_gym01a.mdl'.
[20:49:59	]Abraham Warren has spawned 'models/props_c17/metalladder001.mdl'.
[20:50:09	]Abraham Warren has enabled persistence for 'models/props_c17/metalladder001.mdl'.
[20:50:09	]Abraham Warren has used a context menu option with the name: persist
[20:50:16	]Abraham Warren entered observer.
[20:50:19	]Abraham Warren exited observer at their location.
[20:50:20	]Abraham Warren entered observer.
[20:50:27	]Abraham Warren exited observer at their location.
[20:50:28	]Abraham Warren entered observer.
[20:50:28	]Abraham Warren exited observer at their location.
[20:50:34	]Abraham Warren entered observer.
[20:51:19	]John Brookly exited observer at their location.
[20:51:37	]Abraham Warren has spawned 'models/props_vehicles/tire001a_tractor.mdl'.
[20:51:56	]Abraham Warren exited observer at their location.
[20:51:56	]Abraham Warren entered observer.
[20:51:58	]Abraham Warren exited observer at their location.
[20:51:58	]Abraham Warren entered observer.
[20:52:06	]Abraham Warren has spawned 'models/props_foliage/tree_deciduous_03a.mdl'.
[20:52:07	]Abraham Warren has spawned 'models/props_foliage/bramble001a.mdl'.
[20:52:09	]Abraham Warren has spawned 'models/props_foliage/tree_deciduous_03a.mdl'.
[20:52:26	]John Brookly entered observer.
[20:52:30	]Abraham Warren has fired a toolgun with the name: nocollideworld
[20:52:46	]Abraham Warren has spawned 'models/props_i17/ship/medbridge.mdl'.
[20:52:51	]Abraham Warren exited observer at their location.
[20:52:51	]Abraham Warren entered observer.
[20:52:51	]Abraham Warren exited observer at their location.
[20:52:52	]Abraham Warren entered observer.
[20:52:52	]Abraham Warren exited observer at their location.
[20:52:53	]Abraham Warren entered observer.
[20:52:53	]Abraham Warren has spawned 'models/z-o-m-b-i-e/stalker/jupiter/j_vent_pipe_12.mdl'.
[20:53:11	]Abraham Warren exited observer at their location.
[20:53:23	]Abraham Warren entered observer.
[20:53:23	]Abraham Warren exited observer at their location.
[20:53:24	]Abraham Warren entered observer.
[20:53:25	]Abraham Warren exited observer at their location.
[20:53:25	]Abraham Warren entered observer.
[20:53:25	]Abraham Warren exited observer at their location.
[20:53:26	]Abraham Warren entered observer.
[20:53:26	]Abraham Warren exited observer at their location.
[20:53:29	]Abraham Warren entered observer.
[20:53:34	]Abraham Warren exited observer at their location.
[20:53:34	]Abraham Warren entered observer.
[20:53:34	]Abraham Warren exited observer at their location.
[20:53:35	]Abraham Warren entered observer.
[20:53:39	]Abraham Warren exited observer at their location.
[20:53:39	]Abraham Warren entered observer.
[20:53:39	]Abraham Warren exited observer at their location.
[20:53:40	]Abraham Warren entered observer.
[20:53:51	]Abraham Warren exited observer at their location.
[20:53:52	]Abraham Warren entered observer.
[20:53:53	]Abraham Warren exited observer at their location.
[20:53:53	]Abraham Warren entered observer.
[20:53:58	]Abraham Warren exited observer at their location.
[20:53:58	]Abraham Warren entered observer.
[20:53:59	]Abraham Warren exited observer at their location.
[20:53:59	]Abraham Warren entered observer.
[20:54:00	]Abraham Warren exited observer at their location.
[20:54:00	]Abraham Warren entered observer.
[20:54:03	]Abraham Warren exited observer at their location.
[20:54:14	]Glunar (STEAM_0:1:173730794) has disconnected.
[20:54:26	]Beyin.Dll created the character 'C24:RCT.YELLO-84'
[20:54:26	]John Brookly has gained level 5 in the Silahlar skill.
[20:54:26	]John Brookly has gained level 10 in the Hız skill.
[20:54:26	]Beyin.Dll loaded the character 'C24:RCT.YELLO-84'
[20:54:26	]C24:RCT.YELLO-84 has gained a '#07797 Kimlik Kartı' #153.
[20:54:26	]C24:RCT.YELLO-84 has gained a 'Combine PDA' #154.
[20:54:26	]C24:RCT.YELLO-84 has gained a 'Hafif Görev Üniforması' #155.
[20:54:26	]C24:RCT.YELLO-84 has gained a 'PMG-5 (AUG) Gaz Maskesi' #156.
[20:54:26	]C24:RCT.YELLO-84 has gained a 'Küçük Çanta' #157.
[20:54:26	]C24:RCT.YELLO-84 has gained a 'Büyük Çanta' #158.
[20:54:41	][IC] C24:RCT.YELLO-84: <:: A. ::>
[20:54:47	]C24:i3.VICE-91 used command '/CharSetName 84 C24:i3.VICE-91'.
[20:54:50	][IC] C24:i3.VICE-91: <:: A. ::>
[20:54:52	]C24:i3.VICE-91 used the 'Sivil Koruma Tedarikçisi' vendor.
[20:54:56	]C24:i3.VICE-91 has gained 0 chips.
[20:54:56	]C24:i3.VICE-91 has gained a 'CV-2000 Şok Çubuğu' #159.
[20:54:57	]C24:i3.VICE-91 has gained 0 chips.
[20:54:58	]C24:i3.VICE-91 has gained a 'Çuval' #160.
[20:54:58	]C24:i3.VICE-91 has gained 0 chips.
[20:54:58	]C24:i3.VICE-91 has gained a 'Çuval' #161.
[20:54:58	]C24:i3.VICE-91 has gained 0 chips.
[20:54:59	]C24:i3.VICE-91 has gained a 'Çuval' #162.
[20:54:59	]C24:i3.VICE-91 has gained 0 chips.
[20:54:59	]C24:i3.VICE-91 has gained a 'Çuval' #163.
[20:54:59	]C24:i3.VICE-91 has gained 0 chips.
[20:54:59	]C24:i3.VICE-91 has gained a 'Çuval' #164.
[20:55:00	]C24:i3.VICE-91 has gained 0 chips.
[20:55:00	]C24:i3.VICE-91 has gained a 'Lastik Kelepçe' #165.
[20:55:01	]C24:i3.VICE-91 has gained 0 chips.
[20:55:01	]C24:i3.VICE-91 has gained a 'Lastik Kelepçe' #166.
[20:55:01	]C24:i3.VICE-91 has gained 0 chips.
[20:55:01	]C24:i3.VICE-91 has gained a 'Lastik Kelepçe' #167.
[20:55:02	]C24:i3.VICE-91 has gained 0 chips.
[20:55:02	]C24:i3.VICE-91 has gained a 'Lastik Kelepçe' #168.
[20:55:02	]C24:i3.VICE-91 has gained 0 chips.
[20:55:02	]C24:i3.VICE-91 has gained a 'Lastik Kelepçe' #169.
[20:55:03	]C24:i3.VICE-91 has gained 0 chips.
[20:55:03	]C24:i3.VICE-91 has gained a 'Lastik Kelepçe' #170.
[20:55:03	]C24:i3.VICE-91 has gained 0 chips.
[20:55:03	]C24:i3.VICE-91 has gained a 'Lastik Kelepçe' #171.
[20:55:03	]C24:i3.VICE-91 has gained 0 chips.
[20:55:04	]C24:i3.VICE-91 has gained a 'Lastik Kelepçe' #172.
[20:55:04	]C24:i3.VICE-91 has gained 0 chips.
[20:55:04	]C24:i3.VICE-91 has gained a 'Lastik Kelepçe' #173.
[20:55:04	]C24:i3.VICE-91 has gained 0 chips.
[20:55:05	]C24:i3.VICE-91 has gained a 'Lastik Kelepçe' #174.
[20:55:06	]C24:i3.VICE-91 has gained 0 chips.
[20:55:06	]C24:i3.VICE-91 has gained a 'Onarım Kaplaması' #175.
[20:55:10	]C24:i3.VICE-91 has gained 0 chips.
[20:55:10	]C24:i3.VICE-91 has gained a 'Talep Cihazı' #176.
[20:55:22	]C24:i3.VICE-91 used the 'Sivil Koruma Tedarikçisi' vendor.
[20:55:24	]C24:i3.VICE-91 has gained 0 chips.
[20:55:24	]C24:i3.VICE-91 has gained a 'Combine Filter' #177.
[20:55:25	]C24:i3.VICE-91 has gained 0 chips.
[20:55:25	]C24:i3.VICE-91 has gained a 'Combine Filter' #178.
[20:55:26	]C24:i3.VICE-91 has gained 0 chips.
[20:55:26	]C24:i3.VICE-91 has gained a 'HK USP .45' #179.
[20:55:29	]C24:i3.VICE-91 has gained 0 chips.
[20:55:29	]C24:i3.VICE-91 has gained a 'Ammunition Pouch' #180.
[20:55:31	]C24:i3.VICE-91 has gained 0 chips.
[20:55:31	]C24:i3.VICE-91 has gained a 'MP5A3' #181.
[20:55:32	]C24:i3.VICE-91 has gained 0 chips.
[20:55:32	]C24:i3.VICE-91 has gained a 'Boş CID Kartı' #182.
[20:55:33	]C24:i3.VICE-91 has gained 0 chips.
[20:55:33	]C24:i3.VICE-91 has gained a 'Boş CID Kartı' #183.
[20:55:34	]C24:i3.VICE-91 has gained 0 chips.
[20:55:34	]C24:i3.VICE-91 has gained a 'Identity Card Creation Device' #184.
[20:55:35	]C24:i3.VICE-91 has gained 0 chips.
[20:55:35	]C24:i3.VICE-91 has gained a 'Boş CID Kartı' #185.
[20:55:39	]C24:i3.VICE-91 has gained 0 chips.
[20:55:39	]C24:i3.VICE-91 has gained a '30rnd MP Magazine' #186.
[20:55:39	]C24:i3.VICE-91 has gained 0 chips.
[20:55:39	]C24:i3.VICE-91 has gained a '30rnd MP Magazine' #187.
[20:55:40	]C24:i3.VICE-91 has gained 0 chips.
[20:55:40	]C24:i3.VICE-91 has gained a '30rnd MP Magazine' #188.
[20:55:41	]C24:i3.VICE-91 has gained 0 chips.
[20:55:41	]C24:i3.VICE-91 has gained 0 chips.
[20:55:54	]C24:i3.VICE-91 used the 'Sivil Koruma Tedarikçisi' vendor.
[20:55:56	]C24:i3.VICE-91 ran 'take' on item '30rnd MP Magazine' (#189)
[20:55:56	]C24:i3.VICE-91 has gained a '30rnd MP Magazine' #189.
[20:55:57	]C24:i3.VICE-91 ran 'take' on item '30rnd MP Magazine' (#190)
[20:55:57	]C24:i3.VICE-91 has gained a '30rnd MP Magazine' #190.
[20:55:58	]C24:i3.VICE-91 used the 'Sivil Koruma Tedarikçisi' vendor.
[20:56:02	]C24:i3.VICE-91 has gained 0 chips.
[20:56:02	]C24:i3.VICE-91 has gained a 'Ağrı Kesici' #191.
[20:56:05	]C24:i3.VICE-91 has gained 0 chips.
[20:56:05	]C24:i3.VICE-91 has gained a 'Dezenfekte Bandaj Rulosu' #192.
[20:56:06	]C24:i3.VICE-91 has gained 0 chips.
[20:56:10	]C24:i3.VICE-91 used the 'Sivil Koruma Tedarikçisi' vendor.
[20:56:12	]C24:i3.VICE-91 ran 'take' on item 'Dezenfekte Bandaj Rulosu' (#193)
[20:56:12	]C24:i3.VICE-91 has gained a 'Dezenfekte Bandaj Rulosu' #193.
[20:56:13	]C24:i3.VICE-91 used the 'Sivil Koruma Tedarikçisi' vendor.
[20:56:17	]C24:i3.VICE-91 has gained 0 chips.
[20:56:17	]C24:i3.VICE-91 has gained a '9mm Pistol Bullets' #194.
[20:56:17	]C24:i3.VICE-91 has gained 0 chips.
[20:56:17	]C24:i3.VICE-91 has gained a '9mm Pistol Bullets' #195.
[20:56:25	]C24:i3.VICE-91 used the 'Sivil Koruma Tedarikçisi' vendor.
[20:56:27	]C24:i3.VICE-91 has gained 0 chips.
[20:56:27	]C24:i3.VICE-91 has gained a 'Sub-machinegun Bullets' #196.
[20:56:27	]C24:i3.VICE-91 has gained 0 chips.
[20:56:27	]C24:i3.VICE-91 has gained a 'Sub-machinegun Bullets' #197.
[20:56:28	]C24:i3.VICE-91 has gained 0 chips.
[20:56:28	]C24:i3.VICE-91 has gained a 'Sub-machinegun Bullets' #198.
[20:56:28	]C24:i3.VICE-91 has gained 0 chips.
[20:56:28	]C24:i3.VICE-91 has gained a 'Sub-machinegun Bullets' #199.
[20:56:31	]C24:i3.VICE-91 ran 'combine' on item '30rnd MP Magazine' (#188)
[20:56:31	]C24:i3.VICE-91 ran 'combine' on item '30rnd MP Magazine' (#187)
[20:56:32	]C24:i3.VICE-91 ran 'combine' on item '30rnd MP Magazine' (#186)
[20:56:33	]C24:i3.VICE-91 ran 'combine' on item '30rnd MP Magazine' (#190)
[20:56:33	]C24:i3.VICE-91 used the 'Sivil Koruma Tedarikçisi' vendor.
[20:56:35	]C24:i3.VICE-91 has gained 0 chips.
[20:56:35	]C24:i3.VICE-91 has gained a 'Sub-machinegun Bullets' #200.
[20:56:37	]C24:i3.VICE-91 ran 'combine' on item '30rnd MP Magazine' (#189)
[20:56:55	]C24:i3.VICE-91 ran 'combine' on item 'Ammunition Pouch' (#180)
[20:57:04	]C24:i3.VICE-91 ran 'Equip' on item 'Combine PDA' (#154)
[20:57:04	]C24:i3.VICE-91 used the 'Sivil Koruma Tedarikçisi' vendor.
[20:57:08	]C24:i3.VICE-91 has gained 0 chips.
[20:57:08	]C24:i3.VICE-91 has gained a 'Flash Grenade' #201.
[20:57:16	]C24:i3.VICE-91 has gained 0 chips.
[20:57:16	]C24:i3.VICE-91 has gained a '17rnd USP Magazine' #202.
[20:57:16	]C24:i3.VICE-91 has gained 0 chips.
[20:57:16	]C24:i3.VICE-91 has gained a '17rnd USP Magazine' #203.
[20:57:16	]C24:i3.VICE-91 has gained 0 chips.
[20:57:16	]C24:i3.VICE-91 has gained a '17rnd USP Magazine' #204.
[20:57:17	]C24:i3.VICE-91 has gained 0 chips.
[20:57:17	]C24:i3.VICE-91 has gained a '17rnd USP Magazine' #205.
[20:57:18	]C24:i3.VICE-91 has gained 0 chips.
[20:57:18	]C24:i3.VICE-91 has gained a '17rnd USP Magazine' #206.
[20:57:25	]C24:i3.VICE-91 ran 'combine' on item '17rnd USP Magazine' (#203)
[20:57:26	]C24:i3.VICE-91 ran 'combine' on item '17rnd USP Magazine' (#202)
[20:57:26	]C24:i3.VICE-91 ran 'combine' on item '17rnd USP Magazine' (#204)
[20:57:27	]C24:i3.VICE-91 ran 'combine' on item '17rnd USP Magazine' (#205)
[20:57:28	]C24:i3.VICE-91 ran 'combine' on item '17rnd USP Magazine' (#206)
[20:57:31	]C24:i3.VICE-91 used the 'Sivil Koruma Tedarikçisi' vendor.
[20:57:32	]C24:i3.VICE-91 has gained 0 chips.
[20:57:32	]C24:i3.VICE-91 has gained a '9mm Pistol Bullets' #207.
[20:57:37	]C24:i3.VICE-91 has gained 0 chips.
[20:57:37	]C24:i3.VICE-91 has gained a 'Şarjör Çantası' #208.
[20:57:38	]C24:i3.VICE-91 has gained 0 chips.
[20:57:38	]C24:i3.VICE-91 has gained a 'Şarjör Çantası' #209.
[20:57:42	]C24:i3.VICE-91 ran 'combine' on item 'Ammunition Pouch' (#180)
[20:57:44	]C24:i3.VICE-91 ran 'combine' on item 'Şarjör Çantası' (#209)
[20:57:44	]C24:i3.VICE-91 ran 'combine' on item 'Şarjör Çantası' (#209)
[20:57:46	]C24:i3.VICE-91 ran 'combine' on item 'Şarjör Çantası' (#209)
[20:57:47	]C24:i3.VICE-91 ran 'combine' on item 'Şarjör Çantası' (#209)
[20:57:48	]C24:i3.VICE-91 ran 'combine' on item 'Şarjör Çantası' (#209)
[20:57:49	]C24:i3.VICE-91 ran 'combine' on item 'Şarjör Çantası' (#208)
[20:57:51	]C24:i3.VICE-91 ran 'combine' on item 'Şarjör Çantası' (#208)
[20:57:52	]C24:i3.VICE-91 ran 'combine' on item 'Şarjör Çantası' (#208)
[20:57:53	]C24:i3.VICE-91 ran 'combine' on item 'Şarjör Çantası' (#208)
[20:57:54	]C24:i3.VICE-91 ran 'combine' on item 'Şarjör Çantası' (#208)
[20:57:55	]C24:i3.VICE-91 ran 'combine' on item 'Şarjör Çantası' (#209)
[20:58:03	]C24:i3.VICE-91 ran 'Equip' on item 'MP5A3' (#181)
[20:58:04	]C24:i3.VICE-91 ran 'Equip' on item 'HK USP .45' (#179)
[20:58:09	]C24:i3.VICE-91 has lost a '30rnd MP Magazine' #190.
[20:58:12	]C24:i3.VICE-91 has lost a '17rnd USP Magazine' #206.
[20:58:13	]C24:i3.VICE-91 used command '/ToggleRaise'.
[20:58:47	]C24:i3.VICE-91 ran 'Equip' on item 'Flash Grenade' (#201)
[20:58:50	]C24:i3.VICE-91 used command '/ToggleRaise'.
[20:58:51	]C24:i3.VICE-91 has gained a '30rnd MP Magazine' #190.
[20:58:51	]C24:i3.VICE-91 has lost a '30rnd MP Magazine' #189.
[20:59:07	]C24:i3.VICE-91 entered observer.
[20:59:07	]C24:i3.VICE-91 has used a context menu option with the name: remove
[20:59:10	]C24:i3.VICE-91 has used a context menu option with the name: remove
[20:59:11	]C24:i3.VICE-91 exited observer at their location.
[20:59:13	]C24:i3.VICE-91 used the 'Sivil Koruma Tedarikçisi' vendor.
[20:59:18	]C24:i3.VICE-91 used the 'Sivil Koruma Tedarikçisi' vendor.
[20:59:21	]C24:i3.VICE-91 has gained 0 chips.
[20:59:21	]C24:i3.VICE-91 has gained a 'El Feneri' #210.
[20:59:24	]C24:i3.VICE-91 used the 'Sivil Koruma Tedarikçisi' vendor.
[20:59:30	]C24:i3.VICE-91 has gained 0 chips.
[20:59:30	]C24:i3.VICE-91 has gained a 'POS Cihazı' #211.
[20:59:39	]C24:i3.VICE-91 ran 'Bind' on item 'Talep Cihazı' (#176)
[20:59:56	]C24:i3.VICE-91 has changed C24:i3.VICE-91's bodygroups.
[21:00:01	]Beyin.Dll loaded the character 'John Brookly'
[21:00:14	]John Brookly has given himself a cca_authoritarian.
[21:00:14	]John Brookly has gained a 'Otoriter' #212.
[21:00:23	]John Brookly entered observer.
[21:00:29	]Test Test is no longer afk. Total time spent AFK: 1950
[21:00:41	]John Brookly exited observer at their location.
[21:00:47	]Beyin.Dll has unloaded their "John Brookly" character.
