[12:42:56	]Mersa has connected.
[20:17:09	]Noir Lime has transferred a 'Demir' #71055 to a container with the name 'Dosya Dolabı' #6815.
[20:17:09	]C45:RCT.YELLO-62 has acquired his ration, gaining 0 credits, 0 wages and a civil_protection_ration ration.
[20:17:09	]Noir Lime has transferred a 'Hurda Metal' #71054 to a container with the name 'Dosya Dolabı' #6815.
[20:17:10	]Noir Lime has transferred a 'Kömür' #71052 to a container with the name 'Dosya Dolabı' #6815.
[20:17:11	]Bernard Shepard ran 'drop' on item 'Yapıştırıcı' (#69656)
[20:17:11	]Bernard Shepard has lost a 'Yapıştırıcı' #69656.
[20:17:13	]Noir Lime ran 'combine' on item 'Demir' (#66761)
[20:17:16	]Noir Lime closed the 'Dosya Dolabı' #6815 container.
[20:17:17	]Noir Lime opened the 'Dosya Dolabı' #6815 container.
[20:17:20	]Peter Warren ran 'take' on item 'Rasyon' (#71113)
[20:17:20	]Peter Warren has gained a 'Rasyon' #71113.
[20:17:20	]Noir Lime closed the 'Dosya Dolabı' #6815 container.
[20:17:22	]C45:RCT.YELLO-62 ran 'Open' on item 'Sivil Koruma Rasyonu' (#71114)
[20:17:22	]C45:RCT.YELLO-62 has gained a 'Metropolice Takviyeleri' #71115.
[20:17:22	]C45:RCT.YELLO-62 has gained a 'Soda Bob Brawn' #71116.
[20:17:22	]C45:RCT.YELLO-62 has gained a '20 Kredi Kuponu' #71117.
[20:17:24	]Peter Warren ran 'Open' on item 'Rasyon' (#71113)
[20:17:24	]Peter Warren has gained a 'Yapay Macun' #71118.
[20:17:25	]C45:RCT.YELLO-62 ran 'Consume' on item 'Soda Bob Brawn' (#71116)
[20:17:25	]C45:RCT.YELLO-62 has updated their Algı long boost target to 1 (current : 5).
[20:17:25	]C45:RCT.YELLO-62 extended their level 2 long boost in Çeviklik.
[20:17:27	]Peter Warren ran 'take' on item '15 Kredi Kuponu' (#71120)
[20:17:27	]Peter Warren has gained a '15 Kredi Kuponu' #71120.
[20:17:28	]Noir Lime has performed the 'Craft Parçala: Boş Kahverengi Şişe' action, gaining 10 experience in crafting.
[20:17:29	]Stan Marble has spawned a hands_gloves.
[20:17:30	]C45:RCT.YELLO-62 ran 'Consume' on item 'Metropolice Takviyeleri' (#71115)
[20:17:30	]C45:RCT.YELLO-62 extended their level 3 long boost in Güç.
[20:17:30	]Stan Marble ran 'take' on item 'Eldivenler' (#71121)
[20:17:30	]Stan Marble has gained a 'Eldivenler' #71121.
[20:17:30	]Noir Lime has performed the 'Craft Parçala: Kahverengi Ayakkabı' action, gaining 12 experience in crafting.
[20:17:32	]Tony Miller ran 'take' on item 'Kumaş' (#71124)
[20:17:32	]Tony Miller has gained a 'Kumaş' #71124.
[20:17:33	]C45:RCT.YELLO-62 ran 'drop' on item 'Boş Kavanoz' (#65730)
[20:17:33	]C45:RCT.YELLO-62 has lost a 'Boş Kavanoz' #65730.
[20:17:34	]Tony Miller ran 'take' on item 'Boş Kupa' (#71122)
[20:17:36	]Tony Miller ran 'drop' on item 'Kumaş' (#71124)
[20:17:36	]Tony Miller has lost a 'Kumaş' #71124.
[20:17:36	]Tony Miller ran 'take' on item 'Kumaş' (#71124)
[20:17:36	]Tony Miller has gained a 'Kumaş' #71124.
[20:17:38	]Tony Miller ran 'drop' on item 'Kumaş' (#71124)
[20:17:38	]Tony Miller has lost a 'Kumaş' #71124.
[20:17:39	]Bernard Shepard ran 'drop' on item 'Kaliteli Mavi Hap' (#12095)
[20:17:39	]Bernard Shepard has lost a 'Kaliteli Mavi Hap' #12095.
[20:17:39	]Noir Lime ran 'drop' on item 'Yeşil Direnişçi Üniforması' (#71064)
[20:17:39	]Noir Lime has lost a 'Yeşil Direnişçi Üniforması' #71064.
[20:17:40	]Peter Warren ran 'Use' on item '20 Kredi Kuponu' (#68480)
[20:17:40	]Tony Miller ran 'take' on item 'Boş Kupa' (#71122)
[20:17:40	]Tony Miller has gained a 'Boş Kupa' #71122.
[20:17:42	]Noir Lime ran 'drop' on item 'Tıbbi Direnişçi Üniforması' (#71070)
[20:17:42	]Noir Lime has lost a 'Tıbbi Direnişçi Üniforması' #71070.
[20:17:42	]Bernard Shepard ran 'drop' on item 'Basit Sarı Hap' (#70512)
[20:17:42	]Bernard Shepard has lost a 'Basit Sarı Hap' #70512.
[20:17:44	]Peter Warren ran 'Use' on item '20 Kredi Kuponu' (#68480)
[20:17:45	]Bernard Shepard ran 'drop' on item 'Karanlık Haplar' (#12089)
[20:17:45	]Bernard Shepard has lost a 'Karanlık Haplar' #12089.
[20:17:45	]Peter Warren ran 'Use' on item '15 Kredi Kuponu' (#71120)
[20:17:46	]Peter Warren has used a coupon at a ration dispenser, gaining 20 credits.
[20:17:47	]Theodore Abernathy ran 'drop' on item 'Tarihi Geçmiş Yapay Macun' (#69279)
[20:17:47	]Theodore Abernathy has lost a 'Tarihi Geçmiş Yapay Macun' #69279.
[20:17:48	]Bernard Shepard ran 'drop' on item 'Kaliteli Sarı Hap' (#70521)
[20:17:48	]Bernard Shepard has lost a 'Kaliteli Sarı Hap' #70521.
[20:17:48	]Noir Lime opened the 'Dosya Dolabı' #6815 container.
[20:17:49	]Peter Warren ran 'Use' on item '15 Kredi Kuponu' (#71120)
[20:17:50	]Bernard Shepard ran 'drop' on item 'Ağrı Kesici' (#65830)
[20:17:50	]Bernard Shepard has lost a 'Ağrı Kesici' #65830.
[20:17:51	]Peter Warren has used a coupon at a ration dispenser, gaining 15 credits.
[20:17:53	]Noir Lime closed the 'Dosya Dolabı' #6815 container.
[20:17:53	]Noir Lime opened the 'Dosya Dolabı' #6816 container.
[20:17:54	]Peter Warren ran 'take' on item 'Breen'in Suyu' (#71119)
[20:17:54	]Peter Warren has gained a 'Breen'in Suyu' #71119.
[20:17:55	]Bernard Shepard ran 'drop' on item 'Geliştirilmiş Mavi Hap' (#70513)
[20:17:55	]Bernard Shepard has lost a 'Geliştirilmiş Mavi Hap' #70513.
[20:17:56	]Noir Lime has transferred a 'Bez Paçavralar' #71073 to a container with the name 'Dosya Dolabı' #6816.
[20:17:58	]Tony Miller ran 'Consume' on item 'Xenian Turta' (#70878)
[20:17:58	]Tony Miller has gained a level 7 long boost in Güç.
[20:17:58	]Tony Miller has gained a level 7 long boost in Çeviklik.
[20:17:58	]Tony Miller has gained a level 7 long boost in Zeka.
[20:17:58	]Tony Miller has gained a level 7 long boost in Algı.
[20:17:58	]Bernard Shepard ran 'drop' on item 'Kaliteli Mavi Hap' (#70514)
[20:17:58	]Bernard Shepard has lost a 'Kaliteli Mavi Hap' #70514.
[20:17:59	]Noir Lime closed the 'Dosya Dolabı' #6816 container.
[20:17:59	]Noir Lime opened the 'Dosya Dolabı' #6815 container.
[20:18:01	]Tony Miller has gained level 32 in the Hız skill.
[20:18:01	]Stan Marble has spawned 'models/props_c17/FurnitureChair001a.mdl'.
[20:18:02	]Noir Lime ran 'combine' on item 'Cam kırıkları' (#70941)
[20:18:05	]Bernard Shepard ran 'drop' on item 'Kan Stabilizatörü' (#70523)
[20:18:05	]Bernard Shepard has lost a 'Kan Stabilizatörü' #70523.
[20:18:05	]Noir Lime ran 'combine' on item 'Kumaş' (#66667)
[20:18:05	]Stan Marble has spawned 'models/props_c17/FurnitureChair001a.mdl'.
[20:18:06	]Noir Lime ran 'combine' on item 'Plastik Çöp' (#66781)
[20:18:07	]Noir Lime ran 'combine' on item 'Plastik Çöp' (#66781)
[20:18:07	]Theodore Abernathy has acquired his ration, gaining 0 credits, 0 wages and a ration ration.
[20:18:08	]Peter Warren ran 'Consume' on item 'Yapay Macun' (#71118)
[20:18:08	]Peter Warren has gained a 'Boş Kavanoz' #71125.
[20:18:09	]Noir Lime ran 'combine' on item 'Plastik Çöp' (#66781)
[20:18:10	]Noir Lime ran 'combine' on item 'Plastik Çöp' (#71071)
[20:18:11	]Noir Lime ran 'combine' on item 'Plastik Çöp' (#71071)
[20:18:12	]Noir Lime ran 'combine' on item 'Plastik Çöp' (#66781)
[20:18:12	]Bernard Shepard ran 'drop' on item 'Morfin' (#70520)
[20:18:12	]Bernard Shepard has lost a 'Morfin' #70520.
[20:18:13	]Noir Lime ran 'combine' on item 'Plastik Çöp' (#66781)
[20:18:14	]Noir Lime ran 'combine' on item 'Plastik Çöp' (#71071)
[20:18:15	]Stan Marble entered observer.
[20:18:16	]Bernard Shepard ran 'drop' on item 'Morfin' (#70517)
[20:18:16	]Bernard Shepard has lost a 'Morfin' #70517.
[20:18:18	]Noir Lime ran 'combine' on item 'Yapıştırıcı' (#66576)
[20:18:19	]Noir Lime closed the 'Dosya Dolabı' #6815 container.
[20:18:19	]Noir Lime opened the 'Dosya Dolabı' #6815 container.
[20:18:19	]Bernard Shepard ran 'drop' on item 'Kan Stabilizatörü' (#70510)
[20:18:19	]Bernard Shepard has lost a 'Kan Stabilizatörü' #70510.
[20:18:19	]Theodore Abernathy ran 'take' on item 'Rasyon' (#71126)
[20:18:19	]Theodore Abernathy has gained a 'Rasyon' #71126.
[20:18:21	]Theodore Abernathy ran 'Open' on item 'Rasyon' (#71126)
[20:18:21	]Theodore Abernathy has gained a 'Yapay Macun' #71127.
[20:18:21	]Theodore Abernathy has gained a 'Breen'in Suyu' #71128.
[20:18:23	]Theodore Abernathy ran 'Consume' on item 'Yapay Macun' (#71127)
[20:18:23	]Theodore Abernathy has gained a 'Boş Kavanoz' #71130.
[20:18:23	]Noir Lime closed the 'Dosya Dolabı' #6815 container.
[20:18:23	]Noir Lime opened the 'Dosya Dolabı' #6815 container.
[20:18:25	]Noir Lime has gained a 'Plastik Çöp' #66781 from a container with the name 'Dosya Dolabı' #6815.
[20:18:28	]Noir Lime ran 'combine' on item 'Demir' (#71055)
[20:18:30	]Theodore Abernathy ran 'Convert' on item 'Breen'in Suyu' (#71128)
[20:18:30	]Theodore Abernathy has gained a 'Su İşçiliği' #71131.
[20:18:32	]Noir Lime closed the 'Dosya Dolabı' #6815 container.
[20:18:33	]Noir Lime opened the 'Dosya Dolabı' #6815 container.
[20:18:36	]Noir Lime closed the 'Dosya Dolabı' #6815 container.
[20:18:39	]Noir Lime ran 'drop' on item 'Plastik Çöp' (#66781)
[20:18:39	]Noir Lime has lost a 'Plastik Çöp' #66781.
[20:18:45	]Noir Lime opened the 'Dosya Dolabı' #6816 container.
[20:18:48	]Noir Lime has transferred a 'Cerrahi Kit' #71087 to a container with the name 'Dosya Dolabı' #6816.
[20:18:49	]Noir Lime closed the 'Dosya Dolabı' #6816 container.
[20:18:52	]Noir Lime ran 'combine' on item 'Arıtıcı' (#71101)
[20:18:56	]Noir Lime opened the 'Dosya Dolabı' #6816 container.
[20:18:57	]Stan Marble used command '/LocalEvent 50 Tatlı bir amcanın sadalye ve nesneler koyduğunu görüyorsun.'.
[20:18:57	]Noir Lime has transferred a 'Adrenalin' #71086 to a container with the name 'Dosya Dolabı' #6816.
[20:18:58	]Noir Lime has transferred a 'İlk Yardım Kiti' #71096 to a container with the name 'Dosya Dolabı' #6816.
[20:18:58	]Bernard Shepard ran 'drop' on item '17rnd Usp-Şarjörü' (#71042)
[20:18:58	]Bernard Shepard has lost a '17rnd Usp-Şarjörü' #71042.
[20:19:01	]Noir Lime closed the 'Dosya Dolabı' #6816 container.
[20:19:03	]Noir Lime opened the 'Dosya Dolabı' #6816 container.
[20:19:04	]Theodore Abernathy ran 'Convert' on item 'Su İşçiliği' (#71131)
[20:19:04	]Theodore Abernathy has gained a 'Breen'in Suyu' #71135.
[20:19:10	]Noir Lime has transferred a 'Geliştirilmiş Yeşil Hap' #71095 to a container with the name 'Dosya Dolabı' #6816.
[20:19:10	]Peter Warren ran 'take' on item 'Elektronik devreler' (#71133)
[20:19:10	]Peter Warren has gained a 'Elektronik devreler' #71133.
[20:19:11	]Noir Lime has transferred a 'Basit Kırmızı Hap' #71094 to a container with the name 'Dosya Dolabı' #6816.
[20:19:12	]Peter Warren destroyed a 'Plastik Levhalar' #71134.
[20:19:15	]Peter Warren destroyed a 'Boş Plastik Sürahi' #71132.
[20:19:16	]Noir Lime has transferred a 'Kaliteli Yeşil Hap' #71067 to a container with the name 'Dosya Dolabı' #6816.
[20:19:18	]Noir Lime has transferred a 'Geliştirilmiş Kırmızı Hap' #71063 to a container with the name 'Dosya Dolabı' #6816.
[20:19:19	]Noir Lime has transferred a 'Basit Yeşil Hap' #71065 to a container with the name 'Dosya Dolabı' #6816.
[20:19:21	]Noir Lime ran 'combine' on item 'Basit Yeşil Hap' (#71065)
[20:19:22	]Noir Lime has transferred a 'Basit Yeşil Hap' #71062 to a container with the name 'Dosya Dolabı' #6816.
[20:19:23	]Noir Lime has transferred a 'Geliştirilmiş Mavi Hap' #71066 to a container with the name 'Dosya Dolabı' #6816.
[20:19:25	]Noir Lime ran 'combine' on item 'Çivi Kutusu' (#71083)
[20:19:26	]Peter Warren ran 'Equip' on item 'Hatchet' (#70217)
[20:19:28	]Noir Lime closed the 'Dosya Dolabı' #6816 container.
[20:19:29	]Noir Lime opened the 'Dosya Dolabı' #6815 container.
[20:19:30	]Alvaro De Luca is no longer afk. Total time spent AFK: 865
[20:19:30	]Stan Marble used command '/LocalEvent Tatlı bir amcanın sadalye ve nesneler koyduğunu görüyorsun.  500'.
[20:19:31	]Peter Warren ran 'take' on item 'Kırık Alıcı' (#71136)
[20:19:34	]Peter Warren ran 'EquipUn' on item 'Hatchet' (#70217)
[20:19:34	]Noir Lime ran 'combine' on item 'Yapıştırıcı' (#66576)
[20:19:34	]Stan Marble exited observer.
[20:19:36	]Peter Warren destroyed a 'Kırık Alıcı' #71136.
[20:19:37	]Noir Lime has transferred a 'Çivi Kutusu' #71083 to a container with the name 'Dosya Dolabı' #6815.
[20:19:39	]Noir Lime has transferred a 'Demir' #71081 to a container with the name 'Dosya Dolabı' #6815.
[20:19:40	]Tony Miller used command '/ActSit 6'.
[20:19:40	]Stan Marble has spawned 'models/props_c17/FurnitureTable003a.mdl'.
[20:19:42	]Noir Lime ran 'combine' on item 'Demir' (#71081)
[20:19:43	]Stan Marble has spawned 'models/props_c17/FurnitureTable002a.mdl'.
[20:19:43	]Theodore Abernathy ran 'use' on item 'El Yapımı Bandaj Rulosu' (#70533)
[20:19:43	]Theodore Abernathy has performed the 'Use El Yapımı Bandaj Rulosu' action, gaining 10 experience in medicine.
[20:19:43	]Theodore Abernathy was bandaged by Theodore Abernathy for 10 HP.
[20:19:44	]Noir Lime ran 'combine' on item 'Kumaş' (#66667)
[20:19:45	]Noir Lime ran 'combine' on item 'Kumaş' (#66667)
[20:19:47	]Stan Marble has spawned 'models/props_c17/FurnitureTable003a.mdl'.
[20:19:47	]Noir Lime ran 'combine' on item 'Güçlü Yapıştırıcı' (#66481)
[20:19:48	]Noir Lime closed the 'Dosya Dolabı' #6815 container.
[20:19:49	]Noir Lime opened the 'Dosya Dolabı' #6816 container.
[20:19:54	][ME] Tony Miller: bitkin ve yorgun bir halde oturur
[20:19:54	]Noir Lime has transferred a 'Kırık Alıcı' #71091 to a container with the name 'Dosya Dolabı' #6816.
[20:19:55	]Tony Miller used command '/ExitAct'.
[20:19:55	]Theodore Abernathy ran 'take' on item 'Hurda Metal' (#70138)
[20:19:55	]Theodore Abernathy has gained a 'Hurda Metal' #70138.
[20:19:56	]Tony Miller used command '/ActSit 4'.
[20:19:57	]Noir Lime closed the 'Dosya Dolabı' #6816 container.
[20:19:59	]Tony Miller used command '/ActSit 8'.
[20:20:00	]Tony Miller used command '/ExitAct'.
[20:20:01	]Tony Miller used command '/ActSit 8'.
[20:20:02	]Tony Miller used command '/ExitAct'.
[20:20:02	]Noir Lime ran 'drop' on item 'Arıtıcı' (#71101)
[20:20:02	]Noir Lime has lost a 'Arıtıcı' #71101.
[20:20:02	]Stan Marble has spawned 'models/props_c17/FurnitureChair001a.mdl'.
[20:20:04	]Tony Miller used command '/ActSit 5'.
[20:20:05	]Tony Miller used command '/ExitAct'.
[20:20:05	]Noir Lime opened the 'Dosya Dolabı' #6815 container.
[20:20:06	]Tony Miller used command '/ActSit 1'.
[20:20:07	]Noir Lime has gained a 'Araç Kiti' #70905 from a container with the name 'Dosya Dolabı' #6815.
[20:20:07	]Tony Miller used command '/ExitAct'.
[20:20:07	]Noir Lime closed the 'Dosya Dolabı' #6815 container.
[20:20:08	]Tony Miller used command '/ActSit 2'.
[20:20:12	]Tony Miller used command '/ExitAct'.
[20:20:12	]Noir Lime has performed the 'Craft Parçala: Bilgisayar Parçaları' action, gaining 35 experience in crafting.
[20:20:12	]Noir Lime has gained a 'Elektronik devreler' #71137.
[20:20:13	]Tony Miller used command '/ActSit 3'.
[20:20:14	]Tony Miller used command '/ExitAct'.
[20:20:15	]Tony Miller used command '/ActSit 4'.
[20:20:16	]Noir Lime opened the 'Dosya Dolabı' #6815 container.
[20:20:19	]Noir Lime ran 'combine' on item 'Elektronik devreler' (#71075)
[20:20:20	]Theodore Abernathy ran 'take' on item 'Hurda Metal' (#71139)
[20:20:20	]Theodore Abernathy has gained a 'Hurda Metal' #71139.
[20:20:21	]Noir Lime closed the 'Dosya Dolabı' #6815 container.
[20:20:21	]Noir Lime opened the 'Dosya Dolabı' #6815 container.
[20:20:22	][IC] Stan Marble: Uh...
[20:20:23	]Noir Lime has transferred a 'Araç Kiti' #70905 to a container with the name 'Dosya Dolabı' #6815.
[20:20:24	]Noir Lime closed the 'Dosya Dolabı' #6815 container.
[20:20:26	][IC] Stan Marble: Bellim.
[20:20:29	]Theodore Abernathy ran 'take' on item 'Demir' (#71140)
[20:20:30	]Stan Marble has spawned 'models/props_c17/FurnitureChair001a.mdl'.
[20:20:31	]Theodore Abernathy ran 'combine' on item 'Hurda Metal' (#70138)
[20:20:32	]Hilbert Ritter is no longer afk. Total time spent AFK: 640
[20:20:32	]Theodore Abernathy ran 'take' on item 'Demir' (#71140)
[20:20:32	]Theodore Abernathy has gained a 'Demir' #71140.
[20:20:33	][ME] Tony Miller: derin bir nefes çeker ve gözündeki yaşları siler
[20:20:34	]Theodore Abernathy ran 'combine' on item 'Demir' (#70096)
[20:20:39	]Daryl Dixon has unloaded their "Tony Miller" character.
[20:20:43	]Daryl Dixon loaded the character 'C24:i5.UNION-61'
[20:20:44	][IC] Stan Marble: Sandelyem kırıldı.
[20:20:46	]Peter Warren destroyed a 'Tıbbi Direnişçi Üniforması' #71143.
[20:20:46	]Theodore Abernathy ran 'Open' on item 'İyileştirilmiş Rasyon' (#70445)
[20:20:46	]Theodore Abernathy has gained a 'Elma' #71144.
[20:20:46	]Hilbert Ritter exited observer at their location.
[20:20:47	]Hilbert Ritter entered observer.
[20:20:47	]C24:i5.UNION-61 used command '/Radio 10-8'.
[20:20:47	]Peter Warren destroyed a 'Boş Votka Şişesi' #71141.
[20:20:50	]Theodore Abernathy ran 'take' on item 'Breen'in Suyu' (#71146)
[20:20:50	]Theodore Abernathy has gained a 'Breen'in Suyu' #71146.
[20:20:50	]Peter Warren ran 'take' on item 'Yapıştırıcı' (#71142)
[20:20:50	]Peter Warren has gained a 'Yapıştırıcı' #71142.
[20:20:53	][IC] Stan Marble: Evladım.
[20:20:53	]Peter Warren ran 'drop' on item 'Yapıştırıcı' (#71142)
[20:20:53	]Peter Warren has lost a 'Yapıştırıcı' #71142.
[20:20:55	]Peter Warren destroyed a 'Yapıştırıcı' #71142.
[20:20:55	]Theodore Abernathy entered observer.
[20:20:56	]Theodore Abernathy exited observer at their location.
[20:20:57	][IC] Stan Marble: Evladım.
[20:20:58	]Peter Warren ran 'drop' on item 'Boş Kavanoz' (#71125)
[20:20:58	]Peter Warren has lost a 'Boş Kavanoz' #71125.
[20:20:58	]Theodore Abernathy ran 'take' on item 'Karpuz Dilimi' (#71145)
[20:20:59	]Noir Lime ran 'fill' on item 'Su Şişesi' (#66181)
[20:20:59	]Noir Lime has gained a 'Ham Sülük Karkası' #71148.
[20:20:59	]Bernard Shepard ran 'EquipUn' on item 'Hatchet' (#68623)
[20:21:00	]Theodore Abernathy ran 'Consume' on item 'Karpuz Dilimi' (#71145)
[20:21:00	]Peter Warren destroyed a 'Boş Kavanoz' #71125.
[20:21:01	]Noir Lime ran 'fill' on item 'Su Şişesi' (#66780)
[20:21:02	][LOOC] Hilbert Ritter: knk
[20:21:03	]Noir Lime ran 'fill' on item 'Su Şişesi' (#66779)
[20:21:03	]Noir Lime has gained a 'Ham Sülük Karkası' #71149.
[20:21:04	]Theodore Abernathy ran 'Consume' on item 'Elma' (#71144)
[20:21:05	][IC] Stan Marble: Bana bir yardım etsen.
[20:21:07	][IC] Stan Marble: Taşıyamıyorum.
[20:21:07	][LOOC] Bernard Shepard: ?
[20:21:08	][IC] C24:i5.UNION-61: <:: Neler oluyor. ::>
[20:21:10	][IC] Stan Marble: Lütfen.
[20:21:14	][LOOC] Hilbert Ritter: bosver vazgeçtim
[20:21:16	][IC] Stan Marble: Uh...
[20:21:17	][IC] C24:i5.UNION-61: <:: Ne oldu sivil. ::>
[20:21:18	]Theodore Abernathy has performed the 'Craft Parçala: Boş Kavanoz' action, gaining 20 experience in crafting.
[20:21:18	]Theodore Abernathy has gained a 'Plastik Çöp' #71153.
[20:21:20	][LOOC] Bernard Shepard: sorun ne ?
[20:21:21	]Theodore Abernathy ran 'take' on item 'Boş Paket Servis' (#71150)
[20:21:21	]Theodore Abernathy has gained a 'Boş Paket Servis' #71150.
[20:21:22	][IC] C24:i5.UNION-61: <:: Derdini anlat. ::>
[20:21:23	][IC] Stan Marble: Belim ağırıyor.
[20:21:28	][IC] Stan Marble: Yardım etseniz.
[20:21:30	][IC] Stan Marble: Biraz.
[20:21:30	][LOOC] Hilbert Ritter: sorun olmaktan çıktı 
[20:21:31	]Theodore Abernathy has performed the 'Craft Parçala: Boş Paket Servis' action, gaining 20 experience in crafting.
[20:21:32	]Theodore Abernathy ran 'take' on item '15 Kredi Kuponu' (#71147)
[20:21:32	]Theodore Abernathy has gained a '15 Kredi Kuponu' #71147.
[20:21:35	][ME] C24:i5.UNION-61: sivil korumanın içinde hala yardımösever ve merhamet duygusu vardır
[20:21:40	]Noir Lime opened the 'Dosya Dolabı' #6815 container.
[20:21:42	]Noir Lime has gained a 'Yapıştırıcı' #66576 from a container with the name 'Dosya Dolabı' #6815.
[20:21:43	][IC] Stan Marble: Yaşlıyım.
[20:21:43	][LOOC] Hilbert Ritter: hani normalde eskiden biriyle aynı eve atanabiliyordun ya senin itemlerini çalabiliyordu
[20:21:44	][LOOC] Bernard Shepard: merak ettirdin ok yaydan çıktı hadi söyle
[20:21:44	]Noir Lime has gained a 'Hurda Metal' #71054 from a container with the name 'Dosya Dolabı' #6815.
[20:21:44	][IC] C24:i5.UNION-61: <:: Pekala bakıyım. ::>
[20:21:47	]Noir Lime closed the 'Dosya Dolabı' #6815 container.
[20:21:47	]Alvaro De Luca claimed a report by C24:i5.UNION-61 (Daryl Dixon).
[20:21:48	]Alvaro De Luca ran SAM command 'goto' with arguments: '#5'
[20:21:49	]Stan Marble has spawned 'models/props_c17/FurnitureChair001a.mdl'.
[20:21:52	][LOOC] Hilbert Ritter: artık herkes bir blokta galiba
[20:21:52	]Stan Marble has spawned 'models/props_c17/FurnitureChair001a.mdl'.
[20:21:53	]Noir Lime ran 'take' on item 'Plastik Çöp' (#66781)
[20:21:53	]Noir Lime has gained a 'Plastik Çöp' #66781.
[20:21:58	][IC] Stan Marble: Şu iki sandelye var.
[20:22:00	]C24:i5.UNION-61 ran SAM command 'asay' with arguments: 'abi boşver kapa sonra anlatırım'
[20:22:00	]Theodore Abernathy ran 'take' on item 'Yapıştırıcı' (#71156)
[20:22:01	][LOOC] Bernard Shepard: evet o rahat yaptı olayı
[20:22:01	]Noir Lime opened the 'Dosya Dolabı' #6815 container.
[20:22:03	]Noir Lime has gained a 'Araç Kiti' #70905 from a container with the name 'Dosya Dolabı' #6815.
[20:22:03	]Noir Lime closed the 'Dosya Dolabı' #6815 container.
[20:22:04	]Theodore Abernathy ran 'drop' on item 'Breen'in Suyu' (#71135)
[20:22:04	]Theodore Abernathy has lost a 'Breen'in Suyu' #71135.
[20:22:05	]Theodore Abernathy ran 'drop' on item 'Breen'in Suyu' (#71146)
[20:22:05	]Theodore Abernathy has lost a 'Breen'in Suyu' #71146.
[20:22:05	][IC] C24:i5.UNION-61: <:: Hah. ::>
[20:22:06	][IC] Stan Marble: Şöyle koysan.
[20:22:06	]Theodore Abernathy ran 'take' on item 'Yapıştırıcı' (#71156)
[20:22:06	]Theodore Abernathy has gained a 'Yapıştırıcı' #71156.
[20:22:08	]Theodore Abernathy ran 'take' on item 'Plastik Çöp' (#71155)
[20:22:08	]Theodore Abernathy has gained a 'Plastik Çöp' #71155.
[20:22:09	][LOOC] Bernard Shepard: beni buraya atadı sistem
[20:22:10	]Theodore Abernathy ran 'combine' on item 'Plastik Çöp' (#71153)
[20:22:13	]Peter Warren destroyed a 'Boş Paket Servis' #71157.
[20:22:14	]Noir Lime has performed the 'Craft Pişirme Tenceresi' action, gaining 25 experience in crafting.
[20:22:14	]Noir Lime has gained a 'Tencere' #71158.
[20:22:16	][ME] C24:i5.UNION-61: sandalyeyi kolayca kaldırır
[20:22:17	]Noir Lime opened the 'Dosya Dolabı' #6815 container.
[20:22:20	]Noir Lime has gained a 'Plastik Çöp' #71071 from a container with the name 'Dosya Dolabı' #6815.
[20:22:20	][IC] C24:i5.UNION-61: <:: Nereye. ::>
[20:22:20	]Noir Lime closed the 'Dosya Dolabı' #6815 container.
[20:22:22	][IC] Stan Marble: Buraya.
[20:22:23	]Hilbert Ritter exited observer at their location.
[20:22:24	]Bernard Shepard ran 'take' on item 'Çiğ Headcrab Eti' (#70024)
[20:22:24	]Bernard Shepard has gained a 'Çiğ Headcrab Eti' #70024.
[20:22:24	]Noir Lime has performed the 'Craft Makas' action, gaining 25 experience in crafting.
[20:22:24	]Noir Lime has gained a 'Makas' #71159.
[20:22:25	]Bernard Shepard ran 'take' on item 'Yeşil Direnişçi Üniforması' (#70511)
[20:22:25	]Bernard Shepard has gained a 'Yeşil Direnişçi Üniforması' #70511.
[20:22:27	]Bernard Shepard ran 'take' on item 'Çiğ Headcrab Eti' (#70030)
[20:22:27	]Bernard Shepard has gained a 'Çiğ Headcrab Eti' #70030.
[20:22:28	]Bernard Shepard ran 'take' on item 'Çiğ Headcrab Eti' (#70047)
[20:22:28	]Bernard Shepard has gained a 'Çiğ Headcrab Eti' #70047.
[20:22:29	]Bernard Shepard ran 'take' on item 'Çiğ Headcrab Eti' (#70021)
[20:22:29	]Bernard Shepard has gained a 'Çiğ Headcrab Eti' #70021.
[20:22:30	]Bernard Shepard ran 'take' on item 'Çiğ Headcrab Eti' (#70038)
[20:22:30	]Bernard Shepard has gained a 'Çiğ Headcrab Eti' #70038.
[20:22:31	]Bernard Shepard ran 'take' on item 'Çiğ Headcrab Eti' (#70025)
[20:22:31	]Bernard Shepard has gained a 'Çiğ Headcrab Eti' #70025.
[20:22:32	]Hilbert Ritter used command '/ActStand 4'.
[20:22:33	][IC] Stan Marble: Sağol evladım.
[20:22:35	][IC] C24:i5.UNION-61: <:: Iyi günler efendim. ::>
[20:22:38	][IC] Hilbert Ritter: Hm.
[20:22:39	][LOOC] Bernard Shepard: beğendinmi sistemimi ?
[20:22:40	]Peter Warren is fully healed.
[20:22:46	]Noir Lime ran 'Place' on item 'Tencere' (#71158)
[20:22:46	]Noir Lime has lost a 'Tencere' #71158.
[20:22:46	]Bernard Shepard ran 'drop' on item 'Yeşil Direnişçi Üniforması' (#70511)
[20:22:46	]Bernard Shepard has lost a 'Yeşil Direnişçi Üniforması' #70511.
[20:22:47	][IC] Stan Marble: Ah efendim.
[20:22:54	][IC] Stan Marble: Nasılsınız.
[20:22:54	]Noir Lime ran 'fill' on item 'Su Şişesi' (#66181)
