[01:12:23	]Mersa has connected.
[15:19:42	]Alvaro De Luca has spawned 'models/combine_apc_destroyed_gib01.mdl'.
[15:19:46	]Victorian has connected.
[15:19:59	]Alvaro De Luca has enabled persistence for 'models/combine_apc_destroyed_gib01.mdl'.
[15:19:59	]Alvaro De Luca has used a context menu option with the name: persist
[15:20:02	]Alvaro De Luca has spawned 'models/combine_apc_destroyed_gib06.mdl'.
[15:20:16	]Alvaro De Luca has enabled persistence for 'models/combine_apc_destroyed_gib06.mdl'.
[15:20:16	]Alvaro De Luca has used a context menu option with the name: persist
[15:20:20	]Alvaro De Luca has spawned 'models/combine_apc_destroyed_gib03.mdl'.
[15:20:25	]Alvaro De Luca exited observer at their location.
[15:20:28	]Alvaro De Luca has enabled persistence for 'models/combine_apc_destroyed_gib03.mdl'.
[15:20:28	]Alvaro De Luca has used a context menu option with the name: persist
[15:20:30	]Alvaro De Luca has spawned 'models/combine_apc_destroyed_gib05.mdl'.
[15:20:34	]Alvaro De Luca has enabled persistence for 'models/combine_apc_destroyed_gib05.mdl'.
[15:20:34	]Alvaro De Luca has used a context menu option with the name: persist
[15:20:36	]Alvaro De Luca has spawned 'models/combine_apc_destroyed_gib06.mdl'.
[15:20:42	]Alvaro De Luca has enabled persistence for 'models/combine_apc_destroyed_gib06.mdl'.
[15:20:42	]Alvaro De Luca has used a context menu option with the name: persist
[15:20:43	]Alvaro De Luca has spawned 'models/combine_apc_destroyed_gib02.mdl'.
[15:20:48	]Alvaro De Luca has enabled persistence for 'models/combine_apc_destroyed_gib02.mdl'.
[15:20:48	]Alvaro De Luca has used a context menu option with the name: persist
[15:20:50	]Alvaro De Luca has spawned 'models/combine_apc_destroyed_gib04.mdl'.
[15:20:55	]Alvaro De Luca has enabled persistence for 'models/combine_apc_destroyed_gib04.mdl'.
[15:20:55	]Alvaro De Luca has used a context menu option with the name: persist
[15:20:59	]Alvaro De Luca has spawned 'models/shadertest/vertexlitenvmapcameraspace.mdl'.
[15:21:01	]S10/APF.GHOST-81 entered observer.
[15:21:03	]Alvaro De Luca has used a context menu option with the name: rb655_dissolve
[15:21:05	]S10/APF.GHOST-81 exited observer at their location.
[15:21:09	]Alvaro De Luca entered observer.
[15:21:20	]Alvaro De Luca exited observer at their location.
[15:21:21	][IC] Alvaro De Luca: Silşah.
[15:21:23	][IC] Alvaro De Luca: Sanki.
[15:21:25	][IC] S10/APF.GHOST-81: <:: Otuz bir boomer. Haha. ::>
[15:21:31	][IC] Alvaro De Luca: Jamleniyore.
[15:21:35	][IC] Alvaro De Luca: Dolduruyo bi anda duruyo.
[15:21:38	][IC] Alvaro De Luca: Sıkmıyo.
[15:21:41	]S10/APF.GHOST-81 ran 'removeMag' on item 'AR-2' (#71498)
[15:21:41	]S10/APF.GHOST-81 has gained a '30rnd Pulse-Şarjörü' #71501.
[15:21:42	]S10/APF.GHOST-81 ran 'drop' on item '30rnd Pulse-Şarjörü' (#71501)
[15:21:42	]S10/APF.GHOST-81 has lost a '30rnd Pulse-Şarjörü' #71501.
[15:21:43	]S10/APF.GHOST-81 ran 'take' on item '30rnd Pulse-Şarjörü' (#71501)
[15:21:43	]S10/APF.GHOST-81 has gained a '30rnd Pulse-Şarjörü' #71501.
[15:21:44	]S10/APF.GHOST-81 has lost a '30rnd Pulse-Şarjörü' #71501.
[15:21:45	]Alvaro De Luca ran 'removeMag' on item 'Popper' (#71505)
[15:21:45	]Alvaro De Luca has gained a '6rnd Popper-Şarjörü' #71509.
[15:21:45	]S10/APF.GHOST-81 ran 'drop' on item 'AR-2' (#71498)
[15:21:45	]S10/APF.GHOST-81 has lost a 'AR-2' #71498.
[15:21:47	]Alvaro De Luca has lost a '6rnd Popper-Şarjörü' #71509.
[15:21:48	]S10/APF.GHOST-81 ran 'take' on item 'AR-2' (#71498)
[15:21:48	]S10/APF.GHOST-81 has gained a 'AR-2' #71498.
[15:21:50	]S10/APF.GHOST-81 ran 'Equip' on item 'AR-2' (#71498)
[15:21:51	]Alvaro De Luca ran 'removeMag' on item 'Popper' (#71505)
[15:21:51	]Alvaro De Luca has gained a '6rnd Popper-Şarjörü' #71509.
[15:21:51	]Alvaro De Luca has lost a '6rnd Popper-Şarjörü' #71509.
[15:21:54	]S10/APF.GHOST-81 ran 'removeMag' on item 'AR-2' (#71498)
[15:21:54	]S10/APF.GHOST-81 has gained a '30rnd Pulse-Şarjörü' #71501.
[15:21:55	]S10/APF.GHOST-81 ran 'drop' on item 'AR-2' (#71498)
[15:21:55	]S10/APF.GHOST-81 has lost a 'AR-2' #71498.
[15:21:58	]S10/APF.GHOST-81 ran 'take' on item 'AR-2' (#71498)
[15:21:58	]S10/APF.GHOST-81 has gained a 'AR-2' #71498.
[15:21:59	]S10/APF.GHOST-81 ran 'Equip' on item 'AR-2' (#71498)
[15:22:00	]S10/APF.GHOST-81 has lost a '30rnd Pulse-Şarjörü' #71501.
[15:22:04	]Alvaro De Luca ran 'removeMag' on item 'Popper' (#71505)
[15:22:04	]Alvaro De Luca has gained a '6rnd Popper-Şarjörü' #71509.
[15:22:05	]Alvaro De Luca has lost a '6rnd Popper-Şarjörü' #71509.
[15:22:07	]Alvaro De Luca ran 'removeMag' on item 'Popper' (#71505)
[15:22:07	]Alvaro De Luca has gained a '6rnd Popper-Şarjörü' #71509.
[15:22:08	]Alvaro De Luca has lost a '6rnd Popper-Şarjörü' #71509.
[15:22:16	]Alvaro De Luca has spawned 'models/props_c17/FurnitureTable002a.mdl'.
[15:22:21	]Alvaro De Luca has enabled persistence for 'models/props_c17/furnituretable002a.mdl'.
[15:22:21	]Alvaro De Luca has used a context menu option with the name: persist
[15:22:25	]S10/APF.GHOST-81 ran 'drop' on item 'OTA Mask' (#51811)
[15:22:25	]S10/APF.GHOST-81 has lost a 'OTA Mask' #51811.
[15:22:26	]Alvaro De Luca has fired a toolgun with the name: unbreakable
[15:22:26	]S10/APF.GHOST-81 ran 'take' on item 'OTA Mask' (#51811)
[15:22:26	]S10/APF.GHOST-81 has gained a 'OTA Mask' #51811.
[15:22:28	]S10/APF.GHOST-81 ran 'drop' on item 'OTA Mask' (#51811)
[15:22:28	]S10/APF.GHOST-81 has lost a 'OTA Mask' #51811.
[15:22:30	]S10/APF.GHOST-81 has used a context menu option with the name: remove
[15:22:33	]Mersa has connected.
[15:22:39	]Alvaro De Luca has spawned 'models/props_c17/tools_wrench01a.mdl'.
[15:22:43	]Alvaro De Luca has enabled persistence for 'models/props_c17/tools_wrench01a.mdl'.
[15:22:43	]Alvaro De Luca has used a context menu option with the name: persist
[15:22:45	]Alvaro De Luca has spawned 'models/props_c17/TrapPropeller_Lever.mdl'.
[15:22:48	]Alvaro De Luca has enabled persistence for 'models/props_c17/trappropeller_lever.mdl'.
[15:22:48	]Alvaro De Luca has used a context menu option with the name: persist
[15:22:48	][IC] S10/APF.GHOST-81: <:: Updateyi yapmayı deniyim. ::>
[15:22:52	][IC] S10/APF.GHOST-81: <:: 87 conflict çıkıyo. ::>
[15:22:53	][IC] Alvaro De Luca: Olur.
[15:22:54	][IC] S10/APF.GHOST-81: <:: Çok uzun sürcek. ::>
[15:23:14	]Alvaro De Luca has spawned 'models/maxofs2d/light_tubular.mdl'.
[15:23:21	][IC] S10/APF.GHOST-81: <:: 122 oldu anasını sikeyim. ::>
[15:23:21	]Alvaro De Luca has used a context menu option with the name: remove
[15:23:26	]Alvaro De Luca has spawned 'models/effects/vol_light128x512.mdl'.
[15:23:35	]Mersa loaded the character 'Stan Marble'
[15:23:40	]Stan Marble is fully healed.
[15:23:48	]Alvaro De Luca has spawned 'models/props_wasteland/light_spotlight02_lamp.mdl'.
[15:23:53	]Alvaro De Luca has used a context menu option with the name: skin
[15:23:55	]Alvaro De Luca has spawned 'models/props_wasteland/light_spotlight01_lamp.mdl'.
[15:23:58	]Stan Marble has spawned 'models/props_c17/FurnitureChair001a.mdl'.
[15:24:02	]Stan Marble has spawned 'models/props_c17/FurnitureChair001a.mdl'.
[15:24:08	]Alvaro De Luca has spawned 'models/props_c17/light_cagelight02_off.mdl'.
[15:24:10	]Alvaro De Luca has spawned 'models/props_c17/light_cagelight02_on.mdl'.
[15:24:13	]Alvaro De Luca has spawned 'models/props_c17/light_cagelight01_on.mdl'.
[15:24:38	]Alvaro De Luca has fired a toolgun with the name: light
[15:24:42	]Alvaro De Luca has fired a toolgun with the name: light
[15:24:44	]Stan Marble has fired a toolgun with the name: remover
[15:24:44	]Stan Marble has fired a toolgun with the name: remover
[15:24:44	]Stan Marble has fired a toolgun with the name: remover
[15:24:44	]Alvaro De Luca has fired a toolgun with the name: light
[15:24:45	]S10/APF.GHOST-81 entered observer.
[15:24:47	]Stan Marble has fired a toolgun with the name: remover
[15:24:47	]Victorian loaded the character 'Hilbert Ritter'
[15:24:47	]Stan Marble has fired a toolgun with the name: remover
[15:24:47	]Stan Marble has fired a toolgun with the name: remover
[15:24:48	]Stan Marble has fired a toolgun with the name: remover
[15:24:48	]Stan Marble has fired a toolgun with the name: remover
[15:24:48	]Stan Marble has fired a toolgun with the name: remover
[15:24:49	]Alvaro De Luca has fired a toolgun with the name: light
[15:24:49	]Stan Marble has fired a toolgun with the name: remover
[15:24:49	]Stan Marble has fired a toolgun with the name: remover
[15:24:52	]Hilbert Ritter is fully healed.
[15:24:58	][IC] Stan Marble: Olo.
[15:25:05	]Hilbert Ritter entered observer.
[15:25:19	]Alvaro De Luca has spawned a 'Entity [4805][stormfox_oil_lamp]'.
[15:25:21	]Alvaro De Luca has spawned a 'Entity [4806][stormfox_cs_lantern2]'.
[15:25:25	]Hilbert Ritter exited observer at their location.
[15:25:26	]Alvaro De Luca has spawned a 'Entity [4805][stormfox_cs_lantern]'.
[15:25:27	]Hilbert Ritter entered observer.
[15:25:32	]Alvaro De Luca has spawned a 'Entity [4805][stormfox_cs_candle]'.
[15:25:33	]Hilbert Ritter exited observer at their location.
[15:25:33	]Alvaro De Luca has spawned a 'Entity [4806][stormfox_cs_candle_small]'.
[15:25:34	]Hilbert Ritter entered observer.
[15:25:36	]Alvaro De Luca has spawned a 'Entity [4805][stormfox_oil_lamp]'.
[15:25:39	]Stan Marble has spawned 'models/props_interiors/Furniture_chair03a.mdl'.
[15:25:40	]Hilbert Ritter exited observer at their location.
[15:25:43	]Hilbert Ritter entered observer.
[15:25:44	]Hilbert Ritter exited observer at their location.
[15:25:45	]Alvaro De Luca entered observer.
[15:25:46	]Hilbert Ritter entered observer.
[15:25:52	]Alvaro De Luca exited observer at their location.
[15:25:54	]Stan Marble has enabled persistence for 'models/props_interiors/furniture_chair03a.mdl'.
[15:25:54	]Stan Marble has used a context menu option with the name: persist
[15:25:55	]Hilbert Ritter exited observer at their location.
[15:25:56	]Stan Marble has spawned a usable entity class 'ix_chair' with model 'models/props_interiors/furniture_chair03a.mdl'.
[15:25:56	]Stan Marble has used a context menu option with the name: ixusableentitycreate
[15:25:58	]Stan Marble has fired a toolgun with the name: nocollide
[15:25:59	]Stan Marble has fired a toolgun with the name: nocollide
[15:26:06	]Hilbert Ritter entered observer.
[15:26:07	]Stan Marble has used a context menu option with the name: collision_off
[15:26:08	]Hilbert Ritter exited observer at their location.
[15:26:10	]Stan Marble has fired a toolgun with the name: duplicator
[15:26:10	]Hilbert Ritter entered observer.
[15:26:10	]Hilbert Ritter exited observer at their location.
[15:26:11	]Hilbert Ritter entered observer.
[15:26:13	]Alvaro De Luca has enabled persistence for 'models/stormfox2/oillamp.mdl'.
[15:26:13	]Alvaro De Luca has used a context menu option with the name: persist
[15:26:17	]Alvaro De Luca entered observer.
[15:26:17	]Stan Marble has fired a toolgun with the name: duplicator
[15:26:20	]Stan Marble has fired a toolgun with the name: remover
[15:26:21	]Stan Marble has fired a toolgun with the name: remover
[15:26:22	]Alvaro De Luca exited observer at their location.
[15:26:22	]Alvaro De Luca entered observer.
[15:26:22	]Alvaro De Luca exited observer at their location.
[15:26:32	]Stan Marble has spawned 'models/props_c17/FurnitureTable003a.mdl'.
[15:26:36	]Stan Marble has spawned 'models/props_c17/FurnitureTable002a.mdl'.
[15:26:38	]Alvaro De Luca has spawned a card_diamonds_ace.
[15:26:43	]Alvaro De Luca has used a context menu option with the name: rb655_dissolve
[15:26:45	]env_entity_dissolver destroyed a 'Ace of Diamonds' #71511.
[15:26:45	]Alvaro De Luca has spawned a lrr.
[15:26:45	]Alvaro De Luca has spawned a lrr_mc.
[15:26:47	]Alvaro De Luca ran 'setRadioOn' on item 'Multi-Channel Long-Range Radio' (#71513)
[15:26:49	]Alvaro De Luca has used a context menu option with the name: remove
[15:26:50	]Alvaro De Luca has used a context menu option with the name: remove
[15:26:53	]Stan Marble has fired a toolgun with the name: remover
[15:26:55	]Alvaro De Luca has spawned a expo_headlight.
[15:26:56	]Alvaro De Luca ran 'take' on item 'Far' (#71514)
[15:26:56	]Alvaro De Luca has gained a 'Far' #71514.
[15:26:57	]Stan Marble has fired a toolgun with the name: duplicator
[15:27:00	]Stan Marble has fired a toolgun with the name: remover
[15:27:01	]Stan Marble has fired a toolgun with the name: remover
[15:27:02	]Alvaro De Luca ran 'drop' on item 'Far' (#71514)
[15:27:02	]Alvaro De Luca has lost a 'Far' #71514.
[15:27:03	]Stan Marble has fired a toolgun with the name: duplicator
[15:27:04	]Alvaro De Luca has used a context menu option with the name: remove
[15:27:05	]Stan Marble has fired a toolgun with the name: duplicator
[15:27:17	]Alvaro De Luca has spawned a Kuran31.
[15:27:18	]Stan Marble has enabled persistence for 'models/props_c17/furnituretable002a.mdl'.
[15:27:18	]Stan Marble has used a context menu option with the name: persist
[15:27:18	]Alvaro De Luca ran 'take' on item 'Kuran-ı Kerim' (#71515)
[15:27:18	]Alvaro De Luca has gained a 'Kuran-ı Kerim' #71515.
[15:27:31	]Alvaro De Luca ran 'drop' on item 'Kuran-ı Kerim' (#71515)
[15:27:31	]Alvaro De Luca has lost a 'Kuran-ı Kerim' #71515.
[15:27:32	]Alvaro De Luca has used a context menu option with the name: rb655_dissolve
[15:27:34	]env_entity_dissolver destroyed a 'Kuran-ı Kerim' #71515.
[15:27:36	]Stan Marble created a stash (models/props_c17/furnituretable002a.mdl).
[15:27:36	]Stan Marble has used a context menu option with the name: ixcreatestash
[15:27:38	]Stan Marble opened the 'Personal Stash 4800' stash.
[15:27:42	]Stan Marble closed the 'Personal Stash 4800' stash.
[15:27:44	]Stan Marble has fired a toolgun with the name: remover
[15:27:47	]Stan Marble has spawned 'models/props_c17/FurnitureTable002a.mdl'.
[15:28:01	]Stan Marble has enabled persistence for 'models/props_c17/furnituretable002a.mdl'.
[15:28:01	]Stan Marble has used a context menu option with the name: persist
[15:28:03	]Alvaro De Luca has spawned a musicradio2.
[15:28:04	]Alvaro De Luca ran 'take' on item 'Vintage Radio' (#71516)
[15:28:04	]Alvaro De Luca has gained a 'Vintage Radio' #71516.
[15:28:15	]Alvaro De Luca ran 'Deploy' on item 'Vintage Radio' (#71516)
[15:28:31	]Alvaro De Luca has used a context menu option with the name: persist
[15:28:33	]Alvaro De Luca has used a context menu option with the name: persist
[15:28:46	]Alvaro De Luca has spawned 'models/props_canal/mattpipe.mdl'.
[15:28:56	]Alvaro De Luca has enabled persistence for 'models/props_canal/mattpipe.mdl'.
[15:28:56	]Alvaro De Luca has used a context menu option with the name: persist
[15:28:59	]Alvaro De Luca has spawned 'models/props_junk/PlasticCrate01a.mdl'.
[15:29:03	]Alvaro De Luca has enabled persistence for 'models/props_junk/plasticcrate01a.mdl'.
[15:29:03	]Alvaro De Luca has used a context menu option with the name: persist
[15:29:06	]Alvaro De Luca has spawned 'models/props_junk/garbage_glassbottle001a.mdl'.
[15:29:12	]Alvaro De Luca has enabled persistence for 'models/props_junk/garbage_glassbottle001a.mdl'.
[15:29:12	]Alvaro De Luca has used a context menu option with the name: persist
[15:29:15	]Alvaro De Luca has spawned 'models/props_junk/metalgascan.mdl'.
[15:29:29	]Alvaro De Luca has enabled persistence for 'models/props_junk/metalgascan.mdl'.
[15:29:29	]Alvaro De Luca has used a context menu option with the name: persist
[15:29:32	]Alvaro De Luca has spawned 'models/props_junk/sawblade001a.mdl'.
[15:29:46	]Alvaro De Luca has enabled persistence for 'models/props_junk/sawblade001a.mdl'.
[15:29:46	]Alvaro De Luca has used a context menu option with the name: persist
[15:29:51	]Alvaro De Luca has spawned 'models/props_junk/garbage128_composite001b.mdl'.
[15:29:52	]S10/APF.GHOST-81 has gone afk.
[15:30:10	]Alvaro De Luca has fired a toolgun with the name: nocollideworld
[15:30:17	]Alvaro De Luca has enabled persistence for 'models/props_junk/garbage128_composite001b.mdl'.
[15:30:17	]Alvaro De Luca has used a context menu option with the name: persist
[15:30:26	]Alvaro De Luca has spawned 'models/props_c17/TrapPropeller_Engine.mdl'.
[15:30:32	]Alvaro De Luca has enabled persistence for 'models/props_c17/trappropeller_engine.mdl'.
[15:30:32	]Alvaro De Luca has used a context menu option with the name: persist
[15:30:35	]Alvaro De Luca has spawned 'models/props_c17/TrapPropeller_Blade.mdl'.
[15:30:42	]Alvaro De Luca has spawned 'models/props_c17/playground_teetertoter_seat.mdl'.
[15:30:58	]Alvaro De Luca has spawned 'models/props_lab/tpplugholder_single.mdl'.
[15:31:06	]Alvaro De Luca has enabled persistence for 'models/props_lab/tpplugholder_single.mdl'.
[15:31:06	]Alvaro De Luca has used a context menu option with the name: persist
[15:31:08	]Alvaro De Luca has spawned 'models/props_lab/tpplug.mdl'.
[15:31:13	]Alvaro De Luca has enabled persistence for 'models/props_lab/tpplug.mdl'.
[15:31:13	]Alvaro De Luca has used a context menu option with the name: persist
[15:31:17	]Hilbert Ritter has gone afk.
[15:31:23	]Alvaro De Luca has spawned 'models/props_c17/playground_teetertoter_stan.mdl'.
[15:31:31	]Alvaro De Luca entered observer.
[15:31:44	]Alvaro De Luca exited observer at their location.
[15:31:51	]Alvaro De Luca has spawned 'models/props_c17/playgroundTick-tack-toe_post01.mdl'.
[15:32:11	]Alvaro De Luca has spawned 'models/props_vehicles/carparts_axel01a.mdl'.
[15:32:17	]Alvaro De Luca has enabled persistence for 'models/props_vehicles/carparts_axel01a.mdl'.
[15:32:17	]Alvaro De Luca has used a context menu option with the name: persist
[15:32:23	]Alvaro De Luca has spawned 'models/props_lab/jar01b.mdl'.
[15:32:27	]Alvaro De Luca has enabled persistence for 'models/props_lab/jar01b.mdl'.
[15:32:27	]Alvaro De Luca has used a context menu option with the name: persist
[15:32:28	]Alvaro De Luca has spawned 'models/props_lab/jar01a.mdl'.
[15:32:35	]Alvaro De Luca has disabled persistence for 'models/props_lab/jar01b.mdl'.
[15:32:35	]Alvaro De Luca has used a context menu option with the name: persist_end
[15:32:42	]Alvaro De Luca has enabled persistence for 'models/props_lab/jar01a.mdl'.
[15:32:42	]Alvaro De Luca has used a context menu option with the name: persist
[15:33:05	]Alvaro De Luca has enabled persistence for 'models/props_lab/jar01b.mdl'.
[15:33:05	]Alvaro De Luca has used a context menu option with the name: persist
[15:33:09	]Alvaro De Luca has spawned 'models/props_junk/metal_paintcan001a.mdl'.
[15:33:16	]Alvaro De Luca has enabled persistence for 'models/props_junk/metal_paintcan001a.mdl'.
[15:33:16	]Alvaro De Luca has used a context menu option with the name: persist
[15:33:18	]Alvaro De Luca has spawned 'models/props_junk/metal_paintcan001b.mdl'.
[15:33:22	]Alvaro De Luca has enabled persistence for 'models/props_junk/metal_paintcan001b.mdl'.
[15:33:22	]Alvaro De Luca has used a context menu option with the name: persist
[15:33:26	]Alvaro De Luca has spawned 'models/props_junk/garbage_plasticbottle003a.mdl'.
[15:33:30	]Alvaro De Luca has enabled persistence for 'models/props_junk/garbage_plasticbottle003a.mdl'.
[15:33:30	]Alvaro De Luca has used a context menu option with the name: persist
[15:33:35	]Alvaro De Luca has spawned 'models/props_junk/TrafficCone001a.mdl'.
[15:33:35	]Stan Marble has gone afk.
[15:33:40	]Alvaro De Luca has enabled persistence for 'models/props_junk/trafficcone001a.mdl'.
[15:33:40	]Alvaro De Luca has used a context menu option with the name: persist
[15:33:45	]Stan Marble is no longer afk. Total time spent AFK: 305
[15:33:50	]Stan Marble has fired a toolgun with the name: duplicator
[15:33:51	]Stan Marble has fired a toolgun with the name: duplicator
[15:33:54	]Stan Marble has fired a toolgun with the name: duplicator
[15:33:55	]Stan Marble has fired a toolgun with the name: duplicator
[15:33:56	]Stan Marble has fired a toolgun with the name: duplicator
[15:33:57	]Alvaro De Luca has spawned 'models/props_vehicles/carparts_muffler01a.mdl'.
[15:33:58	]Stan Marble has fired a toolgun with the name: duplicator
[15:34:02	]Stan Marble has fired a toolgun with the name: duplicator
[15:34:04	]Stan Marble has fired a toolgun with the name: duplicator
[15:34:07	]Stan Marble has fired a toolgun with the name: duplicator
[15:34:08	]Alvaro De Luca has enabled persistence for 'models/props_vehicles/carparts_muffler01a.mdl'.
[15:34:08	]Alvaro De Luca has used a context menu option with the name: persist
[15:34:09	]Stan Marble has fired a toolgun with the name: duplicator
[15:34:11	]Stan Marble has fired a toolgun with the name: duplicator
[15:34:16	]Stan Marble has fired a toolgun with the name: duplicator
[15:34:17	]Stan Marble has fired a toolgun with the name: duplicator
[15:34:18	]Stan Marble has fired a toolgun with the name: duplicator
[15:34:18	]Alvaro De Luca has spawned 'models/props_trainstation/payphone_reciever001a.mdl'.
[15:34:24	]Stan Marble has spawned 'models/props_c17/FurnitureTable002a.mdl'.
[15:34:28	]Alvaro De Luca has spawned 'models/props_junk/garbage_glassbottle001a.mdl'.
[15:34:36	]Alvaro De Luca has enabled persistence for 'models/props_junk/garbage_glassbottle001a.mdl'.
[15:34:36	]Alvaro De Luca has used a context menu option with the name: persist
[15:34:43	]Alvaro De Luca has fired a toolgun with the name: unbreakable
[15:34:49	]Alvaro De Luca has spawned 'models/props_junk/garbage_plasticbottle002a.mdl'.
[15:34:51	]Stan Marble has enabled persistence for 'models/props_c17/furnituretable002a.mdl'.
[15:34:51	]Stan Marble has used a context menu option with the name: persist
[15:34:58	]Alvaro De Luca has enabled persistence for 'models/props_junk/garbage_plasticbottle002a.mdl'.
[15:34:58	]Alvaro De Luca has used a context menu option with the name: persist
[15:35:00	]Stan Marble has fired a toolgun with the name: duplicator
[15:35:01	]Stan Marble has fired a toolgun with the name: duplicator
[15:35:02	]Alvaro De Luca has spawned 'models/props_junk/garbage_metalcan002a.mdl'.
[15:35:04	]Stan Marble has fired a toolgun with the name: duplicator
[15:35:05	]Stan Marble has fired a toolgun with the name: duplicator
[15:35:10	]Stan Marble has spawned 'models/props_c17/FurnitureTable003a.mdl'.
[15:35:11	]Alvaro De Luca has enabled persistence for 'models/props_junk/garbage_metalcan002a.mdl'.
[15:35:11	]Alvaro De Luca has used a context menu option with the name: persist
[15:35:15	]Stan Marble has spawned 'models/props_c17/FurnitureTable002a.mdl'.
[15:35:27	]Alvaro De Luca has fired a toolgun with the name: light
[15:35:28	]Stan Marble has fired a toolgun with the name: duplicator
[15:35:29	]Stan Marble has fired a toolgun with the name: duplicator
[15:35:31	]Alvaro De Luca has fired a toolgun with the name: light
[15:35:32	]Stan Marble has spawned 'models/props_c17/FurnitureTable002a.mdl'.
[15:35:35	]Alvaro De Luca has fired a toolgun with the name: light
[15:35:35	]Stan Marble has enabled persistence for 'models/props_c17/furnituretable002a.mdl'.
[15:35:35	]Stan Marble has used a context menu option with the name: persist
[15:35:38	]Alvaro De Luca has fired a toolgun with the name: light
[15:35:42	]Stan Marble has fired a toolgun with the name: remover
[15:35:44	]Alvaro De Luca has enabled persistence for 'models/maxofs2d/light_tubular.mdl'.
[15:35:44	]Alvaro De Luca has used a context menu option with the name: persist
[15:35:45	]Stan Marble has spawned 'models/props_c17/FurnitureTable003a.mdl'.
[15:35:45	]Alvaro De Luca has enabled persistence for 'models/maxofs2d/light_tubular.mdl'.
[15:35:45	]Alvaro De Luca has used a context menu option with the name: persist
[15:35:46	]Stan Marble has spawned 'models/props_c17/FurnitureTable002a.mdl'.
[15:35:52	]Stan Marble has enabled persistence for 'models/props_c17/furnituretable002a.mdl'.
[15:35:52	]Stan Marble has used a context menu option with the name: persist
[15:35:54	]Stan Marble has fired a toolgun with the name: remover
[15:35:57	]Stan Marble has fired a toolgun with the name: duplicator
[15:35:58	]Stan Marble has fired a toolgun with the name: duplicator
[15:36:00	]Stan Marble has fired a toolgun with the name: duplicator
[15:36:01	]Alvaro De Luca has spawned 'models/props_interiors/Furniture_Couch01a.mdl'.
[15:36:01	]Stan Marble has fired a toolgun with the name: duplicator
[15:36:04	]Stan Marble has fired a toolgun with the name: duplicator
[15:36:05	]Stan Marble has fired a toolgun with the name: duplicator
[15:36:11	]Alvaro De Luca has enabled persistence for 'models/props_interiors/furniture_couch01a.mdl'.
[15:36:11	]Alvaro De Luca has used a context menu option with the name: persist
[15:36:12	]Alvaro De Luca has spawned a usable entity class 'ix_couch' with model 'models/props_interiors/furniture_couch01a.mdl'.
[15:36:12	]Alvaro De Luca has used a context menu option with the name: ixusableentitycreate
[15:36:34	]Stan Marble has fired a toolgun with the name: duplicator
[15:36:35	]Alvaro De Luca has spawned 'models/props_interiors/Furniture_Couch01a.mdl'.
[15:36:38	]Stan Marble has fired a toolgun with the name: duplicator
[15:36:44	]Alvaro De Luca has spawned 'models/props_c17/FurnitureCouch001a.mdl'.
[15:36:45	]Stan Marble has fired a toolgun with the name: duplicator
[15:36:54	]Stan Marble has spawned 'models/props_c17/FurnitureTable003a.mdl'.
[15:36:58	]Alvaro De Luca has spawned a usable entity class 'ix_couch' with model 'models/props_c17/furniturecouch001a.mdl'.
[15:36:58	]Alvaro De Luca has used a context menu option with the name: ixusableentitycreate
[15:36:59	]Alvaro De Luca used command '/ActSit 4'.
[15:37:00	]Alvaro De Luca used command '/ExitAct'.
[15:37:01	]Stan Marble has spawned 'models/props_c17/FurnitureTable002a.mdl'.
[15:37:02	]Alvaro De Luca used command '/ActSit 5'.
[15:37:03	]Alvaro De Luca used command '/ExitAct'.
[15:37:10	]Alvaro De Luca has spawned a 'Entity [4969][sent_vj_fireplace]'.
[15:37:11	]Alvaro De Luca has enabled persistence for 'models/vj_props/fireplace.mdl'.
[15:37:11	]Alvaro De Luca has used a context menu option with the name: persist
[15:37:13	]Stan Marble has enabled persistence for 'models/props_c17/furnituretable002a.mdl'.
[15:37:13	]Stan Marble has used a context menu option with the name: persist
[15:37:23	]Alvaro De Luca used command '/ActSit 4'.
[15:37:23	]Stan Marble ran 'take' on item 'Kahve Makinesi' (#71351)
[15:37:23	]Stan Marble has gained a 'Kahve Makinesi' #71351.
[15:37:25	]Alvaro De Luca used command '/ExitAct'.
[15:37:28	]Stan Marble ran 'drop' on item 'Kahve Makinesi' (#71351)
[15:37:28	]Stan Marble has lost a 'Kahve Makinesi' #71351.
[15:37:30	]Alvaro De Luca has spawned 'models/props_c17/chair02a.mdl'.
[15:37:36	]Alvaro De Luca has enabled persistence for 'models/props_c17/chair02a.mdl'.
[15:37:36	]Alvaro De Luca has used a context menu option with the name: persist
[15:37:37	]Alvaro De Luca has spawned a usable entity class 'ix_chair' with model 'models/props_c17/chair02a.mdl'.
[15:37:37	]Alvaro De Luca has used a context menu option with the name: ixusableentitycreate
[15:37:54	]Stan Marble has fired a toolgun with the name: remover
[15:37:56	]Stan Marble has fired a toolgun with the name: duplicator
[15:38:00	]Stan Marble has fired a toolgun with the name: duplicator
[15:38:01	]Alvaro De Luca entered observer.
[15:38:03	]Stan Marble has fired a toolgun with the name: duplicator
[15:38:04	]Alvaro De Luca exited observer at their location.
[15:38:04	]Stan Marble has fired a toolgun with the name: duplicator
[15:38:08	]Stan Marble has fired a toolgun with the name: duplicator
[15:38:09	]Alvaro De Luca has spawned 'models/props_c17/FurnitureSink001a.mdl'.
[15:38:11	]Stan Marble has fired a toolgun with the name: duplicator
