[12:52:57	]Lynx has connected.
[20:41:25	]C24:RCT.YELLO-16 entered observer.
[20:41:26	]Albert Sully has used a context menu option with the name: remove
[20:41:28	]C24:RCT.YELLO-16 exited observer at their location.
[20:41:36	]Kaiser Hemingway entered observer.
[20:41:37	]Kaiser Hemingway exited observer at their location.
[20:41:41	]Kaiser Hemingway entered observer.
[20:41:41	][IC] Frederic Schopenhauer: Vede evrensel birlik var.
[20:41:42	]Kaiser Hemingway exited observer at their location.
[20:41:54	]osmangazi has connected.
[20:42:06	][IC] Frederic Schopenhauer: Bunları çok sokakta söyleme bence.
[20:42:29	][IC] Frederic Schopenhauer: Buradan kanalizasyona gidiliyor.
[20:42:34	][IC] Frederic Schopenhauer: Giderken yakalanma.
[20:42:40	][IC] Frederic Schopenhauer: Veya çıkarken.
[20:42:40	]osmangazi loaded the character 'C24:i5.UNION-31'
[20:42:42	]C24:RCT.YELLO-16 entered observer.
[20:42:47	]C24:RCT.YELLO-16 exited observer at their location.
[20:42:52	][IC] Frederic Schopenhauer: Burada ra-e var.
[20:42:53	]Maya Morgan entered observer.
[20:42:54	][IC] Frederic Schopenhauer: Bina.
[20:42:54	]Maya Morgan exited observer at their location.
[20:42:58	]Albert Sully has spawned a 'Entity [2394][stormfox_digitalclock]'.
[20:42:59	]C24:i5.UNION-31 entered observer.
[20:43:15	][IC] Frederic Schopenhauer: RA-E bina adı öyle ayrılıyor bina adları.
[20:43:15	][IC] Harry David: Ben bir retry atayı.
[20:43:16	][IC] Harry David: Ben bir retry atayım.
[20:43:19	][IC] Harry David: Gmoddan çıkıp giricem.
[20:43:23	]C24:i5.UNION-31 exited observer at their location.
[20:43:24	]C24:i5.UNION-31 entered observer.
[20:43:24	]C24:i5.UNION-31 exited observer at their location.
[20:43:25	][IC] Harry David: 31.
[20:43:30	][IC] Frederic Schopenhauer: RA-A RA-B RA-F RA-E falan.
[20:43:30	]Revain (STEAM_0:1:608254786) has disconnected.
[20:43:32	]C24:RCT.YELLO-16 entered observer.
[20:43:32	][IC] C24:i5.UNION-31: <:: Napıyonuz lan. ::>
[20:43:33	]C24:RCT.YELLO-16 exited observer at their location.
[20:43:42	][IC] Frederic Schopenhauer: S.
[20:43:44	][IC] Frederic Schopenhauer: Sonra.
[20:43:53	][IC] Frederic Schopenhauer: Vardiya depoları.
[20:43:57	]Kaiser Hemingway has spawned a 'Entity [2661][pfx1_08_]'.
[20:44:01	][IC] Frederic Schopenhauer: Duyuru geçiliyor iş için buraya geliyorsun.
[20:44:04	][IC] Frederic Schopenhauer: Kısa süreli iş.
[20:44:07	]Kaiser Hemingway has spawned a 'Entity [2661][pfx1_08_l]'.
[20:44:08	]Albert Sully has set the 'Large Metal Cabinet' container (#3643) to private, owned by 'character[627]'.
[20:44:08	]Albert Sully has used a context menu option with the name: wncontainer_setprivate
[20:44:10	]Kaiser Hemingway entered observer.
[20:44:11	]Kaiser Hemingway exited observer at their location.
[20:44:16	][IC] Frederic Schopenhauer: Yani.
[20:44:18	]Kaiser Hemingway has spawned a 'Entity [2708][pfx1_08~]'.
[20:44:26	]Albert Sully has set the password of the 'Large Metal Cabinet' container (#3643).
[20:44:26	]Albert Sully has used a context menu option with the name: wncontainer_setpassword
[20:44:32	]Albert Sully opened the 'Large Metal Cabinet' #3643 container.
[20:44:40	]Albert Sully has transferred a 'Günışığı Votkası' #29350 to a container with the name 'Large Metal Cabinet' #3643.
[20:44:41	]Albert Sully has transferred a 'Günışığı Votkası' #29349 to a container with the name 'Large Metal Cabinet' #3643.
[20:44:43	]Albert Sully has transferred a 'Bob'un İz Karışımı' #29351 to a container with the name 'Large Metal Cabinet' #3643.
[20:44:44	][IC] Frederic Schopenhauer: Hatırlamıyorum.
[20:44:44	]Albert Sully has transferred a 'RAVE' #27646 to a container with the name 'Large Metal Cabinet' #3643.
[20:44:45	]Albert Sully has transferred a 'RAVE' #29347 to a container with the name 'Large Metal Cabinet' #3643.
[20:44:46	]Albert Sully has transferred a 'RAVE' #29348 to a container with the name 'Large Metal Cabinet' #3643.
[20:44:48	]Kaiser Hemingway has spawned a 'Entity [2661][pfx1_0c~]'.
[20:44:49	][IC] Frederic Schopenhauer: Burası hastane.
[20:44:50	]Albert Sully has gained a 'Bob'un İz Karışımı' #29351 from a container with the name 'Large Metal Cabinet' #3643.
[20:44:53	]Albert Sully has gained a 'RAVE' #29348 from a container with the name 'Large Metal Cabinet' #3643.
[20:44:54	]Albert Sully has gained a 'Günışığı Votkası' #29349 from a container with the name 'Large Metal Cabinet' #3643.
[20:44:55	]Kaiser Hemingway has spawned a 'Entity [2661][pfx1_03]'.
[20:44:55	]Albert Sully has gained a 'RAVE' #29347 from a container with the name 'Large Metal Cabinet' #3643.
[20:44:56	]Albert Sully has gained a 'Günışığı Votkası' #29350 from a container with the name 'Large Metal Cabinet' #3643.
[20:44:57	]Albert Sully has gained a 'RAVE' #27646 from a container with the name 'Large Metal Cabinet' #3643.
[20:45:03	]C24:i5.UNION-31 entered observer.
[20:45:04	]Kaiser Hemingway has spawned a 'Entity [2661][pfx8_07]'.
[20:45:04	]Albert Sully has transferred a 'Boş Breen'in Suyu' #29356 to a container with the name 'Large Metal Cabinet' #3643.
[20:45:07	]Albert Sully has transferred a 'Boş Bob Suyu' #29354 to a container with the name 'Large Metal Cabinet' #3643.
[20:45:17	][IC] Frederic Schopenhauer: Gel.
[20:45:22	]Kaiser Hemingway has spawned a 'Entity [2661][pfx4_09]'.
[20:45:27	]C24:RCT.YELLO-16 entered observer.
[20:45:27	]C24:i5.UNION-31 exited observer at their location.
[20:45:27	][IC] Frederic Schopenhauer: Gel.
[20:45:28	]C24:i5.UNION-31 entered observer.
[20:45:28	]C24:i5.UNION-31 exited observer at their location.
[20:45:29	]C24:i5.UNION-31 entered observer.
[20:45:29	]C24:RCT.YELLO-16 exited observer at their location.
[20:45:30	]C24:i5.UNION-31 exited observer at their location.
[20:45:31	]C24:i5.UNION-31 entered observer.
[20:45:37	][IC] Frederic Schopenhauer: Benimde.
[20:45:37	]Albert Sully has transferred a 'Lastik Kelepçe' #29358 to a container with the name 'Large Metal Cabinet' #3643.
[20:45:40	]Albert Sully closed the 'Large Metal Cabinet' #3643 container.
[20:45:41	]C24:RCT.YELLO-16 entered observer.
[20:45:42	]Kaiser Hemingway has used a context menu option with the name: rb655_dissolve
[20:45:44	]C24:RCT.YELLO-16 exited observer at their location.
[20:45:44	]C24:RCT.YELLO-16 entered observer.
[20:45:44	]C24:RCT.YELLO-16 exited observer at their location.
[20:45:44	]C24:RCT.YELLO-16 entered observer.
[20:45:45	]C24:RCT.YELLO-16 exited observer at their location.
[20:45:45	]C24:RCT.YELLO-16 entered observer.
[20:45:45	]C24:i5.UNION-31 exited observer at their location.
[20:45:47	]C24:i5.UNION-31 entered observer.
[20:45:47	]C24:RCT.YELLO-16 exited observer at their location.
[20:45:48	]C24:i5.UNION-31 exited observer at their location.
[20:45:48	]C24:i5.UNION-31 entered observer.
[20:45:49	]C24:i5.UNION-31 exited observer at their location.
[20:45:49	]C24:RCT.YELLO-16 entered observer.
[20:45:49	]C24:RCT.YELLO-16 exited observer at their location.
[20:45:49	]Kaiser Hemingway has spawned a 'Entity [2661][pfx4_05~]'.
[20:45:50	]C24:i5.UNION-31 entered observer.
[20:45:50	]Albert Sully has spawned 'models/props_wasteland/kitchen_fridge001a.mdl'.
[20:45:51	]C24:i5.UNION-31 exited observer at their location.
[20:45:52	][IC] Frederic Schopenhauer: Şu karşıda tam ne var hatırlamıyorum.
[20:45:53	]C24:i5.UNION-31 entered observer.
[20:45:54	]Albert Sully has used a context menu option with the name: remove
[20:45:56	]Albert Sully has spawned 'models/sickness/fridge_01.mdl'.
[20:46:00	]Albert Sully has used a context menu option with the name: ixpropviewowner
[20:46:02	]Albert Sully has used a context menu option with the name: remove
[20:46:04	]Albert Sully has spawned 'models/props_wasteland/kitchen_fridge001a.mdl'.
[20:46:05	]Kaiser Hemingway has spawned 'models/willardnetworks/skills/pills4.mdl'.
[20:46:09	]Kaiser Hemingway has spawned 'models/willardnetworks/skills/pills6.mdl'.
[20:46:10	]C24:RCT.YELLO-16 entered observer.
[20:46:11	]C24:RCT.YELLO-16 exited observer at their location.
[20:46:12	]C24:RCT.YELLO-16 entered observer.
[20:46:19	][IC] Frederic Schopenhauer: Yani yakalanırsak sorun olabilicek bir yer diye hatırlıyorum.
[20:46:25	][IC] Frederic Schopenhauer: Şehir bu kadar.
[20:46:31	]C24:RCT.YELLO-16 exited observer at their location.
[20:46:31	]C24:RCT.YELLO-16 entered observer.
[20:46:36	][IC] Frederic Schopenhauer: Kanalizasyonu saymazsak.
[20:46:39	]C24:RCT.YELLO-16 exited observer at their location.
[20:46:39	][IC] Frederic Schopenhauer: Ben frederic.
[20:46:41	]C24:RCT.YELLO-16 entered observer.
[20:46:45	][IC] Frederic Schopenhauer: Senin adın ne.
[20:46:52	][LOOC] Frederic Schopenhauer: f3 ile tanıt
[20:46:53	]C24:RCT.YELLO-16 exited observer at their location.
[20:46:54	]C24:RCT.YELLO-16 entered observer.
[20:46:55	]C24:RCT.YELLO-16 exited observer at their location.
[20:47:05	]Albert Sully has fired a toolgun with the name: remover
[20:47:18	][IC] Frederic Schopenhauer: Memnun oldum.
[20:47:38	]Revain has connected.
[20:47:43	][IC] Frederic Schopenhauer: Katılabilirsin belki.
[20:47:48	][IC] Frederic Schopenhauer: Başvurman gerekiyor.
[20:47:50	]C24:RCT.YELLO-16 entered observer.
[20:47:51	][IC] Frederic Schopenhauer: Sibden.
[20:47:52	]C24:RCT.YELLO-16 exited observer at their location.
[20:48:12	][IC] Frederic Schopenhauer: Evet.
[20:48:13	]Albert Sully has spawned 'models/props_junk/TrashBin01a.mdl'.
[20:48:29	]Kaiser Hemingway has spawned 'models/props_interiors/sofa_chair02.mdl'.
[20:48:33	]Albert Sully created a 'Trash Bin' container.
[20:48:33	]Albert Sully has used a context menu option with the name: wncontainer_create
[20:48:36	]Kaiser Hemingway has spawned 'models/props_vtmb/sofa.mdl'.
[20:48:36	][IC] Frederic Schopenhauer: Bende savaş öncesi silah fabrikasında çalışırdım.
[20:48:40	]Kaiser Hemingway has spawned 'models/props_interiors/sofa_chair02.mdl'.
[20:48:49	]Kaiser Hemingway has spawned 'models/props_interiors/sofa_chair02.mdl'.
[20:48:50	][IC] Frederic Schopenhauer: Evet.
[20:48:52	]Albert Sully has set the name of the 'Trash Bin' container (#3756) to 'Geri dönüşüm çöpü'.
[20:48:52	]Albert Sully has used a context menu option with the name: wncontainer_setname
[20:49:20	]Kaiser Hemingway has spawned a 'Entity [2739][pfx4_0b]'.
[20:49:28	][IC] Frederic Schopenhauer: Şehir çok boş herkes nerede acaba.
[20:49:42	][IC] Maya Morgan: Iyi.
[20:49:43	][IC] Maya Morgan: Diyeymiyorum.
[20:49:43	][IC] Maya Morgan: ASLŞHIÖIOPJSAKNS.
[20:49:46	][LOOC] Frederic Schopenhauer: svnin dcsindesin değilmi
[20:49:50	]Maya Morgan has spawned a 'Entity [2900][pfx2_05]'.
[20:49:58	]Kaiser Hemingway entered observer.
[20:49:59	]C24:RCT.YELLO-16 entered observer.
[20:49:59	]Kaiser Hemingway exited observer at their location.
[20:50:02	]C24:RCT.YELLO-16 exited observer at their location.
[20:50:08	]Revain created the character 'William Jack'
[20:50:09	]Revain loaded the character 'William Jack'
[20:50:09	]William Jack has gained a 'Açık Gri Kol Bandı' #30139.
[20:50:09	]William Jack has gained a '#12155 Kimlik Kartı' #30140.
[20:50:12	]Albert Sully has given himself a musicradio1.
[20:50:12	]Albert Sully has gained a 'Benefactor Radio' #30141.
[20:50:13	]William Jack entered observer.
[20:50:16	]William Jack ran SAM command 'goto' with arguments: 'kaiser'
[20:50:17	]William Jack exited observer at their location.
[20:50:17	]Albert Sully ran 'Deploy' on item 'Benefactor Radio' (#30141)
[20:50:21	][IC] William Jack: Ah.
[20:50:26	][IC] William Jack: Sen hala aynısın aq.
[20:50:27	]Kaiser Hemingway has spawned 'models/props_c17/FurnitureTable001a.mdl'.
[20:50:28	]William Jack is admin-searching Maya Morgan's inventory.
[20:50:28	]William Jack has used a context menu option with the name: ixviewinventory
[20:50:29	]William Jack has closed Maya Morgan's inventory.
[20:50:32	]Kaiser Hemingway has spawned 'models/props_interiors/Furniture_Desk01a.mdl'.
[20:50:36	]William Jack is admin-searching Kaiser Hemingway's inventory.
[20:50:36	]William Jack has used a context menu option with the name: ixviewinventory
[20:50:37	]William Jack has closed Kaiser Hemingway's inventory.
[20:50:43	][IC] William Jack: Aya abi sen normalsin.
[20:50:44	]Kaiser Hemingway entered observer.
[20:50:44	]Kaiser Hemingway exited observer at their location.
[20:50:45	][IC] William Jack: Enis normal.
[20:50:48	][IC] William Jack: Enis normaldeğil.
[20:51:00	]Kaiser Hemingway has spawned 'models/props_c17/FurnitureTable003a.mdl'.
[20:51:02	]tospikstar (STEAM_0:0:569286281) has disconnected (timed out).
[20:51:04	][IC] William Jack: .!size ile yapalımmı.
[20:51:10	]C24:i5.UNION-31 has gone afk.
[20:51:10	]Frederic Schopenhauer ran 'smoke' on item 'Sigara' (#24673)
[20:51:11	][IC] William Jack: Aya abi.
[20:51:11	]Frederic Schopenhauer ran 'light' on item 'Plastik Çakmak' (#29032)
[20:51:16	][IC] William Jack: .!size ile yapalımmı.
[20:51:18	]Sisifos has connected.
[20:51:19	]Kaiser Hemingway has spawned 'models/willardnetworks/skills/pills6.mdl'.
[20:51:21	][IC] William Jack: Boyu.
[20:51:29	][IC] William Jack: Enise soralım.
[20:51:33	]Kaiser Hemingway has spawned 'models/willardnetworks/skills/pills4.mdl'.
[20:51:46	][AltChecker] Sisifos joined for the first time, generating new cookie.
[20:51:47	][IC] William Jack: .!size ile yapalımmı.
[20:51:49	][IC] William Jack: Bu seferlik.
[20:51:54	][IC] William Jack: YAWWW.
[20:51:56	][IC] William Jack: Oh be.
[20:51:59	]Albert Sully has given himself a musicradio2.
[20:51:59	]Albert Sully has gained a 'Vintage Radio' #30142.
[20:52:00	][IC] William Jack: !size william 0.5.
[20:52:01	]Albert Sully has used a context menu option with the name: rb655_dissolve
[20:52:02	][IC] William Jack: Lan.
[20:52:04	]William Jack ran SAM command 'menu' with arguments: ''
[20:52:16	][IC] Maya Morgan: Scale.
[20:52:17	]Albert Sully ran 'Deploy' on item 'Vintage Radio' (#30142)
[20:52:18	]William Jack ran SAM command 'scale' with arguments: '#2' '0.5'
[20:52:22	][IC] William Jack: Sa.
[20:52:36	][IC] William Jack: Oc beğeneemedinmi.
[20:52:39	][IC] William Jack: Sen nasıl bir babasın.
[20:52:41	][IC] William Jack: It oglu it.
[20:52:46	]William Jack entered observer.
[20:52:50	]William Jack exited observer at their location.
[20:53:01	]William Jack entered observer.
[20:53:03	]William Jack exited observer at their location.
[20:53:12	][IC] William Jack: Göt deliğimi.
[20:53:14	][IC] William Jack: Tavşanmı.
[20:53:27	][IC] William Jack: Hangisi.
[20:53:28	]Albert Sully has given himself a checkers_dummy.
[20:53:33	][IC] William Jack: Ananın amı.
[20:53:35	]Albert Sully has spawned a checkers_dummy.
[20:53:37	]Albert Sully ran 'take' on item 'Dama Masası Montaj Kiti' (#30143)
[20:53:45	]Albert Sully ran 'take' on item 'Dama Masası Montaj Kiti' (#30143)
[20:53:45	]Albert Sully has gained a 'Dama Masası Montaj Kiti' #30143.
[20:53:49	][IC] William Jack: LAN.
[20:53:51	][IC] William Jack: KARI NERDE.
[20:53:55	][IC] William Jack: ENISTEIN NEREYE KACIRDIN.
[20:53:55	][IC] William Jack: OC.
[20:53:56	]Albert Sully ran 'drop' on item 'Dama Masası Montaj Kiti' (#30143)
[20:53:56	]Albert Sully has lost a 'Dama Masası Montaj Kiti' #30143.
[20:53:58	][IC] William Jack: KARI NERDE.
[20:54:03	][Y] William Jack: Karı nerde.
[20:54:04	]Albert Sully has used a context menu option with the name: skin
[20:54:05	]Albert Sully has used a context menu option with the name: skin
[20:54:08	]Albert Sully has used a context menu option with the name: remove
[20:54:09	][IC] William Jack: OC.
[20:54:22	][IC] William Jack: HE.
[20:54:22	]C24:RCT.YELLO-16 used command '/ActDown'.
[20:54:27	][IC] William Jack: Tamam.
[20:54:30	]Frederic Schopenhauer ran 'take' on item 'Lead Pipe' (#29503)
[20:54:30	]Frederic Schopenhauer has gained a 'Lead Pipe' #29503.
[20:54:33	]C24:RCT.YELLO-16 used command '/ExitAct'.
[20:54:37	]Frederic Schopenhauer ran 'drop' on item 'Lead Pipe' (#29503)
[20:54:37	]Frederic Schopenhauer has lost a 'Lead Pipe' #29503.
[20:54:39	][IC] William Jack: Iyide ben videoya sığarmıyım çok küçüğüm.
[20:54:46	]Albert Sully has used a context menu option with the name: rb655_make_animatable
[20:54:48	]Albert Sully has used a context menu option with the name: remove
[20:55:03	][IC] William Jack: Ee.
[20:55:16	]Albert Sully has spawned a musicradio4.
[20:55:18	]Albert Sully ran 'take' on item 'Synth Radio' (#30144)
[20:55:18	]Albert Sully has gained a 'Synth Radio' #30144.
[20:55:22	][ARA] William Jack: AEZ
[20:55:26	]Albert Sully has spawned a lrr.
[20:55:27	]Albert Sully ran 'take' on item 'Long-Range Radio' (#30145)
[20:55:30	][ARA] William Jack: ezi ciya bovve tennim
[20:55:35	]Albert Sully has used a context menu option with the name: rb655_dissolve
[20:55:36	][IC] C24:RCT.YELLO-16: Kurtce.
[20:55:37	]env_entity_dissolver destroyed a 'Long-Range Radio' #30145.
[20:55:45	]Albert Sully has spawned a musicradio1.
[20:55:46	]Albert Sully ran 'take' on item 'Benefactor Radio' (#30146)
[20:55:46	]Albert Sully has gained a 'Benefactor Radio' #30146.
[20:55:50	]Kaiser Hemingway used command '/ActSit 4'.
[20:55:57	]Frederic Schopenhauer ran 'take' on item 'Plastik Kova' (#30147)
[20:55:57	]Frederic Schopenhauer has gained a 'Plastik Kova' #30147.
[20:56:01	]Albert Sully ran 'Deploy' on item 'Benefactor Radio' (#30146)
[20:56:02	]Frederic Schopenhauer ran 'take' on item 'Hurda Metal' (#30148)
[20:56:02	]Frederic Schopenhauer has gained a 'Hurda Metal' #30148.
[20:56:04	]William Jack entered observer.
[20:56:07	]Maya Morgan has spawned a usable entity class 'ix_chair' with model 'models/props_interiors/sofa_chair02.mdl'.
[20:56:07	]Maya Morgan has used a context menu option with the name: ixusableentitycreate
[20:56:09	]Frederic Schopenhauer has performed the 'Craft Parçala: Plastik Kova' action, gaining 15 experience in crafting.
[20:56:09	]Frederic Schopenhauer has gained a 'Plastik Çöp' #30150.
[20:56:11	]Frederic Schopenhauer ran 'drop' on item 'Hurda Metal' (#30148)
[20:56:11	]Frederic Schopenhauer has lost a 'Hurda Metal' #30148.
[20:56:11	]Sisifos created the character 'Vladimir Zlatoust'
[20:56:12	]Sisifos loaded the character 'Vladimir Zlatoust'
[20:56:12	]Vladimir Zlatoust has gained a 'Açık Gri Kol Bandı' #30151.
[20:56:12	]Vladimir Zlatoust has gained a '#14166 Kimlik Kartı' #30152.
[20:56:12	]Vladimir Zlatoust has gained a 'Kırmızı Tulum' #30153.
[20:56:12	]Vladimir Zlatoust has gained a 'Siyah tulum pantolonu' #30154.
[20:56:12	]Vladimir Zlatoust has gained a 'Gözlükler' #30155.
[20:56:13	]Frederic Schopenhauer ran 'drop' on item 'Plastik Çöp' (#30150)
[20:56:13	]Frederic Schopenhauer has lost a 'Plastik Çöp' #30150.
[20:56:16	]Albert Sully ran 'drop' on item 'Synth Radio' (#30144)
[20:56:16	]Albert Sully has lost a 'Synth Radio' #30144.
[20:56:18	]Albert Sully has used a context menu option with the name: remove
[20:56:26	]Maya Morgan used command '/ActSit 2'.
[20:56:48	]Vladimir Zlatoust ran 'take' on item 'Lead Pipe' (#29503)
[20:56:48	]Vladimir Zlatoust has gained a 'Lead Pipe' #29503.
[20:56:55	]Vladimir Zlatoust ran 'Equip' on item 'Lead Pipe' (#29503)
[20:56:55	]William Jack used command '/PM maya ben napıcam la'.
[20:56:55	][LOOC] Kaiser Hemingway: odaya çocuklar daldı amsmdjasdjasjdjasd
[20:56:57	]Habip has connected.
[20:57:01	][LOOC] Kaiser Hemingway: durun asjdjasdjajsd
[20:57:03	]Maya Morgan used command '/ExitAct'.
[20:57:03	]Albert Sully has given himself a book.
[20:57:03	]Albert Sully has gained a 'Kitap' #30156.
[20:57:05	]William Jack exited observer at their location.
[20:57:06	]Albert Sully ran 'Write' on item 'Kitap' (#30156)
[20:57:09	][IC] William Jack: Ben simdi napıcaktım.
[20:57:21	][ARA] William Jack: ne dalga geciyon pic
[20:57:27	][IC] William Jack: Tamam baba.
[20:57:33	]William Jack entered observer.
[20:57:51	]William Jack exited observer at their location.
[20:57:55	][IC] William Jack: Şansını gondikleyeyim.
[20:58:00	][IC] William Jack: Naber.
[20:58:04	]William Jack used command '/ActSit 4'.
[20:58:11	]Albert Sully opened the 'Large Metal Cabinet' #3643 container.
[20:58:12	][IC] William Jack: Yo.
[20:58:15	]Albert Sully has transferred a 'RAVE' #29347 to a container with the name 'Large Metal Cabinet' #3643.
[20:58:15	]William Jack used command '/ExitAct'.
[20:58:17	]Albert Sully has transferred a 'RAVE' #29348 to a container with the name 'Large Metal Cabinet' #3643.
[20:58:17	]William Jack used command '/ActSit 7'.
[20:58:19	]William Jack used command '/ExitAct'.
[20:58:19	]Albert Sully closed the 'Large Metal Cabinet' #3643 container.
[20:58:20	]William Jack used command '/ActSit 4'.
[20:58:21	]Albert Sully ran 'drop' on item 'Günışığı Votkası' (#29350)
[20:58:21	]Albert Sully has lost a 'Günışığı Votkası' #29350.
[20:58:22	]Albert Sully ran 'drop' on item 'Günışığı Votkası' (#29349)
[20:58:22	]Albert Sully has lost a 'Günışığı Votkası' #29349.
[20:58:28	]Albert Sully destroyed a 'Günışığı Votkası' #29350.
[20:58:29	]Albert Sully destroyed a 'Günışığı Votkası' #29349.
[20:58:30	][IC] William Jack: Oturdum.
[20:58:30	]Hoo Lee Fuk banditcamp.com has connected.
[20:58:32	][IC] William Jack: Nolcak şimdi.
[20:58:32	]Albert Sully ran 'drop' on item 'Bob'un İz Karışımı' (#29351)
[20:58:32	]Albert Sully has lost a 'Bob'un İz Karışımı' #29351.
[20:58:33	]Maya Morgan used command '/ActSit 2'.
[20:58:35	]Maya Morgan used command '/ExitAct'.
[20:58:36	]Albert Sully destroyed a 'Bob'un İz Karışımı' #29351.
[20:58:36	]Maya Morgan used command '/ActSit 4'.
[20:58:38	]Maya Morgan used command '/ExitAct'.
[20:58:39	][Y] William Jack: ÜSTÜME NE OTURUYON OROSPU COCU.
[20:58:39	]Maya Morgan used command '/ActSit 3'.
[20:58:40	]Albert Sully ran 'drop' on item 'RAVE' (#27646)
[20:58:40	]Albert Sully has lost a 'RAVE' #27646.
[20:58:40	]Maya Morgan used command '/ExitAct'.
[20:58:41	]William Jack used command '/ExitAct'.
[20:58:42	]Maya Morgan used command '/ActSit 6'.
[20:58:42	]Maya Morgan used command '/ExitAct'.
[20:58:44	]Maya Morgan used command '/ActSit 7'.
[20:58:44	]Albert Sully destroyed a 'RAVE' #27646.
[20:58:45	]William Jack entered observer.
[20:58:45	]Maya Morgan used command '/ExitAct'.
[20:58:45	]Albert Sully opened the 'Large Metal Cabinet' #3643 container.
[20:58:46	]Maya Morgan used command '/ActSit 8'.
[20:58:47	]Maya Morgan used command '/ExitAct'.
[20:58:49	]Albert Sully ran 'drop' on item 'Boş Breen'in Suyu' (#29356)
[20:58:50	]Albert Sully ran 'drop' on item 'Boş Bob Suyu' (#29354)
[20:58:50	]Albert Sully ran 'drop' on item 'RAVE' (#29347)
[20:58:51	]Albert Sully ran 'drop' on item 'RAVE' (#29348)
[20:58:52	]Albert Sully ran 'drop' on item 'Lastik Kelepçe' (#29358)
[20:58:53	]Albert Sully closed the 'Large Metal Cabinet' #3643 container.
[20:58:54	]William Jack ran SAM command 'asay' with arguments: 'enis üstüme niye otuuruyon ayıp he'
[20:58:55	]Albert Sully has used a context menu option with the name: rb655_dissolve
[20:58:56	]Albert Sully has used a context menu option with the name: rb655_dissolve
[20:58:57	][AltChecker] Habip joined for the first time, generating new cookie.
[20:58:57	]Albert Sully has used a context menu option with the name: rb655_dissolve
[20:58:57	]env_entity_dissolver destroyed a 'RAVE' #29348.
[20:58:58	]env_entity_dissolver destroyed a 'Lastik Kelepçe' #29358.
[20:58:59	]Albert Sully has used a context menu option with the name: rb655_make_animatable
[20:58:59	]env_entity_dissolver destroyed a 'RAVE' #29347.
[20:59:01	]Albert Sully has used a context menu option with the name: remove
[20:59:03	]Albert Sully has used a context menu option with the name: remove
[20:59:06	]Albert Sully entered observer.
[20:59:11	]Maya Morgan used command '/ActSit 4'.
[20:59:45	]C24:i5.UNION-31 is no longer afk. Total time spent AFK: 810
[20:59:56	][LOOC] Albert Sully: ne oluyor lan
[21:00:02	]William Jack used command '/PM albert BOSVERR'.
[21:00:07	]William Jack used command '/PM albert izle sadece'.
[21:00:10	][LOOC] Albert Sully: ooo matrix çekiliyor
[21:00:23	]Maya Morgan used command '/ExitAct'.
[21:00:26	]William Jack exited observer at their location.
[21:00:31	]Kaiser Hemingway used command '/ExitAct'.
[21:00:43	]William Jack entered observer.
[21:00:51	]William Jack exited observer at their location.
[21:00:51	]Kaiser Hemingway has used a context menu option with the name: collision_off
[21:00:53	]Habip (STEAM_0:0:779021706) has disconnected.
[21:00:58	][IC] William Jack: Ee.
[21:01:00	]Kaiser Hemingway has used a context menu option with the name: collision_off
[21:01:00	][IC] William Jack: Noldu.
[21:01:07	][IC] William Jack: O kameraman aq.
[21:01:08	]William Jack entered observer.
[21:01:12	]William Jack exited observer at their location.
[21:01:14	][IC] C24:RCT.YELLO-16: 31.
[21:01:18	]Vladimir Zlatoust has hit Frederic Schopenhauer dealing 18 damage (CritChance was 0.20).
[21:01:18	]Frederic Schopenhauer has taken 18 damage from Vladimir Zlatoust.
[21:01:20	][IC] William Jack: Masaya niye.
[21:01:20	][IC] Frederic Schopenhauer: LAN.
[21:01:21	]C24:RCT.YELLO-16 entered observer.
[21:01:22	][IC] William Jack: Çıkamıyom.
[21:01:23	]C24:RCT.YELLO-16 exited observer at their location.
[21:01:23	]Vladimir Zlatoust has hit Frederic Schopenhauer dealing 18 damage (CritChance was 0.20).
[21:01:23	]Frederic Schopenhauer has taken 18 damage from Vladimir Zlatoust.
[21:01:23	]Vladimir Zlatoust has taken 5 damage from Frederic Schopenhauer.
[21:01:23	]Frederic Schopenhauer has damaged Vladimir Zlatoust, dealing 5 with ix_hands
[21:01:24	]Kaiser Hemingway has used a context menu option with the name: collision_off
[21:01:24	]Vladimir Zlatoust has hit Frederic Schopenhauer in the stomach dealing 18 damage (CritChance was 0.20).
[21:01:24	]Frederic Schopenhauer has taken 18 damage from Vladimir Zlatoust.
[21:01:25	]Vladimir Zlatoust has hit Frederic Schopenhauer in the left arm dealing 14 damage (CritChance was 0.20).
[21:01:25	]Frederic Schopenhauer has taken 13 damage from Vladimir Zlatoust.
[21:01:26	][IC] Frederic Schopenhauer: TZA.
[21:01:26	]Vladimir Zlatoust has hit Frederic Schopenhauer in the chest dealing 18 damage (CritChance was 0.20).
[21:01:26	]Frederic Schopenhauer has taken 18 damage from Vladimir Zlatoust.
[21:01:26	]Vladimir Zlatoust has hit Frederic Schopenhauer dealing 18 damage (CritChance was 0.20).
[21:01:26	]Frederic Schopenhauer was knocked unconscious and is bleeding out.
[21:01:27	][IC] William Jack: Haplar.
[21:01:28	][IC] Frederic Schopenhauer: YAPma.
[21:01:29	]Vladimir Zlatoust has hit Frederic Schopenhauer in the left leg dealing 18 damage (CritChance was 0.20).
[21:01:29	]Frederic Schopenhauer was killed while bleeding out.
