[00:03:00	]Recik has connected.
[18:51:37	]marta has used a context menu option with the name: npc_smaller
[18:51:40	]marta has used a context menu option with the name: npc_smaller
[18:51:40	]Jonathan Williamson has spawned a 'Entity [187][item_healthkit]'.
[18:51:41	]Jonathan Williamson has spawned a 'Entity [195][item_healthkit]'.
[18:51:41	]Jonathan Williamson has spawned a 'Entity [104][item_healthkit]'.
[18:51:42	]Jonathan Williamson has spawned a 'Entity [106][item_healthkit]'.
[18:51:42	]marta has taken 1 damage from entityflame.
[18:51:42	]Jonathan Williamson is fully healed.
[18:51:44	]Jonathan Williamson entered observer.
[18:51:45	]Jonathan Williamson exited observer at their location.
[18:51:47	]Jonathan Williamson has critically hit npc_strider in the head dealing 10 damage (CritChance was 0.84).
[18:51:47	]Jonathan Williamson has critically hit npc_strider in the head dealing 10 damage (CritChance was 0.84).
[18:51:47	]Jonathan Williamson has critically hit npc_strider in the head dealing 10 damage (CritChance was 0.84).
[18:51:47	]Jonathan Williamson has critically hit npc_strider in the head dealing 10 damage (CritChance was 0.84).
[18:51:47	]Jonathan Williamson has critically hit npc_strider in the head dealing 10 damage (CritChance was 0.84).
[18:51:47	]Jonathan Williamson has critically hit npc_strider in the head dealing 10 damage (CritChance was 0.84).
[18:51:47	]Jonathan Williamson has critically hit npc_strider in the left leg dealing 0 damage (CritChance was 0.84).
[18:51:47	]Jonathan Williamson has critically hit npc_strider in the left leg dealing 0 damage (CritChance was 0.84).
[18:51:47	]C17:RCT.YELLO-08 has used a context menu option with the name: npc_smaller
[18:51:48	]Jonathan Williamson has critically hit npc_strider in the head dealing 0 damage (CritChance was 0.84).
[18:51:48	]Jonathan Williamson has critically hit npc_strider in the head dealing 10 damage (CritChance was 0.84).
[18:51:48	]Jonathan Williamson has hit npc_strider in the head dealing 0 damage (CritChance was 0.84).
[18:51:48	]Jonathan Williamson has critically hit npc_strider in the head dealing 10 damage (CritChance was 0.84).
[18:51:48	]Jonathan Williamson has critically hit npc_strider in the head dealing 0 damage (CritChance was 0.84).
[18:51:48	]Jonathan Williamson has hit npc_strider in the head dealing 5 damage (CritChance was 0.84).
[18:51:48	]Jonathan Williamson has critically hit npc_strider in the head dealing 0 damage (CritChance was 0.84).
[18:51:48	]Jonathan Williamson has critically hit npc_strider in the head dealing 10 damage (CritChance was 0.84).
[18:51:48	]Jonathan Williamson has critically hit npc_strider in the head dealing 10 damage (CritChance was 0.84).
[18:51:48	]Jonathan Williamson has critically hit npc_strider in the head dealing 0 damage (CritChance was 0.84).
[18:51:48	]Jonathan Williamson has critically hit npc_strider in the head dealing 10 damage (CritChance was 0.84).
[18:51:48	]C17:RCT.YELLO-08 has taken 1 damage from Black Ops Female Assassin.
[18:51:48	]Jonathan Williamson has taken 5 damage from npc_strider.
[18:51:48	]C17:RCT.YELLO-08 has taken 1 damage from Black Ops Female Assassin.
[18:51:48	]C17:RCT.YELLO-08 has taken 1 damage from npc_strider.
[18:51:48	]Jonathan Williamson has critically hit npc_strider in the head dealing 0 damage (CritChance was 0.84).
[18:51:48	]Jonathan Williamson has critically hit npc_strider in the head dealing 10 damage (CritChance was 0.84).
[18:51:48	]Jonathan Williamson has critically hit npc_strider in the head dealing 0 damage (CritChance was 0.84).
[18:51:48	]Jonathan Williamson has critically hit npc_strider in the head dealing 0 damage (CritChance was 0.84).
[18:51:48	]Jonathan Williamson has critically hit npc_strider in the head dealing 10 damage (CritChance was 0.84).
[18:51:48	]Jonathan Williamson has critically hit npc_strider in the head dealing 0 damage (CritChance was 0.84).
[18:51:48	]Jonathan Williamson has critically hit npc_strider in the head dealing 10 damage (CritChance was 0.84).
[18:51:48	]Jonathan Williamson has critically hit npc_strider in the head dealing 10 damage (CritChance was 0.84).
[18:51:48	]Jonathan Williamson has critically hit npc_strider in the head dealing 10 damage (CritChance was 0.84).
[18:51:48	]Jonathan Williamson has critically hit npc_strider in the head dealing 0 damage (CritChance was 0.84).
[18:51:48	]Jonathan Williamson has critically hit npc_strider in the head dealing 10 damage (CritChance was 0.84).
[18:51:49	]Jonathan Williamson has critically hit npc_strider in the head dealing 8 damage (CritChance was 0.84).
[18:51:49	]Jonathan Williamson has critically hit C17:RCT.YELLO-08 in the left leg dealing 3 damage (CritChance was 0.84).
[18:51:49	]C17:RCT.YELLO-08 has taken 2 damage from Jonathan Williamson.
[18:51:49	]Jonathan Williamson has critically hit npc_strider in the head dealing 8 damage (CritChance was 0.84).
[18:51:49	]Jonathan Williamson has critically hit C17:RCT.YELLO-08 in the left leg dealing 3 damage (CritChance was 0.84).
[18:51:49	]C17:RCT.YELLO-08 has taken 2 damage from Jonathan Williamson.
[18:51:49	]Jonathan Williamson has critically hit npc_strider in the head dealing 8 damage (CritChance was 0.84).
[18:51:49	]Jonathan Williamson has hit C17:RCT.YELLO-08 in the right leg dealing 3 damage (CritChance was 0.84).
[18:51:49	]C17:RCT.YELLO-08 has taken 2 damage from Jonathan Williamson.
[18:51:49	]Jonathan Williamson has critically hit npc_strider in the head dealing 8 damage (CritChance was 0.84).
[18:51:49	]Jonathan Williamson has critically hit C17:RCT.YELLO-08 in the left leg dealing 3 damage (CritChance was 0.84).
[18:51:49	]C17:RCT.YELLO-08 has taken 2 damage from Jonathan Williamson.
[18:51:49	]Jonathan Williamson has critically hit npc_strider in the head dealing 9 damage (CritChance was 0.84).
[18:51:49	]Jonathan Williamson has critically hit C17:RCT.YELLO-08 in the right leg dealing 3 damage (CritChance was 0.84).
[18:51:49	]C17:RCT.YELLO-08 has taken 2 damage from Jonathan Williamson.
[18:51:49	]Jonathan Williamson has critically hit npc_strider in the head dealing 10 damage (CritChance was 0.84).
[18:51:49	]C17:RCT.YELLO-08 has taken 1 damage from Black Ops Female Assassin.
[18:51:49	]Jonathan Williamson has hit npc_strider in the head dealing 5 damage (CritChance was 0.84).
[18:51:49	]Jonathan Williamson has hit C17:RCT.YELLO-08 in the left leg dealing 3 damage (CritChance was 0.84).
[18:51:49	]C17:RCT.YELLO-08 has taken 2 damage from Jonathan Williamson.
[18:51:49	]Jonathan Williamson has critically hit npc_strider in the head dealing 10 damage (CritChance was 0.84).
[18:51:49	]Jonathan Williamson has critically hit npc_strider in the head dealing 0 damage (CritChance was 0.84).
[18:51:49	]Jonathan Williamson has critically hit npc_strider in the head dealing 10 damage (CritChance was 0.84).
[18:51:49	]Jonathan Williamson has critically hit npc_strider in the head dealing 0 damage (CritChance was 0.84).
[18:51:49	]Jonathan Williamson has critically hit npc_strider in the head dealing 9 damage (CritChance was 0.84).
[18:51:49	]Jonathan Williamson has hit C17:RCT.YELLO-08 in the left leg dealing 3 damage (CritChance was 0.84).
[18:51:49	]C17:RCT.YELLO-08 has taken 2 damage from Jonathan Williamson.
[18:51:49	]Jonathan Williamson has hit npc_strider in the head dealing 5 damage (CritChance was 0.84).
[18:51:49	]Jonathan Williamson has critically hit C17:RCT.YELLO-08 in the left leg dealing 3 damage (CritChance was 0.84).
[18:51:49	]C17:RCT.YELLO-08 has taken 2 damage from Jonathan Williamson.
[18:51:49	]Jonathan Williamson has critically hit npc_strider in the head dealing 0 damage (CritChance was 0.84).
[18:51:49	]Jonathan Williamson has critically hit npc_strider in the head dealing 9 damage (CritChance was 0.84).
[18:51:49	]Jonathan Williamson has critically hit C17:RCT.YELLO-08 in the left leg dealing 3 damage (CritChance was 0.84).
[18:51:49	]C17:RCT.YELLO-08 has taken 2 damage from Jonathan Williamson.
[18:51:49	]C17:RCT.YELLO-08 has used a context menu option with the name: npc_smaller
[18:51:49	]C17:RCT.YELLO-08 has taken 1 damage from Black Ops Female Assassin.
[18:51:49	]Jonathan Williamson has critically hit npc_strider in the head dealing 9 damage (CritChance was 0.84).
[18:51:49	]Jonathan Williamson has critically hit C17:RCT.YELLO-08 in the left leg dealing 3 damage (CritChance was 0.84).
[18:51:49	]C17:RCT.YELLO-08 has taken 2 damage from Jonathan Williamson.
[18:51:49	]Jonathan Williamson has critically hit npc_strider in the head dealing 0 damage (CritChance was 0.84).
[18:51:49	]Jonathan Williamson has critically hit npc_strider in the head dealing 9 damage (CritChance was 0.84).
[18:51:49	]Jonathan Williamson has critically hit C17:RCT.YELLO-08 in the left leg dealing 3 damage (CritChance was 0.84).
[18:51:49	]C17:RCT.YELLO-08 has taken 2 damage from Jonathan Williamson.
[18:51:49	]Jonathan Williamson has critically hit npc_strider in the head dealing 0 damage (CritChance was 0.84).
[18:51:49	]Jonathan Williamson has critically hit npc_strider in the head dealing 9 damage (CritChance was 0.84).
[18:51:49	]Jonathan Williamson has critically hit C17:RCT.YELLO-08 in the left leg dealing 3 damage (CritChance was 0.84).
[18:51:49	]C17:RCT.YELLO-08 has taken 2 damage from Jonathan Williamson.
[18:51:49	]Jonathan Williamson has critically hit npc_strider in the head dealing 0 damage (CritChance was 0.84).
[18:51:49	]Jonathan Williamson has critically hit npc_strider in the head dealing 0 damage (CritChance was 0.84).
[18:51:49	]Jonathan Williamson has critically hit npc_strider in the head dealing 9 damage (CritChance was 0.84).
[18:51:49	]Jonathan Williamson has critically hit C17:RCT.YELLO-08 in the left leg dealing 3 damage (CritChance was 0.84).
[18:51:49	]C17:RCT.YELLO-08 has taken 2 damage from Jonathan Williamson.
[18:51:49	]Jonathan Williamson has critically hit npc_strider in the head dealing 0 damage (CritChance was 0.84).
[18:51:49	]Jonathan Williamson has critically hit npc_strider in the head dealing 0 damage (CritChance was 0.84).
[18:51:49	]Jonathan Williamson has critically hit npc_strider in the head dealing 10 damage (CritChance was 0.84).
[18:51:49	]Jonathan Williamson has critically hit npc_strider in the head dealing 0 damage (CritChance was 0.84).
[18:51:49	]Jonathan Williamson has critically hit npc_strider in the head dealing 9 damage (CritChance was 0.84).
[18:51:49	]Jonathan Williamson has hit C17:RCT.YELLO-08 in the left leg dealing 3 damage (CritChance was 0.84).
[18:51:49	]C17:RCT.YELLO-08 has taken 2 damage from Jonathan Williamson.
[18:51:50	]Jonathan Williamson has hit npc_strider in the head dealing 5 damage (CritChance was 0.84).
[18:51:50	]Jonathan Williamson has critically hit C17:RCT.YELLO-08 in the left leg dealing 3 damage (CritChance was 0.84).
[18:51:50	]C17:RCT.YELLO-08 has taken 2 damage from Jonathan Williamson.
[18:51:50	]Jonathan Williamson has critically hit npc_strider in the head dealing 9 damage (CritChance was 0.84).
[18:51:50	]Jonathan Williamson has critically hit C17:RCT.YELLO-08 in the left leg dealing 3 damage (CritChance was 0.84).
[18:51:50	]C17:RCT.YELLO-08 has taken 2 damage from Jonathan Williamson.
[18:51:50	]Jonathan Williamson has critically hit npc_strider in the head dealing 10 damage (CritChance was 0.84).
[18:51:50	]Jonathan Williamson has critically hit npc_strider in the head dealing 9 damage (CritChance was 0.84).
[18:51:50	]Jonathan Williamson has hit C17:RCT.YELLO-08 in the left leg dealing 3 damage (CritChance was 0.84).
[18:51:50	]C17:RCT.YELLO-08 has taken 2 damage from Jonathan Williamson.
[18:51:50	]Jonathan Williamson has critically hit npc_strider in the head dealing 9 damage (CritChance was 0.84).
[18:51:50	]Jonathan Williamson has critically hit C17:RCT.YELLO-08 in the left leg dealing 3 damage (CritChance was 0.84).
[18:51:50	]C17:RCT.YELLO-08 has taken 2 damage from Jonathan Williamson.
[18:51:50	]Jonathan Williamson has hit npc_strider in the head dealing 5 damage (CritChance was 0.84).
[18:51:50	]Jonathan Williamson has critically hit C17:RCT.YELLO-08 in the left leg dealing 3 damage (CritChance was 0.84).
[18:51:50	]C17:RCT.YELLO-08 has taken 2 damage from Jonathan Williamson.
[18:51:50	]Jonathan Williamson has critically hit npc_strider in the head dealing 0 damage (CritChance was 0.84).
[18:51:50	]Jonathan Williamson has critically hit npc_strider in the head dealing 10 damage (CritChance was 0.84).
[18:51:50	]Jonathan Williamson has hit npc_strider in the head dealing 0 damage (CritChance was 0.84).
[18:51:50	]Jonathan Williamson has critically hit npc_strider in the head dealing 9 damage (CritChance was 0.84).
[18:51:50	]Jonathan Williamson has critically hit C17:RCT.YELLO-08 in the left leg dealing 3 damage (CritChance was 0.84).
[18:51:50	]C17:RCT.YELLO-08 has taken 2 damage from Jonathan Williamson.
[18:51:50	]Jonathan Williamson has critically hit npc_strider in the head dealing 0 damage (CritChance was 0.84).
[18:51:50	]Jonathan Williamson has critically hit npc_strider in the head dealing 9 damage (CritChance was 0.84).
[18:51:50	]Jonathan Williamson has hit C17:RCT.YELLO-08 in the left leg dealing 3 damage (CritChance was 0.84).
[18:51:50	]C17:RCT.YELLO-08 has taken 2 damage from Jonathan Williamson.
[18:51:50	]Jonathan Williamson has critically hit npc_strider in the head dealing 0 damage (CritChance was 0.84).
[18:51:50	]Jonathan Williamson has critically hit npc_strider in the head dealing 9 damage (CritChance was 0.84).
[18:51:50	]Jonathan Williamson has critically hit C17:RCT.YELLO-08 in the left leg dealing 3 damage (CritChance was 0.84).
[18:51:50	]C17:RCT.YELLO-08 has taken 2 damage from Jonathan Williamson.
[18:51:50	]Jonathan Williamson has critically hit npc_strider in the head dealing 0 damage (CritChance was 0.84).
[18:51:50	]Jonathan Williamson has critically hit npc_strider in the head dealing 0 damage (CritChance was 0.84).
[18:51:50	]Jonathan Williamson has hit npc_strider in the head dealing 5 damage (CritChance was 0.84).
[18:51:50	]Jonathan Williamson has critically hit C17:RCT.YELLO-08 in the left leg dealing 3 damage (CritChance was 0.84).
[18:51:50	]C17:RCT.YELLO-08 has taken 2 damage from Jonathan Williamson.
[18:51:50	]Jonathan Williamson has critically hit npc_strider in the head dealing 0 damage (CritChance was 0.84).
[18:51:50	]Jonathan Williamson has critically hit npc_strider in the head dealing 9 damage (CritChance was 0.84).
[18:51:50	]Jonathan Williamson has critically hit C17:RCT.YELLO-08 in the left leg dealing 3 damage (CritChance was 0.84).
[18:51:50	]C17:RCT.YELLO-08 has taken 2 damage from Jonathan Williamson.
[18:51:50	]C17:RCT.YELLO-08 has used a context menu option with the name: npc_smaller
[18:51:51	]Jonathan Williamson has critically hit npc_strider in the head dealing 10 damage (CritChance was 0.84).
[18:51:51	]Jonathan Williamson has critically hit npc_strider in the head dealing 0 damage (CritChance was 0.84).
[18:51:51	]Jonathan Williamson has critically hit npc_strider in the head dealing 9 damage (CritChance was 0.84).
[18:51:51	]Jonathan Williamson has critically hit C17:RCT.YELLO-08 in the left leg dealing 3 damage (CritChance was 0.84).
[18:51:51	]C17:RCT.YELLO-08 has taken 2 damage from Jonathan Williamson.
[18:51:51	]Jonathan Williamson has critically hit npc_strider in the head dealing 0 damage (CritChance was 0.84).
[18:51:51	]Jonathan Williamson has critically hit npc_strider in the head dealing 9 damage (CritChance was 0.84).
[18:51:51	]Jonathan Williamson has hit C17:RCT.YELLO-08 in the left leg dealing 3 damage (CritChance was 0.84).
[18:51:51	]C17:RCT.YELLO-08 has taken 2 damage from Jonathan Williamson.
[18:51:51	]Jonathan Williamson has critically hit npc_strider in the head dealing 9 damage (CritChance was 0.84).
[18:51:51	]Jonathan Williamson has hit C17:RCT.YELLO-08 in the left leg dealing 3 damage (CritChance was 0.84).
[18:51:51	]C17:RCT.YELLO-08 has taken 2 damage from Jonathan Williamson.
[18:51:51	]Jonathan Williamson has critically hit npc_strider in the head dealing 0 damage (CritChance was 0.84).
[18:51:51	]Jonathan Williamson has critically hit npc_strider in the head dealing 9 damage (CritChance was 0.84).
[18:51:51	]Jonathan Williamson has hit C17:RCT.YELLO-08 in the left leg dealing 3 damage (CritChance was 0.84).
[18:51:51	]C17:RCT.YELLO-08 was knocked unconscious and is bleeding out.
[18:51:51	]Jonathan Williamson has critically hit npc_strider in the head dealing 0 damage (CritChance was 0.84).
[18:51:51	]Jonathan Williamson has critically hit npc_strider in the head dealing 10 damage (CritChance was 0.84).
[18:51:51	]Jonathan Williamson has critically hit npc_strider in the head dealing 10 damage (CritChance was 0.84).
[18:51:51	]Jonathan Williamson has critically hit npc_strider in the head dealing 10 damage (CritChance was 0.84).
[18:51:51	]Jonathan Williamson has hit npc_strider in the head dealing 5 damage (CritChance was 0.84).
[18:51:51	]Jonathan Williamson has critically hit npc_strider in the head dealing 10 damage (CritChance was 0.84).
[18:51:51	]Jonathan Williamson has critically hit npc_strider in the head dealing 10 damage (CritChance was 0.84).
[18:51:51	]Jonathan Williamson has critically hit npc_strider in the head dealing 10 damage (CritChance was 0.84).
[18:51:52	]Jonathan Williamson has taken 10 damage from npc_rollermine.
[18:51:55	]marta has spawned a 'NPC [67][npc_vj_hlr1_m2a3bradley]'.
[18:51:56	]Jonathan Williamson has critically hit npc_combine_s in the right leg dealing 9 damage (CritChance was 0.84).
[18:51:56	]Jonathan Williamson has critically hit npc_combine_s in the left leg dealing 9 damage (CritChance was 0.84).
[18:51:56	]Jonathan Williamson has critically hit npc_strider in the head dealing 10 damage (CritChance was 0.84).
[18:51:56	]Jonathan Williamson has critically hit npc_strider in the head dealing 10 damage (CritChance was 0.84).
[18:51:57	]Jonathan Williamson has hit npc_combine_s in the head dealing 5 damage (CritChance was 0.84).
[18:51:58	]Jonathan Williamson has critically hit npc_strider in the head dealing 10 damage (CritChance was 0.84).
[18:51:58	]Jonathan Williamson has critically hit npc_strider in the head dealing 0 damage (CritChance was 0.84).
[18:51:58	]Jonathan Williamson has critically hit npc_strider in the head dealing 10 damage (CritChance was 0.84).
[18:51:58	]Jonathan Williamson has critically hit npc_strider in the head dealing 10 damage (CritChance was 0.84).
[18:51:58	]Jonathan Williamson has critically hit npc_strider in the head dealing 10 damage (CritChance was 0.84).
[18:51:58	]Jonathan Williamson has critically hit npc_strider in the head dealing 10 damage (CritChance was 0.84).
[18:51:58	]Jonathan Williamson has critically hit npc_strider in the head dealing 10 damage (CritChance was 0.84).
[18:51:58	]Jonathan Williamson has critically hit npc_strider in the head dealing 10 damage (CritChance was 0.84).
[18:51:59	]Jonathan Williamson has critically hit npc_strider in the head dealing 10 damage (CritChance was 0.84).
[18:51:59	]Jonathan Williamson has critically hit npc_strider in the head dealing 0 damage (CritChance was 0.84).
[18:51:59	]Jonathan Williamson has critically hit npc_strider in the head dealing 0 damage (CritChance was 0.84).
[18:51:59	]Jonathan Williamson has hit npc_strider in the head dealing 5 damage (CritChance was 0.84).
[18:51:59	]Jonathan Williamson has critically hit npc_strider in the head dealing 0 damage (CritChance was 0.84).
[18:51:59	]Jonathan Williamson has critically hit npc_strider in the head dealing 0 damage (CritChance was 0.84).
[18:51:59	]Jonathan Williamson has critically hit npc_strider in the head dealing 10 damage (CritChance was 0.84).
[18:51:59	]Jonathan Williamson has critically hit npc_strider in the head dealing 0 damage (CritChance was 0.84).
[18:51:59	]Jonathan Williamson has critically hit npc_strider in the head dealing 10 damage (CritChance was 0.84).
[18:51:59	]Jonathan Williamson has hit npc_strider in the head dealing 5 damage (CritChance was 0.84).
[18:51:59	]Jonathan Williamson has critically hit npc_strider in the head dealing 0 damage (CritChance was 0.84).
[18:51:59	]Jonathan Williamson has critically hit npc_strider in the head dealing 10 damage (CritChance was 0.84).
[18:51:59	]Jonathan Williamson has taken 1 damage from npc_strider.
[18:51:59	]Jonathan Williamson has critically hit npc_strider in the head dealing 10 damage (CritChance was 0.84).
[18:51:59	]Jonathan Williamson has critically hit npc_strider in the head dealing 10 damage (CritChance was 0.84).
[18:51:59	]Jonathan Williamson has critically hit npc_strider in the head dealing 10 damage (CritChance was 0.84).
[18:51:59	]Jonathan Williamson has critically hit npc_strider in the head dealing 0 damage (CritChance was 0.84).
[18:51:59	]Jonathan Williamson has critically hit npc_strider in the head dealing 10 damage (CritChance was 0.84).
[18:51:59	]Jonathan Williamson has critically hit npc_strider in the head dealing 0 damage (CritChance was 0.84).
[18:51:59	]Jonathan Williamson has critically hit npc_strider in the head dealing 10 damage (CritChance was 0.84).
[18:51:59	]Jonathan Williamson has hit npc_strider in the head dealing 0 damage (CritChance was 0.84).
[18:51:59	]Jonathan Williamson has hit npc_strider in the head dealing 5 damage (CritChance was 0.84).
[18:51:59	]Jonathan Williamson has taken 1 damage from npc_strider.
[18:52:00	]Jonathan Williamson has taken 5 damage from npc_strider.
[18:52:00	]Jonathan Williamson has critically hit npc_strider in the head dealing 0 damage (CritChance was 0.84).
[18:52:00	]Jonathan Williamson has critically hit npc_strider in the head dealing 10 damage (CritChance was 0.84).
[18:52:00	]Jonathan Williamson has critically hit npc_strider in the head dealing 0 damage (CritChance was 0.84).
[18:52:00	]Jonathan Williamson has critically hit npc_strider in the head dealing 10 damage (CritChance was 0.84).
[18:52:00	]Jonathan Williamson has critically hit npc_strider in the head dealing 10 damage (CritChance was 0.84).
[18:52:00	]Jonathan Williamson has hit npc_strider in the head dealing 0 damage (CritChance was 0.84).
[18:52:00	]Jonathan Williamson has critically hit npc_strider in the head dealing 10 damage (CritChance was 0.84).
[18:52:00	]Jonathan Williamson has hit npc_strider in the head dealing 5 damage (CritChance was 0.84).
[18:52:00	]Jonathan Williamson has critically hit npc_strider in the head dealing 10 damage (CritChance was 0.84).
[18:52:00	]Jonathan Williamson has taken 1 damage from npc_strider.
[18:52:00	]Jonathan Williamson has critically hit npc_strider in the head dealing 10 damage (CritChance was 0.84).
[18:52:00	]Jonathan Williamson has critically hit npc_strider in the head dealing 10 damage (CritChance was 0.84).
[18:52:00	]Jonathan Williamson has hit npc_strider in the head dealing 5 damage (CritChance was 0.84).
[18:52:00	]Jonathan Williamson has critically hit npc_strider in the head dealing 10 damage (CritChance was 0.84).
[18:52:00	]Jonathan Williamson has critically hit npc_strider in the head dealing 10 damage (CritChance was 0.84).
[18:52:00	]Jonathan Williamson has critically hit npc_strider in the head dealing 10 damage (CritChance was 0.84).
[18:52:01	]Jonathan Williamson has taken 8 damage from M2A3 Bradley.
[18:52:01	]Jonathan Williamson has taken 8 damage from M2A3 Bradley.
[18:52:01	]Jonathan Williamson has taken 8 damage from M2A3 Bradley.
[18:52:01	]Jonathan Williamson has taken 8 damage from M2A3 Bradley.
[18:52:01	]Jonathan Williamson has taken 8 damage from M2A3 Bradley.
[18:52:01	]Jonathan Williamson has taken 8 damage from M2A3 Bradley.
[18:52:01	]Jonathan Williamson has taken 8 damage from M2A3 Bradley.
[18:52:01	]Jonathan Williamson has taken 8 damage from M2A3 Bradley.
[18:52:02	]Jonathan Williamson has taken 8 damage from M2A3 Bradley.
[18:52:02	]Jonathan Williamson was knocked unconscious and is bleeding out.
[18:52:02	]Jonathan Williamson entered observer.
[18:52:04	]Jonathan Williamson was killed while bleeding out.
[18:52:04	]M2A3 Bradley has killed Jonathan Williamson with npc_vj_hlr1_m2a3bradley.
[18:52:06	]C17:RCT.YELLO-08 was just killed due to: accepting their death
[18:52:10	]C17:RCT.YELLO-08 ran SAM command 'god' with arguments: 'yello'
[18:52:10	]C17:RCT.YELLO-08 ran SAM command 'noclip' with arguments: ''
[18:52:14	]Pozytyw loaded the character 'C24:RL.GRID-07'
[18:52:16	]C17:RCT.YELLO-08 has taken 1 damage from Human Grunt.
[18:52:16	]C24:RL.GRID-07 has taken 5 damage from Human Grunt.
[18:52:17	]C17:RCT.YELLO-08 has taken 5 damage from Human Grunt.
[18:52:17	]C24:RL.GRID-07 has taken 1 damage from Human Grunt.
[18:52:17	]C17:RCT.YELLO-08 has taken 5 damage from Human Grunt.
[18:52:17	]C17:RCT.YELLO-08 has taken 1 damage from Human Grunt.
[18:52:17	]C24:RL.GRID-07 has taken 1 damage from Human Grunt.
[18:52:17	]C17:RCT.YELLO-08 has taken 1 damage from Human Grunt.
[18:52:17	]C17:RCT.YELLO-08 has taken 1 damage from Human Grunt.
[18:52:18	]C17:RCT.YELLO-08 has taken 10 damage from Human Grunt.
[18:52:18	]C17:RCT.YELLO-08 has taken 1 damage from Human Grunt.
[18:52:18	]C17:RCT.YELLO-08 has taken 5 damage from Human Grunt.
[18:52:19	]C17:RCT.YELLO-08 has taken 1 damage from Human Grunt.
[18:52:19	]C17:RCT.YELLO-08 has taken 1 damage from Human Grunt.
[18:52:19	]C17:RCT.YELLO-08 has taken 1 damage from Human Grunt.
[18:52:20	]C17:RCT.YELLO-08 has taken 1 damage from Human Grunt.
[18:52:20	]C17:RCT.YELLO-08 has taken 1 damage from Human Grunt.
[18:52:20	]C17:RCT.YELLO-08 has taken 1 damage from Human Grunt.
[18:52:20	]C24:RL.GRID-07 has taken 1 damage from Human Grunt.
[18:52:20	]C17:RCT.YELLO-08 has taken 1 damage from Human Grunt.
[18:52:21	]C24:RL.GRID-07 has taken 1 damage from Human Grunt.
[18:52:22	]C17:RCT.YELLO-08 has taken 1 damage from Human Grunt.
[18:52:22	]C17:RCT.YELLO-08 has taken 1 damage from Human Grunt.
[18:52:23	]C17:RCT.YELLO-08 has taken 5 damage from Human Grunt.
[18:52:23	]C17:RCT.YELLO-08 has taken 1 damage from Human Grunt.
[18:52:23	]C24:RL.GRID-07 entered observer.
[18:52:23	]C17:RCT.YELLO-08 has taken 1 damage from Human Grunt.
[18:52:23	]C17:RCT.YELLO-08 has taken 1 damage from Human Grunt.
[18:52:23	]C17:RCT.YELLO-08 has taken 1 damage from Human Grunt.
[18:52:25	]C17:RCT.YELLO-08 has taken 5 damage from Human Grunt.
[18:52:25	]C17:RCT.YELLO-08 has taken 1 damage from Human Grunt.
[18:52:26	]C17:RCT.YELLO-08 has taken 1 damage from Human Grunt.
[18:52:26	]C17:RCT.YELLO-08 has taken 1 damage from Human Grunt.
[18:52:27	]C17:RCT.YELLO-08 has spawned a 'NPC [225][npc_vj_hlrof_penguin]'.
[18:52:28	]C17:RCT.YELLO-08 has taken 1 damage from Human Grunt.
[18:52:28	]C17:RCT.YELLO-08 has taken 1 damage from Human Grunt.
[18:52:28	]C17:RCT.YELLO-08 has taken 1 damage from Human Grunt.
[18:52:28	]C17:RCT.YELLO-08 has taken 1 damage from Human Grunt.
[18:52:29	]C17:RCT.YELLO-08 has taken 5 damage from Human Grunt.
[18:52:29	]C17:RCT.YELLO-08 has taken 1 damage from Human Grunt.
[18:52:29	]C17:RCT.YELLO-08 has taken 5 damage from Human Grunt.
[18:52:30	]C17:RCT.YELLO-08 has spawned a 'NPC [77][npc_vj_hlrof_penguin]'.
[18:52:36	]C17:RCT.YELLO-08 was knocked unconscious and is bleeding out.
[18:52:36	]marta has used a context menu option with the name: ignite
[18:52:38	]C17:RCT.YELLO-08 was killed while bleeding out.
[18:52:38	]worldspawn has killed C17:RCT.YELLO-08.
[18:52:42	]C24:RL.GRID-07 exited observer at their location.
[18:52:44	]marta has used a context menu option with the name: vj_pr_npc_slay
[18:52:44	]C17:RCT.YELLO-08 has spawned a 'NPC [193][npc_vj_hlrof_penguinnest]'.
[18:52:49	]C24:RL.GRID-07 entered observer.
[18:52:50	]marta has used a context menu option with the name: vj_pr_npc_slay
[18:52:52	]C17:RCT.YELLO-08 has spawned a 'NPC [55][npc_vj_hlrof_penguin]'.
[18:52:53	]marta has used a context menu option with the name: vj_pr_npc_slay
[18:52:53	]C17:RCT.YELLO-08 has taken 10 damage from Penguin.
[18:52:55	]C17:RCT.YELLO-08 has taken 10 damage from Penguin.
[18:52:55	]C24:RL.GRID-07 exited observer at their location.
[18:52:56	]marta has used a context menu option with the name: vj_pr_npc_slay
[18:52:56	]C17:RCT.YELLO-08 has taken 10 damage from Penguin.
[18:53:00	]C24:RL.GRID-07 ran 'Equip' on item 'M4A1' (#2065)
[18:53:00	]C24:RL.GRID-07 has lost a '30rnd M4-magazine' #2205.
[18:53:01	]marta has used a context menu option with the name: vj_pr_npc_slay
[18:53:01	]C17:RCT.YELLO-08 has taken 10 damage from Penguin.
[18:53:03	]marta has used a context menu option with the name: vj_pr_npc_slay
[18:53:03	]C17:RCT.YELLO-08 has taken 10 damage from Penguin.
[18:53:08	]C17:RCT.YELLO-08 has taken 10 damage from Penguin.
[18:53:10	]C17:RCT.YELLO-08 has taken 10 damage from Penguin.
