[15:05:00	]Shane Walsh has connected.
[20:01:51	]Hilbert Ritter exited observer at their location.
[20:01:53	]Hilbert Ritter entered observer.
[20:01:53	]Hilbert Ritter exited observer at their location.
[20:01:56	]Hilbert Ritter entered observer.
[20:01:56	]Hilbert Ritter exited observer at their location.
[20:01:58	]Hilbert Ritter entered observer.
[20:01:58	]Hilbert Ritter exited observer at their location.
[20:02:00	]Hilbert Ritter entered observer.
[20:02:00	]Hilbert Ritter exited observer at their location.
[20:02:02	]Hilbert Ritter entered observer.
[20:02:03	]Hilbert Ritter exited observer at their location.
[20:02:05	]Hilbert Ritter entered observer.
[20:02:08	]Hilbert Ritter exited observer at their location.
[20:02:09	]Hilbert Ritter has taken 51 damage from worldspawn.
[20:02:09	]Hilbert Ritter entered observer.
[20:02:09	]Hilbert Ritter exited observer at their location.
[20:02:11	]Hilbert Ritter entered observer.
[20:02:12	]Hilbert Ritter exited observer at their location.
[20:02:13	]Hilbert Ritter entered observer.
[20:02:15	]Hilbert Ritter has used a context menu option with the name: ixpropviewowner
[20:02:20	]Hilbert Ritter ran SAM command 'hp' with arguments: 'Hilbert' '100'
[20:02:20	]Hilbert Ritter exited observer at their location.
[20:02:21	]Hilbert Ritter entered observer.
[20:02:21	]Hilbert Ritter exited observer at their location.
[20:02:22	]Hilbert Ritter is fully healed.
[20:02:23	]Hilbert Ritter has taken 20 damage from worldspawn.
[20:02:24	]Hilbert Ritter entered observer.
[20:02:30	]Hilbert Ritter exited observer at their location.
[20:02:33	]Hilbert Ritter entered observer.
[20:02:41	]Hilbert Ritter exited observer at their location.
[20:02:44	]Hilbert Ritter entered observer.
[20:02:45	]Hilbert Ritter exited observer at their location.
[20:02:48	]Hilbert Ritter entered observer.
[20:02:50	]Arif Sertkesen exited observer at their location.
[20:02:52	]Hilbert Ritter exited observer at their location.
[20:02:56	]Hilbert Ritter entered observer.
[20:02:59	]Hilbert Ritter exited observer at their location.
[20:02:59	]Hilbert Ritter has taken 1 damage from entityflame.
[20:02:59	]Hilbert Ritter has taken 1 damage from entityflame.
[20:02:59	]Hilbert Ritter has taken 1 damage from entityflame.
[20:03:00	]Hilbert Ritter has taken 1 damage from entityflame.
[20:03:00	]Hilbert Ritter entered observer.
[20:03:00	]Hilbert Ritter has taken 1 damage from entityflame.
[20:03:00	]Hilbert Ritter has taken 1 damage from entityflame.
[20:03:00	]Hilbert Ritter has taken 1 damage from entityflame.
[20:03:00	]Hilbert Ritter has taken 1 damage from entityflame.
[20:03:01	]Hilbert Ritter has taken 1 damage from entityflame.
[20:03:01	]Hilbert Ritter has taken 1 damage from entityflame.
[20:03:01	]Hilbert Ritter exited observer at their location.
[20:03:01	]Hilbert Ritter has taken 1 damage from entityflame.
[20:03:01	]Hilbert Ritter has taken 1 damage from entityflame.
[20:03:01	]Hilbert Ritter has taken 1 damage from entityflame.
[20:03:02	]Hilbert Ritter has taken 2 damage from Hilbert Ritter.
[20:03:02	]Hilbert Ritter entered observer.
[20:03:02	]Hilbert Ritter has taken 1 damage from entityflame.
[20:03:02	]Hilbert Ritter has taken 1 damage from entityflame.
[20:03:02	]Hilbert Ritter has taken 1 damage from entityflame.
[20:03:02	]Hilbert Ritter has taken 1 damage from entityflame.
[20:03:04	]Hilbert Ritter exited observer at their location.
[20:03:05	]Hilbert Ritter entered observer.
[20:03:09	]Hilbert Ritter exited observer at their location.
[20:03:10	]Hilbert Ritter entered observer.
[20:03:23	]Hilbert Ritter ran SAM command 'hp' with arguments: 'Hilbert' '100'
[20:03:24	]Hilbert Ritter exited observer at their location.
[20:03:27	]Hilbert Ritter is fully healed.
[20:03:38	]Hilbert Ritter has spawned 'models/props/cs_office/offcorkboarda.mdl'.
[20:03:43	]Hilbert Ritter has spawned 'models/props/cs_office/offcorkboarda.mdl'.
[20:03:43	]Arif Sertkesen entered observer.
[20:03:56	]Arif Sertkesen exited observer at their location.
[20:03:57	]Arif Sertkesen entered observer.
[20:03:58	]Arif Sertkesen exited observer at their location.
[20:03:58	]Arif Sertkesen entered observer.
[20:04:00	]Arif Sertkesen exited observer at their location.
[20:04:01	]Arif Sertkesen entered observer.
[20:04:01	]Arif Sertkesen exited observer at their location.
[20:04:02	]Arif Sertkesen entered observer.
[20:04:03	]Arif Sertkesen exited observer at their location.
[20:04:08	]Hilbert Ritter has enabled persistence for 'models/props/cs_office/offcorkboarda.mdl'.
[20:04:08	]Hilbert Ritter has used a context menu option with the name: persist
[20:04:11	]Hilbert Ritter has disabled persistence for 'models/props_interiors/corkboardverticle01.mdl'.
[20:04:11	]Hilbert Ritter has used a context menu option with the name: persist_end
[20:04:17	]Arif Sertkesen entered observer.
[20:04:17	]Arif Sertkesen exited observer at their location.
[20:04:18	]Arif Sertkesen entered observer.
[20:04:18	]Arif Sertkesen exited observer at their location.
[20:04:19	]Arif Sertkesen entered observer.
[20:04:20	]Arif Sertkesen exited observer at their location.
[20:04:20	]Arif Sertkesen entered observer.
[20:04:20	]Hilbert Ritter has enabled persistence for 'models/props_interiors/corkboardverticle01.mdl'.
[20:04:20	]Hilbert Ritter has used a context menu option with the name: persist
[20:04:20	]Arif Sertkesen exited observer at their location.
[20:04:25	]Arif Sertkesen has taken 2 damage from Arif Sertkesen.
[20:04:25	]Arif Sertkesen entered observer.
[20:04:26	]Arif Sertkesen exited observer at their location.
[20:04:26	]Arif Sertkesen has taken 2 damage from Arif Sertkesen.
[20:04:26	]Hilbert Ritter has spawned 'models/willardnetworks/posters/wn_portrait_1.mdl'.
[20:04:27	]Arif Sertkesen has taken 4 damage from Arif Sertkesen.
[20:04:27	]Arif Sertkesen has taken 6 damage from Arif Sertkesen.
[20:04:27	]Arif Sertkesen has taken 8 damage from Arif Sertkesen.
[20:04:28	]Arif Sertkesen has taken 10 damage from Arif Sertkesen.
[20:04:28	]Arif Sertkesen has taken 12 damage from Arif Sertkesen.
[20:04:28	]Arif Sertkesen entered observer.
[20:04:30	]Arif Sertkesen exited observer at their location.
[20:04:33	]Hilbert Ritter has spawned 'models/willardnetworks/posters/wn_poster_5.mdl'.
[20:04:35	]Hilbert Ritter has spawned 'models/willardnetworks/posters/wn_poster_3.mdl'.
[20:04:45	]Hilbert Ritter has used a context menu option with the name: skin
[20:04:48	]Hilbert Ritter has used a context menu option with the name: skin
[20:04:50	]Arif Sertkesen entered observer.
[20:04:50	]Hilbert Ritter has used a context menu option with the name: skin
[20:04:51	]Arif Sertkesen exited observer at their location.
[20:04:51	]Arif Sertkesen entered observer.
[20:04:52	]Arif Sertkesen exited observer at their location.
[20:04:53	]Arif Sertkesen entered observer.
[20:04:56	]Arif Sertkesen exited observer at their location.
[20:04:57	]Arif Sertkesen entered observer.
[20:05:01	]Arif Sertkesen exited observer at their location.
[20:05:04	]Arif Sertkesen has used a context menu option with the name: smuggler_edit
[20:05:06	]Hilbert Ritter has spawned 'models/willardnetworks/posters/wn_poster_1.mdl'.
[20:05:08	]Hilbert Ritter has spawned 'models/willardnetworks/posters/wn_poster_2.mdl'.
[20:05:11	]Hilbert Ritter has spawned 'models/willardnetworks/posters/wn_poster_3.mdl'.
[20:05:16	]Hilbert Ritter entered observer.
[20:05:18	]Hilbert Ritter exited observer at their location.
[20:05:18	]Hilbert Ritter entered observer.
[20:05:35	]Hilbert Ritter has used a context menu option with the name: skin
[20:05:39	]Hilbert Ritter has used a context menu option with the name: skin
[20:05:42	]Hilbert Ritter has used a context menu option with the name: skin
[20:05:45	]Hilbert Ritter has used a context menu option with the name: skin
[20:05:50	]Hilbert Ritter has spawned 'models/willardnetworks/posters/wn_poster_4.mdl'.
[20:05:54	]Hilbert Ritter has spawned 'models/willardnetworks/posters/wn_poster_3.mdl'.
[20:06:08	]Hilbert Ritter has used a context menu option with the name: skin
[20:06:12	]Hilbert Ritter has used a context menu option with the name: skin
[20:06:15	]Hilbert Ritter has used a context menu option with the name: skin
[20:06:27	]Hilbert Ritter has used a context menu option with the name: skin
[20:06:29	]Hilbert Ritter has used a context menu option with the name: skin
[20:06:34	]Hilbert Ritter has used a context menu option with the name: skin
[20:06:42	]Hilbert Ritter has used a context menu option with the name: skin
[20:06:47	]Hilbert Ritter has used a context menu option with the name: skin
[20:06:52	]Hilbert Ritter has used a context menu option with the name: skin
[20:07:35	]Hilbert Ritter has spawned 'models/willardnetworks/posters/wn_poster_5.mdl'.
[20:07:38	]Hilbert Ritter has spawned 'models/willardnetworks/posters/wn_poster_4.mdl'.
[20:07:39	]Arif Sertkesen used the 'Kaçakçı' smuggler.
[20:07:40	]Hilbert Ritter has spawned 'models/willardnetworks/posters/wn_poster_3.mdl'.
[20:07:43	]Arif Sertkesen has used a context menu option with the name: smuggler_edit
[20:07:47	]Hilbert Ritter has used a context menu option with the name: skin
[20:07:50	]Hilbert Ritter has used a context menu option with the name: skin
[20:07:54	]Hilbert Ritter has used a context menu option with the name: skin
[20:07:57	]Hilbert Ritter has used a context menu option with the name: skin
[20:08:14	]Hilbert Ritter has spawned 'models/willardnetworks/posters/wn_poster_3.mdl'.
[20:08:26	]Hilbert Ritter has used a context menu option with the name: skin
[20:08:30	]Hilbert Ritter has used a context menu option with the name: skin
[20:08:33	]Hilbert Ritter has used a context menu option with the name: skin
[20:08:35	]Hilbert Ritter has used a context menu option with the name: skin
[20:08:38	]Hilbert Ritter has used a context menu option with the name: skin
[20:08:41	]Hilbert Ritter has used a context menu option with the name: skin
[20:08:44	]Hilbert Ritter has used a context menu option with the name: skin
[20:08:47	]Hilbert Ritter has used a context menu option with the name: skin
[20:08:54	]Hilbert Ritter has used a context menu option with the name: skin
[20:08:57	]Hilbert Ritter has used a context menu option with the name: skin
[20:09:01	]Arif Sertkesen entered observer.
[20:09:01	]Arif Sertkesen exited observer at their location.
[20:09:01	]Hilbert Ritter has used a context menu option with the name: skin
[20:09:01	]Arif Sertkesen entered observer.
[20:09:03	]Arif Sertkesen exited observer at their location.
[20:09:03	]Arif Sertkesen entered observer.
[20:09:14	]Hilbert Ritter has used a context menu option with the name: skin
[20:09:17	]Hilbert Ritter has used a context menu option with the name: skin
[20:09:22	]Hilbert Ritter has used a context menu option with the name: skin
[20:09:30	]Hilbert Ritter has used a context menu option with the name: skin
[20:09:33	]Hilbert Ritter has used a context menu option with the name: skin
[20:09:35	]Arif Sertkesen exited observer at their location.
[20:09:36	]Arif Sertkesen has spawned a fab_fish.
[20:09:38	]Hilbert Ritter has used a context menu option with the name: skin
[20:09:39	]Arif Sertkesen ran 'take' on item 'Salmon Steak' (#68239)
[20:09:39	]Arif Sertkesen has gained a 'Salmon Steak' #68239.
[20:09:43	]Hilbert Ritter has used a context menu option with the name: skin
[20:09:47	]Arif Sertkesen ran 'Consume' on item 'Salmon Steak' (#68239)
[20:09:47	]Arif Sertkesen has updated their Zeka long boost target to 2 (current : 3).
[20:09:47	]Arif Sertkesen has wasted a level 3 long boost in Algı (current: 4; target: 5).
[20:09:51	]Hilbert Ritter has used a context menu option with the name: skin
[20:09:51	]Arif Sertkesen has spawned a baking_sweetroll.
[20:09:55	]Hilbert Ritter has used a context menu option with the name: skin
[20:09:56	]Arif Sertkesen ran 'Consume' on item 'Tatlı Sarma' (#68240)
[20:09:56	]Arif Sertkesen has gained a level 5 long boost in Çeviklik.
[20:09:56	]Arif Sertkesen has wasted a level 3 long boost in Algı (current: 4; target: 5).
[20:10:03	]Hilbert Ritter has used a context menu option with the name: skin
[20:10:04	]Arif Sertkesen has spawned a drink_proc_beer.
[20:10:08	]Hilbert Ritter has used a context menu option with the name: skin
[20:10:09	]Arif Sertkesen ran 'Consume' on item 'Yapay Bira' (#68241)
[20:10:09	]Arif Sertkesen has gained a 'Boş Bira Şişesi' #68242.
[20:10:13	]Arif Sertkesen has given himself a drink_vodka.
[20:10:13	]Arif Sertkesen has gained a 'Votka' #68243.
[20:10:19	]Arif Sertkesen ran 'Consume' on item 'Votka' (#68243)
[20:10:19	]Arif Sertkesen has gained a level -2 long boost in Güç.
[20:10:19	]Arif Sertkesen has wasted a level 4 long boost in Çeviklik (current: 0; target: 5).
[20:10:19	]Hilbert Ritter exited observer at their location.
[20:10:21	]Hilbert Ritter entered observer.
[20:10:26	]Arif Sertkesen has used a context menu option with the name: remove
[20:10:31	]Hilbert Ritter has used a context menu option with the name: skin
[20:10:36	]Arif Sertkesen has given himself a drink_milk.
[20:10:36	]Arif Sertkesen has gained a 'Süt İkamesi' #68245.
[20:10:40	]Arif Sertkesen ran 'Consume' on item 'Süt İkamesi' (#68245)
[20:10:43	]Arif Sertkesen entered observer.
[20:10:47	]Arif Sertkesen exited observer at their location.
[20:10:58	]Hilbert Ritter has used a context menu option with the name: skin
[20:11:02	]Hilbert Ritter has used a context menu option with the name: skin
[20:11:05	]Arif Sertkesen entered observer.
[20:11:05	]Hilbert Ritter has used a context menu option with the name: skin
[20:11:08	]Arif Sertkesen exited observer at their location.
[20:11:09	]Arif Sertkesen entered observer.
[20:11:10	]Arif Sertkesen exited observer at their location.
[20:11:10	]Arif Sertkesen entered observer.
[20:11:11	]Arif Sertkesen exited observer at their location.
[20:11:15	]Arif Sertkesen entered observer.
[20:11:19	]Arif Sertkesen exited observer at their location.
[20:11:19	]Arif Sertkesen entered observer.
[20:11:21	]Arif Sertkesen exited observer at their location.
[20:12:13	]Arif Sertkesen has gained level 22 in the Hız skill.
[20:12:21	]Arif Sertkesen entered observer.
[20:12:21	]Arif Sertkesen exited observer at their location.
[20:12:25	]Arif Sertkesen entered observer.
[20:12:26	]Arif Sertkesen has given himself a pickled_leech.
[20:12:26	]Arif Sertkesen has gained a 'Sülük Turşusu' #68247.
[20:12:31	]Arif Sertkesen ran 'Consume' on item 'Sülük Turşusu' (#68247)
[20:12:31	]Arif Sertkesen has wasted a level 1 long boost in Çeviklik (current: 0; target: 5).
[20:12:31	]Arif Sertkesen has wasted a level 2 long boost in Algı (current: 4; target: 5).
[20:12:35	]Arif Sertkesen has given himself a food_peanuts.
[20:12:35	]Arif Sertkesen has gained a 'Tuzlu Yer Fıstığı' #68248.
[20:12:42	]Arif Sertkesen ran 'Consume' on item 'Tuzlu Yer Fıstığı' (#68248)
[20:12:47	]Arif Sertkesen exited observer at their location.
[20:12:49	]Arif Sertkesen has given himself a drink_bobultra.
[20:12:49	]Arif Sertkesen has gained a 'Soda Bob Ultra Nükleer Mega Prime Enerji' #68250.
[20:12:56	]Hilbert Ritter exited observer at their location.
[20:12:56	]Arif Sertkesen ran 'Consume' on item 'Soda Bob Ultra Nükleer Mega Prime Enerji' (#68250)
[20:12:56	]Arif Sertkesen has wasted a level 5 long boost in Çeviklik (current: 0; target: 5).
[20:12:56	]Arif Sertkesen has gained a level 5 long boost in Zeka.
[20:12:56	]Arif Sertkesen has wasted a level 5 long boost in Algı (current: 4; target: 5).
[20:12:59	]Hilbert Ritter has used a context menu option with the name: remove
[20:13:01	]Hilbert Ritter has used a context menu option with the name: remove
[20:13:03	]Hilbert Ritter has used a context menu option with the name: remove
[20:13:04	]Hilbert Ritter has used a context menu option with the name: remove
[20:13:05	]Hilbert Ritter has used a context menu option with the name: remove
[20:13:06	]Hilbert Ritter entered observer.
[20:13:06	]Mersa has connected.
[20:13:08	]Hilbert Ritter exited observer at their location.
[20:13:08	]Hilbert Ritter entered observer.
[20:13:19	]Hilbert Ritter exited observer at their location.
[20:13:22	]Hilbert Ritter entered observer.
[20:13:36	]Hilbert Ritter exited observer at their location.
[20:13:36	]Hilbert Ritter entered observer.
[20:13:37	]Hilbert Ritter exited observer at their location.
[20:13:39	]Hilbert Ritter entered observer.
[20:13:39	]Hilbert Ritter exited observer at their location.
[20:13:40	]Hilbert Ritter entered observer.
[20:13:41	]Hilbert Ritter exited observer at their location.
[20:13:42	]Hilbert Ritter entered observer.
[20:13:42	]Hilbert Ritter exited observer at their location.
[20:13:44	]Hilbert Ritter entered observer.
[20:13:44	]Hilbert Ritter exited observer at their location.
[20:13:45	]Hilbert Ritter entered observer.
[20:13:47	]Arif Sertkesen entered observer.
[20:13:55	]Arif Sertkesen exited observer at their location.
[20:14:05	]Arif Sertkesen entered observer.
[20:14:06	]Hilbert Ritter exited observer at their location.
[20:14:06	]Arif Sertkesen exited observer at their location.
[20:14:07	]Arif Sertkesen entered observer.
[20:14:07	]Hilbert Ritter entered observer.
[20:14:08	]Arif Sertkesen exited observer at their location.
[20:14:39	]Hilbert Ritter exited observer at their location.
[20:14:40	]Hilbert Ritter entered observer.
[20:14:49	]Hilbert Ritter exited observer at their location.
[20:14:49	]Hilbert Ritter entered observer.
[20:14:52	]Hilbert Ritter exited observer at their location.
[20:14:54	]Hilbert Ritter entered observer.
[20:15:14	]Hilbert Ritter exited observer at their location.
[20:15:23	]Hilbert Ritter entered observer.
[20:15:29	]Hilbert Ritter exited observer at their location.
[20:15:30	]Arif Sertkesen entered observer.
[20:15:30	]Hilbert Ritter entered observer.
[20:15:31	]Arif Sertkesen exited observer at their location.
[20:15:31	]Hilbert Ritter exited observer at their location.
[20:16:01	]Hilbert Ritter entered observer.
[20:16:04	]Arif Sertkesen entered observer.
[20:16:06	]Arif Sertkesen exited observer at their location.
[20:16:06	]Arif Sertkesen entered observer.
[20:16:07	]Arif Sertkesen exited observer at their location.
[20:16:07	]Arif Sertkesen entered observer.
[20:16:20	]Hilbert Ritter exited observer at their location.
[20:16:29	]Mersa loaded the character 'Mark Zanburg'
[20:16:33	]Hilbert Ritter entered observer.
[20:16:52	]Hilbert Ritter has used a context menu option with the name: door_lockunlock
[20:16:57	]Arif Sertkesen exited observer at their location.
[20:17:02	]Hilbert Ritter exited observer at their location.
[20:17:16	]Victorian loaded the character 'C24:RCT.YELLO-53'
[20:17:19	]DavşanAbi loaded the character 'C45:i1.HELIX-12'
[20:17:24	]C45:i1.HELIX-12 is fully healed.
[20:17:52	][IC] Mark Zanburg: D.
[20:18:30	]C45:i1.HELIX-12 has spawned 'models/hunter/plates/plate1x7.mdl'.
[20:18:50	]C45:i1.HELIX-12 has spawned 'models/hunter/plates/plate075x2.mdl'.
[20:18:51	]C24:RCT.YELLO-53 entered observer.
[20:18:51	]C45:i1.HELIX-12 has spawned 'models/hunter/plates/plate075x105.mdl'.
[20:18:55	]C45:i1.HELIX-12 has spawned 'models/hunter/plates/plate150.mdl'.
[20:18:58	]C45:i1.HELIX-12 has spawned 'models/hunter/plates/plate125.mdl'.
[20:19:00	]C45:i1.HELIX-12 has spawned 'models/hunter/plates/plate150.mdl'.
[20:19:00	]C24:RCT.YELLO-53 exited observer at their location.
[20:19:05	]C45:i1.HELIX-12 entered observer.
[20:19:08	]C45:i1.HELIX-12 exited observer at their location.
[20:19:15	]C45:i1.HELIX-12 has spawned 'models/hunter/plates/plate125.mdl'.
[20:19:26	][IC] C24:RCT.YELLO-53: <:: Birim görev başında; 10-8. ::>
[20:19:29	]C24:RCT.YELLO-53 entered observer.
[20:19:30	]C45:i1.HELIX-12 has fired a toolgun with the name: material
[20:19:35	]C45:i1.HELIX-12 has enabled persistence for 'models/hunter/plates/plate125.mdl'.
[20:19:35	]C45:i1.HELIX-12 has used a context menu option with the name: persist
[20:19:43	]C24:RCT.YELLO-53 exited observer at their location.
[20:19:48	]C24:RCT.YELLO-53 used command '/ActStand 4'.
[20:19:56	]C24:RCT.YELLO-53 used command '/ActStand 4'.
[20:20:01	]C45:i1.HELIX-12 entered observer.
[20:20:03	]C45:i1.HELIX-12 exited observer at their location.
[20:20:06	]C45:i1.HELIX-12 entered observer.
[20:20:06	]C24:RCT.YELLO-53 used command '/ActStand 4'.
[20:20:15	]C24:RCT.YELLO-53 used command '/ActStand 3'.
[20:20:19	]C24:RCT.YELLO-53 used command '/ActStand 5'.
[20:20:22	]C45:i1.HELIX-12 exited observer at their location.
[20:20:25	]C24:RCT.YELLO-53 entered observer.
[20:20:30	]C45:i1.HELIX-12 destroyed a 'Boş Süt Kartonu' #68246.
[20:20:36	]C24:RCT.YELLO-53 exited observer at their location.
[20:20:41	]Enistein has connected.
[20:20:50	]C45:i1.HELIX-12 entered observer.
[20:20:59	]C24:RCT.YELLO-53 has used a context menu option with the name: wncontainer_checkowner
[20:21:26	]Enistein loaded the character 'Theodore Abernathy'
[20:21:29	]Theodore Abernathy entered observer.
[20:21:33	]C24:RCT.YELLO-53 entered observer.
[20:21:42	]Theodore Abernathy has fired a toolgun with the name: advdupe2
[20:21:42	]Theodore Abernathy has spawned a 'Entity [3591][ix_advancedcontainer]'.
[20:21:42	]Theodore Abernathy has spawned a 'Entity [3668][ix_basiccontainer]'.
[20:21:42	]Theodore Abernathy has spawned 'models/props_outercanals/buildings/building1.mdl'.
[20:21:42	]Theodore Abernathy has spawned a 'Entity [3708][ix_wncontainer]'.
[20:21:42	]Theodore Abernathy has spawned a 'Entity [3712][ix_basiccontainer]'.
[20:21:42	]Theodore Abernathy has spawned 'models/props_junk/trashdumpster02.mdl'.
[20:21:42	]Theodore Abernathy has spawned 'models/props_outercanals/buildings/building4.mdl'.
[20:21:42	]Theodore Abernathy has spawned 'models/props_outercanals/buildings/building5.mdl'.
[20:21:43	]C24:RCT.YELLO-53 has spawned a 'NPC [3849][npc_zombie]'.
[20:21:46	]C24:RCT.YELLO-53 has spawned a 'NPC [3849][npc_headcrab]'.
[20:21:56	][IC] Mark Zanburg: Sonunda değişim havada!
[20:22:01	]C24:RCT.YELLO-53 has spawned a 'NPC [3849][npc_headcrab]'.
[20:22:03	]C24:RCT.YELLO-53 exited observer at their location.
[20:22:04	]C24:RCT.YELLO-53 entered observer.
[20:22:05	]Theodore Abernathy has used a context menu option with the name: remove
[20:22:06	]Theodore Abernathy has used a context menu option with the name: remove
[20:22:08	]Mark Zanburg has taken 5 damage from npc_headcrab.
[20:22:11	]Theodore Abernathy used command '/CreateLootContainerSpawn Basic'.
[20:22:16	]C24:RCT.YELLO-53 exited observer at their location.
[20:22:17	]Theodore Abernathy used command '/CreateLootContainerSpawn Basic'.
[20:22:23	]C45:i1.HELIX-12 has enabled persistence for 'models/props_outercanals/buildings/building5.mdl'.
[20:22:23	]C45:i1.HELIX-12 has used a context menu option with the name: persist
[20:22:24	]C45:i1.HELIX-12 has enabled persistence for 'models/props_outercanals/buildings/building1.mdl'.
[20:22:24	]C45:i1.HELIX-12 has used a context menu option with the name: persist
[20:22:25	]C45:i1.HELIX-12 has enabled persistence for 'models/props_outercanals/buildings/building4.mdl'.
[20:22:25	]C45:i1.HELIX-12 has used a context menu option with the name: persist
[20:22:26	]Theodore Abernathy has used a context menu option with the name: remove
[20:22:28	]C24:RCT.YELLO-53 has taken 5 damage from npc_headcrab.
[20:22:30	]Theodore Abernathy used command '/CreateLootContainerSpawn Advanced'.
[20:22:31	]C24:RCT.YELLO-53 has hit npc_headcrab dealing 8 damage (CritChance was 0.95).
[20:22:44	]C45:i1.HELIX-12 exited observer at their location.
[20:22:49	][ME] Mark Zanburg: Kişi titriyor.
[20:23:06	]C45:i1.HELIX-12 has used a context menu option with the name: smuggler_edit
[20:23:17	]Theodore Abernathy has spawned 'models/props_junk/iBeam01a.mdl'.
[20:23:25	]Theodore Abernathy has spawned 'models/props_junk/TrafficCone001a.mdl'.
[20:23:35	]Theodore Abernathy has spawned 'models/props_wasteland/kitchen_shelf002a.mdl'.
[20:23:42	]Theodore Abernathy has used a context menu option with the name: remove
[20:23:44	]C24:RCT.YELLO-53 entered observer.
[20:23:47	]Mark Zanburg used command '/ActSit'.
[20:23:50	]C24:RCT.YELLO-53 exited observer at their location.
[20:23:51	]Theodore Abernathy has spawned 'models/props_junk/harpoon002a.mdl'.
[20:23:57	]Victorian loaded the character 'Hilbert Ritter'
[20:24:03	][IC] Mark Zanburg: Bu pek iyi görünmüyor.
[20:24:04	]Hilbert Ritter entered observer.
[20:24:07	]Theodore Abernathy has spawned 'models/props_junk/MetalBucket02a.mdl'.
[20:24:08	]Theodore Abernathy has spawned 'models/props_junk/MetalBucket01a.mdl'.
[20:24:11	]Theodore Abernathy has spawned 'models/props_junk/MetalBucket01a.mdl'.
[20:24:18	]Theodore Abernathy has spawned 'models/props_junk/MetalBucket01a.mdl'.
[20:24:25	][IC] Mark Zanburg: Bunu hak etmek için ne yaptım?
[20:24:26	]Theodore Abernathy has used a context menu option with the name: collision_off
[20:24:28	]Mark Zanburg used command '/ExitAct'.
[20:24:32	]Theodore Abernathy has used a context menu option with the name: remove
[20:24:33	]Theodore Abernathy has used a context menu option with the name: collision_off
[20:24:35	]Theodore Abernathy has spawned 'models/props_junk/MetalBucket01a.mdl'.
[20:24:46	][IC] Mark Zanburg: Artık rüya görmüyorum.
[20:24:48	]Hilbert Ritter used command '/Event Şehrin göbeğinde yer alan Plazadaki Tele-Ekranlar bir bir harekete geçiyor, etrafta merak yaratan bir ortam yaratıyor'.
[20:24:53	]C45:i1.HELIX-12 entered observer.
[20:24:57	]C45:i1.HELIX-12 exited observer at their location.
[20:24:58	]C45:i1.HELIX-12 entered observer.
[20:25:03	][IC] Mark Zanburg: Eğer bunun acıttığını söylemeye cesaret edersen seni öldürürüm.
[20:25:07	]Theodore Abernathy has used a context menu option with the name: collision_on
[20:25:11	]C45:i1.HELIX-12 exited observer at their location.
[20:25:14	]Hilbert Ritter exited observer at their location.
[20:25:15	]C45:i1.HELIX-12 entered observer.
[20:25:16	]Theodore Abernathy has spawned 'models/props_junk/plasticbucket001a.mdl'.
[20:25:17	]C45:i1.HELIX-12 exited observer at their location.
[20:25:18	][IC] Mark Zanburg: Vay, Déjà vu.
[20:25:20	]Theodore Abernathy has spawned 'models/props_junk/CinderBlock01a.mdl'.
[20:25:21	]C45:i1.HELIX-12 entered observer.
[20:25:24	]Theodore Abernathy has spawned 'models/props_junk/CinderBlock01a.mdl'.
[20:25:37	][IC] Mark Zanburg: Chesse.
[20:25:37	]Theodore Abernathy has fired a toolgun with the name: sh_persist
[20:25:37	]Theodore Abernathy has enabled persistence for 'models/props_junk/cinderblock01a.mdl'.
[20:25:38	]Theodore Abernathy has fired a toolgun with the name: sh_persist
[20:25:38	]Theodore Abernathy has enabled persistence for 'models/props_junk/cinderblock01a.mdl'.
[20:25:39	]Theodore Abernathy has fired a toolgun with the name: sh_persist
[20:25:39	]Theodore Abernathy has enabled persistence for 'models/props_junk/ibeam01a.mdl'.
[20:25:39	][IC] Mark Zanburg: Chese.
[20:25:40	]Theodore Abernathy has fired a toolgun with the name: sh_persist
[20:25:40	]Theodore Abernathy has enabled persistence for 'models/props_junk/harpoon002a.mdl'.
[20:25:42	]Theodore Abernathy has fired a toolgun with the name: sh_persist
[20:25:42	]Theodore Abernathy has enabled persistence for 'models/props_junk/metalbucket01a.mdl'.
[20:25:43	]Theodore Abernathy has fired a toolgun with the name: sh_persist
[20:25:43	]Theodore Abernathy has enabled persistence for 'models/props_junk/metalbucket02a.mdl'.
[20:25:44	]Theodore Abernathy has fired a toolgun with the name: sh_persist
[20:25:44	]Theodore Abernathy has enabled persistence for 'models/props_junk/trafficcone001a.mdl'.
[20:25:51	]Theodore Abernathy has fired a toolgun with the name: creator
[20:25:51	]Theodore Abernathy has spawned 'models/props_c17/oildrum001.mdl'.
[20:25:52	]Theodore Abernathy has fired a toolgun with the name: creator
[20:25:52	]Theodore Abernathy has spawned 'models/props_c17/oildrum001.mdl'.
[20:25:56	]Theodore Abernathy has fired a toolgun with the name: creator
[20:25:56	]Theodore Abernathy has spawned 'models/props_c17/oildrum001.mdl'.
[20:25:57	]Theodore Abernathy has fired a toolgun with the name: creator
[20:25:57	]Theodore Abernathy has spawned 'models/props_c17/oildrum001.mdl'.
[20:26:02	][IC] Mark Zanburg: Ohh.
[20:26:16	]Hilbert Ritter used command '/Event Yeşil takım elbiseli bir adam gözükmekte.'.
[20:26:21	][IC] Mark Zanburg: Yakında yola çıkacak mıyız?
[20:26:23	]C45:i1.HELIX-12 exited observer at their location.
