[00:58:30	]Szaliwun has connected.
[20:23:19	]C24:i5.JURY-5 has lost a 'Magazynek do USP 17rnd' #32146.
[20:23:27	][IC] C24:i5.UNION-6: <:: ...przecież nikogo nie zabiłem...? ::>
[20:23:30	]Pozytyw exited observer at their location.
[20:23:34	]C24:i5.UNION-6 used command '/ToggleRaise'.
[20:23:38	][IC] C24:i5.UNION-6: <:: Odejdź. ::>
[20:23:46	]Pozytyw is admin-searching C24:i5.UNION-6's inventory.
[20:23:46	]Pozytyw has used a context menu option with the name: ixviewinventory
[20:23:47	][IC] C24:i5.UNION-6: <:: Ostatnie ostrzeżenie! ::>
[20:23:47	]Pozytyw ran 'removeMag' on item 'USP-45' (#27869)
[20:23:47	]C24:i5.UNION-6 has gained a 'Magazynek do USP 17rnd' #27881.
[20:23:49	]Pozytyw has closed C24:i5.UNION-6's inventory.
[20:24:05	]Pozytyw is admin-searching C24:i5.UNION-6's inventory.
[20:24:05	]Pozytyw has used a context menu option with the name: ixviewinventory
[20:24:06	]Pozytyw has gained a 'Magazynek do USP 17rnd' #27881 from a container with the name 'C24:i5.UNION-6's inventory' #1962.
[20:24:08	]Pozytyw has closed C24:i5.UNION-6's inventory.
[20:24:10	][ME] C24:i5.UNION-6: schował kabury i znienacka zamachnął się na-prędko odpiętą pałką, by zdzielić indywiduala w głowę.
[20:24:11	]Pozytyw has gained a 'Magazynek do USP 17rnd' #27883 from a container with the name 'C24:i5.UNION-6's equip inventory' #1965.
[20:24:12	]Pozytyw has gained a 'Magazynek do USP 17rnd' #27878 from a container with the name 'C24:i5.UNION-6's equip inventory' #1965.
[20:24:13	]Pozytyw has gained a 'Magazynek do USP 17rnd' #27880 from a container with the name 'C24:i5.UNION-6's equip inventory' #1965.
[20:24:15	]C24:i5.UNION-6 used command '/ToggleRaise'.
[20:24:19	]Pozytyw entered observer.
[20:24:23	]Damien Richardson ran 'take' on item 'Pusty słoik' (#31484)
[20:24:23	]Damien Richardson has gained a 'Pusty słoik' #31484.
[20:24:23	]Pozytyw exited observer at their location.
[20:24:24	]Acair Arlet nie jest już AFK. Całkowity czas spędzony AFK:  380
[20:24:27	]Damien Richardson ran 'take' on item 'Donica' (#31998)
[20:24:27	]Damien Richardson has gained a 'Donica' #31998.
[20:24:31	][IC] C24:i5.UNION-6: <:: Nie. Podchodź. ::>
[20:24:31	]Pozytyw is admin-searching C24:i5.UNION-6's inventory.
[20:24:31	]Pozytyw has used a context menu option with the name: ixviewinventory
[20:24:33	]Damien Richardson ran 'take' on item 'Pusta ampułka regeneracyjna' (#31665)
[20:24:33	]Damien Richardson has gained a 'Pusta ampułka regeneracyjna' #31665.
[20:24:35	]Damien Richardson ran 'take' on item 'Pusta ampułka regeneracyjna' (#31563)
[20:24:35	]Damien Richardson has gained a 'Pusta ampułka regeneracyjna' #31563.
[20:24:38	]Pozytyw ran 'drop' on item 'USP-45' (#27869)
[20:24:38	]C24:i5.UNION-6 has lost a 'USP-45' #27869.
[20:24:40	]Pozytyw has closed C24:i5.UNION-6's inventory.
[20:24:43	]Pozytyw ran 'take' on item 'USP-45' (#27869)
[20:24:43	]Pozytyw has gained a 'USP-45' #27869.
[20:24:46	]Pozytyw ran 'Equip' on item 'USP-45' (#27869)
[20:24:46	]Pozytyw has lost a 'Magazynek do USP 17rnd' #27883.
[20:24:47	]Damien Richardson has performed the 'Wytwórz Rozłóż pusty słoik' action, gaining 20 experience in crafting.
[20:24:47	]Damien Richardson has gained a 'Plastik' #32240.
[20:24:49	]Damien Richardson has performed the 'Wytwórz Rozłóż pustą ampułkę leczniczą' action, gaining 20 experience in crafting.
[20:24:49	]Damien Richardson has gained a 'Kawałki szkła' #32241.
[20:24:50	][IC] C24:i5.UNION-6: <:: Huh-. ::>
[20:24:51	]Damien Richardson has performed the 'Wytwórz Rozłóż pustą ampułkę leczniczą' action, gaining 20 experience in crafting.
[20:24:54	]Damien Richardson has performed the 'Wytwórz Rozłóż doniczkę' action, gaining 40 experience in crafting.
[20:24:56	][IC] C24:i5.UNION-6: <:: ... ::>
[20:25:14	]Damien Richardson opened the 'Kosz' #247 container.
[20:25:16	]Damien Richardson ran 'combine' on item 'Kawałki szkła' (#32228)
[20:25:18	]Damien Richardson ran 'combine' on item 'Plastik' (#32223)
[20:25:19	]Damien Richardson closed the 'Kosz' #247 container.
[20:25:20	][ME] C24:i5.UNION-6: nie zniżając dłoni z pałk, sprawdził powoli kaburę.
[20:25:26	][IT] Pozytyw: Brak pistoletu
[20:25:30	][IC] C24:i5.UNION-6: <:: ... ::>
[20:25:36	]Pozytyw has gained a 'Magazynek do USP 17rnd' #27883.
[20:25:36	]Pozytyw has lost a 'Magazynek do USP 17rnd' #27881.
[20:26:06	][ME] C24:i5.UNION-6: powoli wyłączył elektryczność z pałki, rzucił ją i podniósł powoli ręce w górę.
[20:26:09	]C24:i5.UNION-6 ran 'drop' on item 'Stunstick' (#27870)
[20:26:09	]C24:i5.UNION-6 has lost a 'Stunstick' #27870.
[20:26:15	]C24:i5.UNION-6 used command '/ActArrest 2'.
[20:26:16	]C24:i5.UNION-6 used command '/ExitAct'.
[20:26:23	]Pozytyw ran 'take' on item 'Stunstick' (#27870)
[20:26:23	]Pozytyw has gained a 'Stunstick' #27870.
[20:26:33	][ME] C24:i5.UNION-6: nawet zniżył się powoli na kolana, nadal mając ręce w górze. "<:: Nie rób nic pochobnego. ::>"
[20:26:34	]Damien Richardson used command '/ActSit 3'.
[20:26:36	]Damien Richardson used command '/ExitAct'.
[20:26:38	]C24:i5.UNION-6 used command '/ActArrest 2'.
[20:26:41	]Damien Richardson used command '/ActSit 3'.
[20:26:44	]Damien Richardson used command '/ExitAct'.
[20:26:48	]C24:i5.JURY-5 has gained a 'Magazynek do USP 17rnd' #32146.
[20:26:48	]C24:i5.JURY-5 has lost a 'Magazynek do USP 17rnd' #32147.
[20:26:49	]Damien Richardson used command '/ActSit 3'.
[20:26:56	][IC] C24:i5.UNION-6: <:: ...nie. ::>
[20:27:31	][ME] C24:i5.UNION-6: milczał, nic nie mówiąc.
[20:27:45	][IC] C24:i5.UNION-6: <:: ...Moja...wina... ::>
[20:28:00	][IC] C24:i5.UNION-6: <:: . . . ::>
[20:28:13	][IC] C24:i5.UNION-6: <:: ...nie. ::>
[20:28:32	][IC] C24:i5.UNION-6: <:: ...Niech zgadnę... ::>
[20:28:35	][IC] C24:i5.UNION-6: <:: Śmierć. ::>
[20:29:00	][IC] C24:i5.UNION-6: <:: ...nie. ::>
[20:29:02	][IC] C24:i5.UNION-6: <:: Nie. ::>
[20:29:09	][IC] C24:i5.UNION-6: <:: N-Nie, n-. ::>
[20:29:12	][IC] C24:i5.UNION-6: <:: Nie rób tego-! ::>
[20:29:24	]Acair Arlet przeszedł w tryb AFK.
[20:29:55	][ME] C24:i5.UNION-6: zaczął się trząść, pod wpływem kulminacji stresu i strachu.
[20:30:22	][IC] C24:i5.UNION-6: <:: ...C-C-Co...n-niby...? ::>
[20:30:44	][IC] C24:i5.UNION-6: <:: ...Czyli...zabij więcej...by mieć spokój...co? ::>
[20:31:02	][ME] C24:i5.UNION-6: wstanął powoli patrząc szkieletowi w twarz.
[20:31:04	]C24:i5.UNION-6 used command '/ExitAct'.
[20:31:10	][IC] C24:i5.UNION-6: <:: Chrzań się. ::>
[20:31:23	]Pozytyw entered observer.
[20:31:32	]C24:i5.UNION-6 used command '/CP chociaż byś broń oddał a nie'.
[20:31:36	]Pozytyw is admin-searching C24:i5.UNION-6's inventory.
[20:31:36	]Pozytyw has used a context menu option with the name: ixviewinventory
[20:31:40	]Pozytyw ran 'EquipUn' on item 'USP-45' (#27869)
[20:31:40	]Pozytyw has gained a 'Magazynek do USP 17rnd' #27881.
[20:31:41	]C24:i5.UNION-6 has gained a 'USP-45' #27869.
[20:31:41	]Pozytyw has transferred a 'USP-45' #27869 to a container with the name 'C24:i5.UNION-6's inventory' #1962.
[20:31:41	]C24:i5.UNION-6 has gained a 'Magazynek do USP 17rnd' #27883.
[20:31:41	]Pozytyw has transferred a 'Magazynek do USP 17rnd' #27883 to a container with the name 'C24:i5.UNION-6's inventory' #1962.
[20:31:43	]C24:i5.UNION-6 has gained a 'Magazynek do USP 17rnd' #27881.
[20:31:43	]Pozytyw has transferred a 'Magazynek do USP 17rnd' #27881 to a container with the name 'C24:i5.UNION-6's inventory' #1962.
[20:31:44	]C24:i5.UNION-6 has gained a 'Magazynek do USP 17rnd' #27878.
[20:31:44	]Pozytyw has transferred a 'Magazynek do USP 17rnd' #27878 to a container with the name 'C24:i5.UNION-6's inventory' #1962.
[20:31:45	]C24:i5.UNION-6 has gained a 'Magazynek do USP 17rnd' #27880.
[20:31:45	]Pozytyw has transferred a 'Magazynek do USP 17rnd' #27880 to a container with the name 'C24:i5.UNION-6's inventory' #1962.
[20:31:47	]Pozytyw has closed C24:i5.UNION-6's inventory.
[20:32:03	][IT] Pozytyw: Jednostka zaczeła przytomnieć, przed sobą widzi Victory Square
[20:32:03	]C24:i5.UNION-6 ran 'clearChamber' on item 'USP-45' (#27869)
[20:32:03	]C24:i5.UNION-6 has gained a 'Amunicja kalibru 9mm' #32242.
[20:32:07	]Pozytyw ran SAM command 'return' with arguments: 'union'
[20:32:11	]C24:i5.UNION-6 used command '/CP jeszcze pałka'.
[20:32:22	]Pozytyw ran SAM command 'bring' with arguments: 'union'
[20:32:25	]Pozytyw ran 'drop' on item 'Stunstick' (#27870)
[20:32:25	]Pozytyw has lost a 'Stunstick' #27870.
[20:32:34	]C24:i5.UNION-6 ran 'take' on item 'Stunstick' (#27870)
[20:32:34	]C24:i5.UNION-6 has gained a 'Stunstick' #27870.
[20:33:12	][ME] C24:i5.UNION-6: mrugnął parę razy, jako iż już kontaktował ze światem zewnętrznym. Nie widział tego durnego szkieleta...tylko...gdzie on...?
[20:33:14	][IC] C24:i5.UNION-6: <:: ...khm. ::>
[20:33:16	]C24:i5.UNION-6 ran 'Equip' on item 'Stunstick' (#27870)
[20:33:17	]C24:i5.UNION-6 ran 'Equip' on item 'USP-45' (#27869)
[20:33:31	][IT] Pozytyw: Omamy go zostawiły, no... Na pewną chwilę.
[20:33:34	]Acair Arlet nie jest już AFK. Całkowity czas spędzony AFK:  545
[20:33:48	]Damien Richardson przeszedł w tryb AFK.
[20:33:50	]C24:i5.UNION-6 used command '/PM Pozytyw wgl dać ci na dm co mu się thus far stało?'.
[20:33:59	]Pozytyw used command '/PM union ok'.
[20:34:09	]Pozytyw exited observer at their location.
[20:34:13	]Pozytyw entered observer.
[20:34:18	]Damien Richardson nie jest już AFK. Całkowity czas spędzony AFK:  325
[20:34:36	]Pozytyw has fired a toolgun with the name: remover
[20:34:37	]Pozytyw has fired a toolgun with the name: remover
[20:34:37	]Pozytyw has fired a toolgun with the name: remover
[20:34:37	]Pozytyw has fired a toolgun with the name: remover
[20:34:37	]Pozytyw has fired a toolgun with the name: remover
[20:34:37	]Pozytyw has fired a toolgun with the name: remover
[20:34:37	]Pozytyw has fired a toolgun with the name: remover
[20:34:38	]Pozytyw has fired a toolgun with the name: remover
[20:34:38	]Pozytyw has fired a toolgun with the name: remover
[20:34:38	]Pozytyw has fired a toolgun with the name: remover
[20:34:38	]Pozytyw has fired a toolgun with the name: remover
[20:34:38	]Pozytyw has fired a toolgun with the name: remover
[20:34:39	]Pozytyw has fired a toolgun with the name: remover
[20:34:39	]Pozytyw has fired a toolgun with the name: remover
[20:34:39	]Pozytyw has fired a toolgun with the name: remover
[20:34:39	]Pozytyw has fired a toolgun with the name: remover
[20:34:39	]Pozytyw has fired a toolgun with the name: remover
[20:35:00	]C24:i5.JURY-5 used command '/CP ja ide narazie bo city skylines 2 wzywa mnie'.
[20:35:02	]Mensu (STEAM_0:0:31675788) has disconnected.
[20:35:24	]Acair Arlet used command '/UnStuck'.
[20:35:49	]Pozytyw exited observer at their location.
[20:35:50	]Pozytyw entered observer.
[20:35:57	]Pozytyw exited observer at their location.
[20:36:00	]C24:i5.UNION-6 has lost a 'Magazynek do USP 17rnd' #27883.
[20:36:01	]Acair Arlet used command ' /UnStuck powodem do korzystania z niego było: Jestem w czymś co chyba jest teksturami mapy'.
[20:36:02	]Pozytyw entered observer.
[20:36:03	]C24:i5.UNION-6 has gained a 'Magazynek do USP 17rnd' #27883.
[20:36:03	]C24:i5.UNION-6 has lost a 'Magazynek do USP 17rnd' #27882.
[20:36:12	]C24:i5.UNION-6 ran 'combine' on item 'Magazynek do USP 17rnd' (#27883)
[20:36:20	]Pozytyw exited observer at their location.
[20:36:25	]Pozytyw entered observer.
[20:36:29	]Pozytyw exited observer at their location.
[20:36:32	]Pozytyw entered observer.
[20:36:37	]Pozytyw exited observer at their location.
[20:36:40	]Pozytyw entered observer.
[20:36:47	][IC] C24:i5.UNION-6: <:: Mrgh... ::>
[20:37:19	][ME] C24:i5.UNION-6: rozejrzał się wtórnie, nie wiedząc co to był za głos. Ale musiał zachować spokój. Dispatch go obserwuje.
[20:37:25	]Pozytyw exited observer at their location.
[20:37:26	]Pozytyw entered observer.
[20:37:26	]Pozytyw exited observer at their location.
[20:37:36	]Pozytyw entered observer.
[20:37:43	]Pozytyw exited observer at their location.
[20:37:53	][IC] C24:i5.UNION-6: <:: Może po prostu spać pójdę, czy coś...póty służba nie wezwie. ::>
[20:37:55	]Pozytyw entered observer.
[20:37:58	]Pozytyw exited observer at their location.
[20:38:01	]Pozytyw entered observer.
[20:38:08	]Pozytyw exited observer at their location.
[20:38:18	]Pozytyw entered observer.
[20:38:38	]Pozytyw exited observer at their location.
[20:38:41	]C24:i5.UNION-6 has acquired his ration, gaining 0 credits, 0 wages and a civil_protection_ration ration.
[20:38:56	]C24:i5.UNION-6 ran 'take' on item 'Racja żywnościowa Civil Protection' (#32243)
[20:38:56	]C24:i5.UNION-6 has gained a 'Racja żywnościowa Civil Protection' #32243.
[20:38:58	]C24:i5.UNION-6 ran 'Open' on item 'Racja żywnościowa Civil Protection' (#32243)
[20:38:58	]C24:i5.UNION-6 has gained a 'Suplementy Civil Protection' #32244.
[20:38:58	]C24:i5.UNION-6 has gained a 'Soda Bob Brawn' #32245.
[20:38:58	]C24:i5.UNION-6 has gained a 'Kupon na 20 Kredytów' #32246.
[20:39:12	]C24:i5.UNION-6 used command '/PTLeave 1'.
[20:39:46	][IC] Acair Arlet: Hej.
[20:39:49	][ME] C24:i5.UNION-6: westchnął, cicho siadając na ławce i zdejmując maskę, po czym dłonią przetarł zmęczoną twarz...czemu on już się czuł zmęczony? Dopiero co nie dawno wstał przecież...?
[20:39:54	]C24:i5.UNION-6 used command '/ActSit 3'.
[20:39:54	]Pozytyw entered observer.
[20:39:56	]C24:i5.UNION-6 used command '/ExitAct'.
[20:40:00	]C24:i5.UNION-6 used command '/ActSit 3'.
[20:40:07	]C24:i5.UNION-6 used command '/ExitAct'.
[20:40:09	]C24:i5.UNION-6 used command '/ActSit 2'.
[20:40:12	]C24:i5.UNION-6 used command '/ExitAct'.
[20:40:14	][LOOC] Damien Richardson: jestem xDD
[20:40:15	]C24:i5.UNION-6 used command '/ActSit 4'.
[20:40:17	]C24:i5.UNION-6 used command '/ExitAct'.
[20:40:19	][IC] Damien Richardson: O hej Acair.
[20:40:20	]C24:i5.UNION-6 used command '/ActSit 5'.
[20:40:20	][LOOC] Acair Arlet: siema siema
[20:40:23	][IC] Damien Richardson: Co tam u ciebie?
[20:40:23	]C24:i5.UNION-6 used command '/ExitAct'.
[20:40:27	]C24:i5.UNION-6 used command '/ActSit 5'.
[20:40:28	]Pozytyw exited observer at their location.
[20:40:33	]Pozytyw entered observer.
[20:40:38	][IC] Acair Arlet: W porządku widzę że odnajdujesz się jakoś w nowej robocie.
[20:41:02	][IT] Pozytyw: Omamy coś mu sugerowały o śmierci wielu ludzi. Może samobójstwo jest dobrym rozwiązaniem?
[20:41:04	][IC] Damien Richardson: A jako tako, szczerze nie jest źle, dobrze mi płacą i nawet pokój socjalny mamy z automatem z przekąskami.
[20:41:06	][IC] Damien Richardson: Nie narzekam.
[20:41:14	][IC] Damien Richardson: A poza tym mogę pomagać w końcu ludzią.
[20:41:18	][IT] C24:i5.UNION-6: I doprowadzić do śmierci innych w ten sposób? Nie.
[20:41:31	][IC] Acair Arlet: No tak, miło że znalazłeś jakoś te swoje powołanie.
[20:41:36	][IT] C24:i5.UNION-6: Samobójstwo to śmierć godna tchórza. On nawet obiecał Eleanorze że nie jest tchórzem.
[20:42:00	][IT] C24:i5.UNION-6: I może mimo że ta nie żyje już...to i tak udowodni jej mimo jej zgonu, że nie jest tchórzem.
[20:42:12	][IC] Damien Richardson: Nomm, też mnie to cieszy, chociaż teraz z sprzętem mogę rzeczywiście pomagać potrzebującym *lekko uśmiecha się z zadowolenia*.
[20:42:29	]C24:i5.UNION-6 used command '/PM Pozytyw btw pro tip, nie gadaj na VC a pisz po prostu co twe postacie mówią'.
[20:42:41	]Pozytyw used command '/PM union-6 oke'.
[20:42:42	][IC] Damien Richardson: A no i znalazłem radio jakieś na ulicy, zgarnąłem je do kliniki bo co się będzie walać.
[20:43:19	][IC] Acair Arlet: No słyszę. Pytanie masz jakąś robotę jako CMU za SC. Nadal zbieram na kolejną opaskę.
[20:44:17	]Pozytyw (STEAM_0:0:84397718) has disconnected.
[20:44:22	][IC] Damien Richardson: Noo tak się składa, że nie niestety, jakbym miał to bym ci z miłą chęcią dał ale jest taki problem, że krwi nie przyjmujemy do pobrania bo mamy wystarczająco a za to można było chociaż to 2 SC zgarnąć.
[20:44:37	][IC] Damien Richardson: A tak to chyba SC nie dajemy.
[20:44:48	][IC] Damien Richardson: Tylko za oddanie krwi chyba.
[20:45:14	][IC] Acair Arlet: Okej no to postaram się znaleźć coś. No dobra, brakuje mi 13 SC by awansować jakby tą opaskę.
[20:45:29	][IC] Damien Richardson: O to nieźle, wyprzedziłeś mnie nawet, mi 15 brakuje ciągle.
[20:45:59	][IC] Acair Arlet: O no widzisz.
[20:46:01	][IC] Damien Richardson: Ale widzisz, ani cyklu ani prac socjalnych.
[20:46:14	][IC] Damien Richardson: Więc o SC ciężko jak nikt tego nie ogarnia w mieście.
[20:46:25	][IC] Acair Arlet: Tiaaa...
[20:46:41	][LOOC] Acair Arlet: liczę że po restarcie za te dwa dni będzie więcej aktywności
[20:46:43	][IC] Damien Richardson: Ja tam głównie kredyty zbierałem ostatnio, już 400 mam odłożone.
[20:46:53	][LOOC] Damien Richardson: jest jakiś restart za dwa dni?
[20:47:22	][LOOC] Acair Arlet: to znaczy przerwa techniczna tak to się nazywa 
[20:48:30	][LOOC] Damien Richardson: a no tak tak, ogólnie fajnie by było jakby dali bardziej zautomatyzowane sposoby zdobywania SC/kredytów bo wiem, że HL2RP jest niby "specifyczne" i opiera się w bardzo dużej mierze na interakcjach ale i tak, jak graczy nie ma to nic nie zrobisz
[20:49:08	][LOOC] Acair Arlet: dobra będę leciał, prawda to co mówisz przydałoby się coś takiego można zawsze na propozycjach coś takiego zgłosić
[20:49:47	][LOOC] Damien Richardson: Przykładowo nawet miałem w głowie co by mogli dodać, wyobraź sobie taką maszynkę od śmieci, wkładasz CID, otwiera się i wrzucasz do środka śmieci i to ci podlicza SC na podstawie tyle ile dałeś i możesz następne śmieci zdać po czasi
[20:50:05	][LOOC] Acair Arlet: a to jest fajny pomysł
[20:50:57	][LOOC] Damien Richardson: jak z racjami tylko to ci daje tylko SC co 2 godziny jak zdajesz śmieci, tylko nie wiem jak to tam wygląda z programowaniem i ze skryptowaniem żeby taki system stworzyć
[20:51:25	][LOOC] Acair Arlet: obstawiam że będzie to możliwe, dobra lecę
[20:51:31	][IC] Acair Arlet: Muszę iść dobrego.
[20:51:37	][Y] Damien Richardson: Miłego!
[20:51:48	]Damien Richardson used command '/ExitAct'.
[20:51:51	]C24:i5.UNION-6 przeszedł w tryb AFK.
[20:52:03	]Szynszol (STEAM_0:0:451788684) has disconnected.
[20:53:45	]Damien Richardson used the 'Szafka z medykamentami.' vendor.
[20:55:34	]Damzi (STEAM_0:0:28555207) has disconnected.
[20:57:36	]C24:i5.UNION-6 nie jest już AFK. Całkowity czas spędzony AFK:  640
[20:57:38	]Shady Prism (STEAM_0:0:155545777) has disconnected.
[21:09:15	]Lucioperka has connected.
[21:09:52	]Lucioperka loaded the character 'Władek Dobrowski'
[21:09:57	]Władek Dobrowski is fully healed.
[21:11:15	]Władek Dobrowski has acquired his ration, gaining 0 credits, 0 wages and a ration ration.
[21:11:29	]Władek Dobrowski ran 'Open' on item 'Racja żywnościowa' (#32247)
[21:11:29	]Władek Dobrowski has gained a 'Syntetyczna papka' #32248.
[21:11:29	]Władek Dobrowski has gained a 'Woda Breena' #32249.
[21:11:29	]Władek Dobrowski has gained a 'Kupon na 15 Kredytów' #32250.
[21:11:33	]Władek Dobrowski ran 'Consume' on item 'Syntetyczna papka' (#32248)
[21:11:33	]Władek Dobrowski has gained a 'Pusty słoik' #32251.
[21:11:34	]Władek Dobrowski ran 'Consume' on item 'Woda Breena' (#32249)
[21:11:34	]Władek Dobrowski has gained a 'Pusta puszka po wodzie Breen'a' #32252.
[21:11:59	]Władek Dobrowski ran 'Use' on item 'Kupon na 15 Kredytów' (#32250)
[21:12:01	]Władek Dobrowski has used a coupon at a ration dispenser, gaining 15 credits.
[21:12:44	]Władek Dobrowski opened the 'Schowek w Slumsach' stash.
[21:12:49	]Władek Dobrowski closed the 'Schowek w Slumsach' stash.
[21:13:48	]Władek Dobrowski opened the 'Szafka na dokumenty' #1164 container.
[21:13:48	]Władek Dobrowski closed the 'Szafka na dokumenty' #1164 container.
[21:13:49	]Władek Dobrowski opened the 'Szafka na dokumenty' #1164 container.
[21:13:57	]Władek Dobrowski closed the 'Szafka na dokumenty' #1164 container.
[21:14:01	]Władek Dobrowski opened the 'Szafka na dokumenty' #790 container.
[21:14:13	]Władek Dobrowski ran 'drink' on item 'Butelka na wodę' (#29066)
[21:14:16	]Władek Dobrowski closed the 'Szafka na dokumenty' #790 container.
[21:15:08	]Władek Dobrowski has gained a 'Donica' #32253.
[21:15:49	]Władek Dobrowski has gained a 'Plastikowa skrzynka' #32254.
[21:16:02	]Władek Dobrowski has gained a 'Pusty kubek po kawie' #32255.
[21:16:29	]Władek Dobrowski has gained a 'Pusty kanister' #32256.
[21:16:42	]Władek Dobrowski has gained a 'Donica' #32257.
[21:16:53	]Władek Dobrowski has gained a 'Stary but' #32258.
[21:17:13	]Władek Dobrowski has gained a 'Zniszczona lampka' #32259.
[21:17:31	]Shady Prism has connected.
[21:18:23	]Gamek has connected.
[21:18:39	]Władek Dobrowski has performed the 'Wytwórz Rozłóż plastikową skrzynkę' action, gaining 15 experience in crafting.
[21:18:39	]Władek Dobrowski has gained a 'Plastik' #32260.
[21:18:42	]Władek Dobrowski has performed the 'Wytwórz Rozłóż lampkę' action, gaining 20 experience in crafting.
[21:18:42	]Władek Dobrowski has gained a 'Złom' #32261.
[21:18:42	]Władek Dobrowski has gained a 'Pudełko gwoździ' #32262.
[21:18:44	]Władek Dobrowski has performed the 'Wytwórz Rozłóż plastikowy kubek po kawie' action, gaining 10 experience in crafting.
[21:18:46	]Władek Dobrowski has performed the 'Wytwórz Rozłóż metalowe wiadro' action, gaining 12 experience in crafting.
[21:18:49	]Władek Dobrowski has performed the 'Wytwórz Rozłóż doniczkę' action, gaining 20 experience in crafting.
[21:18:49	]Władek Dobrowski has gained a 'Kawałki szkła' #32263.
[21:18:51	]Władek Dobrowski has performed the 'Wytwórz Rozłóż doniczkę' action, gaining 20 experience in crafting.
[21:18:54	]Władek Dobrowski has performed the 'Wytwórz Rozłóż buta' action, gaining 12 experience in crafting.
[21:18:54	]Władek Dobrowski has gained a 'Szmaty' #32264.
[21:18:56	]Władek Dobrowski has performed the 'Wytwórz Rozłóż pusty kanister' action, gaining 25 experience in crafting.
[21:19:13	]Gamek loaded the character 'Huang Anderson'
[21:19:34	]Huang Anderson opened the 'Duża skrzynia' #1223 container.
[21:19:37	]Huang Anderson closed the 'Duża skrzynia' #1223 container.
[21:20:43	]Władek Dobrowski opened the 'Szafka na dokumenty' #790 container.
[21:20:45	]Shady Prism loaded the character 'C24:i5.UNION-6'
[21:20:48	]Władek Dobrowski ran 'combine' on item 'Złom' (#25711)
[21:20:49	]Władek Dobrowski ran 'combine' on item 'Złom' (#32261)
[21:20:57	]Władek Dobrowski closed the 'Szafka na dokumenty' #790 container.
[21:21:01	]C24:i5.UNION-6 ran 'Consume' on item 'Suplementy Civil Protection' (#32244)
[21:21:01	]C24:i5.UNION-6 extended their level 3 long boost in Siła.
[21:21:01	]C24:i5.UNION-6 ran 'Consume' on item 'Soda Bob Brawn' (#32245)
[21:21:01	]C24:i5.UNION-6 extended their level 1 long boost in Percepcja.
[21:21:01	]C24:i5.UNION-6 extended their level 2 long boost in Zręczność.
[21:21:09	]C24:i5.UNION-6 used command '/ActSit 5'.
[21:22:04	]Huang Anderson opened the 'Schowek na Triumph St.' stash.
[21:22:06	]Huang Anderson has lost a 'Kask ochronny' #8824.
[21:22:06	]Huang Anderson has transferred a 'Kask ochronny' #8824 to a container with the name 'Schowek na Triumph St.' #545.
[21:22:08	]Huang Anderson has lost a 'Maseczka ochronna' #3715.
[21:22:08	]Huang Anderson has transferred a 'Maseczka ochronna' #3715 to a container with the name 'Schowek na Triumph St.' #545.
[21:22:10	]Huang Anderson has lost a 'Uniform roboczy' #4988.
[21:22:10	]Huang Anderson has transferred a 'Uniform roboczy' #4988 to a container with the name 'Schowek na Triumph St.' #545.
[21:22:15	]Huang Anderson closed the 'Schowek na Triumph St.' stash.
[21:23:00	]Władek Dobrowski picked up a 'tool_toolkit' from '4.
[21:23:00	]Władek Dobrowski has gained a 'Skrzynka z narzędziami' #32265.
[21:23:06	]Władek Dobrowski picked up a 'comp_adhesive' from '4.
[21:23:06	]Władek Dobrowski has gained a 'Klej' #32266.
[21:23:10	]Władek Dobrowski picked up a 'comp_adhesive' from '4.
[21:23:10	]Władek Dobrowski has gained a 'Klej' #32267.
[21:23:13	]Władek Dobrowski picked up a 'comp_adhesive' from '4.
[21:23:13	]Władek Dobrowski has gained a 'Klej' #32268.
[21:23:14	]Władek Dobrowski picked up a 'comp_adhesive' from '4.
[21:23:14	]Władek Dobrowski has gained a 'Klej' #32269.
[21:23:15	]Władek Dobrowski picked up a 'comp_adhesive' from '4.
[21:23:15	]Władek Dobrowski has gained a 'Klej' #32270.
[21:23:21	]Władek Dobrowski has taken 10 damage from npc_zombie_torso.
[21:23:45	]Władek Dobrowski has taken 5 damage from npc_headcrab_fast.
[21:24:12	]Shady Prism (STEAM_0:0:155545777) has disconnected.
[21:25:07	]Władek Dobrowski used the ''Barnaba'' smuggler.
[21:25:09	]Władek Dobrowski has gained 12 zetony.
[21:25:09	]Władek Dobrowski sold a 'comp_nails_screws' to the ''Barnaba'' smuggler.
[21:25:10	]Huang Anderson opened the 'Duża skrzynia' #1223 container.
[21:25:11	]Władek Dobrowski has gained 2 zetony.
[21:25:11	]Władek Dobrowski sold a 'comp_glass' to the ''Barnaba'' smuggler.
[21:25:12	]Władek Dobrowski has gained 2 zetony.
[21:25:12	]Władek Dobrowski sold a 'comp_glass' to the ''Barnaba'' smuggler.
[21:25:14	]Władek Dobrowski has gained 3 zetony.
[21:25:14	]Władek Dobrowski sold a 'comp_metal' to the ''Barnaba'' smuggler.
[21:25:15	]Władek Dobrowski has gained 3 zetony.
[21:25:15	]Władek Dobrowski sold a 'comp_metal' to the ''Barnaba'' smuggler.
[21:25:15	]Władek Dobrowski has gained 3 zetony.
[21:25:15	]Władek Dobrowski sold a 'comp_metal' to the ''Barnaba'' smuggler.
[21:25:16	]Władek Dobrowski has gained 3 zetony.
[21:25:16	]Władek Dobrowski sold a 'comp_metal' to the ''Barnaba'' smuggler.
