[15:04:36	]Shane Walsh has connected.
[16:29:02	]S10/OWS.GHOST-12 has gained a 'SMG Mermisi' #67913.
[16:29:02	]S10/OWS.GHOST-12 has gained 0 chips.
[16:29:02	]S10/OWS.GHOST-12 has gained a 'SMG Mermisi' #67914.
[16:29:03	]S10/OWS.GHOST-12 has gained 0 chips.
[16:29:03	]S10/OWS.GHOST-12 has gained a 'SMG Mermisi' #67915.
[16:29:07	]S10/OWS.GHOST-12 has gained 0 chips.
[16:29:07	]S10/OWS.GHOST-12 has gained a 'SMG Mermisi' #67916.
[16:29:07	]S10/OWS.GHOST-12 has gained 0 chips.
[16:29:07	]S10/OWS.GHOST-12 has gained a 'SMG Mermisi' #67917.
[16:29:08	]S10/OWS.GHOST-12 has gained 0 chips.
[16:29:08	]S10/OWS.GHOST-12 has gained a 'SMG Mermisi' #67918.
[16:29:08	]S10/OWS.GHOST-12 has gained 0 chips.
[16:29:08	]S10/OWS.GHOST-12 has gained a 'SMG Mermisi' #67919.
[16:29:09	]S10/OWS.GHOST-12 has gained 0 chips.
[16:29:09	]S10/OWS.GHOST-12 has gained a 'SMG Mermisi' #67920.
[16:29:09	]S10/OWS.GHOST-12 has gained 0 chips.
[16:29:09	]S10/OWS.GHOST-12 has gained a 'SMG Mermisi' #67921.
[16:29:10	]S10/OWS.GHOST-12 has gained 0 chips.
[16:29:10	]S10/OWS.GHOST-12 has gained a 'SMG Mermisi' #67922.
[16:29:10	]S10/OWS.GHOST-12 has gained 0 chips.
[16:29:10	]S10/OWS.GHOST-12 has gained a 'SMG Mermisi' #67923.
[16:29:15	][IC] S10/OWS.GHOST-12: <:: Ok aldım. ::>
[16:29:25	]S10/ORD.HURRICANE-36 is admin-searching S10/OWS.GHOST-12's inventory.
[16:29:25	]S10/ORD.HURRICANE-36 has used a context menu option with the name: ixviewinventory
[16:29:27	]S10/ORD.HURRICANE-36 has closed S10/OWS.GHOST-12's inventory.
[16:29:27	]Theodore Abernathy ran SAM command 'respawn' with arguments: ''
[16:29:33	]Theodore Abernathy entered observer.
[16:29:39	]S10/ORD.HURRICANE-36 has used a context menu option with the name: vendor_edit
[16:29:39	][IC] S10/OWS.GHOST-12: <:: Istediğin kadar al dedin. ::>
[16:29:50	]S10/ORD.HURRICANE-36 used the 'Overwatch Stabilizasyon Güçleri' vendor.
[16:29:51	]Theodore Abernathy exited observer at their location.
[16:29:53	]Theodore Abernathy entered observer.
[16:29:53	]S10/OWS.GHOST-12 used the 'Overwatch Stabilizasyon Güçleri' vendor.
[16:29:58	]S10/ORD.HURRICANE-36 is admin-searching S10/OWS.GHOST-12's inventory.
[16:29:58	]S10/ORD.HURRICANE-36 has used a context menu option with the name: ixviewinventory
[16:30:00	]C24:CpT.KING-1 entered observer.
[16:30:01	]S10/ORD.HURRICANE-36 has closed S10/OWS.GHOST-12's inventory.
[16:30:05	]S10/OWS.GHOST-12 has gained 0 chips.
[16:30:05	]S10/OWS.GHOST-12 has gained a '30rnd MP-şarjörü' #67924.
[16:30:06	]S10/OWS.GHOST-12 has gained 0 chips.
[16:30:06	]S10/OWS.GHOST-12 has gained a '30rnd MP-şarjörü' #67925.
[16:30:06	]S10/OWS.GHOST-12 has gained 0 chips.
[16:30:06	]S10/OWS.GHOST-12 has gained a '30rnd MP-şarjörü' #67926.
[16:30:07	]C24:i4.HELIX-86 used command '/Radio 10-7 Nexusta silah talimi'.
[16:30:07	]S10/OWS.GHOST-12 has gained 0 chips.
[16:30:07	]S10/OWS.GHOST-12 has gained a '30rnd MP-şarjörü' #67927.
[16:30:07	]S10/OWS.GHOST-12 has gained 0 chips.
[16:30:07	]S10/OWS.GHOST-12 has gained a '30rnd MP-şarjörü' #67928.
[16:30:08	]S10/OWS.GHOST-12 has gained 0 chips.
[16:30:08	]S10/OWS.GHOST-12 has gained a '30rnd MP-şarjörü' #67929.
[16:30:08	]S10/OWS.GHOST-12 has gained 0 chips.
[16:30:08	]S10/OWS.GHOST-12 has gained a '30rnd MP-şarjörü' #67930.
[16:30:09	]S10/OWS.GHOST-12 has gained 0 chips.
[16:30:09	]S10/OWS.GHOST-12 has gained a '30rnd MP-şarjörü' #67931.
[16:30:12	]S10/ORD.HURRICANE-36 has used a context menu option with the name: vendor_edit
[16:30:14	][IC] S10/OWS.GHOST-12: <:: Aldım. ::>
[16:30:16	]S10/ORD.HURRICANE-36 is admin-searching S10/OWS.GHOST-12's inventory.
[16:30:16	]S10/ORD.HURRICANE-36 has used a context menu option with the name: ixviewinventory
[16:30:17	]S10/ORD.HURRICANE-36 has closed S10/OWS.GHOST-12's inventory.
[16:30:34	]S10/ORD.HURRICANE-36 is admin-searching S10/OWS.GHOST-12's inventory.
[16:30:34	]S10/ORD.HURRICANE-36 has used a context menu option with the name: ixviewinventory
[16:30:36	]S10/ORD.HURRICANE-36 has closed S10/OWS.GHOST-12's inventory.
[16:30:44	]C24:i4.HELIX-86 has gained a '17rnd Usp-Şarjörü' #65794.
[16:30:44	]C24:i4.HELIX-86 has lost a '17rnd Usp-Şarjörü' #65797.
[16:30:44	]C24:i4.HELIX-86 has gained a '17rnd Usp-Şarjörü' #65797.
[16:30:44	]C24:i4.HELIX-86 has lost a '17rnd Usp-Şarjörü' #65793.
[16:30:46	]S10/ORD.HURRICANE-36 is admin-searching S10/OWS.GHOST-12's inventory.
[16:30:46	]S10/ORD.HURRICANE-36 has used a context menu option with the name: ixviewinventory
[16:30:48	]S10/ORD.HURRICANE-36 has closed S10/OWS.GHOST-12's inventory.
[16:30:49	][IC] S10/OWS.GHOST-12: <:: Sürükledim. ::>
[16:31:04	]S10/OWS.GHOST-12 ran 'combine' on item '30rnd MP-şarjörü' (#67928)
[16:31:04	]S10/ORD.HURRICANE-36 is admin-searching S10/OWS.GHOST-12's inventory.
[16:31:04	]S10/ORD.HURRICANE-36 has used a context menu option with the name: ixviewinventory
[16:31:05	][ME] C24:i4.HELIX-86: Silahını tutup nişan alır ve ateş eder
[16:31:08	]S10/ORD.HURRICANE-36 has closed S10/OWS.GHOST-12's inventory.
[16:31:08	]S10/OWS.GHOST-12 ran 'combine' on item '30rnd MP-şarjörü' (#67929)
[16:31:10	]S10/OWS.GHOST-12 ran 'combine' on item '30rnd MP-şarjörü' (#67930)
[16:31:12	]S10/OWS.GHOST-12 ran 'combine' on item '30rnd MP-şarjörü' (#67924)
[16:31:14	]S10/OWS.GHOST-12 ran 'combine' on item '30rnd MP-şarjörü' (#67926)
[16:31:16	][IC] S10/OWS.GHOST-12: <:: Ok. ::>
[16:31:18	]S10/OWS.GHOST-12 ran 'combine' on item '30rnd MP-şarjörü' (#67927)
[16:31:18	]C24:i4.HELIX-86 has gained a '17rnd Usp-Şarjörü' #65793.
[16:31:18	]C24:i4.HELIX-86 has lost a '17rnd Usp-Şarjörü' #65797.
[16:31:18	]C24:i4.HELIX-86 has gained a '17rnd Usp-Şarjörü' #65797.
[16:31:18	]C24:i4.HELIX-86 has lost a '17rnd Usp-Şarjörü' #65792.
[16:31:21	]S10/OWS.GHOST-12 ran 'combine' on item '30rnd MP-şarjörü' (#67925)
[16:31:24	]C24:CpT.KING-1 used command '/PanelRemove'.
[16:31:24	][IC] S10/OWS.GHOST-12: <:: Yaptım. ::>
[16:31:31	]C24:i4.HELIX-86 has gained a '17rnd Usp-Şarjörü' #65792.
[16:31:31	]C24:i4.HELIX-86 has lost a '17rnd Usp-Şarjörü' #65797.
[16:31:31	]C24:i4.HELIX-86 has gained a '17rnd Usp-Şarjörü' #65797.
[16:31:31	]C24:i4.HELIX-86 has lost a '17rnd Usp-Şarjörü' #65791.
[16:31:43	][IC] S10/ORD.HURRICANE-36: <:: Dc gel. ::>
[16:31:44	][IC] S10/ORD.HURRICANE-36: <:: Dc gel. ::>
[16:31:45	]Theodore Abernathy ran SAM command 'asay' with arguments: 'beyin'
[16:31:47	]Theodore Abernathy ran SAM command 'asay' with arguments: 'yanıma gelir misin'
[16:31:47	]S10/ORD.HURRICANE-36 ran SAM command 'asay' with arguments: 'efm'
[16:31:51	]Theodore Abernathy ran SAM command 'asay' with arguments: 'bu ne kanka'
[16:31:52	]S10/ORD.HURRICANE-36 ran SAM command 'asay' with arguments: 'bekle adama anlatıyom bisiler'
[16:31:54	]S10/ORD.HURRICANE-36 entered observer.
[16:31:57	]S10/ORD.HURRICANE-36 ran SAM command 'goto' with arguments: 'theo'
[16:32:02	]C24:i4.HELIX-86 ran 'combine' on item '17rnd Usp-Şarjörü' (#65796)
[16:32:03	]C24:i4.HELIX-86 ran 'combine' on item '17rnd Usp-Şarjörü' (#65794)
[16:32:04	]C24:i4.HELIX-86 ran 'combine' on item '17rnd Usp-Şarjörü' (#65793)
[16:32:05	]S10/ORD.HURRICANE-36 ran SAM command 'asay' with arguments: 'propaganda posteri'
[16:32:07	]C24:i4.HELIX-86 ran 'combine' on item '17rnd Usp-Şarjörü' (#65795)
[16:32:08	]C24:i4.HELIX-86 ran 'combine' on item '17rnd Usp-Şarjörü' (#65792)
[16:32:12	]Theodore Abernathy ran SAM command 'asay' with arguments: 'şaka mı yapıyosun'
[16:32:15	]S10/ORD.HURRICANE-36 ran SAM command 'asay' with arguments: 'yo'
[16:32:16	]Theodore Abernathy ran SAM command 'asay' with arguments: 'kaç yaşındasın amk'
[16:32:20	]S10/ORD.HURRICANE-36 exited observer at their location.
[16:32:21	]Theodore Abernathy used command '/PanelRemove'.
[16:32:21	]C24:i4.HELIX-86 used the 'Sivil Koruma Eşya Tedarikçisi' vendor.
[16:32:27	]C24:i4.HELIX-86 has gained 0 chips.
[16:32:27	]C24:i4.HELIX-86 has gained a '9mm Tabanca Mermisi' #67932.
[16:32:27	]C24:i4.HELIX-86 has gained 0 chips.
[16:32:27	]C24:i4.HELIX-86 has gained a '9mm Tabanca Mermisi' #67933.
[16:32:29	]Theodore Abernathy ran SAM command 'asay' with arguments: 'bi tane daha koymuşsun islamcı terör örgütü'
[16:32:33	]S10/ORD.HURRICANE-36 ran SAM command 'asay' with arguments: 'ASKLGSALKGLASKHG'
[16:32:34	]C24:i4.HELIX-86 ran 'combine' on item '9mm Tabanca Mermisi' (#67827)
[16:32:37	]Theodore Abernathy ran SAM command 'asay' with arguments: 'catatbalabanın sunucusu mu bura'
[16:32:39	]C24:i4.HELIX-86 used the 'Sivil Koruma Eşya Tedarikçisi' vendor.
[16:32:40	]C24:CpT.KING-1 ran SAM command 'asay' with arguments: 'Kanka komik değil'
[16:32:42	]C24:i4.HELIX-86 has gained 0 chips.
[16:32:42	]C24:i4.HELIX-86 has gained a '9mm Tabanca Mermisi' #67934.
[16:32:43	]Theodore Abernathy ran SAM command 'asay' with arguments: 'komik gelmiyor bunlar bana'
[16:32:57	]S10/ORD.HURRICANE-36 ran 'combine' on item '30rnd Pulse-Şarjörü' (#45128)
[16:33:02	]Theodore Abernathy ran SAM command 'asay' with arguments: 'daha varsa bunun gibi siler misin'
[16:33:08	]S10/ORD.HURRICANE-36 has lost a '30rnd Pulse-Şarjörü' #45128.
[16:33:08	]S10/ORD.HURRICANE-36 has gained a '30rnd Pulse-Şarjörü' #45128.
[16:33:08	]S10/ORD.HURRICANE-36 has lost a '30rnd Pulse-Şarjörü' #16724.
[16:33:14	]S10/ORD.HURRICANE-36 ran SAM command 'asay' with arguments: 'yok aga baska rolsel olarak dün koyduydum'
[16:33:16	]C24:CpT.KING-1 exited observer at their location.
[16:33:18	]S10/ORD.HURRICANE-36 ran SAM command 'asay' with arguments: 'islamci char'
[16:33:22	]S10/ORD.HURRICANE-36 used command '/SC tac-3'.
[16:33:25	]S10/ORD.HURRICANE-36 used command '/Radio Range hot'.
[16:33:26	]C24:CpT.KING-1 entered observer.
[16:33:33	]S10/ORD.HURRICANE-36 has gained a '30rnd Pulse-Şarjörü' #16724.
[16:33:33	]S10/ORD.HURRICANE-36 has lost a '30rnd Pulse-Şarjörü' #45128.
[16:33:33	]S10/ORD.HURRICANE-36 has gained a '30rnd Pulse-Şarjörü' #45128.
[16:33:33	]S10/ORD.HURRICANE-36 has lost a '30rnd Pulse-Şarjörü' #16723.
[16:33:42	]S10/ORD.HURRICANE-36 ran 'combine' on item '30rnd Pulse-Şarjörü' (#16724)
[16:33:43	]S10/ORD.HURRICANE-36 ran 'combine' on item 'Pulse Rifle Enerjisi' (#40871)
[16:33:44	]S10/ORD.HURRICANE-36 ran 'combine' on item 'Pulse Rifle Enerjisi' (#27703)
[16:33:51	]Theodore Abernathy exited observer at their location.
[16:34:06	]S10/ORD.HURRICANE-36 used command '/SC tac-5'.
[16:34:09	]S10/ORD.HURRICANE-36 used command '/Radio .'.
[16:34:12	]S10/ORD.HURRICANE-36 used command '/SC tac-3'.
[16:34:24	]C24:CpT.KING-1 exited observer at their location.
[16:34:25	]S10/ORD.HURRICANE-36 ran 'Use' on item 'Çuval' (#62568)
[16:34:27	]C24:CpT.KING-1 has spawned 'models/mosi/fallout4/props/fortifications/metalbarrel02.mdl'.
[16:34:30	]C24:CpT.KING-1 has spawned 'models/mosi/fallout4/props/fortifications/sandbag01.mdl'.
[16:34:33	]C24:CpT.KING-1 has spawned 'models/mosi/fallout4/props/fortifications/bos/barricadeplate02.mdl'.
[16:34:34	]C24:CpT.KING-1 has spawned 'models/mosi/fallout4/props/fortifications/woodenbarrel.mdl'.
[16:34:37	]C24:CpT.KING-1 has spawned 'models/mosi/fallout4/props/fortifications/metalbarrel01.mdl'.
[16:34:44	][ME] S10/ORD.HURRICANE-36: Adamın arkasına gelir ellerini bağlar.
[16:34:45	]C24:CpT.KING-1 has spawned 'models/props_junk/MetalBucket02a.mdl'.
[16:34:47	]S10/ORD.HURRICANE-36 ran 'Use' on item 'Lastik Kelepçe' (#22268)
[16:34:53	]C24:i4.HELIX-86 used command '/Radio 108'.
[16:34:56	]C24:i4.HELIX-86 used command '/Radio 10-8'.
[16:34:58	][LOOC] S10/ORD.HURRICANE-36: karşılık veriyor musun
[16:35:03	]C24:CpT.KING-1 has spawned 'models/props_junk/PopCan01a.mdl'.
[16:35:16	]C24:CpT.KING-1 has spawned 'models/props_junk/metal_paintcan001b.mdl'.
[16:35:21	][ME] S10/ORD.HURRICANE-36: kolunu arkasına doğru hızlıca iterek adamın karnına vurur
[16:35:28	]C24:CpT.KING-1 has enabled persistence for 'models/props_junk/metalbucket02a.mdl'.
[16:35:28	]C24:CpT.KING-1 has used a context menu option with the name: persist
[16:35:30	]C24:CpT.KING-1 has enabled persistence for 'models/props_junk/metal_paintcan001b.mdl'.
[16:35:30	]C24:CpT.KING-1 has used a context menu option with the name: persist
[16:35:31	]C24:CpT.KING-1 has enabled persistence for 'models/mosi/fallout4/props/fortifications/metalbarrel01.mdl'.
[16:35:31	]C24:CpT.KING-1 has used a context menu option with the name: persist
[16:35:39	]C24:CpT.KING-1 has spawned 'models/props_junk/garbage128_composite001a.mdl'.
[16:35:41	]C24:i4.HELIX-86 used command '/Radio 10-7 rasyon molası'.
[16:35:46	]S10/ORD.HURRICANE-36 rolled 20 out of 20.
[16:35:46	]S10/ORD.HURRICANE-36 used command '/Roll'.
[16:35:48	]C24:CpT.KING-1 has enabled persistence for 'models/props_junk/garbage128_composite001a.mdl'.
[16:35:48	]C24:CpT.KING-1 has used a context menu option with the name: persist
[16:35:50	]C24:CpT.KING-1 entered observer.
[16:35:53	]C24:CpT.KING-1 exited observer at their location.
[16:35:54	]C24:CpT.KING-1 entered observer.
[16:35:56	]S10/ORD.HURRICANE-36 ran 'Use' on item 'Lastik Kelepçe' (#22268)
[16:35:57	]C24:CpT.KING-1 exited observer at their location.
[16:35:57	]C24:CpT.KING-1 entered observer.
[16:36:00	][IC] C24:i4.HELIX-86: <:: Hmph. ::>
[16:36:12	][IC] S10/OWS.GHOST-12: <:: Tamam. ::>
[16:36:15	]C24:i4.HELIX-86 used command '/Radio 10-8'.
[16:36:16	]S10/ORD.HURRICANE-36 used command '/CharSearch'.
[16:36:24	]C24:CpT.KING-1 exited observer at their location.
[16:36:24	]S10/ORD.HURRICANE-36 ran 'combine' on item '30rnd MP-şarjörü' (#67931)
[16:36:28	]C24:CpT.KING-1 has spawned 'models/props_junk/Shovel01a.mdl'.
[16:36:29	]S10/ORD.HURRICANE-36 ran 'drop' on item 'SMG Mermisi' (#67902)
[16:36:29	]S10/OWS.GHOST-12 has lost a 'SMG Mermisi' #67902.
[16:36:30	]S10/ORD.HURRICANE-36 ran 'drop' on item 'SMG Mermisi' (#67905)
[16:36:30	]S10/OWS.GHOST-12 has lost a 'SMG Mermisi' #67905.
[16:36:30	]C24:CpT.KING-1 has spawned 'models/props_trainstation/bench_indoor001a.mdl'.
[16:36:31	]S10/ORD.HURRICANE-36 ran 'drop' on item 'SMG Mermisi' (#67906)
[16:36:31	]S10/OWS.GHOST-12 has lost a 'SMG Mermisi' #67906.
[16:36:32	]S10/ORD.HURRICANE-36 ran 'drop' on item 'SMG Mermisi' (#67910)
[16:36:32	]S10/OWS.GHOST-12 has lost a 'SMG Mermisi' #67910.
[16:36:32	]S10/ORD.HURRICANE-36 ran 'drop' on item 'SMG Mermisi' (#67913)
[16:36:32	]S10/OWS.GHOST-12 has lost a 'SMG Mermisi' #67913.
[16:36:32	]S10/ORD.HURRICANE-36 ran 'drop' on item 'SMG Mermisi' (#67907)
[16:36:32	]S10/OWS.GHOST-12 has lost a 'SMG Mermisi' #67907.
[16:36:33	]S10/ORD.HURRICANE-36 ran 'drop' on item 'SMG Mermisi' (#67914)
[16:36:33	]S10/OWS.GHOST-12 has lost a 'SMG Mermisi' #67914.
[16:36:33	]S10/ORD.HURRICANE-36 ran 'drop' on item 'SMG Mermisi' (#67915)
[16:36:33	]S10/OWS.GHOST-12 has lost a 'SMG Mermisi' #67915.
[16:36:37	]S10/ORD.HURRICANE-36 has fired a toolgun with the name: remover
[16:36:38	]S10/ORD.HURRICANE-36 has fired a toolgun with the name: remover
[16:36:38	]S10/ORD.HURRICANE-36 has fired a toolgun with the name: remover
[16:36:38	]S10/ORD.HURRICANE-36 has fired a toolgun with the name: remover
[16:36:38	]S10/ORD.HURRICANE-36 has fired a toolgun with the name: remover
[16:36:39	]S10/ORD.HURRICANE-36 has fired a toolgun with the name: remover
[16:36:39	]S10/ORD.HURRICANE-36 has fired a toolgun with the name: remover
[16:36:39	]S10/ORD.HURRICANE-36 has fired a toolgun with the name: remover
[16:36:42	]S10/ORD.HURRICANE-36 has fired a toolgun with the name: remover
[16:36:42	]S10/ORD.HURRICANE-36 has fired a toolgun with the name: remover
[16:36:42	]S10/ORD.HURRICANE-36 has fired a toolgun with the name: remover
[16:36:43	]C24:CpT.KING-1 has spawned 'models/props_interiors/refrigerator01a.mdl'.
[16:36:43	]S10/ORD.HURRICANE-36 has fired a toolgun with the name: remover
[16:36:43	]S10/ORD.HURRICANE-36 has fired a toolgun with the name: remover
[16:36:44	][IC] S10/OWS.GHOST-12: <:: Çöz. ::>
[16:36:49	]S10/ORD.HURRICANE-36 ran 'Use' on item 'Çuval' (#62567)
[16:37:02	]C24:CpT.KING-1 has spawned 'models/props_interiors/refrigeratorDoor02a.mdl'.
[16:37:04	][IC] S10/OWS.GHOST-12: <:: Bizim konuştuğumuz yerin şeyini bi daha yazsana. ::>
[16:37:14	][LOOC] S10/ORD.HURRICANE-36: /sc Tac-5
[16:37:22	][IC] S10/OWS.GHOST-12: <:: Ok. ::>
[16:37:26	]S10/ORD.HURRICANE-36 used the 'Overwatch Stabilizasyon Güçleri' vendor.
[16:37:27	]C24:CpT.KING-1 has enabled persistence for 'models/props_interiors/refrigeratordoor02a.mdl'.
[16:37:27	]C24:CpT.KING-1 has used a context menu option with the name: persist
[16:37:27	]C24:CpT.KING-1 has enabled persistence for 'models/props_interiors/refrigerator01a.mdl'.
[16:37:27	]C24:CpT.KING-1 has used a context menu option with the name: persist
[16:37:29	]C24:CpT.KING-1 has spawned 'models/props_junk/garbage_plasticbottle001a.mdl'.
[16:37:36	]C24:CpT.KING-1 has spawned 'models/props_junk/garbage_metalcan002a.mdl'.
[16:37:49	][IC] S10/OWS.GHOST-12: <:: Noluyo. ::>
[16:37:53	]C24:CpT.KING-1 has spawned 'models/props_junk/garbage_metalcan001a.mdl'.
[16:38:02	]C24:CpT.KING-1 has enabled persistence for 'models/props_junk/garbage_metalcan001a.mdl'.
[16:38:02	]C24:CpT.KING-1 has used a context menu option with the name: persist
[16:38:03	][IC] S10/OWS.GHOST-12: <:: Heh. ::>
[16:38:03	]C24:CpT.KING-1 has enabled persistence for 'models/props_junk/garbage_metalcan002a.mdl'.
[16:38:03	]C24:CpT.KING-1 has used a context menu option with the name: persist
[16:38:08	]C24:CpT.KING-1 has spawned 'models/props_junk/GlassBottle01a.mdl'.
[16:38:14	]C24:CpT.KING-1 has spawned 'models/props_interiors/pot02a.mdl'.
[16:38:22	]C24:CpT.KING-1 has spawned 'models/props_junk/PlasticCrate01a.mdl'.
[16:38:41	]C24:CpT.KING-1 has spawned 'models/props_junk/garbage_milkcarton002a.mdl'.
[16:39:01	]C24:CpT.KING-1 has spawned 'models/props_junk/garbage_newspaper001a.mdl'.
[16:39:02	][LOOC] S10/ORD.HURRICANE-36: knk
[16:39:07	]C24:CpT.KING-1 has spawned 'models/props_canal/canalmap001.mdl'.
[16:39:10	]C24:CpT.KING-1 has spawned 'models/props_combine/breenglobe.mdl'.
[16:39:15	][IC] S10/OWS.GHOST-12: <:: Chatten yaz. ::>
[16:39:16	]C24:CpT.KING-1 has enabled persistence for 'models/props_junk/plasticcrate01a.mdl'.
[16:39:16	]C24:CpT.KING-1 has used a context menu option with the name: persist
[16:39:17	]C24:CpT.KING-1 has enabled persistence for 'models/props_junk/garbage_milkcarton002a.mdl'.
[16:39:17	]C24:CpT.KING-1 has used a context menu option with the name: persist
[16:39:19	]C24:CpT.KING-1 has enabled persistence for 'models/props_interiors/pot02a.mdl'.
[16:39:19	]C24:CpT.KING-1 has used a context menu option with the name: persist
[16:39:28	][LOOC] S10/ORD.HURRICANE-36: sen bu sunucuda 1-2 hafta sivil olarak rol yap, sistemi anla rolun nasıl yapılacağını anla ben seni osg geri alaacağım
[16:39:35	][LOOC] S10/ORD.HURRICANE-36: biraz bilgisizsin sistem hakkında
[16:39:35	]C24:CpT.KING-1 entered observer.
[16:39:37	]C24:CpT.KING-1 exited observer at their location.
[16:39:39	]Theodore Abernathy has gone afk.
[16:39:40	]C24:CpT.KING-1 entered observer.
[16:39:41	][LOOC] S10/OWS.GHOST-12: sc Tac-5
[16:39:45	][LOOC] S10/ORD.HURRICANE-36: biraz bilgisizsin sistem hakkında
[16:39:47	][LOOC] S10/ORD.HURRICANE-36: sen bu sunucuda 1-2 hafta sivil olarak rol yap, sistemi anla rolun nasıl yapılacağını anla ben seni osg geri alaacağım
[16:39:51	][LOOC] S10/ORD.HURRICANE-36: tamammı
[16:39:53	]C24:CpT.KING-1 exited observer at their location.
[16:39:57	]C24:CpT.KING-1 has spawned 'models/props_interiors/Furniture_Couch02a.mdl'.
[16:39:59	][IC] S10/OWS.GHOST-12: <:: Almasan olmazmı. ::>
[16:40:05	]C24:CpT.KING-1 has spawned 'models/props_c17/FurnitureWashingmachine001a.mdl'.
[16:40:06	][LOOC] S10/ORD.HURRICANE-36: ne için
[16:40:14	]C24:CpT.KING-1 has spawned 'models/props_c17/lamp001a.mdl'.
[16:40:20	][IC] S10/OWS.GHOST-12: <:: Overwatch ımı almasan olmaz mı. ::>
[16:40:28	]C24:CpT.KING-1 has spawned 'models/props_combine/breenclock.mdl'.
[16:40:32	][LOOC] S10/ORD.HURRICANE-36: knk 1-2 hafta sivil yap cünkü bilgin yok gördüğüm kadarıyla
[16:40:35	]C24:CpT.KING-1 has spawned 'models/props_junk/Wheebarrow01a.mdl'.
[16:40:37	]C24:CpT.KING-1 has spawned 'models/props_junk/Wheebarrow01a.mdl'.
[16:40:39	]S10/ORD.HURRICANE-36 used command '/PlyUnwhitelist ghost-12'.
[16:40:42	]S10/ORD.HURRICANE-36 used command '/CharKick ghost-12'.
[16:40:42	]S10/ORD.HURRICANE-36 entered observer.
[16:40:45	]C24:CpT.KING-1 has spawned 'models/props_junk/PlasticCrate01a.mdl'.
[16:40:46	]S10/ORD.HURRICANE-36 ran SAM command 'asay' with arguments: 'ugrasamıycam adamla'
[16:40:49	]S10/ORD.HURRICANE-36 ran SAM command 'asay' with arguments: 'hiçbişey bilmiyo'
[16:40:50	]onder_karatop loaded the character 'Mehmet Güler'
[16:40:51	]S10/ORD.HURRICANE-36 ran SAM command 'asay' with arguments: 'attım otadan'
[16:40:57	]C24:CpT.KING-1 ran SAM command 'asay' with arguments: 'Sen bilirsin'
[16:41:00	]C24:CpT.KING-1 has spawned 'models/props_lab/jar01a.mdl'.
[16:41:08	]S10/ORD.HURRICANE-36 ran SAM command 'asay' with arguments: '1-2 hafta rol yap sivil olarak rp yapmayı öğren dedim'
[16:41:10	]C24:CpT.KING-1 has spawned 'models/props_junk/garbage128_composite001b.mdl'.
[16:41:22	]C24:CpT.KING-1 has used a context menu option with the name: remove
[16:41:24	][IC] C24:i4.HELIX-86: <:: Sen. ::>
[16:41:24	]C24:CpT.KING-1 entered observer.
[16:41:28	]C24:CpT.KING-1 exited observer at their location.
[16:41:28	][IC] C24:i4.HELIX-86: <:: Kol bandın nerde? ::>
[16:41:30	]C24:CpT.KING-1 has spawned 'models/props_lab/blastwindow.mdl'.
[16:41:30	]S10/ORD.HURRICANE-36 exited observer at their location.
[16:41:33	][IC] Mehmet Güler: Tamam.
[16:41:33	]C24:CpT.KING-1 has spawned 'models/props_lab/bindergraylabel01b.mdl'.
[16:41:38	]Beyin.Dll loaded the character 'Zalo'Kar'
[16:41:38	][IC] C24:i4.HELIX-86: <:: Ney tamam? ::>
[16:41:40	]Zalo'Kar entered observer.
[16:41:41	][IC] Mehmet Güler: Bekle takıyorum.
[16:41:44	][IC] C24:i4.HELIX-86: <:: Tak. ::>
[16:41:45	][IC] Mehmet Güler: Sana demedim.
[16:41:49	]Mehmet Güler ran 'Equip' on item 'Açık Gri Kol Bandı' (#67842)
[16:41:53	]C24:CpT.KING-1 has enabled persistence for 'models/props_junk/plasticcrate01a.mdl'.
[16:41:53	]C24:CpT.KING-1 has used a context menu option with the name: persist
[16:41:53	][IC] Mehmet Güler: Taktım.
[16:41:54	]C24:CpT.KING-1 has enabled persistence for 'models/props_lab/bindergraylabel01b.mdl'.
[16:41:54	]C24:CpT.KING-1 has used a context menu option with the name: persist
[16:41:55	]C24:CpT.KING-1 has enabled persistence for 'models/props_lab/jar01a.mdl'.
[16:41:55	]C24:CpT.KING-1 has used a context menu option with the name: persist
[16:41:56	]C24:CpT.KING-1 entered observer.
[16:41:58	][IC] C24:i4.HELIX-86: <:: Güzel. ::>
[16:41:58	]C24:CpT.KING-1 has enabled persistence for 'models/props_junk/garbage128_composite001b.mdl'.
[16:41:58	]C24:CpT.KING-1 has used a context menu option with the name: persist
[16:41:59	]C24:CpT.KING-1 has enabled persistence for 'models/props_junk/wheebarrow01a.mdl'.
[16:41:59	]C24:CpT.KING-1 has used a context menu option with the name: persist
[16:42:01	]C24:CpT.KING-1 exited observer at their location.
[16:42:02	][IC] C24:i4.HELIX-86: <:: Iş istiyorumusun? ::>
[16:42:07	]C24:CpT.KING-1 has spawned 'models/props_vehicles/carparts_tire01a.mdl'.
[16:42:08	][IC] Mehmet Güler: Olur.
[16:42:20	][IC] C24:i4.HELIX-86: <:: Çöpleri temizle sonra Nexus destek masasına gel. ::>
[16:42:24	]C24:CpT.KING-1 has spawned 'models/props_vehicles/carparts_wheel01a.mdl'.
[16:42:27	][IC] C24:i4.HELIX-86: <:: Yani şurda oluca. ::>
[16:42:31	]C24:CpT.KING-1 has spawned 'models/props_vehicles/carparts_tire01a.mdl'.
