[16:08:40	]Revain has connected.
[18:04:56	]C24:i3.KING-20 used command '/ActSit 2'.
[18:05:03	][IC] C24:i5.(X)KING-19: <:: Kafanı serbest bırak. ::>
[18:05:04	][IC] C24:i3.KING-20: Tamaamm.. Aaah..
[18:05:07	][ME] C24:i3.KING-20: kafasını serbest bırakıyor
[18:05:10	][LOOC] C24:i5.(X)KING-19: LAN OLUM AH NE AMK
[18:05:30	][ME] C24:i5.(X)KING-19: Kişinin kafasına masaj yapar gibi yapıp bir anda kafasını sola doğru hafifce çıtlatır ve bu kişiyi rahatlatır
[18:05:34	][LOOC] C24:i5.(X)KING-19: ayropraktik baba
[18:06:00	][IC] C24:i3.KING-20: IIIIAAAAAAAAAAAAAAHHH.
[18:06:33	][ME] C24:i3.KING-20: kıtlattıktan 1 saniye kalmadan 2 elini bir anda 19 un kafasına doğru götürür ve kafasını kendi önüne doğru var gücüyle çekmeye çalışır
[18:06:34	]C24:i3.KING-20 rolled 5 out of 20 (+5 from Güç).
[18:06:34	]C24:i3.KING-20 used command '/Roll strength'.
[18:06:44	][IT] C24:i3.KING-20: başardı mı
[18:06:56	][IT] C24:i5.(X)KING-19: Zorlandı
[18:07:06	][IT] C24:i5.(X)KING-19: Başardı ama zorlansada
[18:07:22	][LOOC] C24:i5.(X)KING-19: yani fırlattın dimi sen beni
[18:07:37	][LOOC] C24:i3.KING-20: evet
[18:07:45	][LOOC] C24:i3.KING-20: yavaşça indin yere
[18:07:47	][LOOC] C24:i3.KING-20: fırlamadın
[18:07:54	][LOOC] C24:i3.KING-20: yanii şuan sorunun yok
[18:07:56	][ME] C24:i5.(X)KING-19: Öne doğru düşer ve ne olduğunu anlamadı [hafifce]
[18:07:57	]C24:i5.(X)KING-19 used command '/ExitAct'.
[18:08:00	]C24:i3.KING-20 used command '/ExitAct'.
[18:08:01	][IC] C24:i5.(X)KING-19: <:: Ha? ::>
[18:08:03	][ME] C24:i3.KING-20: ayağa kalktı
[18:08:13	][ME] C24:i3.KING-20: sağ eli eli arkasında 
[18:08:16	][LOOC] C24:i3.KING-20: zort
[18:08:23	][LOOC] C24:i5.(X)KING-19: eli eli bihterini
[18:08:26	][IC] C24:i3.KING-20: Ne yapmaya çalışıyorsun amına koyayım?
[18:08:31	][IC] C24:i3.KING-20: Ajan falan mısın sen?
[18:08:35	][IC] C24:i5.(X)KING-19: <:: Hoşuna gitmedi mi? ::>
[18:08:46	][IC] C24:i3.KING-20: Boynumu kıracaktın son anda durdurdum amına koyaymı.
[18:08:49	][IC] C24:i3.KING-20: Kıtladı umarım bişey yoktur.
[18:08:49	][IC] C24:i5.(X)KING-19: <:: Rahatlicanı zannetmiştim. ::>
[18:09:03	][LOOC] C24:i5.(X)KING-19: OLUM KARAKTER BİLİYO SIKINTI YOK ROLDE DUYCAB
[18:09:07	][IC] C24:i5.(X)KING-19: <:: Hayır ya. ::>
[18:09:14	][IC] C24:i5.(X)KING-19: <:: Bunu bilerek yaptım. ::>
[18:09:17	][IC] C24:i3.KING-20: Nasıl.
[18:09:23	][IC] C24:i5.(X)KING-19: <:: Kafan sence kırılsaydı. ::>
[18:09:28	][IC] C24:i5.(X)KING-19: <:: Şuan burdamıydın? ::>
[18:09:42	][IC] C24:i3.KING-20: Evet..
[18:09:47	][ME] C24:i3.KING-20: elini arkasından çeker
[18:09:48	][IC] C24:i3.KING-20: Özür dilerim.
[18:10:00	][IC] C24:i5.(X)KING-19: <:: Neyse rahatladın mı. ::>
[18:10:13	][IC] C24:i5.(X)KING-19: <:: Kafanda iyi çıtladı sanırım kimse çıtlatmamış. ::>
[18:10:21	][IC] C24:i3.KING-20: Evet..
[18:10:25	][IC] C24:i3.KING-20: Biraz acıdı ama rahatladım.
[18:10:25	][LOOC] C24:i5.(X)KING-19: gerçek hayattada bunu yapabiliyom ben
[18:10:41	][ME] C24:i5.(X)KING-19: Kişiyi korkutmak amacıyla şakadan bir şey söyler
[18:10:45	][IC] C24:i5.(X)KING-19: <:: Ama sen şimdi felç olcaksın. ::>
[18:10:53	][IC] C24:i5.(X)KING-19: <:: Diğer tarafıda çıtlatmassam. ::>
[18:11:01	][IC] C24:i3.KING-20: ÇITLAT.
[18:11:02	][IC] C24:i3.KING-20: ÇABUK.
[18:11:05	]C24:i3.KING-20 used command '/ActSit 2'.
[18:11:07	][IC] C24:i5.(X)KING-19: <:: Elim ağrıyo. ::>
[18:11:09	][ME] C24:i3.KING-20: hızlıca oturup bekliyor
[18:11:11	][IC] C24:i3.KING-20: 19.
[18:11:14	][IC] C24:i5.(X)KING-19: <:: Sen kendine yap. ::>
[18:11:14	][IC] C24:i3.KING-20: AMPUTE EDİLİRSİN.
[18:11:16	][IC] C24:i3.KING-20: HIZLI OL.
[18:11:19	][IC] C24:i5.(X)KING-19: <:: Tamam edileyim. ::>
[18:11:22	][IC] C24:i5.(X)KING-19: <:: Ne olcak. ::>
[18:11:24	]C24:i3.KING-20 used command '/ExitAct'.
[18:11:31	][ME] C24:i3.KING-20: 19 u kollarından tutar
[18:11:36	][ME] C24:i3.KING-20: yatağa doğru hafifçe savurur
[18:11:39	]C24:i3.KING-20 rolled 4 out of 20 (+5 from Güç).
[18:11:39	]C24:i3.KING-20 used command '/Roll strength'.
[18:11:46	]C24:i3.KING-20 used command '/ActSit 2'.
[18:11:47	][IC] C24:i3.KING-20: HADİİ.
[18:11:48	]C24:i3.KING-20 used command '/ExitAct'.
[18:11:49	][IC] C24:i3.KING-20: HADİİ.
[18:11:51	]C24:i3.KING-20 used command '/ActSit 2'.
[18:11:52	][IC] C24:i5.(X)KING-19: <:: Yok çıtlatmıyorum. ::>
[18:11:58	][IC] C24:i3.KING-20: YAHU YAPSANA!
[18:12:11	][ME] C24:i5.(X)KING-19: Kıkırdamaya başlar.
[18:12:12	][IC] C24:i5.(X)KING-19: <:: Yok. ::>
[18:12:17	][IC] C24:i5.(X)KING-19: <:: Yapamam. ::>
[18:12:20	]C24:i3.KING-20 used command '/ExitAct'.
[18:12:21	][IC] C24:i5.(X)KING-19: <:: Bir kereye özeldi o. ::>
[18:12:21	]C24:i3.KING-20 used command '/ToggleRaise'.
[18:12:24	][IC] C24:i5.(X)KING-19: <:: TAMAM. ::>
[18:12:26	][IC] C24:i5.(X)KING-19: <:: YAPCAM. ::>
[18:12:27	]C24:i3.KING-20 used command '/ToggleRaise'.
[18:12:31	]C24:i3.KING-20 used command '/ActSit 2'.
[18:12:32	][IC] C24:i5.(X)KING-19: <:: Yok yapmicam. ::>
[18:12:33	]C24:i3.KING-20 used command '/ExitAct'.
[18:12:36	]C24:i3.KING-20 used command '/ToggleRaise'.
[18:12:41	][IC] C24:i5.(X)KING-19: <:: Şakaydı. ::>
[18:12:44	]C24:i3.KING-20 used command '/ToggleRaise'.
[18:12:46	][IC] C24:i3.KING-20: Çabuk.
[18:12:53	][IC] C24:i5.(X)KING-19: <:: Geç otur sandalyeye. ::>
[18:13:06	]C24:i3.KING-20 used command '/ActSit 2'.
[18:13:18	][IC] C24:i5.(X)KING-19: <:: Serbest bırak kafanı. ::>
[18:13:23	][ME] C24:i3.KING-20: kafasını serbest bırakıyor
[18:14:02	][ME] C24:i5.(X)KING-19: Kişinin kafasını elleriyle kavrar ve sağ sola çevirip sonrasında sağ tarafa çevirir ve öyle bi çıtlatırki sanki öldürdü ama rahatlama getirdi
[18:14:09	][IC] C24:i3.KING-20: Sen..
[18:14:12	][IC] C24:i3.KING-20: Ölmemi istiyorsun..
[18:14:18	][IC] C24:i5.(X)KING-19: <:: Haha. YA YOK. ::>
[18:14:35	][IC] C24:i5.(X)KING-19: <:: BEN SENLE ALAY EDİYORDUM...Öhm hani sen benle ettin ya 'kuçu kuçu'. ::>
[18:14:36	][IC] C24:i5.(X)KING-19: <:: Ve. ::>
[18:14:41	][IC] C24:i5.(X)KING-19: <:: Felç falan yok. ::>
[18:14:43	][IC] C24:i5.(X)KING-19: <:: Şakaydı. ::>
[18:14:46	]C24:i3.KING-20 used command '/ExitAct'.
[18:14:54	]C24:i3.KING-20 used command '/ToggleRaise'.
[18:15:00	][IC] C24:i3.KING-20: Gel.
[18:15:11	][ME] C24:i3.KING-20: köşeye sıkıştırır
[18:15:17	][LOOC] C24:i5.(X)KING-19: AMK HARBİ SIKIŞTIM
[18:15:22	][IC] C24:i3.KING-20: 19.
[18:15:29	][IC] C24:i3.KING-20: Beni sakinleştirmeye çalış.
[18:15:41	][IC] C24:i3.KING-20: Yada aklıma gelebilecek tüm işkence türlerini öğren.
[18:15:42	]John Brookly is no longer afk. Total time spent AFK: 3065
[18:15:47	][IC] C24:i5.(X)KING-19: <:: Tamam 'Canım' sakinleştireyim. ::>
[18:15:53	][LOOC] C24:i5.(X)KING-19: tekte çözüm
[18:16:01	][IC] C24:i3.KING-20: Eee?
[18:16:16	][IC] C24:i5.(X)KING-19: <:: Neden sinirlendin ki? ::>
[18:16:22	][ME] C24:i5.(X)KING-19: Kıkırdamasına hakim olamıyor.
[18:16:28	][IC] C24:i3.KING-20: GÜLÜYORSUN HA?
[18:16:34	][IC] C24:i3.KING-20: GÜLÜYORSUN HA?
[18:16:45	][IC] C24:i5.(X)KING-19: <:: YA NAPİM KOMİK DURUYORSUN ŞUAN. ::>
[18:16:54	][IC] C24:i3.KING-20: Komik mi.
[18:16:55	][IC] C24:i3.KING-20: Hmm.
[18:16:58	]C24:i3.KING-20 has hit C24:i5.(X)KING-19 dealing 19 damage (CritChance was 0.40).
[18:16:58	]C24:i5.(X)KING-19 has taken 19 damage from C24:i3.KING-20.
[18:16:59	]C24:i3.KING-20 has hit C24:i5.(X)KING-19 dealing 19 damage (CritChance was 0.40).
[18:16:59	]C24:i5.(X)KING-19 has taken 19 damage from C24:i3.KING-20.
[18:17:01	][IC] C24:i5.(X)KING-19: <:: AGH. ::>
[18:17:06	][IC] C24:i3.KING-20: Sana ceza olsun.
[18:17:07	]C24:i3.KING-20 used command '/ToggleRaise'.
[18:17:10	][IC] C24:i3.KING-20: Altıma sıçmadığım kaldı.
[18:17:16	]C24:i3.KING-20 ran 'Consume' on item 'Soda Bob Brawn' (#167091)
[18:17:16	]C24:i3.KING-20 extended their level 1 long boost in Algı.
[18:17:16	]C24:i3.KING-20 has updated their Çeviklik long boost target to 2 (current : 5).
[18:17:16	]C24:i3.KING-20 ran 'Consume' on item 'Metropolice Takviyeleri' (#167090)
[18:17:16	]C24:i3.KING-20 extended their level 3 long boost in Güç.
[18:17:22	][ME] C24:i5.(X)KING-19: İçinden: Erkeklere neden şaka yapmayacağımı şimdi anladım bir daha yaparsam..
[18:17:25	][IC] C24:i5.(X)KING-19: <:: Çık ya. ::>
[18:17:31	][IC] C24:i3.KING-20: 19.
[18:17:33	][IC] C24:i3.KING-20: Ya dur.
[18:17:36	][IC] C24:i5.(X)KING-19: <:: Tuvalete giricem. ::>
[18:17:37	][IC] C24:i3.KING-20: Hayatım 1 saniye.
[18:17:40	][IC] C24:i3.KING-20: Girersin.
[18:17:49	][LOOC] C24:i5.(X)KING-19: anne elimden tutarmısın korkuyorum
[18:17:53	][LOOC] C24:i3.KING-20: DWĞÜAPWÜĞPWAÜĞ
[18:17:55	][IC] C24:i3.KING-20: Bitanem.
[18:17:59	][IC] C24:i3.KING-20: Gerçekten çok korktum.
[18:18:00	][IC] C24:i3.KING-20: Üstüne.
[18:18:02	][IC] C24:i3.KING-20: Benimle çok alay ettin.
[18:18:11	][IC] C24:i3.KING-20: Seni bir daha göremeyeceğim diye çok korktum.
[18:18:13	][IC] C24:i3.KING-20: Özür dilerim.
[18:18:17	][IC] C24:i5.(X)KING-19: <:: Sen mi ben mi alay ettim. ::>
[18:18:18	][IC] C24:i5.(X)KING-19: <:: Haha. ::>
[18:18:20	][IC] C24:i5.(X)KING-19: <:: Neyse. ::>
[18:18:22	][IC] C24:i5.(X)KING-19: <:: Ben bi izninle. ::>
[18:18:24	][IC] C24:i5.(X)KING-19: <:: Artık. ::>
[18:18:36	][LOOC] C24:i3.KING-20: bişey yazacam da yazamıyorum
[18:18:38	][LOOC] C24:i3.KING-20: aşırı komik
[18:18:45	][LOOC] C24:i5.(X)KING-19: yaz yazmassan topsun
[18:18:54	][IC] C24:i3.KING-20: Büyük abdest mi küçük abdest mi.
[18:19:02	][LOOC] C24:i5.(X)KING-19: devasa olanından
[18:19:10	][LOOC] C24:i3.KING-20: god dayyyuuaam
[18:19:16	][IC] C24:i3.KING-20: Neyse.
[18:19:18	][IC] C24:i5.(X)KING-19: <:: Ne anlama geliyor. ::>
[18:19:19	][IC] C24:i5.(X)KING-19: <:: Neyse. ::>
[18:19:20	][IC] C24:i3.KING-20: Boşver.
[18:19:24	][IC] C24:i3.KING-20: Türkçe.
[18:19:25	][IC] C24:i3.KING-20: Anlamazsın.
[18:19:28	][IC] C24:i3.KING-20: Aaa.
[18:19:31	][IC] C24:i3.KING-20: Kapı bozulmuş.
[18:19:32	][IC] C24:i3.KING-20: Kapanmıyor.
[18:19:34	][IC] C24:i3.KING-20: Yapacak bieşy yok.
[18:19:37	][IC] C24:i3.KING-20: Hahah.
[18:19:49	][LOOC] C24:i5.(X)KING-19: zart zort sıçar
[18:20:42	]John Brookly has gone afk.
[18:22:28	][IC] C24:i3.KING-20: Kaskını çıkaaar.
[18:22:30	][IC] C24:i3.KING-20: Copunu bıraaakk.
[18:22:34	][IC] C24:i3.KING-20: Deelii kannlıı kim bakalıımm.
[18:22:42	][IC] C24:i5.(X)KING-19: <:: Ne anlatıyorsun. ::>
[18:22:47	][IC] C24:i3.KING-20: Kaskını çıkar.
[18:22:49	][IC] C24:i3.KING-20: Copunu bırak.
[18:22:50	][IC] C24:i3.KING-20: Evdesin.
[18:22:53	][IC] C24:i3.KING-20: Devriye bölgesinde değil.
[18:22:56	][IC] C24:i3.KING-20: Tanrım.
[18:22:57	][IC] C24:i5.(X)KING-19: <:: Benim tarzım bu. ::>
[18:22:59	][IC] C24:i3.KING-20: Sanırım*.
[18:23:02	][IC] C24:i3.KING-20: Anladım.
[18:23:11	][IC] C24:i3.KING-20: Masaja devam mı.
[18:23:16	][IC] C24:i5.(X)KING-19: <:: Istiyormusun. ::>
[18:23:18	][IC] C24:i5.(X)KING-19: <:: ? ::>
[18:23:18	][IC] C24:i3.KING-20: Evety.
[18:23:19	][IC] C24:i3.KING-20: Çok.
[18:23:20	][IC] C24:i3.KING-20: Istiyorum.
[18:23:22	][IC] C24:i3.KING-20: Çok çok çok çok.
[18:23:23	][IC] C24:i3.KING-20: Istiyoru.
[18:23:25	][IC] C24:i5.(X)KING-19: <:: Tamam sırt üstü yat bakim. ::>
[18:23:28	][IC] C24:i5.(X)KING-19: <:: Yatağa. ::>
[18:23:29	][IC] C24:i3.KING-20: Tamam.
[18:23:36	][LOOC] C24:i5.(X)KING-19: şimdi sırtınıda çıtlatimde LFDŞMGLŞİIFDNGD
[18:23:43	]C24:i3.KING-20 used command '/ActLean 2'.
[18:23:48	]C24:i3.KING-20 used command '/ActDown 3'.
[18:23:49	]C24:i3.KING-20 used command '/ExitAct'.
[18:23:52	]C24:i3.KING-20 used command '/ActDown 2'.
[18:23:52	]C24:i3.KING-20 used command '/ExitAct'.
[18:23:53	][LOOC] C24:i5.(X)KING-19: sen bi öl korkudan karakterin mal zte
[18:23:55	]C24:i3.KING-20 used command '/ActDown 1'.
[18:23:58	]C24:i3.KING-20 used command '/ExitAct'.
[18:24:04	][LOOC] C24:i5.(X)KING-19: sırt üstü yatmış gibi yaparsın actdown 2
[18:24:05	]C24:i3.KING-20 used command '/ActInjured 2'.
[18:24:08	]C24:i3.KING-20 used command '/ExitAct'.
[18:24:11	]C24:i3.KING-20 used command '/ActDown'.
[18:24:21	][ME] C24:i3.KING-20: sırt üstü uzanır ve bacaklarını açar
[18:24:24	][IC] C24:i3.KING-20: Mmmmhhh..
[18:24:30	][ME] C24:i5.(X)KING-19: İçinden: Sana bir korku daha yaşatayımda şimdi sen gör.
[18:24:35	][ME] C24:i3.KING-20: gözlerini kapatıp bekler
[18:24:42	][IC] C24:i5.(X)KING-19: <:: Şimdi komutumu bekle. ::>
[18:24:57	][IC] C24:i5.(X)KING-19: <:: Düşün şimdi sen bir ormandasın. ::>
[18:25:04	][IC] C24:i5.(X)KING-19: <:: Yemyeşil. ::>
[18:25:11	][IC] C24:i5.(X)KING-19: <:: Ağaçlar böcekler hayvanlar. ::>
[18:25:13	][IC] C24:i5.(X)KING-19: <:: Falan var. ::>
[18:25:18	][ME] C24:i3.KING-20: tepki vermiyor ama dinliyor gibi
[18:25:18	][IC] C24:i5.(X)KING-19: <:: Kurşlar cıvıldıyor. ::>
[18:25:28	][IC] C24:i5.(X)KING-19: <:: Ve sen derin bir uykuya dalıyorsun. ::>
[18:25:39	][IC] C24:i5.(X)KING-19: <:: Ve yavaş yavaş nefesini veriyorsun. ::>
[18:25:41	][IC] C24:i5.(X)KING-19: <:: Ver bakayım. ::>
[18:25:52	][ME] C24:i3.KING-20: uyguluyor gib
[18:25:54	][ME] C24:i5.(X)KING-19: Yavaşca kişinin sırtına doğru iki elini koyar.
[18:26:02	][ME] C24:i5.(X)KING-19: İçinden: Hadi bakalım
[18:26:35	][ME] C24:i5.(X)KING-19: Bir anda küçük bir baskı uygular ve kişinin sırtını omurgasını çıtlatır ve ses çok yüksek çıkar bu kişiyi rahatlatır.
[18:26:48	][ME] C24:i5.(X)KING-19: İçinden: Öldümü acaba
[18:26:49	][ME] C24:i3.KING-20: hiçbir tepki vermiyor
[18:27:09	][ME] C24:i5.(X)KING-19: İçinden: Kalem falan var mı?
[18:27:15	][ME] C24:i5.(X)KING-19: Kişinin üstünü arar.
[18:27:39	][IT] C24:i3.KING-20: üstündeki üniformanın ön üst cebinde 1 adet tükenmez kalem buldu mavi
[18:27:54	][ME] C24:i5.(X)KING-19: Kalemi alır ve kişinin suratını yana doğru çevirir.
[18:28:07	][IT] C24:i3.KING-20: uyuyor
[18:28:12	]John Brookly is no longer afk. Total time spent AFK: 745
[18:28:14	][ME] C24:i5.(X)KING-19: Böylece kişinin yüzünü görür ve ona bir sakal ve bıyık çizer.
[18:28:18	]John Brookly exited observer at their location.
[18:28:18	]Beyin.Dll (STEAM_0:0:479033164) has disconnected.
[18:28:27	][ME] C24:i5.(X)KING-19: Kıkırdamasına hakim olamıyor.
[18:28:45	][ME] C24:i5.(X)KING-19: Bir anda kahkaha atmaya başlar
[18:28:50	][IC] C24:i5.(X)KING-19: <:: HAHHHHHHAAAAAAAAA. ::>
[18:28:51	][ME] C24:i3.KING-20: arada kaşlarını çatıyor ancak güzel ve tatlı bir tema içinde uyuyor
[18:28:57	][ME] C24:i3.KING-20: ilgilenmiyor
[18:29:00	][IC] C24:i5.(X)KING-19: <:: HAHAHHHHAAAAAAAAA. ::>
[18:29:05	][IC] C24:i5.(X)KING-19: <:: ÇOK İYİ OLDU. ::>
[18:29:09	][IC] C24:i5.(X)KING-19: <:: HAHAAAAAAAAAHHAHAHAHA. ::>
[18:29:10	][IC] C24:i3.KING-20: Mmhh..
[18:29:13	][IC] C24:i5.(X)KING-19: <:: Öhm. ::>
[18:29:44	][ME] C24:i5.(X)KING-19: Kalemle biraz daha detay koyar anlına bir böcek çizer.
[18:29:48	][IC] C24:i5.(X)KING-19: <:: HEEEAHHHAHAHAHAHAHA. ::>
[18:29:56	][ME] C24:i3.KING-20: kişinin elini bir anda tutar ve çok sıkar
[18:29:58	]C24:i3.KING-20 rolled 2 out of 20 (+5 from Güç).
[18:29:58	]C24:i3.KING-20 used command '/Roll strength'.
[18:30:05	][IC] C24:i5.(X)KING-19: <:: HAHAH- H-ha? ::>
[18:30:06	][LOOC] C24:i3.KING-20: +5 koyak 
[18:30:13	][IC] C24:i5.(X)KING-19: <:: OV. ::>
[18:30:15	][ME] C24:i3.KING-20: elini bir anda çekerek kişiyi yatağın diğer ucuna yatırmaya çalışır
[18:30:17	]C24:i3.KING-20 rolled 7 out of 20 (+5 from Güç).
[18:30:17	]C24:i3.KING-20 used command '/Roll strength'.
[18:30:31	][LOOC] C24:i5.(X)KING-19: kanka nasıl başardın amk insan kalkar bi
[18:30:34	][IC] C24:i5.(X)KING-19: <:: Ha? ::>
[18:30:39	][LOOC] C24:i3.KING-20: uyuyor numarası
[18:30:40	]C24:i3.KING-20 used command '/ExitAct'.
[18:30:44	]C24:i3.KING-20 used command '/ActDown 2'.
[18:30:45	]C24:i3.KING-20 used command '/ExitAct'.
[18:30:48	]C24:i3.KING-20 used command '/ActDown 1'.
[18:30:54	][LOOC] C24:i3.KING-20: UZAAAN
[18:30:59	][ME] C24:i5.(X)KING-19: Gülmesine hakim olamaz ve gülmeye devam eder.
[18:31:02	][IC] C24:i5.(X)KING-19: <:: HAHAHAAAAAAAAHHHHHA. ::>
[18:31:05	][ME] C24:i3.KING-20: elindeki tükenmezi alır
[18:31:10	][ME] C24:i3.KING-20: 19 un üstüne çıkar
[18:31:14	][IC] C24:i3.KING-20: Sıra bande.
[18:31:15	][IC] C24:i3.KING-20: Bende.
[18:31:15	][LOOC] C24:i5.(X)KING-19: ANAN
[18:31:19	][IC] C24:i5.(X)KING-19: <:: HAYIR. ::>
[18:31:20	][ME] C24:i3.KING-20: maskesini tutup çıkarır
[18:31:21	][IC] C24:i5.(X)KING-19: <:: HAYIR DUR. ::>
[18:31:22	][IC] C24:i3.KING-20: AHAHAHAHA.
[18:31:24	][IC] C24:i5.(X)KING-19: <:: YA YAPMA. ::>
[18:31:24	][IC] C24:i3.KING-20: GEL BAKALIIIMM.
[18:31:26	][IC] C24:i3.KING-20: AHAHAAAA.
[18:31:27	][IC] C24:i3.KING-20: HAHAWHAHAHA.
[18:31:28	][LOOC] C24:i5.(X)KING-19: KALK AMK AYA
[18:31:30	][Y] C24:i3.KING-20: AAAAAAAAA HAHAHAHA.
[18:31:32	][IC] C24:i5.(X)KING-19: <:: YA. ::>
[18:31:32	][Y] C24:i3.KING-20: HAAAA HAHAHAHA.
[18:31:33	]C24:i3.KING-20 used command '/ExitAct'.
[18:31:34	][IC] C24:i5.(X)KING-19: <:: YAPMA. ::>
[18:31:36	][IC] C24:i5.(X)KING-19: <:: BAK LÜTFEN. ::>
[18:31:38	][LOOC] C24:i3.KING-20: olum sen şuan uzanıyorsun
[18:31:42	][LOOC] C24:i3.KING-20: bende üzerind eyim
[18:31:45	][ME] C24:i5.(X)KING-19: Kişi oturur pozisyona geçmeyi dener
[18:31:52	][LOOC] C24:i5.(X)KING-19: left 4 dead hunter roleplay
[18:31:53	][ME] C24:i3.KING-20: izin vermemeye çalışır
[18:31:55	]C24:i3.KING-20 rolled 17 out of 20 (+5 from Güç).
[18:31:55	]C24:i3.KING-20 used command '/Roll strength'.
[18:31:57	][LOOC] C24:i3.KING-20: dğwüÜDĞWPADÜĞPAÜDPAWÜDĞ
[18:31:58	][LOOC] C24:i3.KING-20: OHSA
[18:32:03	][LOOC] C24:i5.(X)KING-19: ÖLDÜM OC
[18:32:13	]C24:i5.(X)KING-19 used command '/ActDown 2'.
[18:32:16	][IC] C24:i5.(X)KING-19: <:: YA BIRAK. ::>
[18:32:18	][IC] C24:i5.(X)KING-19: <:: BAK YAPMA. ::>
[18:32:20	][ME] C24:i3.KING-20: kalemle 19 un suratına birşeyler çiziyor
[18:32:25	][IC] C24:i5.(X)KING-19: YA.
[18:32:29	][IC] C24:i5.(X)KING-19: HAYIR.
[18:32:31	][IC] C24:i5.(X)KING-19: YA AMA.
[18:32:35	][IC] C24:i5.(X)KING-19: BAK.
[18:32:45	][IC] C24:i5.(X)KING-19: DEVAM EDERSEN SONU KÖTÜ OLUR.
[18:32:51	][IC] C24:i5.(X)KING-19: UYARIYORUM.
[18:32:55	][IC] C24:i5.(X)KING-19: YA BIRAKSANA.
[18:33:00	][ME] C24:i3.KING-20: 1 bıyık, ortadan birleşmiş kaş, 4 farklı ben ve burnunu karalar
[18:33:04	][IC] C24:i3.KING-20: AHAHAHAAAA.
[18:33:04	][ME] C24:i5.(X)KING-19: Kişinin yüzünü gördükçe ciddiyeti bozulur 
[18:33:05	][IC] C24:i3.KING-20: AAAHAHAHA.
[18:33:07	][IC] C24:i5.(X)KING-19: YA.
[18:33:15	][ME] C24:i3.KING-20: kişiye yaklaşıp yanağından öper
[18:33:21	][IC] C24:i3.KING-20: Benim yakışıklı 19 um.
[18:33:23	][IC] C24:i3.KING-20: Ehehehe.
[18:33:24	][IC] C24:i5.(X)KING-19: Senle konuşmuyorum benü.
[18:33:28	][IC] C24:i5.(X)KING-19: ÇIK.
[18:33:31	][IC] C24:i5.(X)KING-19: ÇIK YÜZÜME BAKICAM.
[18:33:32	][IC] C24:i3.KING-20: Offf.
[18:33:35	][IC] C24:i3.KING-20: Tatlılığa bak.
[18:33:40	][ME] C24:i3.KING-20: 2 eliyle de yüzünden onlarca makas alıyor
[18:33:46	][IC] C24:i5.(X)KING-19: SEN KENDİ SURATINA BAK.
[18:33:54	][ME] C24:i3.KING-20: ayağa kalkar ve lavaboya koşar
[18:33:56	][IC] C24:i3.KING-20: AHAHAHA.
[18:33:58	][LOOC] C24:i5.(X)KING-19: ben burger king söyledim ihtiyar
[18:33:58	]C24:i5.(X)KING-19 used command '/ExitAct'.
[18:34:07	][IC] C24:i3.KING-20: HAHAHAHA.
[18:34:14	][ME] C24:i3.KING-20: kendi elini yüzünü yıkıyor
[18:34:16	][IT] C24:i3.KING-20: izler çıktı
[18:34:20	][ME] C24:i5.(X)KING-19: Deliriyomuş gibi kapıya vuruyor
[18:34:30	][ME] C24:i3.KING-20: hızlıca ardından kapıyı kilitlemeye çalışıyor
[18:34:32	][IC] C24:i3.KING-20: EHEHEHAHAHA.
[18:34:33	][IC] C24:i3.KING-20: AHAHA.
[18:34:36	]C24:i3.KING-20 rolled 1 out of 20 (+5 from Güç).
[18:34:36	]C24:i3.KING-20 used command '/Roll strength'.
[18:34:43	]C24:i5.(X)KING-19 rolled 3 out of 20 (+2 from Güç).
[18:34:43	]C24:i5.(X)KING-19 used command '/Roll strength'.
[18:34:45	][LOOC] C24:i5.(X)KING-19: ANAN
[18:34:45	][IC] C24:i3.KING-20: AAAHAHAHA.
[18:34:46	][IC] C24:i3.KING-20: AHAHAHAHA.
[18:35:10	][IC] C24:i3.KING-20: <:: BAY BAAAY. ::>
[18:35:12	][IC] C24:i3.KING-20: <:: AHAHAHA. ::>
[18:35:17	][ME] C24:i5.(X)KING-19: Tabancasını çeker.
[18:35:18	]C24:i5.(X)KING-19 has gained a '17rnd USP Magazine' #165803.
[18:35:18	]C24:i5.(X)KING-19 has lost a '17rnd USP Magazine' #165802.
[18:35:21	][IC] C24:i3.KING-20: <:: Dur. ::>
[18:35:22	][IC] C24:i3.KING-20: <:: DUR. ::>
[18:35:23	][ME] C24:i5.(X)KING-19: Kilide nişan alır
[18:35:27	][IC] C24:i5.(X)KING-19: AÇ.
[18:35:29	]C24:i5.(X)KING-19 has gained a '17rnd USP Magazine' #165802.
[18:35:29	]C24:i5.(X)KING-19 has lost a '17rnd USP Magazine' #165803.
[18:35:33	][ME] C24:i3.KING-20: tabancasına el koymaya çalışır
[18:35:33	][ME] C24:i5.(X)KING-19: Silahı indirir.
[18:35:37	]C24:i3.KING-20 rolled 16 out of 20 (+5 from Güç).
[18:35:37	]C24:i3.KING-20 used command '/Roll strength'.
[18:35:42	][LOOC] C24:i5.(X)KING-19: lan İNDİRDİM SİLA
[18:35:43	][LOOC] C24:i3.KING-20: son emote içni çok geç
[18:35:45	][LOOC] C24:i3.KING-20: son emote içni çok geç
[18:35:50	]C24:i5.(X)KING-19 ran 'drop' on item 'HK USP .45' (#165784)
[18:35:50	]C24:i5.(X)KING-19 has lost a 'HK USP .45' #165784.
