[00:33:35	]Enistein has connected.
[23:32:46	][IT] S10:Disp:AI-27: Görünüşe bakılırsa bilgisayar ekranında bir data transferi mevcut ancak yarım kalmış.
[23:32:57	][IT] S10:Disp:AI-27: TRANSMISSION: %62
[23:32:59	]C24:i5.UNION-79 used command '/GameMaster mersa textrp devam edelim'.
[23:33:19	][ME] C24.i3.HELIX-86: Bir eliyle karnını bir eliylede bilgisayardaki tuşlara basıyordır
[23:33:29	][ME] C24:i5.UNION-79: sıkıntının kaynağını anlamak amacıyla ekrandaki diğer yazılara bakar, bir hata mesajı görür mü?
[23:33:29	]C24.i3.HELIX-86 used command '/ActStand 3'.
[23:33:55	][IT] S10:Disp:AI-27: Hata mesajı çıkmaz ancak görünüşe göre indirmenin ve/veya transferin devam etmesi için Sivil Korumanın bir tuşa basması geremektedir.
[23:34:00	]C24:i5.UNION-79 used command '/GameMaster mersa textrp lütfennn'.
[23:34:01	][ME] C24.i3.HELIX-86: Mesajlara bakar bir şey göremez.
[23:34:12	]C24:RCT.UNION-25 used command '/GameMaster Tamam sen istiyon diye oda :D'.
[23:34:16	][IT] S10:Disp:AI-27: Klavyenin sağındaki mavi tuşa basıldığı sürece devam eden bu transfer takılı kalmıştır.
[23:34:17	][ME] C24.i3.HELIX-86: Sivil korma tuşlara basarak bir şeyler yapar
[23:34:32	][IT] S10:Disp:AI-27: Bahsi geçen transfer HELIX-86'nın basmasıyla devam etmeye başlar:
[23:34:37	][IT] S10:Disp:AI-27: TRANSMISSION: %63
[23:34:48	][IC] C24.i3.HELIX-86: <:: Uagh! ::>
[23:34:54	][IC] C24:RCT.UNION-25: <:: Hmph. ::>
[23:34:55	][IC] C24:i5.UNION-79: <:: Çok yavaş... ::>
[23:34:58	]S10:Disp:AI-27 used command '/Radio KT-1, hardpointi daraltın ve stabil halde bekleyin.'.
[23:35:05	][IC] C24:RCT.UNION-25: <:: 79. ::>
[23:35:05	]C24.i3.HELIX-86 used command '/Radio 10-4'.
[23:35:05	]C24:i5.UNION-79 used command '/Radio 10-4'.
[23:35:06	][IT] S10:Disp:AI-27: TRANSMISSION: %65
[23:35:17	][IC] C24:RCT.UNION-25: <:: Bu cesetleri strelize etmek iyi olurdu. ::>
[23:35:25	][IC] C24:i5.UNION-79: <:: KT-1, silahlarınızı çekin. ::>
[23:35:27	]C24:RCT.UNION-25 has gained a '17rnd Usp-Şarjörü' #70271.
[23:35:27	]C24:RCT.UNION-25 has lost a '17rnd Usp-Şarjörü' #70272.
[23:35:27	]C24:RCT.UNION-25 has gained a '17rnd Usp-Şarjörü' #70272.
[23:35:27	]C24:RCT.UNION-25 has lost a '17rnd Usp-Şarjörü' #70271.
[23:35:30	][IC] C24:RCT.UNION-25: <:: Copy that. ::>
[23:35:36	][ME] C24.i3.HELIX-86: Klavyeye basarak birşeyler biliyormuş gibi transferi hızlandırmayı dener
[23:35:44	][IT] S10:Disp:AI-27: TRANSMISSION: %68
[23:35:45	][IC] C24.i3.HELIX-86: <:: Silah tutacak gücüm kalmadı bekleyin. ::>
[23:35:54	][IC] C24:RCT.UNION-25: <:: Bu ne transferi biliyormusun. ::>
[23:35:57	][IC] C24:RCT.UNION-25: <:: 86. ::>
[23:36:02	]S10:Disp:AI-27 used command '/PlaySoundGlobal music/battle/newbattle0.ogg'.
[23:36:04	][IC] C24:i5.UNION-79: <:: Bir fikrim yok. ::>
[23:36:07	][IC] C24.i3.HELIX-86: <:: Hayır ama anladığım bir şey. ::>
[23:36:15	]S10:Disp:AI-27 used command '/Event Ve üçlünün beklediği gibi o uzaktaki çığlıklar tabii ki tekrar gelmeye başlar.'.
[23:36:21	][ME] C24.i3.HELIX-86: Karnını tutar ve kanların damlasını engeller
[23:36:21	]C24.i3.HELIX-86 used command '/ExitAct'.
[23:36:24	]S10:Disp:AI-27 has spawned a 'NPC [2990][npc_fastzombie]'.
[23:36:26	]S10:Disp:AI-27 has spawned a 'NPC [4787][npc_fastzombie]'.
[23:36:29	]S10:Disp:AI-27 has spawned a 'NPC [4787][npc_fastzombie]'.
[23:36:31	]S10:Disp:AI-27 has spawned a 'NPC [2990][npc_fastzombie]'.
[23:36:31	][ME] C24.i3.HELIX-86: Silahını çeker
[23:36:32	]C24.i3.HELIX-86 has gained a '17rnd Usp-Şarjörü' #65794.
[23:36:32	]C24.i3.HELIX-86 has lost a '17rnd Usp-Şarjörü' #65797.
[23:36:32	]C24.i3.HELIX-86 has gained a '17rnd Usp-Şarjörü' #65797.
[23:36:32	]C24.i3.HELIX-86 has lost a '17rnd Usp-Şarjörü' #65792.
[23:36:34	][IC] C24:RCT.UNION-25: <:: Evet, bunun için biraz mahremiyete ihtiyacım olacak! ::>
[23:36:35	]S10:Disp:AI-27 has spawned a 'NPC [4787][npc_fastzombie]'.
[23:36:35	]C24.i3.HELIX-86 has gained a '30rnd MP-şarjörü' #69576.
[23:36:35	]C24.i3.HELIX-86 has lost a '30rnd MP-şarjörü' #69588.
[23:36:35	]C24.i3.HELIX-86 has gained a '30rnd MP-şarjörü' #69588.
[23:36:35	]C24.i3.HELIX-86 has lost a '30rnd MP-şarjörü' #69576.
[23:36:39	]S10:Disp:AI-27 has spawned a 'NPC [4795][npc_fastzombie]'.
[23:36:40	]C24:i5.UNION-79 has hit npc_fastzombie dealing 12 damage (CritChance was 0.92).
[23:36:40	]C24:i5.UNION-79 has critically hit npc_fastzombie in the head dealing 0 damage (CritChance was 0.92).
[23:36:40	]C24:i5.UNION-79 has gained level 10 in the Silahlar skill.
[23:36:40	]C24:i5.UNION-79 has critically hit npc_fastzombie in the head dealing 21 damage (CritChance was 0.92).
[23:36:40	]C24:i5.UNION-79 has critically hit npc_fastzombie dealing 0 damage (CritChance was 0.92).
[23:36:40	]C24:i5.UNION-79 has critically hit npc_fastzombie dealing 7 damage (CritChance was 0.92).
[23:36:40	]C24:i5.UNION-79 has gained level 11 in the Silahlar skill.
[23:36:40	]C24:i5.UNION-79 has critically hit npc_fastzombie dealing 19 damage (CritChance was 0.92).
[23:36:41	]C24:i5.UNION-79 has critically hit npc_fastzombie dealing 19 damage (CritChance was 0.92).
[23:36:42	]C24:RCT.UNION-25 has critically hit npc_fastzombie dealing 19 damage (CritChance was 0.87).
[23:36:42	]C24:i5.UNION-79 has gained level 12 in the Silahlar skill.
[23:36:42	]C24:i5.UNION-79 has critically hit npc_fastzombie in the head dealing 21 damage (CritChance was 0.92).
[23:36:43	]C24.i3.HELIX-86 has critically hit npc_fastzombie dealing 16 damage (CritChance was 0.89).
[23:36:43	]C24.i3.HELIX-86 has hit npc_fastzombie in the head dealing 0 damage (CritChance was 0.89).
[23:36:43	]C24.i3.HELIX-86 has critically hit npc_fastzombie in the head dealing 17 damage (CritChance was 0.89).
[23:36:43	][IT] S10:Disp:AI-27: TRANSMISSION: %72
[23:36:43	]C24:i5.UNION-79 has critically hit npc_fastzombie dealing 19 damage (CritChance was 0.92).
[23:36:45	]C24:RCT.UNION-25 has gained a '17rnd Usp-Şarjörü' #70271.
[23:36:45	]C24:RCT.UNION-25 has lost a '17rnd Usp-Şarjörü' #70272.
[23:36:45	]C24:RCT.UNION-25 has gained a '17rnd Usp-Şarjörü' #70272.
[23:36:45	]C24:RCT.UNION-25 has lost a '17rnd Usp-Şarjörü' #70271.
[23:36:47	]S10:Disp:AI-27 has spawned a 'NPC [2990][npc_fastzombie]'.
[23:36:48	]C24:RCT.UNION-25 has gained a '17rnd Usp-Şarjörü' #70271.
[23:36:48	]C24:RCT.UNION-25 has lost a '17rnd Usp-Şarjörü' #70272.
[23:36:48	][IC] C24.i3.HELIX-86: <:: Uagh! ::>
[23:36:49	]C24:i5.UNION-79 has gained a '17rnd Usp-Şarjörü' #70242.
[23:36:49	]C24:i5.UNION-79 has lost a '17rnd Usp-Şarjörü' #70243.
[23:36:49	]C24:i5.UNION-79 has gained a '17rnd Usp-Şarjörü' #70243.
[23:36:49	]C24:i5.UNION-79 has lost a '17rnd Usp-Şarjörü' #70244.
[23:36:51	]C24:i5.UNION-79 ran 'combine' on item '17rnd Usp-Şarjörü' (#70242)
[23:36:52	]S10:Disp:AI-27 has spawned a 'NPC [4975][npc_fastzombie]'.
[23:36:52	]C24:i5.UNION-79 ran 'combine' on item '17rnd Usp-Şarjörü' (#70242)
[23:36:53	]C24:i5.UNION-79 ran 'unload' on item '17rnd Usp-Şarjörü' (#70243)
[23:36:53	]C24:i5.UNION-79 has gained a '9mm Tabanca Mermisi' #70278.
[23:36:53	]S10:Disp:AI-27 has spawned a 'NPC [4811][npc_fastzombie]'.
[23:36:54	]C24:i5.UNION-79 ran 'combine' on item '9mm Tabanca Mermisi' (#70262)
[23:36:55	]C24:RCT.UNION-25 ran 'combine' on item '17rnd Usp-Şarjörü' (#70271)
[23:36:56	]C24:RCT.UNION-25 has gained a '17rnd Usp-Şarjörü' #70272.
[23:36:56	]C24:RCT.UNION-25 has lost a '17rnd Usp-Şarjörü' #70271.
[23:36:56	]C24:RCT.UNION-25 has gained a '17rnd Usp-Şarjörü' #70271.
[23:36:56	]C24:RCT.UNION-25 has lost a '17rnd Usp-Şarjörü' #70272.
[23:36:57	]C24.i3.HELIX-86 has critically hit npc_fastzombie in the head dealing 17 damage (CritChance was 0.89).
[23:36:57	]C24:i5.UNION-79 has critically hit npc_fastzombie dealing 19 damage (CritChance was 0.92).
[23:36:58	]C24:i5.UNION-79 has gained level 13 in the Silahlar skill.
[23:36:58	]C24:i5.UNION-79 has critically hit npc_fastzombie dealing 19 damage (CritChance was 0.92).
[23:36:59	]C24:i5.UNION-79 has critically hit npc_headcrab dealing 19 damage (CritChance was 0.92).
[23:37:00	]C24:i5.UNION-79 has critically hit npc_fastzombie in the head dealing 0 damage (CritChance was 0.92).
[23:37:00	]C24:i5.UNION-79 has gained level 14 in the Silahlar skill.
[23:37:00	]C24:i5.UNION-79 has critically hit npc_fastzombie in the head dealing 21 damage (CritChance was 0.92).
[23:37:00	]C24:i5.UNION-79 has critically hit npc_fastzombie in the head dealing 0 damage (CritChance was 0.92).
[23:37:00	]C24:i5.UNION-79 has hit npc_fastzombie in the head dealing 10 damage (CritChance was 0.92).
[23:37:01	][IT] S10:Disp:AI-27: TRANSMISSION: %75
[23:37:01	]C24:RCT.UNION-25 has critically hit npc_fastzombie dealing 19 damage (CritChance was 0.87).
[23:37:02	]C24:RCT.UNION-25 has critically hit npc_headcrab_fast dealing 19 damage (CritChance was 0.87).
[23:37:02	]C24:RCT.UNION-25 has critically hit npc_fastzombie dealing 0 damage (CritChance was 0.87).
[23:37:02	]C24:RCT.UNION-25 has critically hit npc_fastzombie dealing 19 damage (CritChance was 0.87).
[23:37:02	]C24:RCT.UNION-25 has critically hit npc_fastzombie dealing 19 damage (CritChance was 0.87).
[23:37:03	]C24:RCT.UNION-25 has critically hit npc_fastzombie dealing 19 damage (CritChance was 0.87).
[23:37:03	]C24:RCT.UNION-25 has taken 3 damage from npc_fastzombie.
[23:37:03	]C24:RCT.UNION-25 has taken 3 damage from npc_fastzombie.
[23:37:03	]C24:RCT.UNION-25 has critically hit npc_fastzombie dealing 19 damage (CritChance was 0.87).
[23:37:04	]C24.i3.HELIX-86 has critically hit npc_headcrab_fast dealing 0 damage (CritChance was 0.89).
[23:37:04	]C24.i3.HELIX-86 has critically hit npc_headcrab_fast dealing 16 damage (CritChance was 0.89).
[23:37:04	]S10:Disp:AI-27 has spawned a 'NPC [4811][npc_fastzombie]'.
[23:37:05	]C24:RCT.UNION-25 has gained a '17rnd Usp-Şarjörü' #70272.
[23:37:05	]C24:RCT.UNION-25 has lost a '17rnd Usp-Şarjörü' #70271.
[23:37:07	]C24:i5.UNION-79 has gained level 15 in the Silahlar skill.
[23:37:07	]C24:i5.UNION-79 has critically hit npc_fastzombie dealing 19 damage (CritChance was 0.92).
[23:37:07	]C24:i5.UNION-79 has critically hit npc_fastzombie dealing 19 damage (CritChance was 0.92).
[23:37:08	]C24:RCT.UNION-25 ran 'combine' on item '17rnd Usp-Şarjörü' (#70272)
[23:37:08	]C24:i5.UNION-79 has gained a '17rnd Usp-Şarjörü' #70244.
[23:37:08	]C24:i5.UNION-79 has lost a '17rnd Usp-Şarjörü' #70242.
[23:37:09	]C24:RCT.UNION-25 has gained a '17rnd Usp-Şarjörü' #70271.
[23:37:09	]C24:RCT.UNION-25 has lost a '17rnd Usp-Şarjörü' #70272.
[23:37:09	]C24:RCT.UNION-25 has gained a '17rnd Usp-Şarjörü' #70272.
[23:37:09	]C24:RCT.UNION-25 has lost a '17rnd Usp-Şarjörü' #70271.
[23:37:11	]C24:i5.UNION-79 ran 'removeMag' on item 'USP-45' (#70241)
[23:37:11	]C24:i5.UNION-79 has gained a '17rnd Usp-Şarjörü' #70242.
[23:37:12	]C24:i5.UNION-79 has lost a '17rnd Usp-Şarjörü' #70242.
[23:37:15	]C24:RCT.UNION-25 has hit npc_fastzombie dealing 12 damage (CritChance was 0.87).
[23:37:15	]C24:RCT.UNION-25 has critically hit npc_fastzombie dealing 19 damage (CritChance was 0.87).
[23:37:15	]C24.i3.HELIX-86 has critically hit npc_headcrab_fast dealing 16 damage (CritChance was 0.89).
[23:37:15	]C24:i5.UNION-79 ran 'EquipUn' on item 'USP-45' (#70241)
[23:37:15	]C24:i5.UNION-79 has gained a '17rnd Usp-Şarjörü' #70242.
[23:37:15	]C24:RCT.UNION-25 has critically hit npc_fastzombie dealing 19 damage (CritChance was 0.87).
[23:37:16	]C24:RCT.UNION-25 has critically hit npc_fastzombie dealing 19 damage (CritChance was 0.87).
[23:37:17	]C24:RCT.UNION-25 has gained a '17rnd Usp-Şarjörü' #70271.
[23:37:17	]C24:RCT.UNION-25 has lost a '17rnd Usp-Şarjörü' #70272.
[23:37:18	]C24:i5.UNION-79 ran 'Equip' on item 'USP-45' (#70241)
[23:37:19	]C24:i5.UNION-79 has lost a '17rnd Usp-Şarjörü' #70242.
[23:37:20	]C24:RCT.UNION-25 ran 'removeMag' on item 'USP-45' (#70270)
[23:37:20	]C24:RCT.UNION-25 has gained a '17rnd Usp-Şarjörü' #70272.
[23:37:20	]C24.i3.HELIX-86 has gained a '30rnd MP-şarjörü' #69576.
[23:37:20	]C24.i3.HELIX-86 has lost a '30rnd MP-şarjörü' #69588.
[23:37:20	]C24.i3.HELIX-86 has gained a '30rnd MP-şarjörü' #69588.
[23:37:20	]C24.i3.HELIX-86 has lost a '30rnd MP-şarjörü' #69579.
[23:37:23	]C24:RCT.UNION-25 ran 'combine' on item '17rnd Usp-Şarjörü' (#70271)
[23:37:24	]C24:RCT.UNION-25 has lost a '17rnd Usp-Şarjörü' #70272.
[23:37:24	]C24:RCT.UNION-25 has gained a '17rnd Usp-Şarjörü' #70272.
[23:37:24	]C24:RCT.UNION-25 has lost a '17rnd Usp-Şarjörü' #70271.
[23:37:26	][IC] C24.i3.HELIX-86: <:: L-lanet. ::>
[23:37:28	]C24:RCT.UNION-25 has critically hit npc_headcrab_fast dealing 18 damage (CritChance was 0.87).
[23:37:29	][IT] S10:Disp:AI-27: Uzaktan ince bir sesli, humanoid bir ses üçlüye doğru bağırır.
[23:37:29	]C24:RCT.UNION-25 has gained a '17rnd Usp-Şarjörü' #70271.
[23:37:29	]C24:RCT.UNION-25 has lost a '17rnd Usp-Şarjörü' #70272.
[23:37:29	]C24:RCT.UNION-25 has gained a '17rnd Usp-Şarjörü' #70272.
[23:37:29	]C24:RCT.UNION-25 has lost a '17rnd Usp-Şarjörü' #70271.
[23:37:33	]C24:i5.UNION-79 used command '/Radio Silahım jamlendi, geri çekiliyorum'.
[23:37:35	]C24:i5.UNION-79 ran 'combine' on item '17rnd Usp-Şarjörü' (#70243)
[23:37:35	]C24:i5.UNION-79 has gained a '17rnd Usp-Şarjörü' #70242.
[23:37:35	]C24:i5.UNION-79 has lost a '17rnd Usp-Şarjörü' #70243.
[23:37:35	]C24:i5.UNION-79 has gained a '17rnd Usp-Şarjörü' #70243.
[23:37:35	]C24:i5.UNION-79 has lost a '17rnd Usp-Şarjörü' #70242.
[23:37:37	]C24:RCT.UNION-25 has gained a '17rnd Usp-Şarjörü' #70271.
[23:37:37	]C24:RCT.UNION-25 has lost a '17rnd Usp-Şarjörü' #70272.
[23:37:37	]C24:RCT.UNION-25 has gained a '17rnd Usp-Şarjörü' #70272.
[23:37:37	]C24:RCT.UNION-25 has lost a '17rnd Usp-Şarjörü' #70271.
[23:37:39	]C24:RCT.UNION-25 has gained a '17rnd Usp-Şarjörü' #70271.
[23:37:39	]C24:RCT.UNION-25 has lost a '17rnd Usp-Şarjörü' #70272.
[23:37:39	]C24:RCT.UNION-25 has gained a '17rnd Usp-Şarjörü' #70272.
[23:37:39	]C24:RCT.UNION-25 has lost a '17rnd Usp-Şarjörü' #70271.
[23:37:40	]C24:i5.UNION-79 ran 'drop' on item '17rnd Usp-Şarjörü' (#70243)
[23:37:40	]C24:i5.UNION-79 has lost a '17rnd Usp-Şarjörü' #70243.
[23:37:42	]C24:i5.UNION-79 ran 'take' on item '17rnd Usp-Şarjörü' (#70243)
[23:37:42	]C24:i5.UNION-79 has gained a '17rnd Usp-Şarjörü' #70243.
[23:37:45	][IC] C24:RCT.UNION-25: <:: Sıkıştım. ::>
[23:37:46	][IC] C24:RCT.UNION-25: <:: Hmph. ::>
[23:37:47	]C24:i5.UNION-79 ran 'combine' on item '17rnd Usp-Şarjörü' (#70244)
[23:37:48	]C24.i3.HELIX-86 used command '/Radio Cephanemiz kalmadı'.
[23:37:52	][IT] S10:Disp:AI-27: Yabancı: Evrensel Birlik! Buraya gelip rahat takılabileceğinizi mi sandınız?!
[23:37:58	]C24:i5.UNION-79 used command '/Radio Dispatch, yakınlarda mühimmat deposu mevcut mu?'.
[23:38:11	][IC] C24:i5.UNION-79: <:: Terminalden biri konuşuyor. ::>
[23:38:11	][Y] C24.i3.HELIX-86: <:: Her neredeysen gelde yüzümüzde konuş! ::>
[23:38:11	][IT] S10:Disp:AI-27: Bağıran yabancı uzaklaşır, ayak sesleri onun kaçtığını ima ediyor.
[23:38:17	][IC] C24:i5.UNION-79: <:: Terminalden değilmiş. ::>
[23:38:18	]S10:Disp:AI-27 used command '/Radio KT-1, beklemede kalın.'.
[23:38:30	][ME] C24.i3.HELIX-86: Tuşlara basarak transferin hızlanmasını dener
[23:38:45	][ME] C24.i3.HELIX-86: Karnından akan kanı bir eliyle bastırarak tutar
[23:38:47	][IC] C24.i3.HELIX-86: <:: 25. ::>
[23:38:51	][IC] C24.i3.HELIX-86: <:: Şuna göz kulak ol. ::>
[23:38:55	]C24:RCT.UNION-25 has gained a '17rnd Usp-Şarjörü' #70271.
[23:38:55	]C24:RCT.UNION-25 has lost a '17rnd Usp-Şarjörü' #70272.
[23:38:55	]C24:RCT.UNION-25 has gained a '17rnd Usp-Şarjörü' #70272.
[23:38:55	]C24:RCT.UNION-25 has lost a '17rnd Usp-Şarjörü' #70271.
[23:38:58	]C24:RCT.UNION-25 has gained a '17rnd Usp-Şarjörü' #70271.
[23:38:58	]C24:RCT.UNION-25 has lost a '17rnd Usp-Şarjörü' #70272.
[23:38:58	]C24:RCT.UNION-25 has gained a '17rnd Usp-Şarjörü' #70272.
[23:38:58	]C24:RCT.UNION-25 has lost a '17rnd Usp-Şarjörü' #70271.
[23:38:59	]C24:RCT.UNION-25 has gained a '17rnd Usp-Şarjörü' #70271.
[23:38:59	]C24:RCT.UNION-25 has lost a '17rnd Usp-Şarjörü' #70272.
[23:38:59	]C24:RCT.UNION-25 has gained a '17rnd Usp-Şarjörü' #70272.
[23:38:59	]C24:RCT.UNION-25 has lost a '17rnd Usp-Şarjörü' #70271.
[23:39:04	][IC] C24.i3.HELIX-86: <:: Mideme bir şey yapmassam ölücem. ::>
[23:39:04	][IT] S10:Disp:AI-27: TRANSMISSION: %78
[23:39:19	][IC] C24:RCT.UNION-25: <:: Plazaya neden gitmiyoruz? ::>
[23:39:24	]C24:i5.UNION-79 used command '/Radio 86 ağır yaralı'.
[23:39:24	][ME] C24.i3.HELIX-86: Midesi için kendine birşeyler yapar
[23:39:42	]S10:Disp:AI-27 used command '/Radio KT-1, beklemede kalın, lokal bloklar taranıyor.'.
[23:39:44	][IC] C24.i3.HELIX-86: <:: Pekala bu beni idare eder. ::>
[23:39:48	][IC] C24:RCT.UNION-25: <:: Ağırın varmı. ::>
[23:39:51	]C24:RCT.UNION-25 has gained a '17rnd Usp-Şarjörü' #70271.
[23:39:51	]C24:RCT.UNION-25 has lost a '17rnd Usp-Şarjörü' #70272.
[23:39:51	]C24:RCT.UNION-25 has gained a '17rnd Usp-Şarjörü' #70272.
[23:39:51	]C24:RCT.UNION-25 has lost a '17rnd Usp-Şarjörü' #70271.
[23:39:53	][IC] C24.i3.HELIX-86: <:: Hallettim. ::>
[23:39:56	][IC] C24:RCT.UNION-25: <:: 10-4. ::>
[23:39:58	]C24:RCT.UNION-25 has gained a '17rnd Usp-Şarjörü' #70271.
[23:39:58	]C24:RCT.UNION-25 has lost a '17rnd Usp-Şarjörü' #70272.
[23:39:58	]C24:RCT.UNION-25 has gained a '17rnd Usp-Şarjörü' #70272.
[23:39:58	]C24:RCT.UNION-25 has lost a '17rnd Usp-Şarjörü' #70271.
[23:40:02	]S10:Disp:AI-27 has spawned a pistolammo.
[23:40:12	]S10:Disp:AI-27 used command '/PlaySoundGlobal music/passive/passivemusic_15.ogg'.
[23:40:15	][ME] C24.i3.HELIX-86: Mimiklerinden bellidirki ağrısı kesinlikle vardır sadece yaraya biraz pansuman yapmıştır
[23:40:17	]C24.i3.HELIX-86 has gained a '17rnd Usp-Şarjörü' #65792.
[23:40:17	]C24.i3.HELIX-86 has lost a '17rnd Usp-Şarjörü' #65797.
[23:40:17	]C24.i3.HELIX-86 has gained a '17rnd Usp-Şarjörü' #65797.
[23:40:17	]C24.i3.HELIX-86 has lost a '17rnd Usp-Şarjörü' #65792.
[23:40:26	]S10:Disp:AI-27 has spawned 'models/props_c17/FurnitureTable002a.mdl'.
[23:40:28	][LOOC] C24:i5.UNION-79: maske var ne mimiği asdkhpaslkn
[23:40:36	]S10:Disp:AI-27 has spawned 'models/props_c17/FurnitureTable002a.mdl'.
[23:40:44	][LOOC] C24.i3.HELIX-86: mimik dediğim bedendeki hareketler ya işte beden hareketleri
[23:40:48	]S10:Disp:AI-27 has spawned 'models/props_c17/FurnitureTable002a.mdl'.
[23:40:50	][LOOC] C24.i3.HELIX-86: sallamayın orayı mfkodngfkldngfldnmgf
[23:40:52	]C24:RCT.UNION-25 has gained a '17rnd Usp-Şarjörü' #70271.
[23:40:52	]C24:RCT.UNION-25 has lost a '17rnd Usp-Şarjörü' #70272.
[23:40:52	]C24:RCT.UNION-25 has gained a '17rnd Usp-Şarjörü' #70272.
[23:40:52	]C24:RCT.UNION-25 has lost a '17rnd Usp-Şarjörü' #70271.
[23:41:02	]C24.i3.HELIX-86 has gained a '30rnd MP-şarjörü' #69579.
[23:41:02	]C24.i3.HELIX-86 has lost a '30rnd MP-şarjörü' #69588.
[23:41:02	]C24.i3.HELIX-86 has gained a '30rnd MP-şarjörü' #69588.
[23:41:02	]C24.i3.HELIX-86 has lost a '30rnd MP-şarjörü' #69579.
[23:41:15	]S10:Disp:AI-27 used command '/Radio KT-1, bölge taraması sonlandırıldı, Apartman... Blok... Sekiz... Mühimmat saptandı, beklemede kalın.'.
[23:41:17	]S10:Disp:AI-27 has spawned 'models/props_c17/FurnitureTable002a.mdl'.
[23:41:32	]S10:Disp:AI-27 has spawned 'models/props_combine/combine_interface002.mdl'.
[23:41:35	]S10:Disp:AI-27 has spawned 'models/props_combine/combine_intmonitor003.mdl'.
[23:41:39	][ME] C24.i3.HELIX-86: Makinayı önceki operasyonda kullandığı için tekrar eline alır
[23:41:39	]S10:Disp:AI-27 has spawned 'models/props_combine/combine_intmonitor003.mdl'.
[23:41:42	]S10:Disp:AI-27 has fired a toolgun with the name: nocollideworld
[23:41:44	]S10:Disp:AI-27 has spawned 'models/props_combine/combine_intmonitor003.mdl'.
[23:41:47	]S10:Disp:AI-27 has fired a toolgun with the name: nocollideworld
[23:41:52	]C24:RCT.UNION-25 has gained a '17rnd Usp-Şarjörü' #70271.
[23:41:52	]C24:RCT.UNION-25 has lost a '17rnd Usp-Şarjörü' #70272.
[23:41:52	]C24:RCT.UNION-25 has gained a '17rnd Usp-Şarjörü' #70272.
[23:41:52	]C24:RCT.UNION-25 has lost a '17rnd Usp-Şarjörü' #70271.
[23:41:59	]S10:Disp:AI-27 has fired a toolgun with the name: colour
[23:42:00	][IC] C24.i3.HELIX-86: <:: 79. ::>
[23:42:03	][IC] C24:i5.UNION-79: <:: Evet? ::>
[23:42:05	]C24.i3.HELIX-86 ran 'drop' on item 'Smoke Grenade' (#69173)
[23:42:05	]C24.i3.HELIX-86 has lost a 'Smoke Grenade' #69173.
[23:42:07	]S10:Disp:AI-27 used command '/WaypointAdd Muhimmat 900 Green'.
[23:42:10	][IC] C24.i3.HELIX-86: <:: Bunu al. ::>
[23:42:12	]C24:i5.UNION-79 ran 'take' on item 'Smoke Grenade' (#69173)
[23:42:12	]C24:i5.UNION-79 has gained a 'Smoke Grenade' #69173.
[23:42:14	]S10:Disp:AI-27 used command '/Radio KT-1, işaretli bölgeye ilerleyin ve mühimmat sağlayın.'.
[23:42:16	][ME] C24:i5.UNION-79: sis bombasını alır
[23:42:18	]S10:Disp:AI-27 has spawned a 'Entity [5045][tfa_ammo_ar2]'.
[23:42:19	][IC] C24.i3.HELIX-86: <:: Kaçmamız falan gerekirse. ::>
[23:42:21	]S10:Disp:AI-27 has spawned a 'Entity [5048][tfa_ammo_ar2]'.
[23:42:21	]C24:i5.UNION-79 used command '/Radio 10-4;ilerleniyor.'.
[23:42:22	]S10:Disp:AI-27 has spawned a 'Entity [5050][tfa_ammo_pistol]'.
[23:42:22	][IC] C24.i3.HELIX-86: <:: Lazım olcak. ::>
[23:42:22	]S10:Disp:AI-27 has spawned a 'Entity [5060][tfa_ammo_pistol]'.
[23:42:23	]S10:Disp:AI-27 has spawned a 'Entity [5063][tfa_ammo_pistol]'.
[23:42:26	]C24.i3.HELIX-86 has gained a '30rnd MP-şarjörü' #69579.
[23:42:26	]C24.i3.HELIX-86 has lost a '30rnd MP-şarjörü' #69588.
[23:42:26	]C24.i3.HELIX-86 has gained a '30rnd MP-şarjörü' #69588.
[23:42:26	]C24.i3.HELIX-86 has lost a '30rnd MP-şarjörü' #69579.
[23:42:30	]C24:i5.UNION-79 ran 'Equip' on item 'Smoke Grenade' (#69173)
[23:42:30	]S10:Disp:AI-27 has spawned a 'Entity [5065][item_healthkit]'.
[23:42:33	]C24:i5.UNION-79 has gained a '17rnd Usp-Şarjörü' #70242.
[23:42:33	]C24:i5.UNION-79 has lost a '17rnd Usp-Şarjörü' #70243.
[23:42:33	]C24:i5.UNION-79 has gained a '17rnd Usp-Şarjörü' #70243.
[23:42:33	]C24:i5.UNION-79 has lost a '17rnd Usp-Şarjörü' #70242.
[23:42:40	]S10:Disp:AI-27 has spawned 'models/wn7new/metropolice/female_04.mdl'.
[23:42:46	]S10:Disp:AI-27 has spawned a 'Entity [4932][item_healthkit]'.
[23:42:47	]S10:Disp:AI-27 has spawned a 'Entity [5067][item_healthkit]'.
[23:42:49	]S10:Disp:AI-27 has spawned a 'Entity [5068][item_healthkit]'.
[23:42:58	][IC] C24:RCT.UNION-25: <:: Hmph. ::>
[23:42:59	]C24:RCT.UNION-25 has gained a '17rnd Usp-Şarjörü' #70271.
[23:42:59	]C24:RCT.UNION-25 has lost a '17rnd Usp-Şarjörü' #70272.
[23:42:59	]C24:RCT.UNION-25 has gained a '17rnd Usp-Şarjörü' #70272.
[23:42:59	]C24:RCT.UNION-25 has lost a '17rnd Usp-Şarjörü' #70271.
