[15:06:12	]Shane Walsh has connected.
[16:15:41	][IC] Pablo Gregory: A-ah!
[16:15:41	]Pablo Gregory is no longer unconscious from critical wounds.
[16:15:41	]S10/OWS.GHOST-22 used command '/Radio Kimliği Belirsiz Vatandaş izinsiz girişten yargılanıyor.'.
[16:15:44	]S10/OWS.GHOST-22 has gained a '30rnd MP-şarjörü' #68753.
[16:15:44	]S10/OWS.GHOST-22 has lost a '30rnd MP-şarjörü' #68856.
[16:15:44	]S10/OWS.GHOST-22 has gained a '30rnd MP-şarjörü' #68856.
[16:15:44	]S10/OWS.GHOST-22 has lost a '30rnd MP-şarjörü' #68753.
[16:15:48	][LOOC] Pablo Gregory: 2dk afk
[16:15:50	][IC] S10/OWS.GHOST-22: <:: Duvara geç şimdi. ::>
[16:15:54	]S10/OWS.GHOST-22 ran 'Use' on item 'Çuval' (#68806)
[16:15:58	]S10:Disp:AI-6 used command '/Radio prosecute'.
[16:15:59	]S10/OWS.GHOST-22 ran 'Use' on item 'Lastik Kelepçe' (#68784)
[16:16:01	]S10/OWS.GHOST-22 ran 'Use' on item 'Lastik Kelepçe' (#68784)
[16:16:08	]S10/OWS.GHOST-22 ran 'Use' on item 'Çuval' (#68806)
[16:16:15	]S10/OWS.GHOST-22 has gained a '30rnd MP-şarjörü' #68753.
[16:16:15	]S10/OWS.GHOST-22 has lost a '30rnd MP-şarjörü' #68856.
[16:16:15	]S10/OWS.GHOST-22 has gained a '30rnd MP-şarjörü' #68856.
[16:16:15	]S10/OWS.GHOST-22 has lost a '30rnd MP-şarjörü' #68753.
[16:16:17	][IC] Pablo Gregory: G-Göremiyoum.
[16:16:28	]S10/OWS.GHOST-22 ran 'use' on item 'İlk Yardım Kiti' (#69201)
[16:16:28	]S10/OWS.GHOST-22 has performed the 'Use İlk Yardım Kiti' action, gaining 21 experience in medicine.
[16:16:28	]S10/OWS.GHOST-22 was disinfected by S10/OWS.GHOST-22 for 60 seconds.
[16:16:28	]S10/OWS.GHOST-22 was bandaged by S10/OWS.GHOST-22 for 50 HP.
[16:16:30	]S10/OWS.GHOST-22 ran 'use' on item 'İlk Yardım Kiti' (#69201)
[16:16:30	]S10/OWS.GHOST-22 was disinfected by S10/OWS.GHOST-22 for 60 seconds.
[16:16:30	]S10/OWS.GHOST-22 was bandaged by S10/OWS.GHOST-22 for 50 HP.
[16:16:32	]S10/OWS.GHOST-22 ran 'use' on item 'İlk Yardım Kiti' (#69201)
[16:16:32	]S10/OWS.GHOST-22 was disinfected by S10/OWS.GHOST-22 for 60 seconds.
[16:16:32	]S10/OWS.GHOST-22 was bandaged by S10/OWS.GHOST-22 for 50 HP.
[16:16:32	]S10/OWS.GHOST-22 has gained a 'Dikişli Kumaş' #69226.
[16:16:33	]S10/OWS.GHOST-22 ran 'use' on item 'Dezenfekte Bandaj Rulosu' (#69203)
[16:16:33	]S10/OWS.GHOST-22 tried to disinfect S10/OWS.GHOST-22 but the wound was already clean.
[16:16:33	]S10/OWS.GHOST-22 was bandaged by S10/OWS.GHOST-22 for 15 HP.
[16:16:34	]S10/OWS.GHOST-22 ran 'use' on item 'Dezenfekte Bandaj Rulosu' (#69203)
[16:16:34	]S10/OWS.GHOST-22 tried to disinfect S10/OWS.GHOST-22 but the wound was already clean.
[16:16:34	]S10/OWS.GHOST-22 was bandaged by S10/OWS.GHOST-22 for 15 HP.
[16:16:35	]S10/OWS.GHOST-22 ran 'use' on item 'Dezenfekte Bandaj Rulosu' (#69203)
[16:16:35	]S10/OWS.GHOST-22 tried to disinfect S10/OWS.GHOST-22 but the wound was already clean.
[16:16:35	]S10/OWS.GHOST-22 was bandaged by S10/OWS.GHOST-22 for 15 HP.
[16:16:35	]S10/OWS.GHOST-22 ran 'drop' on item 'Dezenfekte Bandaj Rulosu' (#69203)
[16:16:35	]S10/OWS.GHOST-22 has lost a 'Dezenfekte Bandaj Rulosu' #69203.
[16:16:38	]S10/OWS.GHOST-22 ran 'use' on item 'Dezenfekte Bandaj Rulosu' (#69203)
[16:16:38	]S10/OWS.GHOST-22 tried to disinfect S10/OWS.GHOST-22 but the wound was already clean.
[16:16:38	]S10/OWS.GHOST-22 was bandaged by S10/OWS.GHOST-22 for 15 HP.
[16:16:39	]S10:Disp:AI-6 used command '/Radio hold citizen for verdict'.
[16:16:40	]Shane Walsh loaded the character 'C24:i4.HELIX-86'
[16:16:55	][IC] S10:Disp:AI-6: Attention.
[16:16:57	]S10/OWS.GHOST-22 is fully healed.
[16:17:00	][IC] S10:Disp:AI-6: Non-citizen.
[16:17:12	][IC] S10:Disp:AI-6: Attention; you have been charged with.
[16:17:17	][IC] S10:Disp:AI-6: 63; criminal trespass.
[16:17:21	][IC] S10:Disp:AI-6: 148; resisting arrest.
[16:17:37	][IC] S10:Disp:AI-6: You are judged guilty by civil-protection teams.
[16:17:45	][IC] S10/OWS.GHOST-22: <:: HELIX. ::>
[16:17:59	][IC] S10:Disp:AI-6: All units, deliver terminal verdict immediately.
[16:18:03	]C24:i4.HELIX-86 used command '/Radio 10-20?'.
[16:18:07	]C24:i4.HELIX-86 has gained a '17rnd Usp-Şarjörü' #65795.
[16:18:07	]C24:i4.HELIX-86 has lost a '17rnd Usp-Şarjörü' #65797.
[16:18:07	]C24:i4.HELIX-86 has gained a '17rnd Usp-Şarjörü' #65797.
[16:18:07	]C24:i4.HELIX-86 has lost a '17rnd Usp-Şarjörü' #65795.
[16:18:14	][IC] S10/OWS.GHOST-22: <:: 63. ::>
[16:18:17	][IC] S10/OWS.GHOST-22: <:: 148. ::>
[16:18:35	][IC] S10/OWS.GHOST-22: <:: HELIX. ::>
[16:18:41	][IC] S10/OWS.GHOST-22: <:: Tutukla. ::>
[16:18:41	][IC] C24:i4.HELIX-86: <:: Bu kim? ::>
[16:18:44	][IC] S10/OWS.GHOST-22: <:: 63,148. ::>
[16:18:57	][IC] S10/OWS.GHOST-22: <:: Yüksek sesli müzik açtı. ::>
[16:18:59	][IC] S10/OWS.GHOST-22: <:: Kaçtı. ::>
[16:19:02	][ME] C24:i4.HELIX-86: Kafasına doğrıu ağır bir yumruk atar
[16:19:03	]S10:Disp:AI-6 used command '/Radio sociostabilization restored'.
[16:19:04	]Victorian (STEAM_0:0:577700614) has disconnected.
[16:19:04	][IC] S10/OWS.GHOST-22: <:: İzinsiz giriş. ::>
[16:19:07	][IT] C24:i4.HELIX-86: Bayılırmı?
[16:19:12	][IC] C24:i4.HELIX-86: <:: Fuck. ::>
[16:19:17	][IC] S10/OWS.GHOST-22: <:: Haha. ::>
[16:19:20	][LOOC] C24:i4.HELIX-86: crash yedi gelir şimdi
[16:19:29	]S10:Disp:AI-6 used command '/Radio return to code 12 2'.
[16:20:17	]S10:Disp:AI-6 used command '/Radio // disregard dispatch one minute'.
[16:20:38	]S10:Disp:AI-6 used command '/Radio judgement waiver'.
[16:20:47	]C24:i4.HELIX-86 used command '/Radio Ne oluyor amına koyim'.
[16:20:55	]C24:i4.HELIX-86 used command '/Radio Ne judgement waiveri'.
[16:21:14	][IC] S10/OWS.GHOST-22: <:: ...damage... Seventy... Eighty percent... Nine... Total. ::>
[16:21:29	]S10:Disp:AI-6 used command '/Broadcast judgment waiver'.
[16:21:52	][IC] S10/OWS.GHOST-22: <:: **Indistinct Panic**. ::>
[16:21:57	]C24:i4.HELIX-86 used command '/Radio LAN NE OLUYOR'.
[16:21:57	]S10:Disp:AI-6 used command '/Broadcast code void'.
[16:22:16	]S10/OWS.GHOST-22 has gained a '30rnd MP-şarjörü' #68753.
[16:22:16	]S10/OWS.GHOST-22 has lost a '30rnd MP-şarjörü' #68856.
[16:22:16	]S10/OWS.GHOST-22 has gained a '30rnd MP-şarjörü' #68856.
[16:22:16	]S10/OWS.GHOST-22 has lost a '30rnd MP-şarjörü' #68753.
[16:22:36	]S10/OWS.GHOST-22 has gained level 41 in the Hız skill.
[16:22:37	]S10/OWS.GHOST-22 has gained level 41 in the Silahlar skill.
[16:23:10	]S10:Disp:AI-6 used command '/Broadcast unrest procedure'.
[16:23:11	]S10/OWS.GHOST-22 has gained level 42 in the Hız skill.
[16:23:50	]S10/OWS.GHOST-22 has gained a '30rnd MP-şarjörü' #68753.
[16:23:50	]S10/OWS.GHOST-22 has lost a '30rnd MP-şarjörü' #68856.
[16:23:50	]S10/OWS.GHOST-22 has gained a '30rnd MP-şarjörü' #68856.
[16:23:50	]S10/OWS.GHOST-22 has lost a '30rnd MP-şarjörü' #68753.
[16:23:56	]Victorian has connected.
[16:24:05	]C24:i4.HELIX-86 used command '/Radio Durum ne?'.
[16:24:27	]S10:Disp:AI-6 used command '/Radio bol 243'.
[16:24:43	]S10/OWS.GHOST-22 used command '/Doorkick'.
[16:25:44	][IC] C24:i4.HELIX-86: <:: OSG. ::>
[16:25:51	][IC] C24:i4.HELIX-86: <:: Rasyon almayımı deniyorsun? ::>
[16:25:56	][IC] S10/OWS.GHOST-22: <:: Hayır. ::>
[16:26:01	]Sinyor Gordon has connected.
[16:26:17	][IC] C24:i4.HELIX-86: <:: Şu sivili bi halledeyim. ::>
[16:26:45	]Spy Gaming (STEAM_0:0:607888035) has disconnected.
[16:26:48	][ME] C24:i4.HELIX-86: kalp krizi
[16:26:49	]S10:Disp:AI-6 used command '/Broadcast recieve your verdict'.
[16:26:52	]C24:i4.HELIX-86 has gained a '17rnd Usp-Şarjörü' #65795.
[16:26:52	]C24:i4.HELIX-86 used command '/CharFallOver'.
[16:26:58	]C24:i4.HELIX-86 used command '/CharGetUp'.
[16:27:01	][IC] S10/OWS.GHOST-22: <:: Huh. ::>
[16:27:04	][LOOC] C24:i4.HELIX-86: void
[16:27:07	]S10:Disp:AI-6 used command '/Broadcast receive your verdict'.
[16:27:47	][LOOC] C24:i4.HELIX-86: nerde bu sivil
[16:28:20	][Y] C24:i4.HELIX-86: <:: Şüpheli, hukuki hükmü almaya hazırlanın! ::>
[16:28:59	]S10/OWS.GHOST-22 used command '/Radio IDLE5'.
[16:29:07	]C24:i4.HELIX-86 used command '/Radio SHUT UP'.
[16:29:09	]S10:Disp:AI-6 used command '/Broadcast mission failure'.
[16:29:09	]S10/OWS.GHOST-22 has gained a '30rnd MP-şarjörü' #68753.
[16:29:09	]S10/OWS.GHOST-22 has lost a '30rnd MP-şarjörü' #68856.
[16:29:09	]S10/OWS.GHOST-22 has gained a '30rnd MP-şarjörü' #68856.
[16:29:09	]S10/OWS.GHOST-22 has lost a '30rnd MP-şarjörü' #68753.
[16:29:11	]Victorian loaded the character 'Hilbert Ritter'
[16:29:23	]Hilbert Ritter entered observer.
[16:29:24	][IC] S10/OWS.GHOST-22: <:: APF is engaged and firing. ::>
[16:29:36	][IC] S10/OWS.GHOST-22: <:: **Screaming**. ::>
[16:29:39	][IC] S10/OWS.GHOST-22: <:: **Screaming**. ::>
[16:29:41	][IC] S10/OWS.GHOST-22: <:: **Screaming**. ::>
[16:29:49	][IC] S10/OWS.GHOST-22: <:: **Screaming**. ::>
[16:29:50	]C24:i4.HELIX-86 used command '/Radio PEOPLE SUCK'.
[16:29:54	][IC] S10/OWS.GHOST-22: <:: **Screaming**. ::>
[16:29:56	][IC] S10/OWS.GHOST-22: <:: **Screaming**. ::>
[16:30:00	][IC] C24:i4.HELIX-86: <:: Karın benden nefret ediyor, öyle değil mi? ::>
[16:30:01	]S10:Disp:AI-6 used command '/Broadcast activity level 1'.
[16:30:05	][IC] S10/OWS.GHOST-22: <:: Haha. ::>
[16:30:19	][IC] S10/OWS.GHOST-22: <:: He stopped kicking it. ::>
[16:30:21	][LOOC] C24:i4.HELIX-86: LA OLM GELSENE SİVİL OLARAK VERDİCT VEREM
[16:30:22	][LOOC] Hilbert Ritter: oraya nası çıktın amk
[16:30:24	]S10:Disp:AI-6 used command '/Broadcast activity level 5'.
[16:30:26	][LOOC] Hilbert Ritter: gleiyorum
[16:30:30	][IC] S10/OWS.GHOST-22: <:: Overwatch, sektör taştı! Tekrar ediyorum, sektör taştı! ::>
[16:30:42	][LOOC] Hilbert Ritter: sizde az sivil rol yapın
[16:30:49	][LOOC] C24:i4.HELIX-86: yapcam şimdi
[16:30:51	][LOOC] S10/OWS.GHOST-22: Silah vercen?
[16:30:53	][LOOC] Hilbert Ritter: 1 - 2 sk olsun
[16:30:59	][LOOC] Hilbert Ritter: çalışıp al
[16:31:01	][LOOC] C24:i4.HELIX-86: bence OSG yapsın sivil rol SK olmassa
[16:31:07	][LOOC] Hilbert Ritter: doğru
[16:31:12	][LOOC] Hilbert Ritter: mersa sivil geç istersen
[16:31:17	][LOOC] C24:i4.HELIX-86: SK olmalı bence aga sivil geç bence mersa
[16:31:18	][LOOC] S10/OWS.GHOST-22: Silah ve
[16:31:26	][LOOC] Hilbert Ritter: sosyal rp yapn az
[16:31:37	]S10:Disp:AI-6 used command '/Broadcast conspiracy 2'.
[16:31:45	]Hilbert Ritter exited observer at their location.
[16:31:49	]Hilbert Ritter entered observer.
[16:31:49	]Hilbert Ritter exited observer at their location.
[16:31:56	]Hilbert Ritter used command '/ActStand 4'.
[16:32:14	]Hilbert Ritter used command '/ExitAct'.
[16:32:15	][IC] C24:i4.HELIX-86: <:: İnsanlar berbat. Yani bizim dışımızda. ::>
[16:32:32	]Hilbert Ritter entered observer.
[16:32:45	]Spy Gaming has connected.
[16:32:48	]Tanbur has connected.
[16:33:03	]Hilbert Ritter exited observer at their location.
[16:33:14	]Victorian loaded the character 'Troylen Houston'
[16:33:19	]Troylen Houston is fully healed.
[16:33:19	]Troylen Houston entered observer.
[16:33:26	]S10:Disp:AI-6 ran SAM command 'asay' with arguments: 'ne yapayım'
[16:33:28	][AltChecker] Tanbur joined for the first time, generating new cookie.
[16:33:31	]Troylen Houston ran SAM command 'menu' with arguments: ''
[16:33:33	]Troylen Houston claimed a report by S10:Disp:AI-6 (Deadasf).
[16:34:10	]Troylen Houston used command '/PM S10 Sıkıyönetim rolü olacağı için SK-SCANNER veya Sivil rolü uygun olur, ne eğlenceli gelirse onu yap'.
[16:34:17	]Troylen Houston ran SAM command 'menu' with arguments: ''
[16:34:36	]S10:Disp:AI-6 used command '/Broadcast conspiracy 2'.
[16:34:39	]Tanbur (STEAM_0:0:759926676) has disconnected.
[16:34:42	]Troylen Houston used command '/PM S10 Sıkıyönetim rolüne uygun olacak şekilde SK-SCANNER veya Sivil rolü yaoabilirsin, eğşenmene bak'.
[16:34:44	]Troylen Houston ran SAM command 'menu' with arguments: ''
[16:34:54	]Troylen Houston exited observer at their location.
[16:35:09	]Troylen Houston entered observer.
[16:35:21	]Troylen Houston exited observer at their location.
[16:35:32	][LOOC] C24:i4.HELIX-86: LA SİVİL OL!
[16:36:01	]S10/OWS.GHOST-22 used command '/Radio Serve'.
[16:36:10	]Spy Gaming created the character 'Mehmet Göçer'
[16:36:10	]Spy Gaming loaded the character 'Mehmet Göçer'
[16:36:11	]Mehmet Göçer has gained a 'Açık Gri Kol Bandı' #69227.
[16:36:11	]Mehmet Göçer has gained a '#21383 Kimlik Kartı' #69228.
[16:36:11	]Mehmet Göçer has gained a 'Yeşil Tulum' #69229.
[16:36:11	]Mehmet Göçer has gained a 'Mavi tulum pantolonu' #69230.
[16:36:11	]Mehmet Göçer has gained a 'Eskimiş Kahverengi Ayakkabı' #69231.
[16:36:11	]Mehmet Göçer has gained a 'Gözlükler' #69232.
[16:36:36	]Mersa has unloaded their "S10/OWS.GHOST-22" character.
[16:36:39	]S10:Disp:AI-6 used command '/Radio bol for'.
[16:36:39	][IC] Troylen Houston: Şurayı niçin kapatıyorlar ki? SİB'den haberleri olmuyor olsa gerek.
[16:36:41	]Mersa loaded the character 'Mark Zanburg'
[16:36:58	]Troylen Houston entered observer.
[16:38:23	]Troylen Houston exited observer at their location.
[16:38:24	]Troylen Houston entered observer.
[16:38:29	][IC] S10:Disp:AI-6: Bol.
[16:38:31	]Troylen Houston exited observer at their location.
[16:38:32	][IC] S10:Disp:AI-6: For.
[16:38:35	][IC] S10:Disp:AI-6: Non-citizen.
[16:38:50	]Spy Gaming (STEAM_0:0:607888035) has disconnected.
[16:39:46	]S10:Disp:AI-6 used command '/Radio miscount'.
[16:40:08	]Victorian created the character 'Fold Marxus'
[16:40:08	]Victorian loaded the character 'Fold Marxus'
[16:40:08	]Fold Marxus has gained a 'Açık Gri Kol Bandı' #69233.
[16:40:08	]Fold Marxus has gained a '#24428 Kimlik Kartı' #69234.
[16:40:08	]Fold Marxus has gained a 'Gri Tulum' #69235.
[16:40:08	]Fold Marxus has gained a 'Gözlükler' #69236.
[16:40:13	]Fold Marxus ran 'Equip' on item 'Açık Gri Kol Bandı' (#69233)
[16:40:15	]Fold Marxus entered observer.
[16:40:23	]Fold Marxus exited observer at their location.
[16:40:28	][IC] C24:i4.HELIX-86: <:: Koşma. ::>
[16:40:29	]Beyin.Dll has connected.
[16:40:31	][IC] C24:i4.HELIX-86: <:: Yasak. ::>
[16:40:33	][IC] Mark Zanburg: Tamam.
[16:40:48	][IC] Fold Marxus: Selam, memur.
[16:40:51	][IC] Mark Zanburg: Bu... Neredeyse mantıklıydı.
[16:40:55	][IC] C24:i4.HELIX-86: <:: Merhaba, sivil. ::>
[16:40:58	][IC] Fold Marxus: Komik bir espri duymak ister misin?
[16:41:00	][IC] Mark Zanburg: Seni bilmem ama ben sadece düzgün bir yemek alabilmek için Sivil Koruma'ya katılmaya hazırım.
[16:41:03	][IC] C24:i4.HELIX-86: <:: Söyle bakalım. ::>
[16:41:13	]Beyin.Dll loaded the character 'C24:i3.XRAY-91'
[16:41:20	][IC] Fold Marxus: SK'lara neden satıcı denir?
[16:41:36	][IC] C24:i4.HELIX-86: <:: Ne. ::>
[16:41:39	]C24:i3.XRAY-91 entered observer.
[16:41:47	][IC] S10:Disp:AI-6: Apply.
[16:41:55	]C24:i3.XRAY-91 exited observer at their location.
[16:41:56	][IC] Fold Marxus: Bu yüzden!
[16:41:57	]C24:i3.XRAY-91 opened the 'Dropped Items' #6655 container.
[16:42:00	]C24:i3.XRAY-91 closed the 'Dropped Items' #6655 container.
[16:42:06	][LOOC] Fold Marxus: hareket edemiyorum
[16:42:07	]C24:i3.XRAY-91 used command '/Radio 10-8'.
[16:42:15	][LOOC] Fold Marxus: internet gelip geldi
[16:42:19	]S10:Disp:AI-6 used command '/Radio report status'.
[16:42:25	][LOOC] Fold Marxus: amk 
[16:42:35	][IC] Fold Marxus: Neden, sence?
[16:42:36	]C24:i3.XRAY-91 used command '/Radio 10-20 Plaza'.
[16:42:51	][IC] C24:i3.XRAY-91: <:: Kollarını indir. ::>
[16:42:59	][IC] Mark Zanburg: Bu melodiyi aklımdan çıkaramıyorum... *Islık*.
[16:43:01	][IC] C24:i3.XRAY-91: <:: Hmph. ::>
[16:43:01	]Fold Marxus ran SAM command 'asay' with arguments: 'beyin'
[16:43:02	]Shane Walsh (STEAM_0:0:195372324) has disconnected (timed out).
[16:43:03	]C24:i3.XRAY-91 ran SAM command 'asay' with arguments: 'he'
[16:43:07	]Fold Marxus ran SAM command 'asay' with arguments: 'sen gelmeden önce sıkı yönetim vs. oldu'
[16:43:11	]C24:i3.XRAY-91 ran SAM command 'asay' with arguments: 'ee'
[16:43:12	]Fold Marxus ran SAM command 'asay' with arguments: 'terör saldırısı falan'
[16:43:16	]Fold Marxus ran SAM command 'asay' with arguments: 'hazırlıklı ol yani'
[16:43:29	][IC] C24:i3.XRAY-91: <:: Yürü! ::>
[16:43:30	][IC] Fold Marxus: Selam, memur.
[16:43:33	][IC] C24:i3.XRAY-91: <:: Hmph. ::>
[16:43:44	][IC] Fold Marxus: Bir espri duymak ister misin? Bir iki dakikanı ayıracaksın sadece!
[16:43:49	][IC] C24:i3.XRAY-91: <:: Hayır. ::>
[16:43:54	][IC] Mark Zanburg: Eskiden yapmak istediğim tek şeyin sigorta satmak olduğunu düşünürdüm.
[16:43:59	]C24:i3.XRAY-91 has taken 10 damage from Fold Marxus.
[16:44:01	]C24:i3.XRAY-91 has taken 10 damage from Fold Marxus.
[16:44:02	]C24:i3.XRAY-91 has gained level 16 in the Yakın Dövüş skill.
[16:44:02	]C24:i3.XRAY-91 has critically hit Fold Marxus dealing 8 damage (CritChance was 0.99).
[16:44:02	]Fold Marxus has taken 7 damage from C24:i3.XRAY-91.
[16:44:03	]C24:i3.XRAY-91 has taken 10 damage from Fold Marxus.
[16:44:03	]C24:i3.XRAY-91 has hit Fold Marxus dealing 8 damage (CritChance was 0.99).
[16:44:03	]Fold Marxus has taken 7 damage from C24:i3.XRAY-91.
[16:44:04	]C24:i3.XRAY-91 has taken 10 damage from Fold Marxus.
[16:44:04	]C24:i3.XRAY-91 has critically hit Fold Marxus dealing 8 damage (CritChance was 0.99).
[16:44:04	]Fold Marxus has taken 7 damage from C24:i3.XRAY-91.
[16:44:04	]C24:i3.XRAY-91 has taken 10 damage from Fold Marxus.
[16:44:05	]C24:i3.XRAY-91 has critically hit Fold Marxus dealing 8 damage (CritChance was 0.99).
[16:44:05	]Fold Marxus has taken 7 damage from C24:i3.XRAY-91.
[16:44:08	]C24:i3.XRAY-91 has lost a '17rnd Usp-Şarjörü' #33149.
[16:44:08	]C24:i3.XRAY-91 has gained a '17rnd Usp-Şarjörü' #33149.
[16:44:08	]C24:i3.XRAY-91 has lost a '17rnd Usp-Şarjörü' #33147.
[16:44:08	]C24:i3.XRAY-91 has gained a '17rnd Usp-Şarjörü' #33148.
[16:44:09	]C24:i3.XRAY-91 has critically hit Fold Marxus in the stomach dealing 19 damage (CritChance was 0.92).
[16:44:09	]Fold Marxus has taken 19 damage from C24:i3.XRAY-91.
[16:44:10	]C24:i3.XRAY-91 has critically hit Fold Marxus in the stomach dealing 19 damage (CritChance was 0.92).
[16:44:10	]Fold Marxus has taken 19 damage from C24:i3.XRAY-91.
[16:44:10	]C24:i3.XRAY-91 has critically hit Fold Marxus in the stomach dealing 19 damage (CritChance was 0.92).
[16:44:10	]Fold Marxus has taken 19 damage from C24:i3.XRAY-91.
[16:44:15	][Y] C24:i3.XRAY-91: <:: Surrender. ::>
[16:44:22	][Y] C24:i3.XRAY-91: <:: Elindekini at. ::>
[16:44:23	][Y] Fold Marxus: HEHEY, PİSLİK HERİF! KORKTUN MU?
[16:44:23	][IC] Mark Zanburg: Bir gün bunların hepsi kötü bir anı olarak kalacak.
[16:44:35	][Y] C24:i3.XRAY-91: <:: Elindekini yere at. ::>
[16:44:38	][Y] C24:i3.XRAY-91: <:: Şimdi. ::>
[16:44:40	]S10:Disp:AI-6 used command '/Radio unrest procedure'.
[16:44:45	][Y] Fold Marxus: SENİ VE SENİN GİBİLERİ ÖLDÜRMEDEN, BUNU BIRAKMAYACAĞIM, HAHA HA!
[16:44:48	]C24:i3.XRAY-91 has critically hit Fold Marxus in the chest dealing 19 damage (CritChance was 0.92).
[16:44:48	]Fold Marxus was knocked unconscious and is bleeding out.
[16:44:48	]C24:i3.XRAY-91 has critically hit Fold Marxus in the left leg dealing 18 damage (CritChance was 0.92).
[16:44:48	]Fold Marxus was killed while bleeding out.
[16:44:48	]C24:i3.XRAY-91 has killed Fold Marxus with player.
[16:44:48	]Fold Marxus has dropped: Gri Tulum (#69235); Açık Gri Kol Bandı (#69233);
[16:44:52	]Fold Marxus entered observer.
[16:44:53	][IC] C24:i3.XRAY-91: <:: Hmph. ::>
[16:44:56	]C24:i3.XRAY-91 ran SAM command 'hp' with arguments: 'xray' '50'
[16:45:02	][IC] C24:i3.XRAY-91: <:: Uagh! ::>
[16:45:06	]C24:i3.XRAY-91 opened the 'Dropped Items' #6669 container.
[16:45:06	]C24:i3.XRAY-91 closed the 'Dropped Items' #6669 container.
[16:45:07	]C24:i3.XRAY-91 opened the 'Dropped Items' #6669 container.
[16:45:07	]C24:i3.XRAY-91 closed the 'Dropped Items' #6669 container.
[16:45:09	][IC] Mark Zanburg: İşler çok iyi gidiyordu.
[16:45:09	]C24:i3.XRAY-91 opened the 'Dropped Items' #6669 container.
[16:45:10	]C24:i3.XRAY-91 closed the 'Dropped Items' #6669 container.
[16:45:11	]S10:Disp:AI-6 used command '/Radio report ratios'.
[16:45:12	]Fold Marxus ran SAM command 'asay' with arguments: 'arada bunun gibi tipler karşına çıkabilir'
[16:45:15	][IC] C24:i3.XRAY-91: <:: Elleme. ::>
[16:45:27	]Shane Walsh has connected.
[16:45:47	]C24:i3.XRAY-91 used command '/Radio Kod 4, 10-78, 10-20 Plaza.'.
[16:45:54	]C24:i3.XRAY-91 opened the 'Dropped Items' #6669 container.
[16:45:56	]C24:i3.XRAY-91 closed the 'Dropped Items' #6669 container.
[16:45:56	]C24:i3.XRAY-91 opened the 'Dropped Items' #6669 container.
[16:45:57	]C24:i3.XRAY-91 closed the 'Dropped Items' #6669 container.
[16:45:58	]C24:i3.XRAY-91 opened the 'Dropped Items' #6669 container.
[16:45:58	]C24:i3.XRAY-91 closed the 'Dropped Items' #6669 container.
[16:46:02	][IC] Mark Zanburg: Bunu kişisel algılamalı mıyım?
[16:46:17	][IC] Mark Zanburg: Şey... Kesinlikle bir içkiye ihtiyacım var. Kim benimle?
[16:46:26	][IC] Mark Zanburg: Pekala... Artık bu kişisel!
[16:46:32	]C24:i3.XRAY-91 used command '/Radio 10-19, 10-52 için'.
[16:46:35	][IC] Mark Zanburg: Ben bahis adamı değilim... Ama ihtimaller pek iyi değil.
[16:46:36	]Shane Walsh loaded the character 'C24:i4.HELIX-86'
[16:46:40	][IC] Mark Zanburg: Vay, Déjà vu.
[16:46:42	][IC] Mark Zanburg: Vay, Déjà vu.
[16:46:50	]S10:Disp:AI-6 used command '/Radio sociostabilization restored'.
[16:46:53	][IC] Mark Zanburg: Artık rüya görmüyorum.
[16:46:57	]S10:Disp:AI-6 used command '/Radio return to code 12'.
[16:46:58	][IC] C24:i4.HELIX-86: <:: Yani. ::>
[16:47:10	][IC] Mark Zanburg: Seni bilmem ama ben sadece düzgün bir yemek alabilmek için Sivil Koruma'ya katılmaya hazırım.
[16:47:16	]C24:i3.XRAY-91 used command '/PM ai-6 knk cmb den konusmasana'.
[16:47:23	][IC] Mark Zanburg: Vay, Déjà vu.
[16:47:25	]C24:i3.XRAY-91 used command '/PM ai-6 /sc tac-3 konus cplerle konusurken'.
[16:47:34	]C24:i3.XRAY-91 ran 'use' on item 'Cerrahi Kit' (#39044)
[16:47:34	]C24:i3.XRAY-91 has performed the 'Use Cerrahi Kit' action, gaining 106 experience in medicine.
[16:47:34	]C24:i3.XRAY-91 was disinfected by C24:i3.XRAY-91 for 228 seconds.
[16:47:34	]C24:i3.XRAY-91 was bandaged by C24:i3.XRAY-91 for 71 HP.
[16:47:34	]C24:i3.XRAY-91 has gained a 'Dikişli Kumaş' #69237.
[16:47:35	]S10:Disp:AI-6 used command '/SC tac-3'.
[16:47:35	]Fold Marxus exited observer at their location.
[16:47:42	][IC] Mark Zanburg: Etrafta bunu görecek çocuk olmamasına sevindim.
[16:47:45	][ME] C24:i3.XRAY-91: kendine ilk yardım yaparak yaralarını sarar
[16:47:45	]Victorian (STEAM_0:0:577700614) deleted character 'Fold Marxus'
[16:47:47	]S10:Disp:AI-6 used command '/PM xray paslanmıştım sağol'.
[16:47:51	]Victorian (STEAM_0:0:577700614) deleted character 'Pablo Gregory'
[16:47:54	]Victorian (STEAM_0:0:577700614) deleted character 'Marjane Humeyni'
[16:48:05	][IC] C24:i4.HELIX-86: <:: Bir şey lazımmıydı? ::>
[16:48:06	][ME] C24:i3.XRAY-91: Hasar gören balistik plakayı çıkartarak yenisi ile değiştirir
[16:48:10	]C24:i3.XRAY-91 ran SAM command 'armor' with arguments: '91'
[16:48:13	]C24:i3.XRAY-91 ran SAM command 'armor' with arguments: '91' '50'
[16:48:15	][IC] Mark Zanburg: Ben bunu daha iyi ifade edemezdim.
